"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.005,150,75,225,0.0793661590058974,0.0176802445234145,1.5694013084203,0.597077930422554,75,225,175,225,150,200,0.226152052785512,0.196663129680353,151,0.172100238220812,0,50,0.0196078431372549
0.01,299,224,374,0.0570561052943418,0.0496438218634986,1.41488524732783,0.539546085592909,374,224,278,224,299,251,0.25992737170101,0.188623036477257,151,0.116942893190656,0.025382298452267,48,0.0204081632653061
0.015,449,374,524,0.0637510713702228,0.0905534890903162,1.29596359769556,0.526500326413996,374,524,374,524,449,449,0.263668158904757,0.214121803180338,151,0.133494917609194,0.0578686929532926,0,1
0.02,598,523,673,0.0267986880634272,0.0890855946903743,1.25376095519594,0.512895433690077,577,523,673,523,550,598,0.229316832384713,0.227430842744537,151,0.0421372103579632,0.0567030370143683,48,0.0204081632653061
0.025,748,673,823,0.0255266230093155,0.0697973215111883,1.2271586280737,0.53111432070905,673,823,673,733,748,703,0.258013632713812,0.284389489586591,151,0.0389922725645547,0.0413862061961546,45,0.0217391304347826
0.03,897,822,972,0.0746153338403375,0.0743680981245821,1.18640625448438,0.47850435789095,898,972,939,860,935,899.5,0.267524556716769,0.273841529272666,151,0.160354730736937,0.0450158630060108,35.5,0.0273972602739726
0.035,1047,972,1122,0.0621463242518026,0.0656791356541902,1.1865497627655,0.486578028518189,1008,1080,1034,1120,1044,1077,0.253165855005517,0.260256381546482,151,0.129527486977191,0.0381159520130239,33,0.0294117647058824
0.04,1196,1121,1271,0.0314162757653355,0.0308990143128482,1.15096084502796,0.495290955908093,1204,1271,1164,1242,1237.5,1203,0.232360878521786,0.271112749383512,151,0.0535533136705805,0.0104970340584016,34.5,0.028169014084507
0.045,1346,1271,1421,0.047381666488988,0.0852140775784989,1.12979669641361,0.513683356235635,1421,1358,1271,1323,1389.5,1297,0.260334528842259,0.284934911586826,151,0.0930246917349753,0.0536286626490982,92.5,0.0106951871657754
0.05,1496,1421,1571,0.0884113934336702,0.0842483589316989,1.11716272290779,0.426145837375695,1421,1469,1544,1461,1445,1502.5,0.2976387377049,0.282454400291102,151,0.194462852074714,0.0528617848164579,57.5,0.0170940170940171
