"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.005,153,76,230,0.159708153828301,0.0457025242772454,1.639765979541,0.545748749955664,76,230,76,230,153,153,0.257853093939204,0.201910500893929,155,0.346175662538735,0.0125506881964189,0,1
0.01,307,230,384,0.131494193997808,0.125589418283488,1.59034060740961,0.459220542407592,230,384,230,384,307,307,0.298556344403292,0.221302292065493,155,0.276559896812568,0.0727921185181729,0,1
0.015,460,383,537,0.0398724155785954,0.0346770363650515,1.44194737347216,0.48541899697118,484,537,468,385,510.5,426.5,0.250098154738228,0.249298319734931,155,0.0504902383822317,0.00423654392922697,84,0.0117647058823529
0.02,613,536,690,0.0907912240682968,0.105680427999417,1.38266096740138,0.457767853794507,561,636,690,536,598.5,613,0.270329179811212,0.26219533807106,155,0.176128463720724,0.0577790670546796,14.5,0.0645161290322581
0.025,766,689,843,0.0670214836904289,0.111897017763468,1.35839969118084,0.480455332114072,780,689,843,689,734.5,766,0.302714326476528,0.273699325601872,155,0.117478466079164,0.0624668980658683,31.5,0.0307692307692308
0.03,920,843,997,0.0735716051244197,0.162642327327165,1.32871424451125,0.411350260203622,877,952,997,843,914.5,920,0.275458265829542,0.293012573945422,155,0.133640384575051,0.100733125189412,5.5,0.153846153846154
0.035,1073,996,1150,0.090204311263926,0.0712043774394262,1.27025659759518,0.410672622978575,1031,1115,1043,996,1073,1019.5,0.305046786440702,0.251468191173826,155,0.174680301728,0.0317812281924422,53.5,0.018348623853211
0.04,1226,1149,1303,0.0443353770919817,0.106301027588008,1.25047298143703,0.452900096852662,1242,1303,1303,1149,1272.5,1226,0.295038171747396,0.284235598660896,155,0.0615022510535267,0.0582470512883751,46.5,0.0210526315789474
0.045,1380,1303,1457,0.0498229670318902,0.158914808805736,1.24136860999119,0.309592217753525,1414,1325,1303,1457,1369.5,1380,0.308560344414504,0.284352098117783,155,0.0750424551919427,0.0979222630314193,10.5,0.0869565217391304
0.05,1533,1456,1610,0.089199955309325,0.111449872220036,1.26246293369091,0.387828566875102,1610,1547,1456,1542,1578.5,1499,0.294150590126907,0.310767836981205,155,0.172202131018846,0.0621297127561454,79.5,0.0124223602484472
0.055,1686,1609,1763,0.088121593774237,0.0596658499208645,1.20721223702004,0.359003248347211,1763,1702,1763,1609,1732.5,1686,0.292427120990784,0.305342780322022,155,0.169541357258416,0.0230802089555351,46.5,0.0210526315789474
0.06,1839,1762,1916,0.0264638448563053,0.153720781724179,1.18221048559848,0.435738261312936,1783,1859,1916,1852,1821,1884,0.295126863381293,0.316469073839758,155,0.0174056262351322,0.0940055302003938,63,0.015625
0.065,1993,1916,2070,0.0549553632384625,0.198797511679478,1.21783417279424,0.42874578382376,2049,1970,2028,1961,2009.5,1994.5,0.339952306728304,0.321503650154063,155,0.0877062462399635,0.127997172014913,15,0.0625
0.07,2146,2069,2223,0.0474465677471018,0.0989309701629767,1.15559970039927,0.32490038610859,2122,2206,2069,2223,2164,2146,0.355460401156871,0.308418761319302,155,0.0691788735863979,0.0526894087443723,18,0.0526315789473684
0.075,2299,2222,2376,0.148609879508842,0.167016317283157,1.16644088927794,0.353078955869345,2376,2222,2376,2311,2299,2343.5,0.324051720893868,0.334243161979157,155,0.318791528243869,0.104031481126762,44.5,0.021978021978022
0.08,2452,2375,2529,0.123888075840182,0.202775531056862,1.20518889132286,0.41972437829698,2529,2451,2375,2529,2490,2452,0.351550658790929,0.345993351559803,155,0.257792388000331,0.13099693286583,38,0.0256410256410256
0.085,2606,2529,2683,0.21086050174078,0.234150927222295,1.15661514587687,0.30598742712758,2529,2683,2683,2623,2606,2653,0.361621567095509,0.348456326211068,155,0.472390128356818,0.154656617791992,47,0.0208333333333333
0.09,2759,2682,2836,0.204447177107486,0.368733158004133,1.22374227852385,0.486280926095365,2682,2836,2682,2743,2759,2712.5,0.330262269069172,0.372795596334235,155,0.456565745396059,0.256142927643477,46.5,0.0210526315789474
0.095,2912,2835,2989,0.0320293863185906,0.429196009527095,1.13106787152664,0.391565716967188,2989,2835,2835,2989,2912,2912,0.376905537987398,0.372980062877691,155,0.0311381697315253,0.301736997889724,0,1
0.1,3066,2989,3143,0.0737143791376293,0.172184447051696,1.09247080178493,0.269669961371405,3084,3143,3143,2989,3113.5,3066,0.376165524143168,0.377787159517738,155,0.133992668420179,0.107928685207833,47.5,0.0206185567010309
0.105,3219,3142,3296,0.048642465811254,0.120715428424187,1.0591504185033,0.216256031019294,3174,3272,3178,3257,3223,3217.5,0.376788990095843,0.33699644417152,155,0.072129659649984,0.0691167206428339,5.5,0.153846153846154
0.11,3372,3295,3449,0.0607854848310265,0.167732764211119,1.18624747417011,0.439643033257395,3369,3295,3402,3333,3332,3367.5,0.366172257581265,0.445955206210994,155,0.102091620763123,0.104571742307609,35.5,0.0273972602739726
0.115,3525,3448,3602,0.2191496431488,0.102637992722785,0.99795701718586,0.218583428749391,3504,3448,3502,3577,3476,3539.5,0.376092528588162,0.359013211173413,155,0.492842944260673,0.0554848152251949,63.5,0.0155038759689922
0.12,3679,3602,3756,0.0558981239627035,0.57993601790092,1.19775508640534,0.524341799167978,3756,3602,3602,3653,3679,3627.5,0.373414620826746,0.362207134440868,155,0.0900324354778054,0.415407629651209,51.5,0.019047619047619
0.125,3832,3755,3909,0.133994251426108,0.118604092903009,1.17544813472732,0.141498951991132,3758,3852,3909,3855,3805,3882,0.43154298515942,0.374330442384955,155,0.282728595331885,0.0675245962616433,77,0.0128205128205128
0.13,3985,3908,4062,0.239738045168889,0.501563987246582,1.10781595533471,0.325936366900219,4062,3908,4062,3908,3985,3985,0.410246701083342,0.388966801437104,155,0.543643235333521,0.356308533578344,0,1
0.135,4139,4062,4216,0.0728681281830462,0.240322093937803,1.14715595388382,0.248815961729566,4216,4062,4216,4062,4139,4139,0.456696550149192,0.395506604665188,155,0.131904609581443,0.159310196008052,0,1
0.14,4292,4215,4369,0.0818819455820575,0.386781695058112,1.09372961510461,0.253011224280532,4369,4215,4215,4369,4292,4292,0.427987973290017,0.365192266161428,155,0.154145507495739,0.269753041052842,0,1
0.145,4445,4368,4522,0.0310363916294834,0.373850241291636,1.17080835997647,0.376582617468584,4421,4368,4465,4386,4394.5,4425.5,0.409275826392775,0.445466839845463,155,0.0286880320670664,0.26000163838883,31,0.03125
0.15,4598,4521,4675,0.0791801427977662,0.334572194852251,1.12400140343338,0.330485274946048,4521,4578,4675,4599,4549.5,4637,0.394832954273242,0.423525348376511,155,0.147479017899824,0.230382691161166,87.5,0.0112994350282486
0.155,4752,4675,4829,0.205764114368445,0.101947873445186,1.03360807457959,0.0593008241956983,4795,4719,4769,4829,4757,4799,0.433849564121196,0.371824864077171,155,0.459815186324795,0.054964407304818,42,0.0232558139534884
0.16,4905,4828,4982,0.0947585046697503,0.512368176106717,1.14949749491854,0.498867368646673,4982,4828,4961,4862,4905,4911.5,0.367044685578148,0.386084795379526,155,0.185917422044194,0.364455799766338,6.5,0.133333333333333
0.165,5058,4981,5135,0.14853208822449,0.530388484518293,1.15065171665329,0.203716815773036,5135,4981,4981,5135,5058,5058,0.401137088214522,0.382550399028423,155,0.318599584260836,0.378044626407509,0,1
0.17,5212,5135,5289,0.129966602843793,0.358640611013897,1.09701400133633,0.196608674341281,5135,5289,5226,5289,5212,5257.5,0.367090487573185,0.402114234434217,155,0.272790683680409,0.248532299218821,45.5,0.021505376344086
0.175,5365,5288,5442,0.230124002105145,0.446337192155015,0.969144859729113,0.37429255076942,5353,5288,5442,5359,5320.5,5400.5,0.346837680838528,0.394166954721377,155,0.519921326972272,0.314662889824283,80,0.0123456790123457
0.18,5518,5441,5595,0.149468876032486,0.534087673089545,1.07840319676651,0.404565807131319,5543,5595,5546,5595,5569,5570.5,0.316946721019081,0.463106328931345,155,0.320911035789382,0.380834125402735,1.5,0.4
0.185,5671,5594,5748,0.120598851229448,0.0835939957270591,1.10916962606881,0.00314235444762206,5594,5748,5684,5748,5671,5716,0.431478075486868,0.402593019589993,155,0.249676480439063,0.0411240413794119,45,0.0217391304347826
0.19,5825,5748,5902,0.13767393619813,0.0579729028802209,1.0039376902446,0.0472768584615528,5825,5748,5831,5750,5786.5,5790.5,0.357723876078808,0.439730363135174,155,0.291807933169404,0.0218035846424233,4,0.2
0.195,5978,5901,6055,0.168350934273357,0.154967706181684,1.00173772001192,0.105152497478709,6055,5901,5945,6016,5978,5980.5,0.380247399848756,0.429547932671216,155,0.367501055439999,0.094945816010196,2.5,0.285714285714286
0.2,6131,6054,6208,0.16523622679591,0.375605833879185,1.09860250526537,-0.000969033295400518,6054,6131,6119,6054,6092.5,6086.5,0.4277266481355,0.431501135753522,155,0.359815755419789,0.261325502707899,6,0.142857142857143
0.205,6284,6207,6361,0.132168213527977,0.630083961124709,1.037278890125,0.486916495201298,6207,6361,6249,6327,6284,6288,0.314970235365848,0.365493795158092,155,0.278222987920268,0.453223392362663,4,0.2
0.21,6438,6361,6515,0.124934809029743,0.197695271720438,1.08477943378811,0.0813686888479979,6361,6515,6361,6432,6438,6396.5,0.44418597343317,0.437266432917829,155,0.260375121262166,0.127165990473605,41.5,0.0235294117647059
0.215,6591,6514,6668,0.0929465459141876,0.0681463703571513,1.03657045621921,-0.0102727335583808,6668,6514,6514,6668,6591,6591,0.501366070382028,0.423456332773653,155,0.181446553828936,0.0294752339131316,0,1
0.22,6744,6667,6821,0.0691293784174858,0.294170381764423,1.13915232543311,0.231358182045289,6667,6821,6821,6667,6744,6744,0.494277221324261,0.49905487930974,155,0.122679533436452,0.199916329459674,0,1
0.225,6898,6821,6975,0.100264372181696,0.193771513749334,0.964900489240499,-0.0594100001963228,6821,6975,6924,6975,6898,6949.5,0.473326534649489,0.426446624196946,155,0.199502724679263,0.124207147282165,51.5,0.019047619047619
0.23,7051,6974,7128,0.113939492836835,0.698800466758175,1.052561549722,0.47755742208266,7128,7079,7022,7098,7103.5,7060,0.336462018602381,0.403991836914144,155,0.23324502818876,0.505041411295148,43.5,0.0224719101123595
0.235,7204,7127,7281,0.0231661498940721,0.326581837731814,1.07228288085502,-0.0251427651187983,7215,7127,7281,7127,7171,7204,0.476765884793767,0.451272720908834,155,0.00926881873606311,0.224357290528127,33,0.0294117647058824
0.24,7357,7280,7434,0.07816036856675,0.136500402889698,1.0306681200637,-0.105096528917856,7339,7434,7280,7434,7386.5,7357,0.479066116786252,0.418377675844124,155,0.14496280378502,0.0810199176718789,29.5,0.0327868852459016
0.245,7511,7434,7588,0.125230925608329,0.232385818556677,0.967260356744718,-0.0442108248362459,7434,7588,7434,7588,7511,7511,0.501396110552073,0.397974052244627,155,0.261105766038239,0.153325577550499,0,1
0.25,7664,7587,7741,0.0868037788468525,0.25668784315988,1.04220862210784,0.0211390221516442,7587,7667,7648,7587,7627,7617.5,0.460211039999569,0.474279532539358,155,0.166289750755592,0.171651346001292,9.5,0.0952380952380952
0.255,7817,7740,7894,0.0979618903861825,0.575268316946058,1.01177195100937,0.154073115203231,7894,7815,7740,7894,7854.5,7817,0.357343599829265,0.505825709413635,155,0.193821528766735,0.411887790942582,37.5,0.025974025974026
0.26,7971,7894,8048,0.046264200043508,0.795473931356881,1.02207010557081,0.677915751702016,7894,7939,8048,7976,7916.5,8012,0.378449852182442,0.434307136815424,155,0.0662614726419685,0.577941326281584,95.5,0.0103626943005181
0.265,8124,8047,8201,0.0883392712959539,0.603535233909242,1.04198423880423,0.501943837519975,8142,8201,8084,8195,8171.5,8139.5,0.316485534903403,0.388980377069145,155,0.170078459722825,0.433203421370214,32,0.0303030303030303
0.27,8277,8200,8354,0.0972137382333867,0.0514093218659511,1.00708217324949,-0.00758033767984775,8223,8299,8340,8254,8261,8297,0.412394312926289,0.485449730544523,155,0.191975521141096,0.0168540930737384,36,0.027027027027027
0.275,8430,8353,8507,0.191982001130227,0.127387098543998,1.01155991730651,-0.0896132321310174,8507,8353,8465,8393,8430,8429,0.491055603293869,0.431676763609255,155,0.425808886884107,0.0741477204789386,1,0.5
0.28,8584,8507,8661,0.0463419122409248,0.0422018088438183,1.01010451775478,-0.142976373006689,8548,8615,8507,8661,8581.5,8584,0.462979173953234,0.462711093633992,155,0.0664532214840998,0.00991085462318463,2.5,0.285714285714286
