"feature_id","gene_symbol","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5"
"497185","Sgsm3",21,48,44,41,18,91,48,34,61,61
"92958","Coil",51,56,45,50,37,77,20,24,55,61
"288873","Mocs2",45,61,58,39,41,151,51,43,91,75
"506050","Trappc4",19,27,24,65,10,52,27,22,40,65
"543631","Ptprm",15,15,7,22,7,26,7,7,21,25
"187599","Khnyn",17,13,15,19,11,21,14,4,16,26
"496625","Polr2f",26,36,59,46,23,89,33,27,52,84
"338404","Prex1",400,315,290,682,371,792,248,291,504,342
"61430","Neurl1",161,336,692,433,291,1237,506,305,705,756
"391892","Serbp1",44,46,53,84,49,139,43,37,95,134
"492830","Ndufa4l2",0,8,0,0,0,3,0,3,7,0
"356729","Pofut1",27,22,50,20,52,74,38,21,56,108
"339778","LOC102548047",5,11,15,15,8,35,11,5,20,23
"321535","Nacc2",53,48,58,88,61,176,49,44,103,140
"80197","Grb2",184,156,162,234,120,344,179,115,186,215
"14269","LOC120099830",7,11,5,10,4,12,6,5,3,8
"26617","Tle4",114,58,80,141,63,191,61,95,110,119
"216091","Smim13",320,182,357,314,240,789,234,269,518,610
"463687","Fos",0,3,3,3,0,0,0,0,6,4
"94652","Eif1",911,1200,384,1253,743,1856,539,573,881,1272
"368640","Hipk2",200,84,219,214,247,343,164,81,281,540
"515489","Pdcd6ip",18,21,31,29,26,45,18,25,30,35
"438242","Noc2l",0,11,0,0,0,5,3,0,11,16
"269337","Ankrd33b",85,44,56,79,51,69,31,28,54,76
"517700","Slc36a4",96,91,110,110,75,245,106,76,110,121
"166035","Usp46",56,22,3,43,13,27,18,15,24,38
"552032","Igfbp2",121,78,128,158,136,334,185,26,137,742
"425522","Tmeff1",87,75,59,119,83,137,44,64,82,94
"566249","Fgf13",254,226,199,312,275,616,164,220,343,385
"94551","Wipf2",4,0,30,9,8,37,14,4,14,26
"148994","Kifap3",111,190,223,233,159,504,214,167,235,432
"549460","Slc39a10",194,164,37,172,76,381,88,94,185,135
"85987","Skp1",33,36,5,30,12,34,7,15,11,6
"478875","Mtss1",83,113,70,109,92,261,55,61,146,173
"107172","Bdh1",3,9,3,0,8,23,0,11,5,0
"191679","Slain1",40,41,43,67,45,136,53,32,60,73
"88120","Tvp23b",8,6,9,13,5,24,9,4,10,14
"296139","Noct",22,16,23,26,15,63,23,24,41,53
"561934","Phka1",5,9,0,0,6,8,6,8,10,12
