"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"20","-",2.47076265935483,0.000913950779684192,0.539513124376754,0.589532843519433,0.999580341370701,0.539269165661372,0.962057348658966,1,0.0186581006283235,1.72913256898303,0.000245116491128935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"25","-",14.3636607118468,0.0141670437776773,2.35703338902424,0.0184215904169812,0.99577938738752,0.00731622678483856,0.3842097165014,0.602275243614331,0.0186581006283235,1.72913256898303,0.0302567373141149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"31","Pcmt1",25.8102641358323,0.00525161364640663,0.641372953609523,0.521280400888988,0.999580341370701,0.465496510675073,0.956306870812144,1,0.0186581006283235,1.72913256898303,0.00174397460852362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"35","Pcmt1",140.462673449187,0.00389608287442695,0.282912626514561,0.777243815282206,0.999580341370701,0.747505945433984,0.972334820644099,1,0.0186581006283235,1.72913256898303,0.000492407792820483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"37","Pcmt1",122.503723686228,-0.0219464834877694,-1.39912896124905,0.1617743143878,0.999580341370701,0.111365423545492,0.839646509938499,1,0.0186581006283235,1.72913256898303,0.0209204771961474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"38","Pcmt1",49.3779088981936,-0.00809685888796776,-0.597756169774096,0.550002640194263,0.999580341370701,0.496381633224689,0.958913782594729,1,0.0186581006283235,1.72913256898303,0.00246293732343977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"89","Tab2",52.7357086292023,0.00864923676667285,0.650808714178641,0.515169974290908,0.999580341370701,0.458958370174825,0.955712002078056,1,0.0186581006283235,1.72913256898303,0.00292540285549754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"90","Tab2",19.8004652427474,-0.0164093514816984,-1.54843412962539,0.121517809394139,0.999580341370701,0.0780723423378489,0.785905534534191,1,0.0186581006283235,1.72913256898303,0.0181734025591184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"143","Ust",19.6002847916779,-0.00483379538187643,-0.629781790009396,0.528837361411633,0.999580341370701,0.473598516573046,0.957022218851584,1,0.0186581006283235,1.72913256898303,0.0015690000314162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"214","LOC365036",3.43858565709092,-0.00224199382388613,-0.55081439635694,0.58176091426743,0.999580341370701,0.530804515326833,0.961475593352452,1,0.0186581006283235,1.72913256898303,0.000616694908761204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"224","Sash1",48.8236678582308,0.004857593573771,0.379146558528511,0.70457903403887,0.999580341370701,0.666151765255933,0.969060726424441,1,0.0186581006283235,1.72913256898303,0.000857009772106075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"304","Sash1",2.79993766182462,-0.00256910091339098,-1.11267645371689,0.265847411757787,0.999580341370701,0.205467247529287,0.906197862866281,1,0.0186581006283235,1.72913256898303,0.00176563360612811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"576","-",3.07901129647391,0.00224068202026594,0.740493270864599,0.459000742772891,0.999580341370701,0.399443085804323,0.949446868722541,1,0.0186581006283235,1.72913256898303,0.000893012821684085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
