"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT2_ZT8_raw_dataset","1473","Adgrg6",5.01921833707432,0.525207773941739,"upregulated",0.0136256012108458,0.000586588998537371,0.000586588998537371,0.999987726307914,1.16117176185426e-06,0.00449673586013922,3.11716251529699,0.0136775581992137,1.86399142858533,0.995590046219744,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",4.12586676080365,1.20016809093356,3.43774075645879,TRUE,FALSE,3.2316660864617,1,0.995590046219744,TRUE,FALSE,9.77554246460089,14.7217397344149,7.94093390422213,4.77987692761386,10.2582835231258,0,2.71580681676567,0,0,0,0.0360401594392625,1.51469008973568,0.86696082947496,8,FALSE,5.33042945747951e-06,5.93510353417346
"RT2_ZT8_raw_dataset","11646","Sphk2",46.5519248053091,0.608224118483103,"upregulated",0.0939250775551208,0.00494758451951545,0.00494758451951545,0.999987726307914,7.04051558924057e-05,0.0527063684120326,2.52558711420347,0.0136775581992137,1.86399142858533,0.628762882503292,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.981586586643275,0.349266023930711,2.81042677898153,FALSE,FALSE,2.30560677801178,1,0.628762882503292,TRUE,FALSE,87.979882181408,41.404893003042,66.9307286213008,44.6121846577294,67.145128515005,23.3706189434442,41.6423711904069,20.5270954953726,31.724689039886,40.1816564054963,0.0762302036971904,0.22504953215899,0.123126332806936,7,FALSE,5.33042945747951e-06,4.15239553555065
"RT2_ZT8_raw_dataset","20307","-",19.0754984529567,-0.770009339296835,"downregulated",0.0104869444403085,0.000384205717458198,0.000384205717458198,0.999987726307914,5.11584787199482e-07,0.0026063627670023,4.84419218569204,0.0136775581992137,1.86399142858533,0.96312549756639,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.97413804831031,0.55598533910712,-3.55070162727791,TRUE,FALSE,3.41543617658502,1,0.96312549756639,TRUE,FALSE,11.2794720745395,5.52065240040559,13.6130295500951,0,7.46056983500056,18.4504886395612,41.6423711904069,39.24297668233,22.2930247307307,31.2523994264971,0.147782014448022,0.449540508917846,0.289282648331271,10,FALSE,5.33042945747951e-06,6.29108237844974
"RT2_ZT8_raw_dataset","42414","Dbp",189.581786506395,-0.705134086649909,"downregulated",0.0104869444403085,0.00020113676982688,0.00020113676982688,0.999987726307914,1.45673175966365e-07,0.000902610712037678,4.82073408941183,0.0136775581992137,1.86399142858533,0.603201711118356,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.92394442528521,0.2485335412237,-3.71758443844642,FALSE,FALSE,3.69650852874098,1,0.603201711118356,TRUE,FALSE,194.758884487048,137.096201276739,113.441912917459,116.310338571937,90.4594092493817,286.597590201184,240.801537753222,219.156931318243,198.064950492261,299.130108796472,0.0512787608077019,0.107466502740979,0.0682584562618469,9,FALSE,5.33042945747951e-06,6.83662041118325
"RT2_ZT8_raw_dataset","55611","Lto1",33.6248578496416,0.58628748178105,"upregulated",0.0978983471431447,0.00582027596596499,0.00582027596596499,0.999987726307914,9.60367177094135e-05,0.0598857709542359,2.35544671326269,0.0136775581992137,1.86399142858533,0.603291949831557,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.907317610094147,0.329007863058212,2.75773837640353,FALSE,FALSE,2.23505642296963,1,0.603291949831557,TRUE,FALSE,36.8462754434957,36.8043493360373,47.6456034253328,58.9518154405709,39.1679916337529,25.8306840953857,28.9686060455004,16.3009287757371,22.2930247307307,23.4392995698728,0.0170038724550328,0.284967086605326,0.0979006923380893,11,FALSE,5.33042945747951e-06,4.01756269144143
"RT2_ZT8_raw_dataset","57954","-",25.63036419367,-0.56980279106779,"downregulated",0.159350727817094,0.0102312823039299,0.0102312823039299,0.999987726307914,0.000281326476981647,0.0996183449780191,2.02324970627107,0.0136775581992137,1.86399142858533,0.646756450253384,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.01881516122273,0.39674831312205,-2.56791302578096,TRUE,FALSE,1.99006993201404,1,0.646756450253384,TRUE,FALSE,14.2873312944167,28.5233707354289,10.2097721625713,11.1530461644323,19.5839958168765,33.2108795512102,32.589681801188,33.2055956542792,30.0098409836759,43.530127772621,0.0315952452048701,0.352269077038652,0.144783918586782,7,FALSE,5.33042945747951e-06,3.55078939237833
"RT2_ZT8_raw_dataset","62890","Parn",18.1273476358386,-0.57523053713164,"downregulated",0.159350727817094,0.00984296052555143,0.00984296052555143,0.999987726307914,0.00026137875391874,0.0968477789739178,2.06089553939062,0.0136775581992137,1.86399142858533,0.744046447581771,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.23064850862398,0.476755708932602,-2.58129789652494,TRUE,FALSE,2.00687425659596,1,0.744046447581771,TRUE,FALSE,18.0471553192632,9.20108733400932,11.3441912917459,9.55975385522772,5.59542737625042,17.2204560635905,18.1053787784378,25.3570003178132,30.0098409836759,36.8331850383716,0.0772917349077823,0.469434386707881,0.206745037517699,10,FALSE,5.33042945747951e-06,3.58272971679699
"RT2_ZT8_raw_dataset","63234","Shisa9",18.5016394578862,-0.568961961723687,"downregulated",0.159350727817094,0.0106821693043317,0.0106821693043317,0.999987726307914,0.000305348359404878,0.102645302406943,2.00001759644246,0.0136775581992137,1.86399142858533,0.725693981354298,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.18816954144301,0.465414504263036,-2.55292761733851,TRUE,FALSE,1.97134054307215,1,0.725693981354298,TRUE,FALSE,9.77554246460089,11.0413048008112,7.94093390422213,9.55975385522772,17.7188533581263,41.8211075830054,21.7264545341253,27.7719527290335,23.1504487588357,14.5100425908737,0.0696097453738732,0.461337500387995,0.19583608562229,10,FALSE,5.33042945747951e-06,3.51520440906691
"RT2_ZT8_raw_dataset","66229","Atp6v0e1",32.7900788925065,0.598935388886695,"upregulated",0.0939250775551208,0.005076152734447,0.005076152734447,0.999987726307914,7.39450125555319e-05,0.0538373972281413,2.47425666227959,0.0136775581992137,1.86399142858533,0.868800641216169,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.59425517346271,0.568937741077463,2.80216104216164,TRUE,FALSE,2.29446531905771,1,0.868800641216169,TRUE,FALSE,124.074192819934,23.9228270684242,28.3604782293647,12.746338473637,56.8868449918793,11.0702931837367,22.6317234730472,15.0934525701269,19.7207526464156,13.3938854684988,0.381566085871701,0.290460227709196,0.349655259368785,8,FALSE,5.33042945747951e-06,4.1310911129809
"RT2_ZT8_raw_dataset","80542","Prpsap1",2.53969044725835,-0.34907945560146,"downregulated",0.0285364003439841,0.00117182770774341,0.00117182770774341,0.999987726307914,4.42252702570478e-06,0.0100517271034686,1.86908642853182,0.0136775581992137,1.86399142858533,0.995037123429387,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-4.74166104673609,1.46092798071933,-3.24565010001479,TRUE,FALSE,2.93113623735956,1,0.995037123429387,TRUE,FALSE,0,0,0,0,0,8.61022803179524,3.62107575568755,7.24485723366092,2.57227208431508,3.34847136712469,0.120318500277466,2.92594122675982,1.47129522438269,8,FALSE,5.33042945747951e-06,5.35432950447169
