"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,307,1,2146,0.402758129487865,0.141094615492941,1073.5,1073.5,0.304857750478754,0.284288700033591,0,1,2.11993202044156
0.02,613,1,2452,0.436725541632323,0.171201614563835,1226.5,1226.5,0.308789525445779,0.292281857973637,0,1,2.25931331397328
0.03,920,1,2759,0.401888747145509,0.157358151218469,1380,1380,0.315694990298703,0.30515081678745,0,1,2.14770295737932
0.04,1226,1,3065,0.415393032779554,0.149430400548076,1533,1533,0.322846848177277,0.314342213356791,0,1,2.16651040227248
0.05,1533,1,3372,0.406383328707494,0.167986303530059,1686.5,1686.5,0.327690966289622,0.322671156449756,0,1,2.17836988448602
0.06,1839,1,3678,0.390759857601524,0.163279887948752,1839.5,1839.5,0.33581670514141,0.333031825319687,0,1,2.13107868001519
0.07,2146,307,3985,0.18708987883243,0.179465193398887,2146,2146,0.341827739966339,0.35069977093377,0,1,1.65723463115203
0.08,2452,613,4291,0.134979602269727,0.129536695024163,2452,2452,0.35426933765588,0.366222948403723,0,1,1.43652452353181
0.09,2759,920,4598,0.0872684561570845,0.0796236716434061,2759,2766.5,0.366020529168955,0.383312775055533,7.5,0.117647058823529,0.34436780532173
0.1,3066,1227,4905,0.0906550026848113,0.118825695898744,3066,3066,0.379170885599274,0.394098691812611,0,1,1.3072163104025
0.11,3372,1533,5211,0.0438884351782584,0.0824479303329697,3142,2935.5,0.382961204331564,0.414304350186579,206.5,0.00481927710843374,0.129468859342285
0.12,3679,1840,5518,0.0808462938566543,0.122578281866159,3679,3679,0.388857124054708,0.42747016437608,0,1,1.28986580873725
0.13,3985,2146,5824,0.0448215619533194,0.125185995643975,3985,3985,0.391623029673347,0.442543145391775,0,1,1.20558389995001
0.14,4292,2453,6131,0.0971129186849036,0.116485920264805,4292,4619,0.394774687951166,0.451270005992164,327,0.00304878048780488,0.321929191853044
0.15,4598,2759,6437,0.0433027238277024,0.0866849817862956,4771,4494.5,0.397219070147521,0.467713092361035,276.5,0.0036036036036036,0.134599954909775
0.16,4905,3066,6744,0.0507290452863081,0.171973446962731,4821.5,4905,0.409469703000011,0.474682953631849,83.5,0.0118343195266272,0.318102595727243
0.17,5212,3373,7051,0.0643710336281857,0.0994518843829098,5212,4911.5,0.413291505645972,0.491714631718732,300.5,0.0033167495854063,0.209897123822641
0.18,5518,3679,7357,0.0536145381067777,0.143296292438801,4878.5,5518,0.419064441642501,0.497068851320053,639.5,0.00156128024980484,0.262206079209872
0.19,5825,3986,7664,0.04800909653337,0.16204764629036,5825,5825,0.424313483761867,0.498834718629046,0,1,1.28128168110538
0.2,6131,4292,7970,0.0637986768008916,0.123034062679551,6131,6162,0.422381356548386,0.506436284022127,31,0.03125,0.279800177753908
0.21,6438,4599,8277,0.0444830348826032,0.199843485990402,6339.5,7801,0.417594071648739,0.523623501481341,1461.5,0.000683760683760684,0.342780979391605
0.22,6744,4905,8583,0.0696140464096811,0.336537702909084,6744,6744,0.417661463408618,0.52754659559337,0,1,1.65572129767117
0.23,7051,5212,8890,0.0539915125217859,0.29709919610265,7051,7051,0.427314413212837,0.527003470158897,0,1,1.54453437763044
0.24,7357,5518,9196,0.0505781604527786,0.109347551124041,7357,7429,0.430827701844713,0.541722538702955,72,0.0136986301369863,0.204378415283005
0.25,7664,5825,9503,0.0452814587189136,0.379904346624431,7778,9105.5,0.423752023938675,0.546509108929901,1327.5,0.000752728641324802,0.676089482039467
0.26,7971,6132,9810,0.0436712758499918,0.213232734507108,7750.5,6516,0.43065994077124,0.566393656759731,1234.5,0.000809388911371914,0.365532088991538
0.27,8277,6438,10116,0.0644179357346947,0.184582965879729,8277,9772,0.434712111829485,0.564067785119688,1495,0.000668449197860963,0.363983893646224
0.28,8584,6745,10423,0.129942100183981,0.176485843187951,8584,9990.5,0.42514463692086,0.570513815704841,1406.5,0.000710479573712256,0.511152868831757
0.29,8890,7051,10729,0.0933290640793153,0.205900053823805,9107,8272.5,0.424241539556295,0.559444328114099,834.5,0.00119688809096349,0.47521964780605
0.3,9197,7358,11036,0.0857058542798141,0.191961323868271,9171,10010.5,0.418283268760171,0.564762425233812,839.5,0.00118976799524093,0.430718744975499
0.31,9503,7664,11342,0.078655500544987,0.245272595081303,9198,10849.5,0.403995745580202,0.591921367887487,1651.5,0.000605143721633888,0.510779403436065
0.32,9810,7971,11649,0.107777342056057,0.468034627673521,9214.5,9810,0.402274626826663,0.589529498395728,595.5,0.00167644593461861,0.993685470260661
0.33,10116,8277,11955,0.0631353847029875,0.313637337922349,9901.5,11543.5,0.408474216843094,0.585995549146117,1642,0.000608642726719416,0.598179233306662
0.34,10423,8584,12262,0.0707370061581535,0.27970430643728,10800.5,8959.5,0.406348889832273,0.593721541077299,1841,0.000542888165038002,0.554482263518586
0.35,10730,8891,12569,0.0717266237981449,0.236059466703645,10764.5,10708.5,0.400284178352934,0.600271333216248,56,0.0175438596491228,0.49363511496702
0.36,11036,9197,12875,0.0639352039671942,0.277732652509673,10804,10635.5,0.404286506033062,0.605059042377019,168.5,0.00589970501474926,0.53939273044907
0.37,11343,9504,13182,0.0775753357682665,0.215964428370285,9956,12112.5,0.416991763315936,0.594571365200234,2156.5,0.000463499420625724,0.454047383843625
0.38,11649,9810,13488,0.11091756196012,0.200894132292708,11649,12931.5,0.409430457972214,0.619295312988705,1282.5,0.000779119594857811,0.509083884464691
0.39,11956,10117,13795,0.0715981336454888,0.283569686946086,12463,13074.5,0.398838919259993,0.643532365770319,611.5,0.00163265306122449,0.564812660814482
0.4,12262,10423,14101,0.0646680291072548,0.237108400696917,12262,12847.5,0.40316491878509,0.65710452877951,585.5,0.00170502983802217,0.462272054563357
0.41,12569,10730,14408,0.0377144786385585,0.347243011856587,12314,12569,0.410066084353837,0.655067002160816,255,0.00390625,0.600443528203307
0.42,12876,11037,14715,0.0983231140977766,0.348874268556971,12876,11639.5,0.413780587823072,0.661109168426849,1236.5,0.000808080808080808,0.750215222246013
0.43,13182,11343,15021,0.117640869335491,0.227864957448471,13182,13915,0.423952058516034,0.646880809328649,733,0.00136239782016349,0.57591140261083
0.44,13489,11650,15328,0.0405358971829969,0.242543463129242,13799.5,13938,0.425657915421335,0.650187999501602,138.5,0.00716845878136201,0.418062347837319
0.45,13795,11956,15634,0.0497627943403846,0.316211268650333,13869.5,14518,0.420808926443712,0.651691163917085,648.5,0.00153964588144727,0.570778799282891
0.46,14102,12263,15941,0.0498146032657483,0.229352934828499,13895,13921.5,0.420322804506513,0.673376204043795,26.5,0.0363636363636364,0.445934109290786
0.47,14408,12569,16247,0.0858912239014163,0.25139034037876,14408,12972,0.419694396181793,0.680628302137484,1436,0.00069589422407794,0.540017205613138
0.48,14715,12876,16554,0.0483919390101069,0.268135341021792,14715,14788.5,0.419418091710818,0.679060079695522,73.5,0.0134228187919463,0.490824988859297
0.49,15021,13182,16860,0.0632748375173743,0.316376039260696,15021,14725.5,0.413271962707694,0.688286650234768,295.5,0.00337268128161889,0.606326600606571
0.5,15328,13489,17167,0.0323141774819442,0.555310177923283,14528.5,15328,0.418023294492614,0.680309469762756,799.5,0.00124921923797626,0.967222593496379
0.51,15635,13796,17474,0.0862406097554624,0.0916998343590013,15635,14596,0.421620801453374,0.69106312362924,1039,0.000961538461538462,0.247357703612703
0.52,15941,14102,17780,0.090608129356349,0.149840244377381,15941,16447,0.421983018024434,0.691824162038053,506,0.0019723865877712,0.366131511218284
0.53,16248,14409,18087,0.0910740289474538,0.205350105132375,17475.5,16248,0.418397655722464,0.696522558672541,1227.5,0.000814000814000814,0.468248905282919
0.54,16554,14715,18393,0.067377538430988,0.171431155205388,17311,17481,0.413179507326233,0.695505290319779,170,0.00584795321637427,0.352285777159938
0.55,16861,15022,18700,0.0668391413738452,0.285678352480163,16509.5,16861,0.415703440141661,0.697563137214198,351.5,0.00283687943262411,0.558128582823118
0.56,17167,15328,19006,0.0653208083667225,0.190552896798436,17373.5,17744,0.42200765185108,0.688757518006511,370.5,0.00269179004037685,0.379222917861597
