"comparison_name","model_selection_mode","search_stage","filtered_rank_index","cutoff_feature_id","original_rank_index","objective_score","valid_split","improvement_vs_null","regime_plausible","lead_iod_mean","rem_iod_mean","lead_cv2_mean","rem_cv2_mean","lead_slope","rem_slope"
"RT0_ZT6","none","coarse",3441,"72144",3441,6305.51292017349,FALSE,6305.51292017349,FALSE,2.84452568501562,2.10766929698131,0.817547152828365,-0.119466446405223,1.18723873300843,-1.123001984996
"RT0_ZT6","none","coarse",8986,"524705",8986,6305.45992965861,FALSE,6305.45992965861,FALSE,2.54658038133478,2.04525372677817,0.727751125605618,-0.313946585862246,0.922402779532783,-1.06763082742836
"RT0_ZT6","none","coarse",3440,"410980",3440,6305.42004798524,FALSE,6305.42004798524,FALSE,2.84462079544665,2.10768386947465,0.817527286341426,-0.11943068521594,1.18737351793103,-1.12301641002863
"RT0_ZT6","none","coarse",9050,"373222",9050,6305.40957467961,FALSE,6305.40957467961,FALSE,2.54584131213134,2.04412515149485,0.7256032960417,-0.316045452501383,0.914750088193553,-1.06690153767424
"RT0_ZT6","none","coarse",9064,"456026",9064,6305.40230163656,FALSE,6305.40230163656,FALSE,2.54569636613181,2.04387123910616,0.726183600136405,-0.316927793147655,0.912239543532461,-1.0664953907852
"RT0_ZT6","none","coarse",3439,"577475",3439,6305.3321186242,FALSE,6305.3321186242,FALSE,2.84471564706565,2.10769847935614,0.817503586620286,-0.11939445908972,1.18752763479418,-1.12303110770874
"RT0_ZT6","none","coarse",9065,"273888",9065,6305.26837837941,FALSE,6305.26837837941,FALSE,2.54568057026348,2.0438552912415,0.726240760932545,-0.316997220131392,0.911917487758294,-1.06646648211175
"RT0_ZT6","none","coarse",9049,"64097",9049,6305.26138726355,FALSE,6305.26138726355,FALSE,2.54584415432489,2.04414630316349,0.725581322863965,-0.315990329677268,0.914792976899803,-1.06692951187946
"RT0_ZT6","none","coarse",3438,"210608",3438,6305.24653331153,FALSE,6305.24653331153,FALSE,2.84480996611172,2.10771316007061,0.817477429636912,-0.119357936743835,1.18769390112516,-1.12304601246219
"RT0_ZT6","none","coarse",8987,"337957",8987,6305.20925416468,FALSE,6305.20925416468,FALSE,2.54655899955815,2.0452400261388,0.727682416843992,-0.313965384589125,0.922137025654954,-1.067627843445
"RT0_ZT6","none","coarse",3437,"370178",3437,6305.16392353742,FALSE,6305.16392353742,FALSE,2.84490416300338,2.10772786138265,0.817449231411576,-0.119321169327885,1.18787117825775,-1.12306106182352
"RT0_ZT6","none","coarse",9066,"497609",9066,6305.14009622206,FALSE,6305.14009622206,FALSE,2.54566387531097,2.04383970584373,0.726296695864758,-0.31706616414689,0.911604658772715,-1.06643845903964
"RT0_ZT6","none","coarse",9048,"153414",9048,6305.11348024969,FALSE,6305.11348024969,FALSE,2.54584802824405,2.04416703840592,0.725561717063204,-0.315936165494294,0.914828947833984,-1.06695648500123
"RT0_ZT6","none","coarse",3436,"447331",3436,6305.07940562061,FALSE,6305.07940562061,FALSE,2.84499805731415,2.10774260532581,0.817421573765657,-0.119284472593805,1.18804487546147,-1.12307610481595
"RT0_ZT6","none","coarse",9067,"475023",9067,6305.00090801937,FALSE,6305.00090801937,FALSE,2.54564725343336,2.04382409107876,0.726354081893642,-0.31713570439344,0.911277570541043,-1.06641015318127
"RT0_ZT6","none","coarse",3435,"257196",3435,6304.99734535266,FALSE,6304.99734535266,FALSE,2.84509350723725,2.10775716485942,0.817394979957254,-0.119247910399545,1.18821596585697,-1.12309094364815
"RT0_ZT6","none","coarse",8988,"133457",8988,6304.96934707623,FALSE,6304.96934707623,FALSE,2.54653725781402,2.04522646956104,0.72761512685836,-0.31398474401348,0.921886333386512,-1.06762449600051
"RT0_ZT6","none","coarse",9047,"280909",9047,6304.95206879607,FALSE,6304.95206879607,FALSE,2.54585136204464,2.04418798926772,0.725545271744528,-0.315883278322846,0.914854348887286,-1.0669826932539
"RT0_ZT6","none","coarse",3434,"328824",3434,6304.9170336435,FALSE,6304.9170336435,FALSE,2.84518720472781,2.10777194416025,0.817364456244096,-0.119210872762312,1.18840540854749,-1.12310619364935
"RT0_ZT6","none","coarse",9068,"527260",9068,6304.87233736244,FALSE,6304.87233736244,FALSE,2.54563027872476,2.04380861869696,0.726409929515645,-0.317204635504074,0.910965022935935,-1.06638234754348
"RT0_ZT6","none","coarse",3433,"504951",3433,6304.85298218641,FALSE,6304.85298218641,FALSE,2.84528101720313,2.10778671503623,0.817325636508394,-0.119172827119294,1.18864482271112,-1.12312196333748
"RT0_ZT6","none","coarse",3432,"180072",3432,6304.79034506032,FALSE,6304.79034506032,FALSE,2.84537696631316,2.10780123077026,0.81728903797651,-0.119135058027688,1.18887579483966,-1.12313738450468
"RT0_ZT6","none","coarse",9046,"496298",9046,6304.78005080744,FALSE,6304.78005080744,FALSE,2.54585412819866,2.04420916671223,0.725531184211741,-0.315831344952266,0.914872898037169,-1.06700834300185
"RT0_ZT6","none","coarse",9069,"30063",9069,6304.75143618556,FALSE,6304.75143618556,FALSE,2.54561524589721,2.04379236318428,0.726465968068801,-0.317273654726792,0.910658055749135,-1.06635299010728
"RT0_ZT6","none","coarse",3431,"124764",3431,6304.73053946978,FALSE,6304.73053946978,FALSE,2.84547606369317,2.1078153681938,0.817255360054962,-0.119097650551518,1.18909645232123,-1.12315231313435
"RT0_ZT6","none","coarse",8989,"149641",8989,6304.6858302815,FALSE,6304.6858302815,FALSE,2.54651253114653,2.04521410283643,0.727545168470869,-0.31400303615697,0.92162689790968,-1.06762138921924
"RT0_ZT6","none","coarse",3430,"104544",3430,6304.67005204595,FALSE,6304.67005204595,FALSE,2.8455779842491,2.10782916733289,0.817226059799414,-0.119060782049327,1.18929727706079,-1.12316670143663
"RT0_ZT6","none","coarse",9070,"426165",9070,6304.62472403916,FALSE,6304.62472403916,FALSE,2.54560239189156,2.04377522859142,0.726524121690462,-0.317343538326456,0.91033848392871,-1.06632161093263
"RT0_ZT6","none","coarse",9045,"506910",9045,6304.61766830507,FALSE,6304.61766830507,FALSE,2.54585878249548,2.04422958375714,0.725519549961481,-0.315780403317168,0.91488741490832,-1.06703280803637
"RT0_ZT6","none","coarse",3429,"97679",3429,6304.60731768149,FALSE,6304.60731768149,FALSE,2.84568184353407,2.10784273636037,0.817200935543107,-0.119024427408567,1.18947797505431,-1.12318065981154
"RT0_ZT6","none","coarse",3428,"225428",3428,6304.54489162695,FALSE,6304.54489162695,FALSE,2.84578786159964,2.10785604868671,0.817178954341106,-0.118988460229068,1.18964530659989,-1.12319422799792
"RT0_ZT6","none","coarse",9071,"426874",9071,6304.50395448464,FALSE,6304.50395448464,FALSE,2.54558890892761,2.0437583473888,0.72658115427509,-0.31741298100216,0.910027927982444,-1.06629089112007
"RT0_ZT6","none","coarse",3427,"261723",3427,6304.47974820962,FALSE,6304.47974820962,FALSE,2.84589119527218,2.1078696946839,0.817154327825086,-0.118952174853082,1.18982218743096,-1.12320821955343
"RT0_ZT6","none","coarse",9044,"515127",9044,6304.45997550056,FALSE,6304.45997550056,FALSE,2.54586427630856,2.04424966208817,0.725508860395904,-0.315729846811577,0.914900518777876,-1.06705678980196
"RT0_ZT6","none","coarse",3426,"139538",3426,6304.41077752062,FALSE,6304.41077752062,FALSE,2.84599262997612,2.10788357836168,0.817128949237845,-0.118915802202513,1.1899994569808,-1.12322244634299
"RT0_ZT6","none","coarse",8990,"117241",8990,6304.40156747443,FALSE,6304.40156747443,FALSE,2.54648907115782,2.04520123251201,0.72747431793661,-0.314020968253838,0.9213521618505,-1.06761861085227
"RT0_ZT6","none","coarse",9072,"8409",9072,6304.38287663792,FALSE,6304.38287663792,FALSE,2.54557479970108,2.04374171860634,0.726637846860213,-0.31748229772595,0.909718561484997,-1.06626069225993
"RT0_ZT6","none","coarse",3425,"328728",3425,6304.34875878963,FALSE,6304.34875878963,FALSE,2.84609616386168,2.10789721265824,0.817102596109801,-0.118879315277919,1.19018680817718,-1.12323652063371
"RT0_ZT6","none","coarse",9043,"417945",9043,6304.31348219216,FALSE,6304.31348219216,FALSE,2.54587173047632,2.04426895158507,0.725500273168944,-0.315680140325544,0.914910590417084,-1.06707968219113
"RT0_ZT6","none","coarse",3424,"96612",3424,6304.28759666189,FALSE,6304.28759666189,FALSE,2.84620061647907,2.1079107415142,0.817077062883075,-0.118842932623729,1.19037142834864,-1.12325045843396
"RT0_ZT6","none","coarse",9073,"342515",9073,6304.28078963702,FALSE,6304.28078963702,FALSE,2.54556313348946,2.04372410359107,0.726693758224104,-0.317551310357141,0.909426339144646,-1.06622882506795
"RT0_ZT6","none","coarse",3423,"420629",3423,6304.22553153256,FALSE,6304.22553153256,FALSE,2.84630519883082,2.10792426104797,0.817052203613664,-0.118806636382183,1.19055249873951,-1.12326434961597
"RT0_ZT6","none","coarse",9074,"164748",9074,6304.19143759796,FALSE,6304.19143759796,FALSE,2.5455521745605,2.04370620254083,0.726748549039264,-0.317619881776036,0.909147627822778,-1.06619666551529
"RT0_ZT6","none","coarse",3422,"164522",3422,6304.17113458076,FALSE,6304.17113458076,FALSE,2.84641364829385,2.10793731664056,0.817028460292839,-0.11877048023829,1.19073527819926,-1.12327777576552
"RT0_ZT6","none","coarse",9042,"454193",9042,6304.17099562431,FALSE,6304.17099562431,FALSE,2.5458800402921,2.04428789634206,0.725493275818939,-0.315631077624987,0.914918167208811,-1.06710192304464
"RT0_ZT6","none","coarse",3421,"430121",3421,6304.11814617428,FALSE,6304.11814617428,FALSE,2.84652506971475,2.10795001760924,0.817008289966311,-0.118734762847859,1.19090358862606,-1.12329070201456
"RT0_ZT6","none","coarse",8991,"488376",8991,6304.11149845074,FALSE,6304.11149845074,FALSE,2.54646538151371,2.04518845464443,0.727403011790455,-0.314038714097563,0.921074361708653,-1.06761590294728
"RT0_ZT6","none","coarse",9075,"306892",9075,6304.0995270253,FALSE,6304.0995270253,FALSE,2.54554145061017,2.04368820600543,0.726803856275364,-0.317688672664835,0.908865059830155,-1.06616422945051
"RT0_ZT6","none","coarse",3420,"457872",3420,6304.04358770676,FALSE,6304.04358770676,FALSE,2.84662721591297,2.10796385314239,0.816987145982876,-0.118698931067524,1.19105920518218,-1.12330463403505
"RT0_ZT6","none","coarse",9041,"325586",9041,6304.02513832893,FALSE,6304.02513832893,FALSE,2.54588808162918,2.04430694797743,0.7254874221056,-0.315582479198559,0.914923807921739,-1.06712392957633
"RT0_ZT6","none","coarse",9076,"444838",9076,6303.99098408431,FALSE,6303.99098408431,FALSE,2.54553167613437,2.04366982543408,0.726861942414504,-0.317758596690629,0.908559443596433,-1.06613055813411
"RT0_ZT6","none","coarse",3419,"349594",3419,6303.96855089849,FALSE,6303.96855089849,FALSE,2.8467280471967,2.10797785474912,0.81696398900459,-0.118662858707184,1.19122326319143,-1.12331881063797
