"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,302,1,2115,0.456032094193255,0.0930903064157415,1058,716.5,0.252353363344105,0.302750653346044,341.5,0.00291970802919708,1.06108705929409
0.02,604,1,2417,0.45012125129074,0.0851128971497291,1209,771.5,0.258158008169794,0.308472117555565,437.5,0.00228050171037628,1.03875794149419
0.03,906,1,2719,0.461791782272558,0.0933898152154229,1360,1360,0.262905562927816,0.313155504526854,0,1,2.07141488985693
0.04,1208,1,3021,0.426006873591609,0.0649222875424378,1511,1511,0.270525579234443,0.318822499775128,0,1,1.9610281866774
0.05,1510,1,3323,0.442572684432197,0.0572270430315436,1662,770,0.276473382167522,0.325337143359813,892,0.00111982082866741,0.991219666908649
0.06,1813,1,3626,0.447206459891287,0.0938188341220429,1813.5,1813.5,0.282678082202761,0.328604097979325,0,1,2.03912121544116
0.07,2115,302,3928,0.22508726492088,0.0491359270800674,2115,1879.5,0.284240875416923,0.340648764436604,235.5,0.00422832980972516,0.497498549099208
0.08,2417,604,4230,0.195678646654252,0.0717398596882743,2417,2417,0.294542464033444,0.349833969387324,0,1,1.45109848814219
0.09,2719,906,4532,0.161399241516783,0.0659149506023467,2719,2719,0.303624942801714,0.355350326814965,0,1,1.36798816830355
0.1,3021,1208,4834,0.132277572052887,0.0257215384208551,3021,2982,0.311988830322054,0.364840664889984,39,0.025,0.285186417138098
0.11,3323,1510,5136,0.0948136420039709,0.0467548270845508,3065,3777,0.324333944241861,0.372262089317108,712,0.00140252454417952,0.199674104740661
0.12,3625,1812,5438,0.115214789740984,0.175407471659521,3625,3625,0.335360627073768,0.3761012144491,0,1,1.37985131173862
0.13,3927,2114,5740,0.0915996407080735,0.0522712843924099,3927,3850,0.342889466528304,0.393719370276957,77,0.0128205128205128,0.20969802056223
0.14,4229,2416,6042,0.0725857099058562,0.119406295208299,3825,4229,0.354466496724446,0.397628280454328,404,0.00246913580246914,0.227509340851183
0.15,4532,2719,6345,0.0843975996213056,0.0918117584836201,4532,4532,0.362532350655486,0.407715566549103,0,1,1.22243746659372
0.16,4834,3021,6647,0.0393449302428666,0.111572000711509,4050.5,4834,0.369512371180006,0.411646949237231,783.5,0.00127469725940089,0.143415827684263
0.17,5136,3323,6949,0.038713645614559,0.169877427051145,4089.5,6507.5,0.371758744444828,0.43147656551095,2418,0.000413393964448119,0.202670829796831
0.18,5438,3625,7251,0.0329941465184676,0.15463852050057,4228.5,5438,0.382639837650067,0.441024650596886,1209.5,0.000826104915324246,0.174159680438865
0.19,5740,3927,7553,0.0215817718333424,0.18783848789265,6467.5,5740,0.392536723318722,0.439695615427449,727.5,0.00137268359643102,0.184121763009513
0.2,6042,4229,7855,0.0209888270349087,0.108628253079889,5869,6114,0.39893629660548,0.454428359367221,245,0.0040650406504065,0.10188696600821
0.21,6344,4531,8157,0.0205834618945174,0.149947649133338,6187.5,6344,0.409624110411061,0.459622701727534,156.5,0.00634920634920635,0.146868161767744
0.22,6646,4833,8459,0.0435514592621847,0.390617705903826,7879.5,8023,0.402227308459204,0.468823867203922,143.5,0.0069204152249135,0.453001620957336
0.23,6948,5135,8761,0.0600568673456361,0.185429296826165,6948,6277.5,0.407913891760369,0.490232739499892,670.5,0.00148920327624721,0.268078616857793
0.24,7250,5437,9063,0.0320531828719735,0.179493284055148,8032.5,6483.5,0.40760209218813,0.508127573024293,1549,0.000645161290322581,0.198097024617688
0.25,7552,5739,9365,0.022642934007559,0.151616926237451,7635,7944,0.414923678060369,0.504519730209367,309,0.0032258064516129,0.150130315947284
0.26,7855,6042,9668,0.0343771664057914,0.170495766052878,6545,8937.5,0.416206570056554,0.509921846870396,2392.5,0.000417798203467725,0.193591699972126
0.27,8157,6344,9970,0.0223995772514236,0.189482474639034,7533.5,8977,0.419433206640742,0.511726043472905,1443.5,0.000692281066112842,0.187012478045263
0.28,8459,6646,10272,0.0345621214142062,0.426964146609672,9190.5,8459,0.426170650137969,0.506243919829476,731.5,0.00136518771331058,0.46562269864472
0.29,8761,6948,10574,0.0393105166397477,0.280282629708175,8761,8761,0.426498793921703,0.514624022712687,0,1,1.32011555541205
0.3,9063,7250,10876,0.0163901056164263,0.191920396991263,9682,9081.5,0.419907542630721,0.537659984216776,600.5,0.00166251039068994,0.177063359080637
0.31,9365,7552,11178,0.0541001844343138,0.265442436006248,9365,9902,0.418207484511111,0.542708438757543,537,0.00185873605947955,0.339517671607761
0.32,9667,7854,11480,0.0355524648325068,0.257476440621349,9913,10025,0.421097753390287,0.542111006637276,112,0.00884955752212389,0.296458761397523
0.33,9969,8156,11782,0.0555957742265784,0.290635181273073,9969,9969,0.419362146256832,0.548533778449998,0,1,1.36760438131994
