"feature_id","baseMean","alpha_used","dispFit","dispersion","mean_trt","mean_untrt","baseMean_scoring","iod_nb","cv2_nb","log_baseMean","log_iod_nb","log_cv2_nb"
"20",8.44688208407272,2.18694633925343,1.08827540046658,1.61466238332167,11.2290013074911,5.66476286065436,8.44688208407272,19.4728778518682,2.30533321739934,2.13379738914428,2.96902261800774,0.835225228863462
"25",13.4624674030895,0.376458877901218,0.732192148856588,0.500746198987265,16.9456295050014,9.97930530117751,13.4624674030895,6.06806537234879,0.450739466299932,2.59990562116774,1.80303983472239,-0.79686578644536
"31",25.4259889217766,0.029022826871717,0.450024293124426,0.168640449866938,31.5432131904298,19.3087646531233,25.4259889217766,1.73793407451892,0.0683526638773303,3.2357718368233,0.552697094316473,-2.68307474250683
"35",90.9538552117638,0.0702693844377748,0.221265349555243,0.12019979007812,95.7924956409201,86.1152147826075,90.9538552117638,7.39127141797314,0.0812639706229535,4.51035229232046,2.00029976589579,-2.51005252642467
"37",91.9669124303543,0.136872499289724,0.22028758952883,0.166872852087456,84.5213486569705,99.4124762037381,91.9669124303543,13.5877411563018,0.147745975125474,4.52142886486422,2.6091680006837,-1.91226086418052
"38",35.1885751924056,0.113276160530807,0.361932313456028,0.198448226195242,30.5592906292706,39.8178597555406,35.1885751924056,4.98602669234532,0.141694475126728,3.56072146152276,1.60663933854579,-1.95408212297697
"89",41.5587341380609,0.148840795656083,0.326765153502583,0.210875622915575,45.5741401762425,37.5433280998794,41.5587341380609,7.1856350555686,0.172903126252533,3.72710770710644,1.97208390192558,-1.75502380518086
"90",12.4725720877704,0.717206452338781,0.779786959405311,0.744457654109461,10.6860192459263,14.2591249296145,12.4725720877704,9.94540917860951,0.797382376996737,2.52353200047341,2.29711105561333,-0.226420944860071
"143",17.1843075545712,2.0369801197586,0.602309231140482,1.3219956358563,26.4733834803759,7.8952316287665,17.1843075545712,36.0040928604791,2.09517274677161,2.84399661589506,3.58363262256269,0.739636006667626
"214",1.5254309303532,3.61273366129388,5.42497359884783,4.73415173181888,0.520981805777455,2.52988005492895,1.5254309303532,6.51097567006586,4.26828612198016,0.422276947422723,1.87348931750467,1.45121237008195
"224",41.2728777454225,0.0746608872374717,0.328110616839746,0.155520391360234,43.0052465914284,39.5405088994167,41.2728777454225,4.08146967131695,0.0988898737929562,3.72020557105053,1.40645713711282,-2.31374843393772
"304",0.144723956376604,1e-08,55.9166238012728,10,0,0.289447912753209,0.144723956376604,1.00000000144724,6.90970608103757,-1.93292710012198,1.44723966039786e-09,1.93292710156922
"576",3.11841237682903,2.44282748430892,2.72141588561028,2.58326660633626,2.86198101894682,3.37484373471124,3.11841237682903,8.61774346152706,2.7635034819513,1.13732401873103,2.15382327100018,1.01649925226915
"615",0.382018466357667,10,21.2657709491542,10,0.764036932715335,0,0.382018466357667,4.82018466357667,12.6176745054616,-0.962286330293524,1.57281223927399,2.53509856956752
"672",0.399815025574483,10,20.3250872966749,10,0,0.799630051148966,0.399815025574483,4.99815025574483,12.5011566250246,-0.916753274894479,1.60906789513511,2.52582117002959
"673",3.74703895873535,8.08571632269615,2.28708370495337,4.20054832635311,3.31082670843312,4.18325120903758,3.74703895873535,31.2974940704248,8.35259371869139,1.32096591707144,3.44353803269323,2.12257211562179
"708",4.77816644226444,1.72281640574673,1.82212551584283,1.7695813977533,3.78728179576095,5.76905108876793,4.77816644226444,9.23190353612168,1.93210170630778,1.56405688342967,2.22266526085085,0.658608377421179
"774",7.15099195319225,0.235645052770065,1.26147882814744,0.674436834494097,6.54333767878623,7.75864622759827,7.15099195319225,2.6850958761683,0.375485791865512,1.96725108179535,0.987716435393439,-0.97953464640191
"829",3.0854023680073,3.19791728139016,2.74911407033684,2.93482056082132,4.99146635990813,1.17933837610648,3.0854023680073,10.8668615526927,3.52202411762295,1.12668207608335,2.38571793384061,1.25903585775726
"833",2.49447367384124,10,3.36897657453734,7.20403535359181,4.58422159629201,0.404725751390478,2.49447367384124,25.9447367384124,10.4008861710936,0.914077754581662,3.25596876585793,2.34189101127627
"842",17.7582269576713,0.45435961853869,0.587125787224886,0.503729692675186,19.5196889917272,15.9967649236153,17.7582269576713,9.068621226411,0.510671546659871,2.87684889911588,2.20482023784297,-0.672028661272906
"845",2.00698194660502,0.966940295964691,4.155109308419,3.09216991624812,0,4.01396389321004,2.00698194660502,2.94063171744605,1.46520088156267,0.696632074559505,1.07862442814897,0.381992353589469
"926",0.602177901269722,10,13.5393360034525,10,0,1.20435580253944,0.602177901269722,7.02177901269722,11.6606388210053,-0.507202360270543,1.94901660654428,2.45621896681482
"964",4.48276519924006,7.44266835077804,1.93346676099427,3.66775646646702,7.67630086500979,1.28922953347033,4.48276519924006,34.3637346723532,7.66574494648498,1.50024008799081,3.5370017836528,2.03676169566199
"969",2.73612588190584,3.85423709423702,3.08313408238892,3.4195041926838,2.00485414443257,3.46739761937911,2.73612588190584,11.5456778685435,4.21971735470788,1.00654300817041,2.44631115641786,1.43976814824745
"984",8.19677681068358,0.883307730801901,1.11743854352361,0.997600477256854,8.18176756960639,8.21178605176076,8.19677681068358,8.24027632453456,1.00530690475728,2.10374100512935,2.10903387789,0.00529287276064884
"986",2.81568664452941,0.589542569862638,2.99976028871981,1.70525085673211,3.58632633192535,2.04504695713347,2.81568664452941,2.65996714034377,0.944695726533284,1.03520615530344,0.978313769463086,-0.0568923858403518
"1106",15.9158570224238,0.765113652080142,0.639751528671647,0.703579476925201,14.9996794710095,16.8320345738382,15.9158570224238,13.1774394924121,0.827944073250117,2.7673159092637,2.57850623800169,-0.188809671262018
"1110",0.192965275168806,1e-08,41.9705935437587,10,0,0.385930550337612,0.192965275168806,1.00000000192965,5.18227956327818,-1.6452450276702,1.92965265802043e-09,1.64524502959985
"1132",2.1943756352095,2.92779469072966,3.81158969185211,3.42236244196569,2.59567819074114,1.79307307967785,2.1943756352095,7.4246813342329,3.38350518256828,0.785897557412234,2.00480976581933,1.2189122084071
"1137",53.4882664748276,0.0687356039582458,0.283438653617007,0.140936204645363,52.0881173481789,54.8884156014762,53.4882664748276,4.67654830082687,0.0874312930486862,3.97946231162068,1.54256029525287,-2.43690201636781
"1138",3.23477990280143,3.82835571891563,2.62828268238412,3.12719087476406,4.32180798550488,2.14775182009797,3.23477990280143,13.3838881403232,4.13749576245738,1.17396088940999,2.59405160593316,1.42009071652317
"1272",10.0269845648564,0.818613330398362,0.937659959425947,0.867774839849129,9.85928600000241,10.1946831297104,10.0269845648564,9.20822322849009,0.9183442109569,2.30527991518251,2.22009691401127,-0.085183001171241
"1282",8.51790386962138,0.286055327945312,1.08030622404162,0.62895985538975,10.9839879118389,6.05181982740384,8.51790386962138,3.43659178483118,0.403455103207679,2.14217028587986,1.23448022003448,-0.907690065845375
"1293",7.04913156722668,0.700417587234703,1.27779260180993,0.978576647000896,7.88443000868565,6.2138331257677,7.04913156722668,5.93733572441689,0.842279033636026,1.95290442728299,1.78126050151138,-0.171643925771615
"1295",13.1600500782712,0.16883888747509,0.745972982229505,0.353191122613917,11.4050515054919,14.9150486510506,13.1600500782712,3.22192821433178,0.244826440261923,2.57718573122969,1.16998000465921,-1.40720572657047
"1345",3.27387904030963,3.18024799750865,2.59847619267101,2.82527116705732,5.41630853094337,1.13144954967588,3.27387904030963,11.4117472620302,3.4856960570391,1.18597553272876,2.43464328642096,1.24866775369221
"1346",13.1068159238666,0.320400507425379,0.748464629943595,0.525669070651374,11.2184951391631,14.9951367085701,13.1068159238666,5.1994304727379,0.396696688420725,2.57313239443004,1.64854909511566,-0.92458329931438
"1367",217.836996999534,0.125388835270017,0.169563962885606,0.140837730299991,211.145889926904,224.528104072163,217.836996999534,28.3143273324898,0.12997942370896,5.3837470629213,3.34336794270543,-2.04037912021587
"1369",6.5884667156468,0.989592714035481,1.35787113792417,1.15838915528185,4.57296904819166,8.60396438310193,6.5884667156468,7.51989865846934,1.1413730968103,1.88532065310406,2.01755266160357,0.132232008499507
"1473",6.50107365592803,0.969379066114551,1.37434360024607,1.15496072344201,5.79666977006771,7.20547754178835,6.50107365592803,7.30200470932543,1.12319981218288,1.87196734109632,1.98814892816961,0.116181587073298
"1501",12.8525982559527,0.0670130650066831,0.760648033184808,0.314744733173105,14.299192159551,11.4060043523543,12.8525982559527,1.86129200243094,0.144818344537369,2.55354598980861,0.621270871547722,-1.93227511826089
"1540",20.2596439941189,0.948981366545716,0.530994408127842,0.760353728030211,34.0317375326721,6.48755045556581,20.2596439941189,20.2260246432687,0.998340575438542,3.00863092680628,3.0069701238748,-0.00166080293147386
"1576",1.37045301868807,4.97752850802618,6.0234735585182,5.75758433059022,2.74090603737615,0,1.37045301868807,7.82146896943042,5.70721422972812,0.315141355755804,2.05687238466929,1.74173102891349
"1579",10.1792943323298,1.78893727212814,0.925612630788809,1.38720604699407,15.1296865974997,5.22890206715987,10.1792943323298,19.2101190350675,1.88717590904661,2.32035568969513,2.95543717327701,0.635081483581887
"1634",111.941464674609,0.0461351918657349,0.204623488252931,0.0967057891331408,120.809591391669,103.073337957549,111.941464674609,6.16444095049448,0.0550684321347165,4.71797609783901,1.81879745131952,-2.89917864651949
"1655",54.034797822894,0.311046603542555,0.281912022730917,0.299061428175282,40.8762962094018,67.1932994363863,54.034797822894,17.8073403359198,0.329553196336288,3.98962824315276,2.87961075071589,-1.11001749243687
