"crossing_id","rank_left","rank_right","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",1065,1217,1196,0.264115876661377,-0.0418698888288764
"crossing_2",1217,1370,1271,-0.0418698888288764,0.0777214360743656
"crossing_3",1674,1826,1811,0.146898768761281,-0.015622977623189
"crossing_4",1978,2130,1998,-0.033550117917806,0.215928030980802
"crossing_5",2739,2891,2822,0.240015318782883,-0.200457794494932
"crossing_6",2891,3044,2966,-0.200457794494932,0.208492225657504
"crossing_7",3196,3348,3311,0.228490799829901,-0.0727613893998861
"crossing_8",3348,3500,3368,-0.0727613893998861,0.486526609230623
"crossing_9",3500,3652,3616,0.486526609230623,-0.148388147006325
"crossing_10",3652,3804,3700,-0.148388147006325,0.316681441549767
"crossing_11",4108,4260,4146,0.0245077155350658,-0.0732277100829202
"crossing_12",4565,4718,4606,-0.118442415194776,0.324724039255613
"crossing_13",5326,5478,5465,0.484901207061417,-0.0467129977486903
"crossing_14",5478,5630,5523,-0.0467129977486903,0.111086432472158
"crossing_15",5934,6086,6065,0.790496417403864,-0.127752267326604
"crossing_16",6238,6391,6306,-0.238093333472632,0.301125086556516
"crossing_17",6543,6695,6636,0.545516773259518,-0.345854182423009
"crossing_18",7152,7304,7174,-0.1000036498455,0.584864496072572
"crossing_19",7608,7760,7679,0.264888335459331,-0.305537316531761
"crossing_20",7913,8065,8046,-0.338814898502338,0.0475631891499613
"crossing_21",8369,8522,8471,0.35805042767261,-0.180673168087573
"crossing_22",8522,8674,8569,-0.180673168087573,0.406580606582805
"crossing_23",8826,8978,8842,0.0439461365711248,-0.36957672676916
"crossing_24",9434,9586,9554,-0.363218564048607,0.0963728209467833
"crossing_25",9738,9890,9844,0.0989942175636492,-0.0429440091120944
"crossing_26",9890,10042,9906,-0.0429440091120944,0.354701603421593
"crossing_27",10499,10652,10581,0.175233004488848,-0.152263760415396
"crossing_28",11412,11564,11446,-0.0474755443865864,0.163400856810964
"crossing_29",13086,13238,13100,0.0683569399654409,-0.670460517078966
"crossing_30",13542,13694,13592,-0.245065443258642,0.500470300986439
"crossing_31",13694,13847,13810,0.500470300986439,-0.161690019912517
"crossing_32",13847,14000,13951,-0.161690019912517,0.0756493322926046
"crossing_33",14000,14152,14104,0.0756493322926046,-0.0346802022090641
"crossing_34",14152,14304,14167,-0.0346802022090641,0.326473505310747
"crossing_35",14304,14456,14374,0.326473505310747,-0.386608878739647
"crossing_36",14456,14608,14543,-0.386608878739647,0.289241719817979
"crossing_37",14760,14912,14908,0.235891999165569,-0.00575437014923619
"crossing_38",15216,15368,15305,-0.682789279997055,0.480636733819153
"crossing_39",15368,15521,15422,0.480636733819153,-0.887668223639147
"crossing_40",16130,16282,16170,-0.209766105372207,0.595260005716798
"crossing_41",16282,16434,16379,0.595260005716798,-0.33812442823705
"crossing_42",16890,17042,16985,-0.451882919089746,0.272129398177965
"crossing_43",17042,17195,17088,0.272129398177965,-0.625773170387013
"crossing_44",17195,17347,17338,-0.625773170387013,0.0391687279910542
"crossing_45",17804,17956,17846,0.250427056283014,-0.664516693634921
"crossing_46",18412,18564,18474,-0.133454441288029,0.194904275749702
"crossing_47",18716,18868,18809,0.22759487854848,-0.144156157229138
"crossing_48",19020,19172,19144,-1.1204016994484,0.253272180390537
"crossing_49",19477,19629,19492,0.0426321288224755,-0.388935584406015
"crossing_50",19629,19781,19742,-0.388935584406015,0.135624231374538
"crossing_51",20086,20238,20158,0.372969066800654,-0.412807903838252
"crossing_52",20390,20542,20532,-1.06063920643381,0.0745621904872566
"crossing_53",20694,20846,20824,0.654087690241366,-0.112818845023385
"crossing_54",20846,20999,20940,-0.112818845023385,0.0705349577214144
"crossing_55",21455,21608,21547,0.654788166993709,-0.43323391611736
"crossing_56",21608,21760,21680,-0.43323391611736,0.476108774842807
"crossing_57",21760,21912,21835,0.476108774842807,-0.488454442058505
"crossing_58",21912,22064,21999,-0.488454442058505,0.36299210186172
"crossing_59",22216,22368,22299,0.404473899447121,-0.332117341125552
"crossing_60",22520,22672,22572,-0.167120303438822,0.322945568861264
"crossing_61",22825,22977,22928,0.136449314444889,-0.064472427514791
"crossing_62",22977,23130,23007,-0.064472427514791,0.263521610175431
"crossing_63",23130,23282,23274,0.263521610175431,-0.0144927312233094
"crossing_64",23738,23890,23759,-0.0519165310217586,0.328449813685271
"crossing_65",24194,24346,24272,0.27043576430335,-0.253355799000261
"crossing_66",24498,24650,24552,-0.505999133569554,0.906551973754794
"crossing_67",24803,24955,24843,0.0669473859901984,-0.186430449075133
"crossing_68",24955,25107,25055,-0.186430449075133,0.0975627223449899
"crossing_69",26020,26172,26070,0.249927061634031,-0.506464971077259
"crossing_70",26629,26781,26770,-0.120315143067892,0.00894552734859366
"crossing_71",26781,26934,26783,0.00894552734859366,-0.609147712110937
"crossing_72",26934,27086,27019,-0.609147712110937,0.486566496964199
"crossing_73",27238,27390,27273,0.170109905941597,-0.570677271500416
"crossing_74",27542,27694,27670,-1.12014825960724,0.205211864313606
"crossing_75",27694,27846,27752,0.205211864313606,-0.328337165217426
"crossing_76",27846,27998,27923,-0.328337165217426,0.316432122457558
"crossing_77",27998,28150,28044,0.316432122457558,-0.736826119517067
"crossing_78",28454,28607,28598,-0.746490609125615,0.0443910834562807
"crossing_79",28759,28912,28793,0.056531205557798,-0.19539149378235
"crossing_80",28912,29064,28976,-0.19539149378235,0.270190299324692
"crossing_81",29064,29216,29198,0.270190299324692,-0.036866714430787
"crossing_82",30128,30281,30211,-0.235009079694884,0.197846320693305
"crossing_83",30281,30433,30336,0.197846320693305,-0.351814449602818
