"comparison_name","feature_id","gene_symbol","pc1_loading_trt_normalized","pc1_loading_ctrl_normalized","pc1_loading_trt_raw","pc1_loading_ctrl_raw","baseMean_original","baseMean_leading_edge","baseMean_remainder","dispGeneEst_original","dispFit_original","dispersion_original","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder"
"RT2_ZT8","100020","Nrip1",0.000251239664737643,0.000495714583748763,7.67076440623847e-05,0.000585909965587952,20.2565448060938,NA,20.1339849133117,0.114517205731789,0.427364782275341,0.210858955700135,NA,NA,NA,0.110207628790144,0.176048077849168,0.147497823719826
"RT2_ZT8","100055","-",-7.50371048124061e-05,0.000106050756305334,-6.52548114024624e-05,8.54607353056874e-05,1.2906121048365,NA,1.29251536253056,9.28346861535678,5.69075153095023,6.82553702621085,NA,NA,NA,9.34365418490845,5.68144705475696,6.40563736409197
"RT2_ZT8","10008","Mag",1.01720828747403e-05,0.000192175927209255,-6.58684033464493e-06,0.000175922666344212,2.22701626357567,NA,2.21735115707417,3.23908704737676,3.32702956161838,3.28497566941141,NA,NA,NA,3.23918388103573,3.07658504155228,3.12856367424824
"RT2_ZT8","100116","-",3.41801069092496e-05,-6.431633058815e-05,-3.72869879814819e-06,-1.87235391147272e-07,4.18719512564179,NA,4.16628969223124,1e-08,1.80191912209645,0.486764060891902,NA,NA,NA,1e-08,1.2893846770674,0.592555261373748
"RT2_ZT8","100129","Btg3",-0.00120398927222782,-0.000360006261305773,-0.00128797406777522,0.000149732313532856,47.5344923608014,47.4145644469244,NA,0.174716818020144,0.221827958265296,0.190288221417679,0.152600098069257,0.427605258532175,0.255575147477444,NA,NA,NA
"RT2_ZT8","100144","RGD1563888",-0.000135408402740593,1.70591548217369e-05,-0.000142106196745336,3.42445293764641e-05,6.35724433641634,NA,6.3423962980622,0.932532518546092,1.21045329186856,1.04950336571228,NA,NA,NA,0.939258340719745,0.713391408918275,0.794054250359453
"RT2_ZT8","100145","RGD1563888",-8.42943136254352e-05,4.73561693353122e-05,-7.50987948576766e-05,2.60914158181226e-05,2.69355910914159,NA,2.69207163946455,1.16474575087899,2.76275065585001,1.94953505376088,NA,NA,NA,1.18206610241415,2.37922996134359,1.97493553350778
"RT2_ZT8","10017","Usf2",-0.00122702930218955,0.000501405006500025,-0.00164395137167093,0.00154498482818368,108.096681543063,108.526688826756,NA,0.178615872299632,0.13631488318106,0.163655312822453,0.171425642499295,0.227819832577698,0.194647635040698,NA,NA,NA
"RT2_ZT8","10018","Usf2",8.51126155994943e-05,-0.000885606418414937,-5.82063418912115e-05,-0.000342609828500056,20.0084868233539,NA,19.9258970050291,0.505629921175993,0.431805219898046,0.480248754851084,NA,NA,NA,0.504964137010111,0.177893466908347,0.314406265128718
"RT2_ZT8","100191","-",6.89424224304362e-05,1.2044293518089e-05,3.95774414215697e-05,6.28481579103334e-05,3.27604243429115,NA,3.26240345998945,1.91182640760551,2.28383432233283,2.09876239746939,NA,NA,NA,1.90436655711941,1.8239579789104,1.8494270824329
"RT2_ZT8","100193","LOC680960",4.69944421542091e-05,-9.18133801172776e-05,2.424116356949e-05,-3.12770657003046e-05,3.81671289433077,NA,3.79593539204622,0.724711309648521,1.9701117175537,1.29000201437558,NA,NA,NA,0.7096523416351,1.47224777643306,1.20314532214404
"RT2_ZT8","100197","-",-1.58823893093651e-05,-2.9442656669083e-06,-6.48627100373571e-05,-6.756185560162e-06,4.38415801757898,NA,4.36750000768725,1.69616041020508,1.72407475461428,1.71071212200454,NA,NA,NA,1.70481272643486,1.2055165044206,1.34566862416339
"RT2_ZT8","100213","-",2.74961533365047e-05,0,1.40227898294744e-05,0,0.368043493360373,NA,0.364039177869877,10,19.7822110325521,10,NA,NA,NA,10,12.9168944636341,10
"RT2_ZT8","100223","LOC103693510",-0.000176655488899606,-2.29969125726888e-05,-0.000160963236424258,2.24749878402776e-05,3.79158631038666,NA,3.80233995316361,1.32712663142594,1.98270895137616,1.61418578019806,NA,NA,NA,1.35333329155798,1.46872194518989,1.42612036680582
"RT2_ZT8","100241","-",9.62365366777664e-05,-0.000153395326018686,4.90797644031604e-05,-6.61214724338562e-05,2.87857154462706,NA,2.86537925405917,7.44774357702058,2.5896297314309,4.43991815505009,NA,NA,NA,7.44178708203443,2.18468855711743,3.41921124089624
"RT2_ZT8","100261","-",6.77629109018949e-05,-4.25383126722867e-05,3.64320572148773e-05,1.55871823017395e-06,2.22300602470248,NA,2.2039559678262,1.56133674092556,3.33290659821097,2.38352829288146,NA,NA,NA,1.54157287073831,3.100655400413,2.52132571918473
"RT2_ZT8","100285","Ncam2",6.18663450071355e-05,7.04080741816064e-05,3.15512771163174e-05,6.11425978229878e-05,1.06959310118287,NA,1.05997096357665,10,6.85238059680633,10,NA,NA,NA,10,6.83602625842756,8.96026248182568
"RT2_ZT8","100286","Ncam2",7.05282448273895e-05,-6.43078008928386e-05,4.11179900409082e-05,-6.43052132865971e-07,2.74801145312498,NA,2.72113951736686,1.99593036593666,2.70937739816786,2.33424783467982,NA,NA,NA,1.97787007829476,2.34473331580929,2.21544137724983
"RT2_ZT8","100301","Ncam2",0.000377791178146284,-0.000817140159885569,0.000187749597250445,-0.000242162257744387,12.7741589653113,NA,12.7142266098709,0.926683132064279,0.637159522042846,0.832575047586845,NA,NA,NA,0.930988179502539,0.291213185218554,0.570904923558537
"RT2_ZT8","100329","-",0.000182926850341686,-0.000279401403941848,8.22830724565019e-05,5.99169858628707e-05,10.2565367900703,NA,10.2112800682497,0.306814291119338,0.776574577977047,0.45513966835897,NA,NA,NA,0.30579041262019,0.380589872790277,0.347237419867664
"RT2_ZT8","100340","-",-0.000179968669415758,0.00149722166743106,-0.000180017253599566,0.00152545432297002,17.6537825267184,17.7122575104294,NA,0.983471645823444,0.480170815355916,0.726739149689611,0.969145810057514,1.02256727424988,0.997562312433075,NA,NA,NA
"RT2_ZT8","10037","Lsr",-0.00016764976380884,0.000115972590231045,-0.000381777474609411,0.000485074100347944,36.584645404956,NA,36.4677982998703,0.0220636765160926,0.267510737710883,0.0981852536678108,NA,NA,NA,0.0250046910717611,0.102724269135132,0.0705744592624791
"RT2_ZT8","100384","-",-0.000180089051549775,0.00019465223366309,-0.00015661154736591,0.000139255963622048,2.21740368378225,NA,2.2357059834271,10,3.34115246490863,6.00295047568556,NA,NA,NA,10,3.04406026254922,4.71056053764679
"RT2_ZT8","100391","-",-1.7526109550939e-05,0.000123214129817811,-2.51300970120031e-05,0.000106999546190229,1.01624960681472,NA,1.01557622544018,8.36459422540189,7.20843360434931,7.59201703240135,NA,NA,NA,8.39213595271625,7.0961640767411,7.36713129506014
"RT2_ZT8","100405","LOC120095602",-0.00039800676258393,0.000617282080507782,-0.000365578378436411,0.000574146602834725,11.3051971146409,NA,11.2875731586589,2.4953843136358,0.710958822045707,1.59124218344015,NA,NA,NA,2.50387082677963,0.336102904726449,2.50387082677963
"RT2_ZT8","10041","Fxyd5",-0.000540519165654459,0.000252738559931176,-0.000647309815999803,0.000650984368042216,31.0803257217951,NA,31.029720729446,0.14960055970378,0.302632105276907,0.20184390320384,NA,NA,NA,0.15605714336625,0.117794750032681,0.133057307519992
"RT2_ZT8","100410","Mrpl39",-0.000275412411265678,0.00039145243872107,-0.000323452473585355,0.000451586011982505,17.7402086653237,NA,17.6846618268709,0.181374326208435,0.478168646072441,0.27804186022743,NA,NA,NA,0.184369084511092,0.201146758625244,0.194123649916764
"RT2_ZT8","100426","Atp5pf",0.00248085199982109,0.00081769275385206,0.000605106514052642,0.00256347981010067,204.022985736503,206.469238019588,NA,0.0491053995529788,0.104757685344937,0.0653874518783885,0.059908112143528,0.154289888302751,0.0955620134846616,NA,NA,NA
"RT2_ZT8","100439","App",0.0298987184894003,0.0232160402938337,0.00584355226282057,0.0505465737838346,2864.52889803904,2894.79565815913,NA,0.0506456890608744,0.0717295464518439,0.0568890512080301,0.0595760362362514,0.0786251605378847,0.0672381184853595,NA,NA,NA
"RT2_ZT8","10044","Fxyd7",-0.00280007063719808,-0.00589000878239386,-0.0046098503313855,0.000573276876122011,371.778510437477,373.370278744735,NA,0.0463906405455441,0.0887117281087827,0.0586611557909928,0.0394559102938517,0.117869154893636,0.0682946731864356,NA,NA,NA
"RT2_ZT8","100441","App",7.60001169847604e-05,-0.000136231952506208,4.46311042042178e-05,-4.4582661549315e-05,2.48392928357851,NA,2.472688339538,7.0854741787484,2.99007163376662,4.58636963726887,NA,NA,NA,7.08750709053506,2.6673540515373,3.75153632112081
"RT2_ZT8","100445","App",9.2168140443331e-05,1.94306016958518e-05,-5.47157544419159e-05,4.88691928701549e-05,20.770561123938,NA,20.6814940779461,0.230293297430136,0.418501073294391,0.291191778047279,NA,NA,NA,0.230150959488307,0.171402882900663,0.196455133068104
"RT2_ZT8","100446","App",-0.000333633377227192,0.000319344954301672,-0.000780258513434976,0.00133858245783094,89.040736916206,NA,88.7395255477516,0.00813577213541432,0.150679086885583,0.0518329804579382,NA,NA,NA,0.00981668845740787,0.0526027754024833,0.0352199894203992
"RT2_ZT8","100497","App",-1.71121671499476e-05,9.41341831344466e-05,-5.03108291676713e-05,0.000139204095435647,6.16441230093903,NA,6.14167204706178,0.211202546948025,1.24615350297489,0.612129650740916,NA,NA,NA,0.212920850008123,0.745689202222985,0.540095485266966
"RT2_ZT8","10050","Fxyd1",0.00178373071901224,0.000292408578671572,0.000640363129087875,0.00244370026196388,150.212221059597,151.950273850359,NA,0.209955194537528,0.117496733452592,0.175934335317618,0.22054493153626,0.183523030224228,0.204464264378244,NA,NA,NA
"RT2_ZT8","100518","App",-0.00059671032382823,8.89035730673851e-05,-0.000574205873509328,0.000185128843225901,25.2941577943507,NA,25.3120481925457,1.26989215946761,0.356031634622634,0.866267163253829,NA,NA,NA,1.28023617683855,0.141297191585732,1.28023617683855
"RT2_ZT8","100524","App",-0.000660326522349173,8.29916501960172e-05,-0.00057424234034167,1.85773217787764e-05,7.06740347199897,NA,7.13420230342464,10,1.09577556658931,10,NA,NA,NA,10,0.607773135611986,10
"RT2_ZT8","100600","Cyyr1",5.17427909822217e-05,2.06882255256602e-05,9.94832566314984e-06,7.84514756612497e-05,4.52863494353408,NA,4.50754816417993,1.21943743884863,1.67127922377344,1.43128902728435,NA,NA,NA,1.21949198307349,1.15248793199493,1.17442703290963
"RT2_ZT8","10061","Fxyd3",5.79068504980668e-05,0.000228826241090221,3.22281686929715e-05,0.00019871344292471,2.04523853875635,NA,2.02466329823253,10,3.61658084070895,6.22841492505997,NA,NA,NA,10,3.45213792261359,5.07185648816074
"RT2_ZT8","100638","Adamts1",-9.05023761253342e-06,0.000122146256278678,-2.24343495330483e-05,8.66654936119952e-05,3.58140301492863,NA,3.56348476250773,0.0956333608051404,2.09500804117263,0.976737187553468,NA,NA,NA,0.0852605092763097,1.61041965498598,1.04541250180529
"RT2_ZT8","10064","Scn1b",-0.000233444020357688,0.000881235676755836,-0.000629257190222256,0.00184602968920131,90.8362742303759,NA,90.488064800059,0.0470707299709732,0.14906844660141,0.0785824677693353,NA,NA,NA,0.0468999751732727,0.0519501708097914,0.0498040736640863
"RT2_ZT8","100675","-",-4.50222628874436e-05,0,-3.91528868414775e-05,0,0.22558944149079,NA,0.229992124173811,10,32.2304831655967,10,NA,NA,NA,10,13.9744125498767,10
"RT2_ZT8","100724","Ltn1",8.8557550784134e-05,2.17990339028762e-05,3.23074743918613e-05,3.84940715943179e-05,6.01019539428246,NA,5.97656422650839,0.203765569881433,1.27635329127147,0.611073823572387,NA,NA,NA,0.195852722993778,0.77432537672388,0.545883833626349
"RT2_ZT8","100725","Ltn1",0.000148170667657098,4.61293148184872e-05,3.8429465015711e-05,0.000182372099370157,11.6708056361334,NA,11.6150685467334,0.177074882649946,0.69085449619031,0.340011771825582,NA,NA,NA,0.174623988648051,0.324579379667784,0.259561856478788
"RT2_ZT8","100742","Rwdd2b",0.000129595349872628,0.000278892292209833,-6.07376563659668e-05,0.000486541877521218,23.8929530241331,NA,23.7736850145301,0.021861532413141,0.372853096475221,0.126841811648504,NA,NA,NA,0.0203795041240597,0.149804765794951,0.094273088534953
"RT2_ZT8","100746","-",2.36493488885709e-06,0.000653888661888444,-3.94585056925349e-05,0.000674673150394805,9.34541962995219,NA,9.31710041676545,0.41672331536475,0.845539279005211,0.57536780347834,NA,NA,NA,0.416029666025577,0.427548516996083,0.422942536231626
"RT2_ZT8","100752","Usp16",3.14190863249024e-05,0.000264473269858181,-4.86876630380551e-05,0.000321154516633861,12.8471666024889,NA,12.7842101708307,0.0621879711963862,0.633931913908367,0.239998493568098,NA,NA,NA,0.0609671432540368,0.289328178996317,0.190642622861394
"RT2_ZT8","100754","Cct8",-4.70601401463729e-05,1.80549218372904e-05,-5.59471414412173e-05,4.25926700497213e-05,3.53963713541267,NA,3.52575399564481,0.363942122431701,2.11891156200025,1.08681631825104,NA,NA,NA,0.367966853572439,1.63487339947211,1.12927392505093
"RT2_ZT8","100757","Cct8",-0.000370089830025975,0.000569701646202847,-0.00166563089956649,0.00230390495002874,187.376910663797,NA,186.656062132351,0.0445057499712968,0.10791682522786,0.0633314624701897,NA,NA,NA,0.0452506855915136,0.035877961456078,0.0402081227489682
"RT2_ZT8","100775","LOC120095604",0.000474670185608783,0.000230084559283253,0.000193735882761705,0.000410153680981078,20.051452258154,NA,19.9136052692668,0.745204332106745,0.43102823726153,0.605260285183591,NA,NA,NA,0.743039957295129,0.17800391498992,0.350812859823695
"RT2_ZT8","100777","-",0.000117239171417944,-0.000313518487066922,6.3948740085798e-05,-0.000106630079000067,3.80841388935995,NA,3.79217602900136,5.09197115356366,1.974254046397,3.37921834787261,NA,NA,NA,5.09006820353234,1.47432395703424,2.48510266556979
"RT2_ZT8","100788","Grik1",-3.83882395597889e-05,-6.28154515722248e-05,-0.000109788233726929,-1.09047726470172e-05,9.07243835076996,NA,9.03838104215903,0.0587773215531773,0.868898707458948,0.321577003289956,NA,NA,NA,0.0631520639542918,0.444591917948907,0.280359752189551
"RT2_ZT8","10080","Gramd1a",-0.00305420045392697,-5.97081386199548e-05,-0.00329928512456159,0.000932582094024882,116.976484657507,116.773126039952,NA,0.124338515873929,0.131219878474496,0.126647460716901,0.104543946327227,0.216873424394361,0.148178316797289,NA,NA,NA
"RT2_ZT8","100850","Grik1",-0.000292132049677801,0.000424391198983025,-0.000339563923724822,0.000456808581676264,20.0899649149172,NA,20.0124527309653,1.18216032582654,0.430334602820735,0.859465507467217,NA,NA,NA,1.18379237934058,0.177120300590552,1.18379237934058
"RT2_ZT8","100951","Tiam1",-0.00291454881956164,-0.000268892629502984,-0.00503158919394584,0.00370619447300842,392.406999493975,394.177992376752,NA,0.0388409841116799,0.0876858433653642,0.052435364125765,0.032391257919026,0.115490798211981,0.0624745160200667,NA,NA,NA
"RT2_ZT8","101021","Scaf4",2.20359920466746e-05,0.000151795511968479,-2.50544253592918e-05,0.000107726166632849,6.32753406236097,NA,6.28163561300831,0.265983969231213,1.21581194249994,0.634223203207171,NA,NA,NA,0.256297460010529,0.72289473434115,0.54400242238142
"RT2_ZT8","101025","Scaf4",-3.35218385885394e-05,8.24860964330982e-05,-3.27389291909207e-05,6.17043039964296e-05,1.28385462866937,NA,1.27748471385407,3.85568427385234,5.72034017872571,4.92110616117085,NA,NA,NA,3.85489015911398,5.746990140379,5.20723636766241
"RT2_ZT8","101040","Scaf4",-4.15887002372747e-05,-3.03763740148821e-05,-4.35045758998259e-05,4.88594591898624e-05,2.55441087507297,NA,2.54929202694477,1.59988625543775,2.90947852643533,2.23228486159554,NA,NA,NA,1.61042872823184,2.56083889738836,2.22995804868444
"RT2_ZT8","101077","Mis18a",9.63243489249507e-05,2.27701519893689e-05,5.00840451671293e-05,8.16402931929371e-06,2.39458957951445,NA,2.37139356321034,6.93113252037777,3.09904650748628,4.60365263308772,NA,NA,NA,6.90197457347001,2.81908629829876,3.83581442759679
"RT2_ZT8","101079","Urb1",0.000296533478125705,9.13527857603803e-05,0.000147645814474479,0.000216388098134644,13.8303069595582,NA,13.7334593062864,0.164306529503599,0.593787185033551,0.304726845767738,NA,NA,NA,0.156371540693692,0.266086932896788,0.220563272983193
"RT2_ZT8","101100","Cfap298",0.00207961972417801,0.000143261478827772,0.000342044120711416,0.00185385858722295,180.213611640135,182.191179332418,NA,0.0756846093944543,0.109455906652173,0.0856476501750226,0.0821912788446781,0.165147042254873,0.115194820698583,NA,NA,NA
"RT2_ZT8","101105","Cfap298",-0.00063701300623718,0.000275572659070375,-0.000699949889915943,0.00049994056748605,26.3778898063824,NA,26.3385974941282,0.288050149685511,0.344247062748425,0.307474459688552,NA,NA,NA,0.294144645261661,0.13624165698279,0.200155380158095
"RT2_ZT8","101115","Synj1",0.00125026020177754,-0.005122132711617,-0.000520352482412725,-9.64637865396563e-05,250.620339344511,252.817655146524,NA,0.0537305579528764,0.0981459110352017,0.066932603227755,0.0575962665945849,0.139353111408486,0.0886361815208011,NA,NA,NA
"RT2_ZT8","101162","Synj1",3.78702753004195e-05,6.53227229206205e-05,1.19564163427132e-05,4.01654931118884e-05,2.8590022621567,NA,2.84039505204098,2.12951392997068,2.60688157675606,2.35599789525113,NA,NA,NA,2.12304695689265,2.21114791205682,2.18017845045179
