"rank_index","n_lead","n_rem","lead_mean_abs","lead_sd_dev","lead_skew_abs","lead_distortion","rem_mean_abs","rem_sd_dev","rem_skew_abs","rem_distortion","total_distortion","split_score"
4990,4990,26590,0.0708247494275975,0.116266081318725,0.0815368961769261,0.227859278834786,0.0201658055795798,0.0905798302325291,0.0397359095821555,0.130613590603187,0.358472869437973,-0.358472869437973
4991,4991,26589,0.0709257023545271,0.116177011335933,0.0812872256408752,0.227746326510898,0.0201449505266574,0.0905690868339519,0.0397962634385091,0.130612169079864,0.358358495590762,-0.358358495590762
4992,4992,26588,0.0710513213610366,0.116100477344411,0.0809856055507534,0.227644601480825,0.020119455159111,0.0905614865134495,0.0398652865714183,0.13061358495827,0.358258186439094,-0.358258186439094
4993,4993,26587,0.0710986261286843,0.115993688717746,0.0808673917307201,0.227526010711791,0.0201086557243848,0.0905460878400458,0.0398991999709602,0.130604343549911,0.358130354261701,-0.358130354261701
4994,4994,26586,0.0709659914519923,0.115921291981705,0.0811815581422403,0.227478062504818,0.0201316523242868,0.0905367136493818,0.0398350393142,0.130585885630769,0.358063948135586,-0.358063948135586
4995,4995,26585,0.0710090187520909,0.115813704025817,0.0810745556759663,0.227360000615891,0.0201216558712825,0.0905210689699268,0.03986651645405,0.130575983068234,0.357935983684125,-0.357935983684125
4996,4996,26584,0.0709799103291239,0.115703902432151,0.081160072408868,0.227263848965709,0.020125212082472,0.0905041475700922,0.0398541032921562,0.130556411298642,0.357820260264351,-0.357820260264351
4997,4997,26583,0.070608155353478,0.115901713297528,0.0811766828574919,0.227098210079752,0.0201931805177523,0.0905545597474808,0.0399330156713945,0.13071424810093,0.357812458180683,-0.357812458180683
4998,4998,26582,0.0708968598222889,0.115976711919438,0.0808006323881267,0.22727388793579,0.0201370011516417,0.0905835814418826,0.0399570819317329,0.130699123559391,0.357973011495181,-0.357973011495181
4999,4999,26581,0.0710641658632327,0.115927761835591,0.080429629410108,0.227206742403877,0.0201036268332433,0.0905827535970023,0.0400336463252297,0.13070320359286,0.357909945996738,-0.357909945996738
5000,5000,26580,0.0710111274909857,0.115822443852229,0.0805762009190831,0.227121671802757,0.0201116867024007,0.090566595327924,0.040006923798446,0.130681743929548,0.357803415732304,-0.357803415732304
5001,5001,26579,0.0709853521866581,0.1157123449864,0.0806529244347682,0.227024159390443,0.0201146214575139,0.090549612591176,0.03999653098001,0.130662499538695,0.357686658929137,-0.357686658929137
5002,5002,26578,0.0708543963827705,0.115639236107269,0.0809642631193489,0.226975764049714,0.0201373534238137,0.090540054184804,0.0399328232488657,0.130643819233051,0.357619583282765,-0.357619583282765
5003,5003,26577,0.070587771634024,0.115687111847552,0.0813128369536448,0.226931301958399,0.0201856360206087,0.0905570086292355,0.0398829900810512,0.13068413969037,0.357615441648768,-0.357615441648768
5004,5004,26576,0.0704803885703853,0.115601466032586,0.0815816907055084,0.226872699955725,0.0202039586694209,0.0905448034500186,0.0398282224214847,0.130662873330182,0.357535573285907,-0.357535573285907
5005,5005,26575,0.0707989004990819,0.11571755975793,0.0812664753554199,0.227149697934721,0.0201420798873691,0.0905836397066072,0.0398164671239744,0.130633953155964,0.357783651090685,-0.357783651090685
5006,5006,26574,0.0708434344509847,0.115610543602907,0.0811554871507052,0.227031721629245,0.0201317843434601,0.090568076978688,0.0398488580031231,0.13062429032371,0.357656011952954,-0.357656011952954
5007,5007,26573,0.0708501075878907,0.115499210635898,0.0811456379690184,0.226922137208298,0.0201286185719403,0.0905511109693904,0.0398585401440924,0.130608999613377,0.357531136821675,-0.357531136821675
5008,5008,26572,0.0707766771962248,0.11539991590796,0.0813414079065089,0.22684729705744,0.0201405490970211,0.0905360770743646,0.0398203043092341,0.130586778326003,0.357434075383442,-0.357434075383442
5009,5009,26571,0.0709583060997947,0.115362626543068,0.0809532395672424,0.226797552426484,0.0201044038519765,0.0905380491392256,0.0398969665234671,0.130590936252936,0.35738848867942,-0.35738848867942
5010,5010,26570,0.0711508774796803,0.115334576931026,0.0805545092694937,0.226762709045453,0.0200661789172578,0.0905422794004773,0.0399726940780213,0.130594805356746,0.357357514402199,-0.357357514402199
