"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"25","-",13.4627846818282,0.0279243714280874,1.23181049660967,0.218019881379963,0.849725319465061,0.256872756042459,0.981539952212839,1,0.000934384712121261,3.02947427585635,0.0164832525481006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"31","Pcmt1",25.5441698128069,0.0778488346058568,1.86275648301121,0.0624965351107131,0.679305008643339,0.0864250965790569,0.947060396170101,1,0.000934384712121261,3.02947427585635,0.0827813466117277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"35","Pcmt1",90.9115249254103,0.0257428104562196,0.577015120773663,0.563929241011426,0.937455103883357,0.595342159313315,0.991950548862781,1,0.000934384712121261,3.02947427585635,0.00579813973814613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"38","Pcmt1",35.1864845920416,-0.0339398348023199,-0.950510488358266,0.341852927133786,0.89704307267297,0.381632431764684,0.987499297907232,1,0.000934384712121261,3.02947427585635,0.0141988902663185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"89","Tab2",41.5071525236988,0.0249250430602653,0.717201634322003,0.473249691005942,0.919061137228034,0.509161091786234,0.990600897350019,1,0.000934384712121261,3.02947427585635,0.00730664653691837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"143","Ust",17.11939083211,0.0228875153876024,1.71839937020888,0.0857237951470945,0.719728289626069,0.113719951265105,0.959249062608141,1,0.000934384712121261,3.02947427585635,0.0216095528604942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"214","LOC365036",1.49237591182303,-0.00691726389221755,-0.990502311515561,0.321928659893927,0.892338504482105,0.361925238036494,0.986827588230229,1,0.000934384712121261,3.02947427585635,0.00305314976220671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"224","Sash1",41.5660749258191,0.0114631400468038,0.305848016975893,0.759720366847607,0.96546971603895,0.778314490175124,0.99383120415977,1,0.000934384712121261,3.02947427585635,0.0012477041492593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"304","Sash1",0.146072300675307,-0.00323866406155076,-0.283932391510409,0.776462192747591,0.96546971603895,0.793827164836534,0.99395102327556,1,0.000934384712121261,3.02947427585635,0.000324753941244316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"615","-",0.383223671648381,0.00418289238836801,0.725862189084798,0.467923258022634,0.916741119646444,0.504059497074733,0.990506671958665,1,0.000934384712121261,3.02947427585635,0.00124448660675506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"672","-",0.39626288271776,-0.00413267066451829,-0.631082683385445,0.52798646302047,0.932058137338796,0.561323504181235,0.991466879707527,1,0.000934384712121261,3.02947427585635,0.00103641913684223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"673","-",3.73925126194063,-0.00150888677121805,-0.188992234929125,0.850098902749918,0.977424360963722,0.861899317995805,0.994426103967434,1,0.000934384712121261,3.02947427585635,9.73887773943093e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"833","Stxbp5",2.51722683009019,0.00635490113368922,1.29889827122738,0.193978843051814,0.829733810826954,0.231866681696444,0.979589729476227,1,0.000934384712121261,3.02947427585635,0.0040338475497826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"842","Stxbp5",17.805128599206,0.00949683492780112,0.419241309228422,0.67503978479531,0.952997723797097,0.699579258598323,0.993141689039493,1,0.000934384712121261,3.02947427585635,0.00147355811146146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"926","-",0.614147682917661,-0.00446437120991934,-0.841213416164877,0.400228385875077,0.907846188399555,0.438759008667106,0.989109167833905,1,0.000934384712121261,3.02947427585635,0.00159723573736895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"964","-",4.50776946033318,0.0103501957771217,1.39636720401069,0.162603945812783,0.812410535386188,0.198694826686031,0.976263142727067,1,0.000934384712121261,3.02947427585635,0.00726390650552799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1110","Epm2a",0.194763067567076,-0.00354059056580266,-0.373590141781889,0.708709269452153,0.956284199257991,0.730944726756758,0.993434052741112,1,0.000934384712121261,3.02947427585635,0.00048192912300941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1137","Utrn",53.600467175919,-0.00878792755203856,-0.221584283047601,0.824637518671733,0.972738391888707,0.838387802973714,0.994270686737967,1,0.000934384712121261,3.02947427585635,0.00067276022008091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1138","Utrn",3.25298405739534,0.00553448195843076,0.596664562923846,0.550731356549489,0.934566752266772,0.582870401655035,0.991779729476487,1,0.000934384712121261,3.02947427585635,0.00129743752400425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1295","Phactr2",13.2811450926589,-0.0175870992365883,-0.686180869723464,0.492599059696834,0.922497738710775,0.527653765391909,0.990927318925917,1,0.000934384712121261,3.02947427585635,0.00488307495751157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1346","Pex3",13.1751910569699,-0.0139763127941657,-0.633001503194258,0.526732661358355,0.931781280628805,0.560133688546783,0.991448908958255,1,0.000934384712121261,3.02947427585635,0.00351795402372524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1367","Aig1",219.310732153731,-0.0111080435538686,-0.277882335849084,0.781102684033908,0.966219643916929,0.79812430665162,0.993983395324788,1,0.000934384712121261,3.02947427585635,0.00108780473658579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1369","Aig1",6.56475022770874,-0.0137294218024189,-0.931156365684585,0.351772685285554,0.9001107719657,0.391401756382529,0.987807509166097,1,0.000934384712121261,3.02947427585635,0.00559305382081198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1501","Vta1",12.8436169430661,0.0185672038458125,0.674408030503446,0.500051938639027,0.922578823497273,0.534760592792309,0.991046812949807,1,0.000934384712121261,3.02947427585635,0.00504731990728401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1634","Heca",112.553887826579,0.0385175791429454,0.812277592889213,0.41663236489018,0.908703218610086,0.454667260190701,0.989486218386399,1,0.000934384712121261,3.02947427585635,0.0131848106742611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1656","Abracl",8.2724133076485,0.0033799589910525,0.167091910709775,0.867297730854589,0.978916562504172,0.877768315894367,0.994526321740456,1,0.000934384712121261,3.02947427585635,0.000191373614687056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1741","-",72.3815741408848,0.00395797923087077,0.112577137596092,0.910365811358662,0.985962647480554,0.917470088782502,0.99476194405343,1,0.000934384712121261,3.02947427585635,0.000148060426055082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1742","-",3.02297478738391,-0.00532667989810961,-0.497754521213617,0.618657074487251,0.947909157978561,0.646840682053252,0.992586658751357,1,0.000934384712121261,3.02947427585635,0.00100782207824494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1866","Tnfaip3",3.50557932147414,-0.00231952242460969,-0.211433886520739,0.832548716758796,0.973978328550123,0.845695750782888,0.994319914488959,1,0.000934384712121261,3.02947427585635,0.000168828414807797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1895","-",0.911898382997661,0.000635353093777655,0.132812040052719,0.894342032132804,0.983224719378023,0.902704076151413,0.994676718482806,1,0.000934384712121261,3.02947427585635,2.82443654083341e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1918","Pex7",6.40281221587804,0.0168453149358927,1.04710693799397,0.295050259786256,0.882862698940383,0.33514412942766,0.985789948437728,1,0.000934384712121261,3.02947427585635,0.00799762294248918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1946","-",14.8445286819668,-0.0235590630554214,-0.869945249202503,0.384330325621002,0.903182138808869,0.423284157314833,0.988715502764149,1,0.000934384712121261,3.02947427585635,0.00879619992508623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1955","Pde7b",35.7522747749744,0.0394287056030014,1.26178095605093,0.207027616662233,0.83937034356943,0.245479379790354,0.980699706532278,1,0.000934384712121261,3.02947427585635,0.0240509183028564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"2081","Pde7b",0.435769600399802,-0.00422134491992773,-0.679622626113622,0.49674343935476,0.922578823497273,0.531606786301808,0.990994175688363,1,0.000934384712121261,3.02947427585635,0.00115837707976958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2155","Ptprk",9.61965382164533,-0.0259646486376217,-1.19035255177835,0.233907853809337,0.858841758608592,0.273230297640302,0.982625903157848,1,0.000934384712121261,3.02947427585635,0.0146303302917528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2181","Ptprk",3.06823923862382,-0.0168352324253808,-1.52640577655922,0.126908839931434,0.775378070086977,0.160029524582857,0.97069605868643,1,0.000934384712121261,3.02947427585635,0.0133974760274916,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2383","Epb41l2",205.096044016239,0.0104791670590799,0.280244857832198,0.779289653319698,0.96546971603895,0.796445554584307,0.993970789955694,1,0.000934384712121261,3.02947427585635,0.00103580181879107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"2456","Med23",37.899066482545,-0.0421630291571846,-1.24105060084,0.214587056702443,0.846865489215923,0.253321621063923,0.981286016751656,1,0.000934384712121261,3.02947427585635,0.0251429839514495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2500","Moxd1",14.516407094336,0.0300459236264863,1.2327212762721,0.217679771050828,0.849622061991814,0.256521199882427,0.981515120809462,1,0.000934384712121261,3.02947427585635,0.0177534373224835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"2513","Stx7",86.0999482437925,-0.0057215326934544,-0.153654850048434,0.877881886342773,0.980783567937964,0.887529617090225,0.994586196881988,1,0.000934384712121261,3.02947427585635,0.000296473492135041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2515","Stx7",0.194763067567076,-0.00354059056580266,-0.373590141781889,0.708709269452153,0.956284199257991,0.730944726756758,0.993434052741112,1,0.000934384712121261,3.02947427585635,0.00048192912300941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"2555","Slc18b1",16.0280975862663,-0.0115874340475391,-0.46465853337732,0.642176007980802,0.952837089114461,0.668874986481765,0.9928291203079,1,0.000934384712121261,3.02947427585635,0.00202380381263154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
