"comparison","control_cutoff_mode","control_cutoff_rank","control_cutoff_fraction","treatment_cutoff_mode","treatment_cutoff_rank","treatment_cutoff_fraction","cutoff_range_rank_min","cutoff_range_rank_max","cutoff_range_fraction_min","cutoff_range_fraction_max"
"RT2_ZT8","first sustained upward departure from left-side baseline",9153,0.288219920017634,"first sustained upward departure from left-side baseline",17833,0.561545486034575,9153,17833,0.288219920017634,0.561545486034575
