"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"64933","Mgrn1",10273,0.00251966571944751,110.4,1156.3,0.0858127888048729,110.4,1045.9,9.47373188405797,7.05384498485403,4.704110133843,-2.45558722992577,4.71312732749318,6.95358869532531,2.24046136783213,2.24852290391723
"29556","Avpi1",10274,0.00251970117798673,93.4,1036.3,0.108086606843995,93.4,942.9,10.0952890792291,6.94437646243778,4.5368913452348,-2.22482245799796,4.54754107315146,6.8500202283309,2.30247915517944,2.31206888723683
"514000","Nudt16",10275,0.00252038076822422,64.4,870.3,0.19431638439875,64.4,805.9,12.5139751552795,6.76998634923724,4.16511363311031,-1.63826760089015,4.18052225846315,6.69319974485446,2.51267748639131,2.52684603222016
"306540","Selenof",10276,0.00252165559892599,307.2,10420.7,0.107166502210829,307.2,10113.5,32.9215494791667,9.25164544979291,5.72749900127352,-2.23337155855388,5.73074892288601,9.22172531684275,3.49097639395673,3.49412744271963
"52218","Uqcrc2",10277,0.00252173445972644,4.4,11.3,0.356404958677686,4.4,6.9,1.56818181818182,2.50959926237837,1.48160454092422,-1.03168767024522,1.68639895357023,2.06686275947298,0.380463805902747,0.449916870678998
"53777","Stx4",10278,0.00252195204280283,98,875,0.0809037900874636,98,777,7.92857142857143,6.77536609093639,4.58496747867057,-2.5144946069735,4.59511985013459,6.65672652417839,2.0616066740438,2.07047287169708
"318594","Micu1",10279,0.00252212566674387,26,104,0.115384615384615,26,78,3,4.65396035015752,3.25809653802148,-2.15948424935337,3.29583686600433,4.36944785246702,1.07361098646269,1.09861228866811
"249535","-",10280,0.00252216494250792,6.8,13.7,0.149221453287197,6.8,6.9,1.01470588235294,2.68784749378469,1.91692261218206,-1.90232381276091,2.05412373369555,2.06686275947298,0.0127390257774294,0.0145987994211526
"113691","Cd200",10281,0.0025227823461448,55,273,0.0720661157024793,55,218,3.96363636363636,5.61312810638807,4.00733318523247,-2.63017130767585,4.02535169073515,5.3890717298165,1.36372003908135,1.37716187755662
"507644","Acat1",10282,0.00252391737089719,24.6,34.8,0.0168550465992465,24.6,10.2,0.414634146341463,3.57794789340665,3.20274644293832,-4.08310516558641,3.24259235148552,2.41591377830105,-0.826678573184469,-0.880358722648092
"400721","Etfbkmt",10283,0.00252426088418817,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.02961941718116,-0.284286483450643,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516
"537161","-",10284,0.00252426088418817,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.02961941718116,-0.284286483450643,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516
"549373","-",10285,0.00252426088418817,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.02961941718116,-0.284286483450643,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516
"442322","Rnf144a",10286,0.00252495121407662,15.6,32.3,0.0686226166995398,15.6,16.7,1.07051282051282,3.5055573969864,2.74727091425549,-2.67913310908827,2.8094026953625,2.87356463957978,0.064161944217286,0.0681378051672178
"553844","Dgkd",10287,0.00252646724735688,113.4,771.8,0.0511992634273645,113.4,658.4,5.80599647266314,6.65002028289831,4.73092139129365,-2.97203013322444,4.7397010789457,6.49133033063763,1.75162925169193,1.75889125806921
"153855","Mrpl1",10288,0.00252649204572435,42,106.5,0.0365646258503401,42,64.5,1.53571428571429,4.67749084756772,3.73766961828337,-3.30867401276501,3.76120011569356,4.18205014264121,0.420850026947644,0.428995605518359
"106502","Heg1",10289,0.00252797068436279,56,636.5,0.185108418367347,56,580.5,10.3660714285714,6.45755427703258,4.02535169073515,-1.68681358033235,4.04305126783455,6.36561097195872,2.32255970412417,2.3385381104028
"531956","Zfp105",10290,0.002528122479457,13.2,22.7,0.0545224977043159,13.2,9.5,0.71969696969697,3.16547504814109,2.58021682959233,-2.90914186057815,2.65324196460721,2.35137525716348,-0.301866707443737,-0.32892503098583
"480772","LOC680875",10291,0.00252852952511739,5,4,-0.04,5,0,-0.2,1.6094379124341,1.6094379124341,NA,1.79175946922805,0,-1.79175946922805,NA
"572918","LOC498424",10292,0.00252860224138751,4.8,2.2,-0.112847222222222,4.8,0,-0.541666666666667,1.16315080980568,1.56861591791385,NA,1.75785791755237,0,-1.75785791755237,NA
"493449","Atp6v1c1",10293,0.00252955297657658,304.6,6125.3,0.0627357967932283,304.6,5820.7,19.1093237032173,8.72034625779012,5.71899944046106,-2.768823072515,5.72227705729237,8.66934759429362,2.94707053700125,2.95017636794606
"73250","Tmem199",10294,0.00252955834428787,45.2,168.7,0.0604491346229149,45.2,123.5,2.73230088495575,5.13403217224018,3.81109708683819,-2.80595301760834,3.83297979808769,4.82430571590476,0.991325917817069,1.00514406922985
"540260","-",10295,0.00252966345368339,9.4,31.3,0.247849705749208,9.4,21.9,2.32978723404255,3.47506723022861,2.24070968927596,-1.39493274172946,2.34180580614733,3.13113691056019,0.789331104412867,0.845776947546497
"485272","Aaas",10296,0.00252988063843309,19.4,28.3,0.0236475714741205,19.4,8.9,0.458762886597938,3.37758751602302,2.96527306606928,-3.74449485540047,3.01553490085017,2.29253475714054,-0.723000143709626,-0.779221789331188
"268847","Basp1",10297,0.00253028443652152,185.6,6397.8,0.180338928730678,185.6,6212.2,33.4709051724138,8.76386575176744,5.2235938203521,-1.71291726120373,5.22896728841324,8.73443134011375,3.50546405170051,3.51067655914837
"114221","-",10298,0.0025309016039551,3,9.5,0.722222222222222,3,6.5,2.16666666666667,2.35137525716348,1.09861228866811,-0.325422400434628,1.38629436111989,2.01490302054226,0.628608659422374,0.773189888233482
"521326","Dscaml1",10299,0.0025309016039551,3,9.5,0.722222222222222,3,6.5,2.16666666666667,2.35137525716348,1.09861228866811,-0.325422400434628,1.38629436111989,2.01490302054226,0.628608659422374,0.773189888233482
"54295","Gpr26",10300,0.00253183777275685,5.4,17.3,0.408093278463649,5.4,11.9,2.2037037037037,2.90690105984738,1.68639895357023,-0.896259507022974,1.85629799036563,2.55722731136763,0.700929321002,0.790139446547255
"235979","Ccdc112",10301,0.00253186097740865,87.2,4663.2,0.60180119518559,87.2,4576,52.4770642201835,8.44767160875759,4.46820433091493,-0.507828128770234,4.47960696301275,8.42879904065364,3.9491920776409,3.9603762021447
"539444","Idh1",10302,0.00253243459046716,59.8,251.2,0.0535228912428273,59.8,191.4,3.20066889632107,5.53022242353082,4.09100566095659,-2.92764584289432,4.10758978897212,5.25957653823161,1.15198674925948,1.16335981806227
"251120","Lonp2",10303,0.00253273677105238,139.6,1424.8,0.0659477344192577,139.6,1285.2,9.20630372492837,7.26248833868353,4.93878119032827,-2.71889275341484,4.94591897937656,7.15944741370076,2.2135284343242,2.21988843691343
"56840","Bscl2",10304,0.00253283680769981,289.8,4561.7,0.0508656168481535,289.8,4271.9,14.7408557625949,8.42566983254643,5.66919102988658,-2.97856808764681,5.67263574565936,8.36004803260865,2.68741228694929,2.69062294223977
"123218","Taok3",10305,0.00253294440141923,18.6,70.3,0.149439241530813,18.6,51.7,2.77956989247312,4.26689632742025,2.92316158071916,-1.90086537992393,2.97552956623647,3.96461545554732,0.989085889310845,1.02229620079523
"260209","Terf2ip",10306,0.00253304376077639,56.2,178.7,0.0387849697952153,56.2,122.5,2.1797153024911,5.19128879378951,4.02891675689965,-3.24972248381451,4.04655389838575,4.81624115606803,0.76968725768228,0.779194273085136
"279544","Atxn7l2",10307,0.00253323269467451,10.8,41.2,0.260631001371742,10.8,30.4,2.81481481481481,3.74242022104197,2.37954613413017,-1.34464965984817,2.46809953147162,3.44680789291421,0.978708361442588,1.034896474282
"43622","Tubgcp5",10308,0.00253342872644159,6.6,18.8,0.280073461891644,6.6,12.2,1.84848484848485,2.98568193770049,1.88706964903238,-1.27270334632555,2.02814824729229,2.58021682959233,0.55206858230004,0.614366302706831
"355829","Xrn2",10309,0.00253397911841458,7.8,16.7,0.146285338593031,7.8,8.9,1.14102564102564,2.87356463957978,2.05412373369555,-1.922196190653,2.17475172148416,2.29253475714054,0.117783035656383,0.131927543042548
"381505","Tomm7",10310,0.00253449569152976,57.2,231.7,0.0533339038583794,57.2,174.5,3.0506993006993,5.44975007030825,4.04655389838575,-2.93118305512902,4.06388535473739,5.16763904290592,1.10375368816853,1.11537084325673
"579261","-",10311,0.00253540245311185,9.6,68.3,0.636935763888889,9.6,58.7,6.11458333333333,4.23844490619586,2.26176309847379,-0.45108647011353,2.36085400111802,4.08933202039856,1.72847801928053,1.81067662836026
"336120","Sox12",10312,0.00253575520939442,43.2,180.7,0.0736775548696845,43.2,137.5,3.18287037037037,5.20235697540213,3.76584049525006,-2.6080570733935,3.78872478908365,4.93087032562739,1.14214553654374,1.15778342185656
"350981","Gchfr",10313,0.00253596574395111,4.2,8.7,0.255102040816326,4.2,4.5,1.07142857142857,2.27212588550934,1.43508452528932,-1.36609165380237,1.64865862558738,1.70474809223843,0.0560894666510434,0.0689928714869512
"139557","Usp21",10314,0.00253679752678125,43.6,150.3,0.0561295345509637,43.6,106.7,2.44724770642202,5.01926462079431,3.77505715035499,-2.88009314240227,3.79773385902602,4.67934958416234,0.881615725136324,0.894964007952719
"90","Tab2",10315,0.00253698941924111,17.8,145.2,0.402095694988007,17.8,127.4,7.15730337078652,4.98497554731568,2.87919845729804,-0.911065171458016,2.9338568698359,4.85515039125586,1.92129352141996,1.96813328584002
"481936","Pdgfb",10316,0.00253708358801924,9.4,6.8,-0.0294250792213671,9.4,0,-0.276595744680851,2.05412373369555,2.24070968927596,NA,2.34180580614733,0,-2.34180580614733,NA
"171216","Ap1b1",10317,0.00253709225582031,111.6,1328.8,0.0977312727226012,111.6,1217.2,10.9068100358423,7.19278383396835,4.71492104994721,-2.32553368187161,4.72384171570559,7.10512963840238,2.38128792269679,2.38938736807561
"232502","Cdh2",10318,0.00253714641792441,19.6,30.3,0.0278529779258642,19.6,10.7,0.545918367346939,3.44361809754611,2.97552956623647,-3.58081539100508,3.02529107579554,2.45958884180371,-0.565702233991825,-0.605285824768611
"128333","Sbds",10319,0.00253741012596346,77.6,496.3,0.0695311669677968,77.6,418.7,5.39561855670103,6.20919346572069,4.35156742718917,-2.66598018135325,4.36437169943516,6.03954017033955,1.67516847090439,1.68558724583592
"415787","Ppp1r8",10320,0.00253752428140967,59.4,667.8,0.172431384552597,59.4,608.4,10.2424242424242,6.50548506177049,4.0842942263686,-1.75775589235206,4.10098910494077,6.41247486655161,2.31148576161084,2.32653833401654
"454869","Ptrhd1",10321,0.00253766119995431,35.4,124.3,0.0709406620064477,35.4,88.9,2.51129943502825,4.83071086190202,3.56671182013973,-2.6459114977596,3.5945687746427,4.49869794147757,0.90412916683488,0.92080032238013
"161640","Otx1",10322,0.00253772539842132,15.6,17.3,0.00698553583168968,15.6,1.7,0.108974358974359,2.90690105984738,2.74727091425549,-4.96391357744881,2.8094026953625,0.993251773010284,-1.81615092235221,-2.21664266319332
"383300","Cldn12",10323,0.00253776928787764,38,238.5,0.138850415512465,38,200.5,5.27631578947368,5.47855341685097,3.63758615972639,-1.97435807270615,3.66356164612965,5.30578938138674,1.64222773525709,1.66322808702024
"335994","Snph",10324,0.00253793869889863,1001,66194.5,0.0650633083200516,1001,65193.5,65.1283716283716,11.1003677637838,6.90875477931522,-2.73239450893693,6.90975328164481,11.0851303885284,4.17537710688356,4.17636027037829
"386179","Tspan33",10325,0.00253868718181278,43.4,106.8,0.0336596657393446,43.4,63.4,1.46082949308756,4.6802776584749,3.77045944110636,-3.39145502076954,3.79323946943818,4.16511363311031,0.371874163672129,0.379004420336821
"280193","Vcam1",10326,0.00253915447800671,24.4,46.8,0.0376242945444773,24.4,22.4,0.918032786885246,3.86702563949741,3.19458313229916,-3.28010530573732,3.23474917402449,3.15273602236366,-0.0820131516608349,-0.085522173438162
"505978","Abcg4",10327,0.00254014224102163,68.8,661.7,0.125257740670633,68.8,592.9,8.61773255813954,6.49632239909418,4.2312037449393,-2.07738173916527,4.24563400976833,6.38671095502181,2.14107694525349,2.15382200577402
"348332","-",10328,0.00254071505451812,7.8,8.7,0.014792899408284,7.8,0.899999999999999,0.115384615384615,2.27212588550934,2.05412373369555,-4.21360798304892,2.17475172148416,0.641853886172394,-1.53289783531177,-2.15948424935337
"292776","Snx16",10329,0.00254082636384557,23.2,81.2,0.107758620689655,23.2,58,2.5,4.40915530206213,3.14415227867226,-2.22786154679811,3.18635263316264,4.07753744390572,0.891184810743079,0.916290731874155
"22235","Zfp764",10330,0.00254099680778316,9,12.5,0.0432098765432099,9,3.5,0.388888888888889,2.60268968544438,2.19722457733622,-3.14168618617707,2.30258509299405,1.50407739677627,-0.798507696217772,-0.944461608840851
"425522","Tmeff1",10331,0.00254136234320291,82.6,390.3,0.0450990508240067,82.6,307.7,3.72518159806295,5.96947452921637,4.41400968052693,-3.09889407872587,4.42604352009066,5.73236993150811,1.30632641141746,1.31511560180106
"553913","Sh3bp4",10332,0.00254161650229024,14.4,20.8,0.0308641975308642,14.4,6.4,0.444444444444444,3.08190996979504,2.66722820658195,-3.47815842279828,2.73436750941958,2.00148000021012,-0.732887509209459,-0.810930216216329
"102671","Nit2",10333,0.00254177906800359,165.4,2914.8,0.10050019811998,165.4,2749.4,16.6227327690447,7.97789950367072,5.10836678258959,-2.29759558014186,5.11439452838711,7.91950163462858,2.80510710624148,2.81077120244773
"376180","Tamm41",10334,0.00254194430080361,4.8,9.2,0.190972222222222,4.8,4.4,0.916666666666667,2.32238772029023,1.56861591791385,-1.65562729490348,1.75785791755237,1.68639895357023,-0.071458963982145,-0.0870113769896298
"434448","Tmem234",10335,0.00254204988139962,49.2,190.7,0.0584556150439553,49.2,141.5,2.8760162601626,5.2559316500516,3.89589362349826,-2.83948752991323,3.91601502669768,4.95934199970871,1.04332697301102,1.05640609358503
"382132","LOC103692037",10336,0.00254236057758698,29.4,155.3,0.145656902216669,29.4,125.9,4.28231292517007,5.05177723742743,3.38099467434464,-1.92650140763897,3.41444260841218,4.84339937472034,1.42895676630817,1.45449326670567
"137168","Xpr1",10337,0.00254252809257597,192.8,4967.7,0.128454765758165,192.8,4774.9,24.7660788381743,8.51091351545893,5.26165338217645,-2.05217845406573,5.26682669945667,8.47133771682978,3.20451101737312,3.20947492811071
"537338","Col5a2",10338,0.00254269865542055,79.4,5302.8,0.828537710409939,79.4,5223.4,65.7858942065491,8.57617882376411,4.37449836825309,-0.188092926663809,4.38701417618492,8.56109523770337,4.17408106151845,4.18640544158928
"93558","Lrrc59",10339,0.00254299354085411,20.4,87.3,0.160755478662053,20.4,66.9,3.27941176470588,4.48074010760991,3.01553490085017,-1.82787083456616,3.06339092202781,4.21803603456465,1.15464511253684,1.18766406628401
"276909","Syt11",10340,0.00254300073449217,1355.6,159676.3,0.0861538284389265,1355.6,158320.7,116.790129831809,11.9809101825847,7.2119994397329,-2.45162087777416,7.21273684851198,11.9723843179651,4.75964746945316,4.76037856195874
"264453","F2r",10341,0.00254322995409919,15.8,22.2,0.0256369171607114,15.8,6.4,0.40506329113924,3.14415227867226,2.76000994003292,-3.66372188970022,2.82137888640921,2.00148000021012,-0.819898886199089,-0.903711949667295
"545382","Daam2",10342,0.00254403281591131,52.2,260.7,0.0765182542828203,52.2,208.5,3.99425287356322,5.5671988095361,3.95508249488859,-2.57022594853833,3.9740583963476,5.34472373936219,1.37066534301459,1.38485654635026
"468825","LOC691978",10343,0.00254403455644646,3.4,11.8,0.726643598615917,3.4,8.4,2.47058823529412,2.54944517092557,1.22377543162212,-0.319319157394963,1.48160454092422,2.24070968927596,0.759105148351743,0.904456274227152
"562163","-",10344,0.00254446975215052,5,3,-0.08,5,0,-0.4,1.38629436111989,1.6094379124341,NA,1.79175946922805,0,-1.79175946922805,NA
"486616","Ap3d1",10345,0.00254522133664964,310.8,9060.7,0.0905818256204357,310.8,8749.9,28.1528314028314,9.11181201940432,5.73914961849349,-2.40150168627206,5.74236195662368,9.07691183120508,3.33454987458141,3.33764793222143
"196782","Isyna1",10346,0.00254536163211652,180.2,2010.2,0.0563561759593792,180.2,1830,10.1553829078801,7.60648683783598,5.19406734517424,-2.87606344451301,5.19960139360888,7.51261754467451,2.31301615106563,2.31800390066123
"241221","Mapre2",10347,0.0025461666231762,5,53,1.92,5,48,9.6,3.98898404656427,1.6094379124341,0.65232518603969,1.79175946922805,3.89182029811063,2.10006082888257,2.26176309847379
"189204","Nefl",10348,0.00254663855330535,210.8,2711.7,0.0562801327913181,210.8,2500.9,11.8638519924099,7.90569972784949,5.35090981666721,-2.87741368726258,5.35564243316731,7.82480572220253,2.46916328903523,2.47349612940463
"123767","Foxn4",10349,0.00254665258401597,4.6,2.8,-0.0850661625708885,4.6,0,-0.391304347826087,1.33500106673234,1.52605630349505,NA,1.7227665977411,0,-1.7227665977411,NA
"268098","Npr3",10350,0.00254707399318133,14,23.5,0.048469387755102,14,9.5,0.678571428571429,3.19867311755068,2.63905732961526,-3.02682286062402,2.70805020110221,2.35137525716348,-0.356674943938732,-0.387765531008763
"559251","LOC108349214",10351,0.00254722388791763,3.4,11.8,0.726643598615917,3.4,8.4,2.47058823529412,2.54944517092557,1.22377543162212,-0.319319157394963,1.48160454092422,2.24070968927596,0.759105148351743,0.904456274227152
"131240","Sgsm1",10352,0.00254753376206429,145.4,1318.8,0.0555031038977994,145.4,1173.4,8.07015130674003,7.18523548894932,4.97948856509942,-2.89131633370708,4.98634260152721,7.06851265786025,2.08217005633304,2.08817223139234
"57399","Dtx4",10353,0.00254777647499586,35,566,0.433469387755102,35,531,15.1714285714286,6.34035930372775,3.55534806148941,-0.835934101736889,3.58351893845611,6.27664348934164,2.69312455088553,2.71941395975253
"378217","Kcna1",10354,0.00254798784183574,4.4,16.8,0.640495867768595,4.4,12.4,2.81818181818182,2.87919845729804,1.48160454092422,-0.44551260923744,1.68639895357023,2.59525470695687,0.908855753386637,1.03609193168678
"509846","Tpm1",10355,0.00254830645681189,105.6,1118.3,0.0908140352387511,105.6,1012.7,9.58996212121212,7.02045876889522,4.65965837127216,-2.39894143220608,4.66908351173174,6.92136228238835,2.25227877065661,2.26071693906608
"118991","Zfp12",10356,0.00254857395349328,5.2,17.7,0.462278106508876,5.2,12.5,2.40384615384615,2.92852352386054,1.64865862558738,-0.771588606866508,1.82454929205105,2.60268968544438,0.778140393393338,0.877070018720874
"353493","Shld1",10357,0.00254985924731639,5.8,5.2,-0.0178359096313912,5.8,0,-0.103448275862069,1.82454929205105,1.75785791755237,NA,1.91692261218206,0,-1.91692261218206,NA
"37391","LOC102551889",10358,0.00254988775646522,24.8,60.2,0.057557232049948,24.8,35.4,1.42741935483871,4.11414718951828,3.21084365317094,-2.85497548620214,3.25037449192757,3.5945687746427,0.344194282715123,0.355868166968792
"214","LOC365036",10359,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"2515","Stx7",10360,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"3799","Syne1",10361,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"4318","-",10362,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"9573","Spint2",10363,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"10121","-",10364,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"10254","LOC120099791",10365,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"36977","-",10366,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"70600","Cdrt4",10367,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"76416","LOC108352124",10368,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"79533","-",10369,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"80656","Mgat5b",10370,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"93940","Sp2",10371,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"94918","Wnk4",10372,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"127387","-",10373,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"137878","Rabgap1l",10374,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"147980","Tor1aip2",10375,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"152525","LOC102556249",10376,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"160645","Ddx56",10377,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"167948","-",10378,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"186484","Cgrrf1",10379,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"198203","Galntl6",10380,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"199390","-",10381,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"200999","Adam32",10382,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"214209","Fbxl21",10383,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"216341","Snrnp48",10384,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"222004","Pdss1",10385,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"224332","Fam120a",10386,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"236748","-",10387,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"239160","Nfatc1",10388,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"239740","Cd226",10389,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"243776","Rnf14",10390,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"258797","Thap11",10391,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"276090","-",10392,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"277047","Hcn3",10393,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"278776","Hipk1",10394,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"282259","-",10395,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"301013","LOC120101092",10396,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"302119","LOC120100892",10397,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"309180","Grm4",10398,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"309733","Zfand3",10399,0.00255006652452281,1.8,2.7,0.277777777777778,1.8,0.9,0.5,1.30833281965018,0.587786664902119,-1.28093384546206,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"351099","Oip5-as1",10400,0.00255006652452281,1.2,2.7,1.04166666666667,1.2,1.5,1.25,1.30833281965018,0.182321556793955,0.0408219945202554,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
