"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"79480","Slc16a6",3953,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"87959","Adora2b",3954,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"89515","-",3955,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"92014","-",3956,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"117319","Mzt2b",3957,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"118146","-",3958,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"126884","Gnb2",3959,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"134761","Nfasc",3960,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"139224","Rgs4",3961,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"141873","-",3962,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"145505","Eif2d",3963,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"153497","LOC108352711",3964,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"155691","Pdgfra",3965,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"156500","LOC108352852",3966,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"156967","Wdr19",3967,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"159814","Ywhah",3968,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"187891","Ska3",3969,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"190458","-",3970,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"216947","LOC120093069",3971,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"223615","Sncb",3972,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"227934","Crem",3973,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"229623","Celf2",3974,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"236609","Aldh7a1",3975,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"237024","-",3976,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"247040","Impa2",3977,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"249484","-",3978,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"257086","Zfp423",3979,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"278096","-",3980,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"295773","-",3981,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"312303","Rufy2",3982,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"317293","Pcdh15",3983,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"317902","Ctnna3",3984,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"318497","P4ha1",3985,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"318927","Aifm2",3986,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"318995","Rsph4a",3987,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"329174","Celf1",3988,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"329183","Slc39a13",3989,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"330518","Pdhx",3990,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"330660","LOC100362814",3991,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"332553","LOC120101640",3992,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"337169","-",3993,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"337911","Stk4",3994,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"345845","Ssb",3995,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"360451","Gid8",3996,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"360472","LOC120101712",3997,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"367901","Akr1b7",3998,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"370866","-",3999,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"374894","Prok2",4000,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"387392","-",4001,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"391917","Il12rb2",4002,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"396040","Cntn4",4003,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"401540","Sulf1",4004,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"402532","-",4005,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"408606","Brinp1",4006,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"417259","Padi2",4007,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"419527","Dffb",4008,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"439602","Morn2",4009,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"442118","Slc66a3",4010,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"450468","Wdr20",4011,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"456115","Asap2",4012,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"456443","Cmpk2",4013,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"463188","Rbm25",4014,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"463272","-",4015,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"471710","Scyl2",4016,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"475530","LOC120093628",4017,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"489389","Ube2n",4018,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"497842","Parvb",4019,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"498239","RGD1560617",4020,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"498485","Trabd",4021,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"501322","Birc2",4022,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"507531","LOC100125362",4023,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"511378","-",4024,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"516407","Ccdc13",4025,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"521223","Kmt2a",4026,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"525846","Rab27a",4027,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"528486","Stag1",4028,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"536081","Bag2",4029,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"536149","Bend6",4030,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"536207","Ptpn18",4031,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"538419","Coq10b",4032,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"544668","LOC120094618",4033,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"545907","-",4034,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"549149","Gls",4035,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"557157","Maoa",4036,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"560245","Gk",4037,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"567942","LOC102547042",4038,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"569014","Huwe1",4039,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"569450","Frmpd4",4040,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"569855","Zrsr2",4041,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"570684","Prkx",4042,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"572981","LOC100362755",4043,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"574130","Armcx3",4044,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"575991","Pgrmc1",4045,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"577214","Atp11c",4046,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"577479","-",4047,0.000528132395124067,0.8,3.2,3.75,0.8,2.4,3,1.43508452528932,-0.22314355131421,1.32175583998232,0.587786664902119,1.22377543162212,0.635988766719997,1.09861228866811
"65401","Traf7",4048,0.000528654524463385,17.8,38.7,0.065963893447797,17.8,20.9,1.17415730337079,3.68135118769314,2.87919845729804,-2.71864775562531,2.9338568698359,3.08648663682246,0.152629766986552,0.160550701672726
"120212","Ift22",4049,0.000528864443088613,5,6.5,0.06,5,1.5,0.3,2.01490302054226,1.6094379124341,-2.81341071676004,1.79175946922805,0.916290731874155,-0.8754687373539,-1.20397280432594
"143145","Cntnap5a",4050,0.000530762781064176,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,0.955511445027436,-0.47593836476555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886
"73275","LOC100361067",4051,0.000530798575911775,37.4,200.3,0.116460293402728,37.4,162.9,4.35561497326203,5.30479633264575,3.62167070442049,-2.15020489323297,3.64805745959368,5.09925648574978,1.4511990261561,1.47146581118751
"88944","Zbtb4",4052,0.000530868966765814,155.6,796.3,0.0264627844119455,155.6,640.7,4.11760925449871,6.68123101950845,5.04728861174429,-3.63201589484361,5.0536947835567,6.46412090475647,1.41042612119977,1.41527271690068
"499068","Cntn1",4053,0.000531015180036293,15.6,161.8,0.600756081525312,15.6,146.2,9.37179487179487,5.09252245356844,2.74727091425549,-0.509566281195305,2.8094026953625,4.99179220629478,2.18238951093228,2.23770463306019
"6460","Cacng8",4054,0.000531837234340187,12.4,27.3,0.0969042663891779,12.4,14.9,1.20161290322581,3.34286180464919,2.51769647261099,-2.33403173227057,2.59525470695687,2.76631910922619,0.17106440226932,0.183664740340422
"309437","Srpk1",4055,0.00053207702894969,5.8,1.7,-0.121878715814507,5.8,0,-0.706896551724138,0.993251773010283,1.75785791755237,NA,1.91692261218206,0,-1.91692261218206,NA
"355907","LOC120101725",4056,0.000532152336173676,6.8,0.7,-0.131920415224913,6.8,0,-0.897058823529412,0.53062825106217,1.91692261218206,NA,2.05412373369555,0,-2.05412373369555,NA
"56078","Yif1a",4057,0.000532328343401043,2.8,3.2,0.0510204081632654,2.8,0.4,0.142857142857143,1.43508452528932,1.02961941718116,-2.97552956623647,1.33500106673234,0.336472236621213,-0.998528830111127,-1.94591014905531
"515129","RGD1563705",4058,0.000532578161864722,33.6,185.3,0.1343714569161,33.6,151.7,4.51488095238095,5.22735827760754,3.51452606696916,-2.00714724758383,3.54385368206368,5.02847521222459,1.48462153016091,1.50737881938533
"552016","Rpl37a-ps1",4059,0.000533870790067343,43.8,781.7,0.384635432955943,43.8,737.9,16.8470319634703,6.66274948081079,3.7796338173824,-0.95545932070048,3.80220813942094,6.6051625937946,2.80295445437366,2.82417449668192
"439138","Camkmt",4060,0.000534775318618862,6.4,18.8,0.302734375,6.4,12.4,1.9375,2.98568193770049,1.85629799036563,-1.19489950812026,2.00148000021012,2.59525470695687,0.593774706746741,0.661398482245365
"91150","Ift20",4061,0.000534917769526051,103.8,501.2,0.036883587453269,103.8,397.4,3.82851637764933,6.21899844672348,4.64246597073179,-3.29998861134586,4.65205377188694,5.98745652571044,1.3354027538235,1.34247735938593
"446661","Ppp2r5e",4062,0.000535266138894991,15.8,13.2,-0.010414997596539,15.8,0,-0.164556962025317,2.65324196460721,2.76000994003292,NA,2.82137888640921,0,-2.82137888640921,NA
"413655","Ybx1",4063,0.000535362400088886,67.6,326.8,0.0567207030566157,67.6,259.2,3.83431952662722,5.79240366630973,4.21360798304892,-2.86961600161972,4.22829253473184,5.56145056607841,1.33315803134657,1.3439919814292
"156706","Limch1",4064,0.000535505985790414,4.8,75.2,3.05555555555556,4.8,70.4,14.6666666666667,4.3333614626926,1.56861591791385,1.11696142733631,1.75785791755237,4.26829786934554,2.51043995179317,2.68557734525015
"398197","Kdm5a",4065,0.000535638498019649,5.6,5.3,-0.00956632653061224,5.6,0,-0.0535714285714285,1.84054963339749,1.7227665977411,NA,1.88706964903238,0,-1.88706964903238,NA
"430971","Tmem59",4066,0.00053599867326654,99.6,550.3,0.0454327349558878,99.6,450.7,4.52510040160643,6.31227912559564,4.60116216459055,-3.0915223994845,4.61115225766564,6.11301824266056,1.50186598499492,1.50963976510605
"85456","Mapk9",4067,0.00053659332308398,5.6,6.3,0.0223214285714286,5.6,0.7,0.125,1.98787434815435,1.7227665977411,-3.80220813942094,1.88706964903238,0.53062825106217,-1.35644139797021,-2.07944154167984
"11569","Nucb1",4068,0.000536823383756792,164.4,1185.3,0.0377728346386772,164.4,1020.9,6.20985401459854,7.07859449866706,5.10230248262208,-3.27616509506919,5.10836678258959,6.92941891861816,1.82105213602857,1.82613738755289
"485771","Cs",4069,0.000537060298962017,143.2,2518.7,0.115842787366187,143.2,2375.5,16.588687150838,7.83189512579969,4.96424225452655,-2.15552128842611,4.97120122485085,7.77338409605406,2.80218287120322,2.80872096610043
"442507","LOC100363637",4070,0.000537340252254017,5.2,13.2,0.29585798816568,5.2,8,1.53846153846154,2.65324196460721,1.64865862558738,-1.21787570949493,1.82454929205105,2.19722457733622,0.372675285285173,0.430782916092454
"117716","Ctxn1",4071,0.000537578912290476,823.6,77293.3,0.112734465610295,823.6,76469.7,92.8481058766391,11.2553754931762,6.71368497515363,-2.18272008738379,6.7148984202728,11.2446629399129,4.52976451964014,4.53096488776984
"42222","Pnkp",4072,0.000537773542367577,6.8,24.7,0.387110726643599,6.8,17.9,2.63235294117647,3.24649099190117,1.91692261218206,-0.949044511517413,2.05412373369555,2.9391619220656,0.88503818837005,0.967878100664648
"32364","Hivep2",4073,0.000538209377236073,26.4,238.8,0.304752066115703,26.4,212.4,8.04545454545455,5.47980524259341,3.27336401015227,-1.18825673093676,3.31054301339402,5.36316833886765,2.05262532547363,2.08510727921551
"403938","-",4074,0.000538531636669537,5.6,18.8,0.420918367346939,5.6,13.2,2.35714285714286,2.98568193770049,1.7227665977411,-0.865316365889882,1.88706964903238,2.65324196460721,0.766172315574835,0.857450231851222
"11607","Ppp1r15a",4075,0.000538706827167061,30.6,53.8,0.0247767952496903,30.6,23.2,0.758169934640523,4.00369019395397,3.42100000895834,-3.69784773924441,3.45315712059287,3.18635263316264,-0.266804487430226,-0.276847730286071
"176231","LOC100362843",4076,0.000539236054275371,7,45,0.775510204081633,7,38,5.42857142857143,3.8286413964891,1.94591014905531,-0.254234138384241,2.07944154167984,3.66356164612965,1.58412010444981,1.69167601067107
"499998","Prpf40b",4077,0.000540224888649058,105.4,413.3,0.0277158669062287,105.4,307.9,2.92125237191651,6.02659034908336,4.65776263610726,-3.58575021728407,4.66720557690754,5.73301759992454,1.06581202301699,1.07201241882319
"453105","Thumpd2",4078,0.000540288114202205,15.6,15.8,0.000821827744904672,15.6,0.200000000000001,0.0128205128205129,2.82137888640921,2.74727091425549,-7.10397974094508,2.8094026953625,0.182321556793956,-2.62708113856854,-4.35670882668959
"440540","Mrpl33",4079,0.000540308939478028,826.2,320608.2,0.468471993906181,826.2,319782,387.051561365287,12.6779782149405,6.71683687496266,-0.758278957305644,6.71804650375416,12.6753979197452,5.95735141599099,5.95855791765702
"25436","Mrpl49",4080,0.000540601445619987,35.2,180.7,0.117429622933884,35.2,145.5,4.13352272727273,5.20235697540213,3.56104608260405,-2.14191607859656,3.58905911883173,4.98702542845712,1.3979663096254,1.4191300040075
"432418","Rnf220",4081,0.000540616883555184,4.8,16.7,0.516493055555555,4.8,11.9,2.47916666666667,2.87356463957978,1.56861591791385,-0.660693435710207,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"325349","Arl5a",4082,0.000540833221513933,80.6,1138.8,0.162891219082686,80.6,1058.2,13.1290322580645,7.0386080874009,4.38949864951258,-1.81467266855513,4.40182926197006,6.96526918518274,2.56343992321268,2.57482598095745
"255762","-",4083,0.000540941382708623,22.8,23.7,0.00173130193905817,22.8,0.899999999999999,0.0394736842105263,3.20680324363393,3.1267605359604,-6.35888158757862,3.16968558067743,0.641853886172394,-2.52783169450504,-3.23212105161822
"466779","RGD1566401",4084,0.000541708369281645,11.4,5.3,-0.0469375192366882,11.4,0,-0.535087719298246,1.84054963339749,2.43361335540045,NA,2.51769647261099,0,-2.51769647261099,NA
"49412","Pak1",4085,0.000541872106363574,242.4,2355.8,0.0359680151183435,242.4,2113.4,8.71864686468647,7.76506004570837,5.49058925419516,-3.32512520438339,5.49470618055343,7.65652636329008,2.16182018273665,2.16546404981177
"312893","Supv3l1",4086,0.000543449146098704,5.6,37.3,1.01084183673469,5.6,31.7,5.66071428571429,3.6454498961866,1.7227665977411,0.0107834854010278,1.88706964903238,3.48737507790321,1.60030542887083,1.73355008314213
