"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"373258","LOC685085",17244,0.00284649903291648,106422.3,1371.4,105050.9,11.5751798168784,7.22431631098429,11.562209792735,4.33861287873506
"352437","Blvra",17245,0.00284649741181732,997.2,106.2,891,6.90595365703551,4.6746962486367,6.79346613258001,2.12702031866297
"471708","Scyl2",17246,0.00284647786995825,8,6,2,2.19722457733622,1.94591014905531,1.09861228866811,-1.09861228866811
"385510","Kcnd2",17247,0.00284624075234734,29.3,6.6,22.7,3.41114771251532,2.02814824729229,3.16547504814109,1.23529527545498
"535932","Phf3",17248,0.00284610691610134,65.5,31,34.5,4.19720194766181,3.46573590279973,3.56953269648137,0.106972119552168
"493004","-",17249,0.00284588961568986,12.5,5,7.5,2.60268968544438,1.79175946922805,2.14006616349627,0.405465108108164
"189244","-",17250,0.00284494009477668,55.7,7.8,47.9,4.03777421073371,2.17475172148416,3.88977739648083,1.81499177072132
"493486","Baalc",17251,0.00284340919745119,1395.8,134.6,1261.2,7.24193918508534,4.90970937550629,7.14061150915014,2.23751151046028
"336218","Pdrg1",17252,0.00284330467059543,151.3,51.4,99.9,5.02585225990112,3.958906591327,4.61412992735956,0.664531513193389
"373179","Rab7a",17253,0.00284320297240262,5606,300,5306,8.63177109612367,5.70711026474888,8.57678198282789,2.87281106004148
"17889","Eed",17254,0.00284293201896196,9.3,6.4,2.9,2.33214389523559,2.00148000021012,1.3609765531356,-0.791587253373198
"325360","Cacnb4",17255,0.00284264007122643,33.7,21.2,12.5,3.54673968695281,3.10009228887823,2.60268968544438,-0.528272537369711
"453562","Strn",17256,0.00284222052256338,1365.8,71.6,1294.2,7.22022752024114,4.28496492183075,7.16642040236343,2.89455294865657
"81514","-",17257,0.00284206770807822,29.5,17,12.5,3.41772668361337,2.89037175789616,2.60268968544438,-0.307484699747961
"470174","Tpgs1",17258,0.0028420002529041,1668.7,134.8,1533.9,7.42039924855491,4.9111832151246,7.33622051131936,2.43177659227586
"486712","Tcf3",17259,0.00284171497596421,9.7,7.8,1.9,2.37024374146786,2.17475172148416,1.06471073699243,-1.41226984752315
"304687","-",17260,0.00284086718830873,16,4,12,2.83321334405622,1.6094379124341,2.56494935746154,1.09861228866811
"121442","LOC120095951",17261,0.00284057921938325,29.3,5.6,23.7,3.41114771251532,1.88706964903238,3.20680324363393,1.44270845039998
"3299","-",17262,0.00284001386823655,6.7,2.8,3.9,2.04122032885964,1.33500106673234,1.58923520511658,0.331357135954443
"538615","Orc2",17263,0.00284001386823655,6.7,2.8,3.9,2.04122032885964,1.33500106673234,1.58923520511658,0.331357135954443
"39915","Irgq",17264,0.00283998151602073,10819.7,221.2,10598.5,9.28921624531708,5.40357787720553,9.26856210917631,3.86940049100461
"496722","Gtpbp1",17265,0.00283995513049668,9.3,8.6,0.700000000000001,2.33214389523559,2.26176309847379,0.530628251062171,-2.50843714719819
"383938","Ppp1r9a",17266,0.00283985442432384,13.8,4.6,9.2,2.69462718077007,1.7227665977411,2.32238772029023,0.693147180559946
"76677","Pip4k2b",17267,0.002839214717112,3121.7,219.8,2901.9,8.04645329118953,5.39725731440294,7.97346551630765,2.58040293188709
"189377","Entpd4",17268,0.00283888838770166,954.7,122.8,831.9,6.86244405627213,4.8186673602505,6.72491358694129,1.9131552255768
"234209","Cdc23",17269,0.00283871385452666,7.7,4.2,3.5,2.16332302566054,1.64865862558738,1.50407739677627,-0.182321556793955
"410035","Mpdz",17270,0.00283827909559506,57.2,16.2,41,4.06388535473739,2.84490938381941,3.73766961828337,0.928560824465969
"369729","Osbpl3",17271,0.00283809270459049,9.8,11.6,0,2.37954613413017,2.53369681395743,0,NA
"266347","Kif2a",17272,0.00283698353744295,145.7,24.2,121.5,4.98838968514894,3.22684399451738,4.80811102998478,1.61356162961796
"102983","Cblb",17273,0.0028368105351812,31.3,13.6,17.7,3.47506723022861,2.68102152871429,2.92852352386054,0.263494846837777
"245908","Minar2",17274,0.00283640513780492,3881.5,174,3707.5,8.26423455502284,5.16478597392351,8.21838276117661,3.05905777479756
"10625","Zfp536",17275,0.00283630808437812,99.2,23.2,76,4.60716818865076,3.18635263316264,4.34380542185368,1.18658106161407
"427746","-",17276,0.00283627072409739,4316.2,194.8,4121.4,8.37036232295119,5.27709373009641,8.32419079701401,3.05197479923946
"569410","Hccs",17277,0.00283622017741129,12.7,6.8,5.9,2.61739583283408,2.05412373369555,1.93152141160321,-0.141970261270387
"377648","-",17278,0.00283621560615167,3.2,2.8,0.4,1.43508452528932,1.33500106673234,0.336472236621213,-1.94591014905531
"196839","Gdf1",17279,0.00283608953164671,2968.7,206.8,2761.9,7.99621621659387,5.33657607866513,7.92403613172411,2.59192198503144
"468172","Zfp386",17280,0.00283607317820989,18.5,13,5.5,2.9704144655697,2.63905732961526,1.87180217690159,-0.860201265223111
"279930","Ntng1",17281,0.00283602885815717,4,5,0,1.6094379124341,1.79175946922805,0,NA
"304920","Ank2",17282,0.00283599572719342,52.5,15,37.5,3.97968165390196,2.77258872223978,3.65065824129374,0.916290731874155
"75548","Dgke",17283,0.00283552399280905,5.8,2.6,3.2,1.91692261218206,1.28093384546206,1.43508452528932,0.207639364778244
"233214","Celf4",17284,0.00283463922390758,5498.3,306.6,5191.7,8.61237609039343,5.72880023763149,8.55500907210046,2.82927250907497
"272639","Ccdc39",17285,0.00283420058655443,41.3,15.6,25.7,3.74478708605223,2.8094026953625,3.2846635654062,0.499220077645683
"215333","Cap2",17286,0.00283414556730394,198.7,41.8,156.9,5.29681624042177,3.75653810258775,5.0619619212616,1.32271232020828
"316678","Agpat3",17287,0.00283410671241759,90.8,21.4,69.4,4.51961229762644,3.10906095886099,4.254193263164,1.17649594548495
"223772","-",17288,0.00283399540858813,16,10,6,2.83321334405622,2.39789527279837,1.94591014905531,-0.510825623765991
"25106","Cst6",17289,0.00283363273693639,1141.2,95.2,1046,7.04071150623076,4.56642935767166,6.95368421087054,2.39674870282755
"411977","Plpp3",17290,0.00283334714528155,1.5,4,0,0.916290731874155,1.6094379124341,0,NA
"19325","Apbb1",17291,0.00283318528028411,120040.7,1255.8,118784.9,11.6955944614,7.13632408694141,11.6850779919982,4.54954147477512
"331569","Grem1",17292,0.0028331446040095,11.7,3.2,8.5,2.54160199346455,1.43508452528932,2.2512917986065,0.97691535369059
"512515","Chst2",17293,0.00283309987792484,177.7,20.2,157.5,5.18570842216538,3.05400118167797,5.06575459331733,2.05374285385853
"184406","Adk",17294,0.00283280471460962,24.8,4.6,20.2,3.25037449192757,1.7227665977411,3.05400118167797,1.47962630091211
"301380","Pi4kb",17295,0.00283247024730621,1485.7,52.2,1433.5,7.3043141776193,3.9740583963476,7.26857163542142,3.31279179043483
"45798","-",17296,0.00283229527904252,2532.2,135.2,2397,7.83723860464228,4.91412439371541,7.78239033558746,2.87521807082552
"393577","Dctn1",17297,0.00283150507956015,11692.8,140.4,11552.4,9.36681406580161,4.95159275346247,9.35473504492529,4.41015299498021
"29656","Got1",17298,0.00283134248435585,9.2,2.2,7,2.32238772029023,1.16315080980568,2.07944154167984,1.15745278869104
"99336","Robo2",17299,0.00283134248435585,9.2,2.2,7,2.32238772029023,1.16315080980568,2.07944154167984,1.15745278869104
"326325","Kcnh7",17300,0.00283134248435585,9.2,2.2,7,2.32238772029023,1.16315080980568,2.07944154167984,1.15745278869104
"282505","Rap1gds1",17301,0.00283127347231683,10144.8,423.4,9721.4,9.22481510573049,6.05067640673983,9.18218778055659,3.13376756130379
"353529","Chgb",17302,0.00283076573560584,310171.2,1568.2,308603,12.6448829061082,7.3583212143354,12.63981418059,5.28212719638922
"474262","Tmem19",17303,0.00283051163050058,25.3,11.4,13.9,3.26956893918372,2.51769647261099,2.70136121295141,0.198275484736196
"25610","Plcb3",17304,0.00282995219958408,230.2,18.2,212,5.44328313679822,2.95491027903374,5.36129216570943,2.45516468058926
"115496","Acap2",17305,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
"117287","Dnm1l",17306,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
"182126","LOC692041",17307,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
