"comparison","control_cutoff_mode","control_cutoff_rank","control_cutoff_fraction","treatment_cutoff_mode","treatment_cutoff_rank","treatment_cutoff_fraction","cutoff_range_rank_min","cutoff_range_rank_max","cutoff_range_fraction_min","cutoff_range_fraction_max"
"RT4_ZT10","fast global piecewise breakpoint",29098,0.91627042856693,"fast global piecewise breakpoint",17888,0.563277387662563,17888,29098,0.563277387662563,0.91627042856693
