"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT2_ZT8","NormEVS",5000,5000,5000,0.000483887142066571,0.000530657368016217,7107,24650,"DESeq2 normalized counts; no log transform"
