"feature_id","trt_pc1_loading","trt_pc1_loading_abs","trt_evs_rank","trt_evs_selected","trt_top_n_used","trt_loading_cutoff_at_top_n","ctl_pc1_loading","ctl_pc1_loading_abs","ctl_evs_rank","ctl_evs_selected","ctl_top_n_used","ctl_loading_cutoff_at_top_n","in_leading_edge","in_remainder","orig_id","gene_symbol"
"20",3.43701916782896e-05,3.43701916782896e-05,24460,FALSE,5000,0.000483887142066571,-0.000107364508145557,0.000107364508145557,17806,FALSE,5000,0.000530657368016217,FALSE,TRUE,"20","-"
"25",-0.000313326631253844,0.000313326631253844,7184,FALSE,5000,0.000483887142066571,-0.000394383981290296,0.000394383981290296,6559,FALSE,5000,0.000530657368016217,FALSE,TRUE,"25","-"
"31",2.97526485379471e-05,2.97526485379471e-05,25275,FALSE,5000,0.000483887142066571,-8.19970124890286e-05,8.19970124890286e-05,20524,FALSE,5000,0.000530657368016217,FALSE,TRUE,"31","Pcmt1"
"35",0.000737356758985175,0.000737356758985175,3475,TRUE,5000,0.000483887142066571,-0.00152112357490918,0.00152112357490918,1759,TRUE,5000,0.000530657368016217,TRUE,FALSE,"35","Pcmt1"
"37",-0.00124299717016444,0.00124299717016444,2174,TRUE,5000,0.000483887142066571,-0.000665659034744473,0.000665659034744473,4019,TRUE,5000,0.000530657368016217,TRUE,FALSE,"37","Pcmt1"
"38",-0.000684337328984901,0.000684337328984901,3711,TRUE,5000,0.000483887142066571,0.000385849314428027,0.000385849314428027,6689,FALSE,5000,0.000530657368016217,TRUE,FALSE,"38","Pcmt1"
"89",2.15924403744431e-05,2.15924403744431e-05,26774,FALSE,5000,0.000483887142066571,0.000304160354041897,0.000304160354041897,8260,FALSE,5000,0.000530657368016217,FALSE,TRUE,"89","Tab2"
"90",0.000219326668968493,0.000219326668968493,9249,FALSE,5000,0.000483887142066571,-0.000110218114102034,0.000110218114102034,17584,FALSE,5000,0.000530657368016217,FALSE,TRUE,"90","Tab2"
"143",0.000266500116788078,0.000266500116788078,8078,FALSE,5000,0.000483887142066571,9.91135939366136e-05,9.91135939366136e-05,18723,FALSE,5000,0.000530657368016217,FALSE,TRUE,"143","Ust"
"214",NA,NA,NA,NA,NA,NA,-6.61029725445222e-05,6.61029725445222e-05,22333,FALSE,5000,0.000530657368016217,FALSE,TRUE,"214","LOC365036"
"224",-0.000388224274045703,0.000388224274045703,6051,FALSE,5000,0.000483887142066571,0.000628094928843589,0.000628094928843589,4264,TRUE,5000,0.000530657368016217,TRUE,FALSE,"224","Sash1"
"304",5.75021214945209e-06,5.75021214945209e-06,29595,FALSE,5000,0.000483887142066571,-0.000161606891666017,0.000161606891666017,13719,FALSE,5000,0.000530657368016217,FALSE,TRUE,"304","Sash1"
"576",0.000137627120427831,0.000137627120427831,12620,FALSE,5000,0.000483887142066571,-6.83518968650198e-05,6.83518968650198e-05,22145,FALSE,5000,0.000530657368016217,FALSE,TRUE,"576","-"
"615",1.34171616820549e-05,1.34171616820549e-05,28342,FALSE,5000,0.000483887142066571,NA,NA,NA,NA,NA,NA,FALSE,TRUE,"615","-"
"672",NA,NA,NA,NA,NA,NA,-1.28725301343582e-05,1.28725301343582e-05,29014,FALSE,5000,0.000530657368016217,FALSE,TRUE,"672","-"
"673",2.06221150023785e-05,2.06221150023785e-05,27157,FALSE,5000,0.000483887142066571,-2.1454216890597e-05,2.1454216890597e-05,27740,FALSE,5000,0.000530657368016217,FALSE,TRUE,"673","-"
"708",-0.000150074209624812,0.000150074209624812,11951,FALSE,5000,0.000483887142066571,-4.31269496585084e-05,4.31269496585084e-05,25127,FALSE,5000,0.000530657368016217,FALSE,TRUE,"708","-"
"774",6.48070599667463e-05,6.48070599667463e-05,19240,FALSE,5000,0.000483887142066571,8.90358503320802e-05,8.90358503320802e-05,19707,FALSE,5000,0.000530657368016217,FALSE,TRUE,"774","-"
"829",8.27226260020056e-05,8.27226260020056e-05,17093,FALSE,5000,0.000483887142066571,0.000198109111861286,0.000198109111861286,11753,FALSE,5000,0.000530657368016217,FALSE,TRUE,"829","-"
"833",0.000107557575307354,0.000107557575307354,14710,FALSE,5000,0.000483887142066571,6.21961184864324e-05,6.21961184864324e-05,22841,FALSE,5000,0.000530657368016217,FALSE,TRUE,"833","Stxbp5"
"842",0.000118559616513243,0.000118559616513243,13854,FALSE,5000,0.000483887142066571,-0.000493226457060717,0.000493226457060717,5353,FALSE,5000,0.000530657368016217,FALSE,TRUE,"842","Stxbp5"
"845",-4.66602280302404e-05,4.66602280302404e-05,22187,FALSE,5000,0.000483887142066571,-0.000207331110397514,0.000207331110397514,11352,FALSE,5000,0.000530657368016217,FALSE,TRUE,"845","Stxbp5"
"926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,"926","-"
"964",3.89965776354089e-05,3.89965776354089e-05,23850,FALSE,5000,0.000483887142066571,1.74748145463801e-05,1.74748145463801e-05,28373,FALSE,5000,0.000530657368016217,FALSE,TRUE,"964","-"
"969",-5.56863704652861e-05,5.56863704652861e-05,20575,FALSE,5000,0.000483887142066571,7.59066238842353e-05,7.59066238842353e-05,21220,FALSE,5000,0.000530657368016217,FALSE,TRUE,"969","LOC120098778"
"984",9.02626686780863e-05,9.02626686780863e-05,16236,FALSE,5000,0.000483887142066571,-0.000123485027371165,0.000123485027371165,16447,FALSE,5000,0.000530657368016217,FALSE,TRUE,"984","Grm1"
"986",7.60001169847604e-05,7.60001169847604e-05,17765,FALSE,5000,0.000483887142066571,-0.000301468502277996,0.000301468502277996,8319,FALSE,5000,0.000530657368016217,FALSE,TRUE,"986","Grm1"
"1106",8.26357674068199e-06,8.26357674068199e-06,29195,FALSE,5000,0.000483887142066571,0.000785627037812257,0.000785627037812257,3443,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1106","-"
"1110",5.98873049509141e-05,5.98873049509141e-05,20107,FALSE,5000,0.000483887142066571,NA,NA,NA,NA,NA,NA,FALSE,TRUE,"1110","Epm2a"
"1132",-3.16450735352652e-06,3.16450735352652e-06,30216,FALSE,5000,0.000483887142066571,0.000472514829237996,0.000472514829237996,5582,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1132","-"
"1137",0.000390580855073429,0.000390580855073429,6018,FALSE,5000,0.000483887142066571,-0.0002058714854271,0.0002058714854271,11409,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1137","Utrn"
"1138",1.35579396625387e-05,1.35579396625387e-05,28329,FALSE,5000,0.000483887142066571,5.28060556362048e-05,5.28060556362048e-05,23788,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1138","Utrn"
"1272",0.000106411475706762,0.000106411475706762,14792,FALSE,5000,0.000483887142066571,-0.000224713886457048,0.000224713886457048,10632,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1272","-"
"1282",3.06700106311645e-05,3.06700106311645e-05,25150,FALSE,5000,0.000483887142066571,-4.39741614995366e-05,4.39741614995366e-05,25034,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1282","Ltv1"
"1293",9.84860820520224e-06,9.84860820520224e-06,28943,FALSE,5000,0.000483887142066571,-0.000436417450756615,0.000436417450756615,5983,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1293","Phactr2"
"1295",0.00012087419248336,0.00012087419248336,13648,FALSE,5000,0.000483887142066571,0.000387277963764682,0.000387277963764682,6668,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1295","Phactr2"
"1345",9.92096220009467e-05,9.92096220009467e-05,15458,FALSE,5000,0.000483887142066571,-1.33879437973044e-05,1.33879437973044e-05,28921,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1345","Pex3"
"1346",-0.000173513410559346,0.000173513410559346,10891,FALSE,5000,0.000483887142066571,2.18089828104247e-05,2.18089828104247e-05,27710,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1346","Pex3"
"1367",-0.00213611428061993,0.00213611428061993,1239,TRUE,5000,0.000483887142066571,-0.000663661914318538,0.000663661914318538,4038,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1367","Aig1"
"1369",-2.96251859173789e-05,2.96251859173789e-05,25298,FALSE,5000,0.000483887142066571,0.000191329707239805,0.000191329707239805,12089,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1369","Aig1"
"1473",5.0690599499934e-06,5.0690599499934e-06,29878,FALSE,5000,0.000483887142066571,-1.90482953355639e-05,1.90482953355639e-05,28060,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1473","Adgrg6"
"1501",-5.30491986320422e-05,5.30491986320422e-05,21119,FALSE,5000,0.000483887142066571,-6.71608598832905e-05,6.71608598832905e-05,22267,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1501","Vta1"
"1540",7.58851503079461e-05,7.58851503079461e-05,17782,FALSE,5000,0.000483887142066571,-0.000276985049763735,0.000276985049763735,8916,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1540","-"
"1576",NA,NA,NA,NA,NA,NA,-7.81809947960139e-05,7.81809947960139e-05,20851,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1576","-"
"1579",-4.50222628874436e-05,4.50222628874436e-05,22331,FALSE,5000,0.000483887142066571,-0.000203374903621951,0.000203374903621951,11530,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1579","-"
"1634",0.000251224460855821,0.000251224460855821,8437,FALSE,5000,0.000483887142066571,-0.000733666779526503,0.000733666779526503,3679,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1634","Heca"
"1655",-0.000857994041175583,0.000857994041175583,3071,TRUE,5000,0.000483887142066571,0.000365407323492091,0.000365407323492091,7032,FALSE,5000,0.000530657368016217,TRUE,FALSE,"1655","Abracl"
"1656",-0.000230344088490776,0.000230344088490776,8910,FALSE,5000,0.000483887142066571,0.00012493058108474,0.00012493058108474,16351,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1656","Abracl"
"1683",0.00120486976500923,0.00120486976500923,2249,TRUE,5000,0.000483887142066571,-0.00065330279595572,0.00065330279595572,4101,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1683","Ccdc28a"
"1693",-0.000435524480134375,0.000435524480134375,5491,FALSE,5000,0.000483887142066571,0.00134700974207585,0.00134700974207585,2009,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1693","LOC102549339"
"1713",0.000144555939085132,0.000144555939085132,12267,FALSE,5000,0.000483887142066571,9.75649615773546e-06,9.75649615773546e-06,29608,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1713","Hebp2"
"1741",0.000931640619214121,0.000931640619214121,2855,TRUE,5000,0.000483887142066571,-0.000110896595435697,0.000110896595435697,17515,FALSE,5000,0.000530657368016217,TRUE,FALSE,"1741","-"
"1742",0.000132876790677351,0.000132876790677351,12951,FALSE,5000,0.000483887142066571,-0.000149358198034926,0.000149358198034926,14529,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1742","-"
"1866",-6.93345985253244e-05,6.93345985253244e-05,18652,FALSE,5000,0.000483887142066571,-6.89309749915355e-05,6.89309749915355e-05,22062,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1866","Tnfaip3"
"1895",2.74961533365047e-05,2.74961533365047e-05,25734,FALSE,5000,0.000483887142066571,-0.000140452995242727,0.000140452995242727,15174,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1895","-"
"1910",-0.000257318366847914,0.000257318366847914,8272,FALSE,5000,0.000483887142066571,9.43795113281477e-05,9.43795113281477e-05,19190,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1910","Slc35d3"
"1918",0.000259095569604343,0.000259095569604343,8227,FALSE,5000,0.000483887142066571,0.000196489168493808,0.000196489168493808,11813,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1918","Pex7"
"1922",-0.00432702591480418,0.00432702591480418,560,TRUE,5000,0.000483887142066571,-0.00270635982571892,0.00270635982571892,939,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1922","LOC102547604"
"1929",8.62435686510862e-05,8.62435686510862e-05,16720,FALSE,5000,0.000483887142066571,0.000114623913366261,0.000114623913366261,17223,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1929","Map3k5"
"1941",-0.000161587693942188,0.000161587693942188,11435,FALSE,5000,0.000483887142066571,0.0007494770848177,0.0007494770848177,3587,TRUE,5000,0.000530657368016217,TRUE,FALSE,"1941","Map7"
"1946",-8.91723732416424e-06,8.91723732416424e-06,29129,FALSE,5000,0.000483887142066571,0.000392423645815084,0.000392423645815084,6581,FALSE,5000,0.000530657368016217,FALSE,TRUE,"1946","-"
"1955",0.000799670756480511,0.000799670756480511,3246,TRUE,5000,0.000483887142066571,5.2365332153467e-05,5.2365332153467e-05,24090,FALSE,5000,0.000530657368016217,TRUE,FALSE,"1955","Pde7b"
"2081",-3.92176094888163e-07,3.92176094888163e-07,30505,FALSE,5000,0.000483887142066571,-1.16251189596029e-05,1.16251189596029e-05,29421,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2081","Pde7b"
"2104",0.000106677231865633,0.000106677231865633,14766,FALSE,5000,0.000483887142066571,0.000294297431550066,0.000294297431550066,8480,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2104","LOC120098802"
"2155",3.996756928926e-05,3.996756928926e-05,23598,FALSE,5000,0.000483887142066571,-3.18206473356071e-05,3.18206473356071e-05,26387,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2155","Ptprk"
"2159",5.83341889844813e-05,5.83341889844813e-05,20253,FALSE,5000,0.000483887142066571,0.000169117390935251,0.000169117390935251,13314,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2159","Ptprk"
"2181",2.76132363327505e-05,2.76132363327505e-05,25647,FALSE,5000,0.000483887142066571,-9.3761946391053e-06,9.3761946391053e-06,29652,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2181","Ptprk"
"2244",4.13957593216379e-05,4.13957593216379e-05,23224,FALSE,5000,0.000483887142066571,6.94004424243681e-05,6.94004424243681e-05,22006,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2244","-"
"2383",-0.00305547062690169,0.00305547062690169,823,TRUE,5000,0.000483887142066571,0.00112466108858812,0.00112466108858812,2378,TRUE,5000,0.000530657368016217,TRUE,FALSE,"2383","Epb41l2"
"2456",0.000340479367614745,0.000340479367614745,6735,FALSE,5000,0.000483887142066571,-0.000182829145132224,0.000182829145132224,12524,FALSE,5000,0.000530657368016217,FALSE,TRUE,"2456","Med23"
