"dataset_name","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","hbfss_weak_effect_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_strong_flag","display_standard_flag","display_hbfss_flag","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT2_ZT8_NormEVS_leading_edge_dataset","112224","112224","Mx2",19.0199790496647,0.806462372577138,1.89961720867592e-07,1.89961720867592e-07,"upregulated",0.381951606785203,0.702497260262366,0.999961855563303,0.539450812462095,0.960585073740193,0.982083273893505,1,5.09188875604512e-08,5.09188875604512e-08,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.11142552682248,0.539450812462095,0.982083273893505,0.960585073740193,0.539450812462095,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70.9399761069459,49.872925544859,0,0,0,0,2.63988506366109,10.304018231327,2.69642844896273,53.7465571008917,5.30014865789061,0.88764564888972,5.30014865789061,10,TRUE,1.65662343298196e-05,0.268048148479045,0.00785168547261793
"RT2_ZT8_NormEVS_leading_edge_dataset","37170","37170","-",350.775330329541,0.204633039821904,2.46496852570329e-07,2.46496852570329e-07,"upregulated",0.215887046697034,0.829075794262589,0.999961855563303,0.728708325122556,0.970519999002187,0.984657370942936,1,3.38800726697889e-08,3.38800726697889e-08,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.947870856323663,0.728708325122556,0.984657370942936,0.970519999002187,0.728708325122556,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.85463989822081,10.1191443134496,226.072534141115,1166.93066181139,474.293300123753,378.484203558211,392.462912797616,303.396092366849,380.196411303745,173.943402981068,1.60232524286645,0.53033168799415,1.07633213596956,10,FALSE,1.65662343298196e-05,0.137446268852956,0.00671486371046581
"RT2_ZT8_NormEVS_leading_edge_dataset","217083","217083","-",57.4271629808805,-0.332985734437085,-4.10086555840287e-07,-4.10086555840287e-07,"downregulated",-0.364486619207129,0.715494663962968,0.999961855563303,0.558154820171574,0.96185550316991,0.982237692645746,1,1.03852501217729e-07,1.03852501217729e-07,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.913574646886712,0.558154820171574,0.982237692645746,0.96185550316991,0.558154820171574,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169.235890712649,67.9428261045905,9.76856629004816,0,5.64634881099705,73.339499651418,92.3959772281383,33.2018365231646,66.0624969995868,56.6781874882131,1.40082230710825,0.634974186401887,0.984773332591168,10,FALSE,1.65662343298196e-05,0.253245320381036,0.00778340415476702
"RT2_ZT8_NormEVS_leading_edge_dataset","312769","312769","LOC108353239",25.1866023875467,-0.724378195898028,-5.86453349604386e-07,-5.86453349604386e-07,"downregulated",-0.644628663189017,0.519167855391736,0.999961855563303,0.300360417899734,0.931363776618226,0.93671006779009,1,3.06338188332682e-07,3.06338188332682e-07,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.1237139104465,0.300360417899734,0.93671006779009,0.931363776618226,0.300360417899734,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59.8121367176211,33.9714130522952,0,0,0,41.908285515096,42.2381610185775,8.01423640214319,42.468748071163,23.4530430985709,2.74067290477899,0.795146246552146,1.47387629064329,11,FALSE,1.65662343298196e-05,0.52235730009784,0.0283948119337248
"RT2_ZT8_NormEVS_leading_edge_dataset","379434","379434","-",92.1663834101039,-0.717108869146157,-8.65493701122588e-07,-8.65493701122588e-07,"downregulated",-0.781362217313032,0.434589486430586,0.999961855563303,0.209356446522572,0.904381471918457,0.91247929700633,1,5.87768596575364e-07,5.87768596575364e-07,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.917767526067704,0.209356446522572,0.91247929700633,0.904381471918457,0.209356446522572,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137.707012442895,179.253413552537,26.5146799301307,0,3.7642325406647,89.055106719579,98.5557090433475,46.9405274982673,159.089278488801,180.783873884818,1.50190470859547,0.587811201297913,0.999928106640348,10,FALSE,1.65662343298196e-05,0.679113661732025,0.0397769803486477
"RT2_ZT8_NormEVS_leading_edge_dataset","299528","299528","Fbxw7",27.1703927334543,0.771722261622346,7.09345089930376e-08,7.09345089930376e-08,"upregulated",0.288575998327361,0.772905864981935,0.999961855563303,0.64291545673325,0.966717017798324,0.984657370942936,1,1.36085112442479e-08,1.36085112442479e-08,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.67424271628752,0.64291545673325,0.984657370942936,0.966717017798324,0.64291545673325,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160.890011170655,0,0,0,10.3516394868279,0,64.2372032157533,8.58668185943913,27.638391601868,0,8.55197174017376,0.774315664983321,8.55197174017376,10,TRUE,1.65662343298196e-05,0.191846132967292,0.00671486371046581
"RT2_ZT8_NormEVS_leading_edge_dataset","11310","11310","Prmt1",38.1600696140685,1.44591323038038,1.28550547719927e-06,1.28550547719927e-06,"upregulated",1.37818219255269,0.168147043813303,0.999961855563303,0.0268158258791986,0.552821787928919,0.569278867263663,0.760402857105426,2.02031174998909e-06,2.02031174998909e-06,0.0160726698437241,1.79391197624916,0.746074907064385,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.04914519879425,0.0268158258791986,0.569278867263663,0.552821787928919,0.0268158258791986,FALSE,TRUE,FALSE,1,0.746074907064385,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.378653613356,143.113612433074,13.9550947000688,0,5.64634881099705,5.238535689387,9.67957856675735,10.8764636886229,72.8035681219937,3.90884051642849,1.9717500355801,0.698151449327704,1.29086307971544,10,FALSE,1.65662343298196e-05,1.57160882300614,0.244674937743214
"RT2_ZT8_NormEVS_leading_edge_dataset","167027","167027","RGD1563570",8.2662610389367,2.12000418576374,8.53199054320702e-07,8.53199054320702e-07,"upregulated",1.39797144479372,NA,NA,0.0247051761955452,0.540222531938222,0.56435019466617,0.760402857105426,1.37127179638039e-06,1.37127179638039e-06,0.0160726698437241,1.79391197624916,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.51648604387378,0.0247051761955452,0.56435019466617,0.540222531938222,0.0247051761955452,FALSE,TRUE,FALSE,NA,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60.7394566667315,6.50516420150334,0,0,0,0,5.27977012732219,7.44179094484725,2.69642844896273,0,5.77001020774988,1.37913104627683,2.58278736240525,9,FALSE,NA,1.60721204440641,0.248451320814364
"RT2_ZT8_NormEVS_leading_edge_dataset","124536","124536","Pnpla6",12.8786346790071,-0.280228383390874,-2.13290086374438e-07,-2.13290086374438e-07,"downregulated",-0.240497686467295,0.809944456573996,0.999961855563303,0.699212500011316,0.969314564554667,0.984657370942936,1,3.31433206313017e-08,3.31433206313017e-08,0.0160726698437241,1.79391197624916,0.68830550685535,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.16520199219871,0.699212500011316,0.984657370942936,0.969314564554667,0.699212500011316,FALSE,FALSE,FALSE,1,0.68830550685535,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.6567176590786,14.4559204477852,0,0,0,17.0252409905077,21.1190805092888,3.43467274377565,13.4821422448136,16.6125721948211,2.38869841538047,1.06780413235877,1.55331073847086,9,FALSE,1.65662343298196e-05,0.155390816304127,0.00671486371046581
"RT2_ZT8_NormEVS_leading_edge_dataset","481724","481724","Kdelr3",5.72486253547415,6.2080758364934,3.60805113836462e-07,3.60805113836462e-07,"upregulated",2.04696221013223,0.0406617951065858,0.999961855563303,0.00100668870254328,0.145242479900255,0.156478279026903,0.35379865556409,1.08137074041452e-06,1.08137074041452e-06,0.0160726698437241,1.79391197624916,0.959103041546929,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3.03282386248467,0.00100668870254328,0.156478279026903,0.145242479900255,0.00100668870254328,FALSE,TRUE,FALSE,1,0.959103041546929,"intermediate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.4662571756274,5.78236817911408,0,0,0,0,0,0,0,0,10,1.76502654795604,10,12,TRUE,1.65662343298196e-05,2.99710480518482,0.805545938970263
