"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","Apeglm_L2FC","regulation_direction","gene_empirical_pvalue","pval","padjc","qval","lfdr","pvalue","padj","empirical_p","empirical_q","empirical_bh","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","IOD","neglog10_padj","neglog10_empirical_p","neglog10_padjc","empirical p-value / pval","empirical q-value / qval","empirical BH / padjc"
"RT4_ZT10_raw_dataset","4760","Prkn",31.2875047663613,-2.75752080155196,-2.75752080155196,"downregulated",1.49585379638495e-08,1.49585379638495e-08,1.75391627725758e-05,1.6628606236401e-05,9.56594603263565e-05,3.78616450102606e-10,4.15735424383819e-07,1.49585379638495e-08,1.6628606236401e-05,1.75391627725758e-05,21.5779059488687,21.5779059488687,0.0223630001696145,1.65046993290979,1,0.0501983250859793,TRUE,TRUE,"strong_effect",-2.91135061276452,0.464879071140561,-6.26259772379436,TRUE,TRUE,TRUE,0.0501983250859793,1,6.32987096958679,8.22765902182898,0,7.51413752900589,14.3469614278233,52.1904531305788,61.0767926517497,44.1779920051954,34.9450725814493,84.0661083463946,0.111491754877064,0.282816210125759,0.196499273085474,10,FALSE,6.14797194324829,6.38118296813524,7.82511085201043,4.7559911414106,1.49585379638495e-08,1.6628606236401e-05,1.75391627725758e-05
"RT4_ZT10_raw_dataset","4764","Prkn",20.1100461971914,-1.61620530078466,-1.61620530078466,"downregulated",0.00253052617612171,0.00253052617612171,0.11331173646911,0.10800716067248,0.286699994214116,0.000837915768175691,0.0339796267977952,0.00253052617612171,0.10800716067248,0.11331173646911,4.19694441499338,4.19694441499338,0.0223630001696145,1.65046993290979,0.974198932678,1,TRUE,TRUE,"intermediate",-2.05451921737041,0.615133564306832,-3.3399562901198,TRUE,TRUE,TRUE,1,0.974198932678,5.87773732890202,9.59893552546715,0,11.020735042542,11.7384229864009,39.1428398479341,26.7880669525218,16.8915851784571,13.6741588362193,66.3679802734694,0.373730178100052,0.398299360418363,0.38412210882378,6,FALSE,7.72471335380879,1.46878139534773,2.59678916592824,0.945725104966323,0.00253052617612171,0.10800716067248,0.11331173646911
"RT4_ZT10_raw_dataset","6473","Cacng8",5.12576391883042,6.10138124423505,6.10138124423505,"upregulated",7.19668203847945e-05,7.19668203847945e-05,0.0109534884602972,0.0104806818858907,0.0468154585181392,1.12963676996881e-05,0.00155797102153814,7.19668203847945e-05,0.0104806818858907,0.0109534884602972,25.2772151890783,25.2772151890783,0.0223630001696145,1.65046993290979,NA,0.158193779905407,TRUE,TRUE,"intermediate",5.3734237826163,1.2238072319263,4.39074360931699,TRUE,TRUE,TRUE,0.158193779905407,NA,9.49480645438018,3.19964517515572,15.8040295298255,11.020735042542,11.7384229864009,0,0,0,0,0,0.252108941403217,1.34328199704153,0.758956413452187,8,FALSE,3.89023140003817,2.80744062452168,4.14286768474953,1.96044754495348,7.19668203847945e-05,0.0104806818858907,0.0109534884602972
"RT4_ZT10_raw_dataset","7597","Mzf1",13.9684907714938,3.49465224916329,3.49465224916329,"upregulated",1.56527078194468e-05,1.56527078194468e-05,0.00361703229305144,0.00342620029176195,0.0108312562436521,1.77545603198083e-06,0.000372702163654565,1.56527078194468e-05,0.00342620029176195,0.00361703229305144,16.7932386868329,16.7932386868329,0.0223630001696145,1.65046993290979,NA,0.164914971390043,TRUE,TRUE,"intermediate",3.84788056908724,0.805428172431022,4.77743478660946,TRUE,TRUE,TRUE,0.164914971390043,NA,21.702414752869,11.4273041969847,38.7917088459353,29.0546651121561,29.9981920763578,0,4.28609071240349,0,0,4.42453201823129,0.22633527774388,0.54042596242989,0.396487198503259,9,FALSE,5.53832777330819,3.42863808602129,4.80541052141987,2.44164761381747,1.56527078194468e-05,0.00342620029176195,0.00361703229305144
"RT4_ZT10_raw_dataset","8153","Mark4",17.207092700454,1.76425392839864,1.76425392839864,"upregulated",0.00411686080643414,0.00411686080643414,0.153368963904856,0.14487575756885,0.363487069053552,0.00150674625179311,0.0508014669954688,0.00411686080643414,0.14487575756885,0.153368963904856,4.20851098172095,4.20851098172095,0.0223630001696145,1.65046993290979,0.982669427503933,1,TRUE,TRUE,"intermediate",2.35483944527789,0.742060093998181,3.17338105676878,TRUE,TRUE,TRUE,1,0.982669427503933,14.9204101425974,34.2819125909541,17.2407594870823,33.0622051276259,44.3451535041812,13.0476132826447,0,9.09546894224612,6.07740392720857,0,0.624101230453764,0.452834830751283,0.528996536427014,7,FALSE,9.10249244051874,1.29412374640037,2.38543381651466,0.814262516322957,0.00411686080643414,0.14487575756885,0.153368963904856
"RT4_ZT10_raw_dataset","8441","Atp1a3",121.244713960188,-1.2102125458227,-1.2102125458227,"downregulated",0.000117239380175826,0.000117239380175826,0.0156606088506596,0.0149661067962381,0.0468154585181392,2.04077363303338e-05,0.0024687307817572,0.000117239380175826,0.0149661067962381,0.0156606088506596,4.75725655038681,4.75725655038681,0.0223630001696145,1.65046993290979,0.90079135043944,1,TRUE,TRUE,"intermediate",-1.36165112498595,0.319607718406375,-4.26038248317471,TRUE,TRUE,TRUE,1,0.90079135043944,46.1176313498466,69.478009517667,94.8241771789529,79.1489153055287,50.8664996077372,129.171371498183,136.083380118811,206.59708025959,116.990025598765,283.170049166803,0.105648892368313,0.128659731097155,0.112915897284548,9,FALSE,13.6904556678231,2.60752626785348,3.93092648626678,1.80519135751807,0.000117239380175826,0.0149661067962381,0.0156606088506596
"RT4_ZT10_raw_dataset","8525","Grik5",101.813559212877,3.00009506201136,3.00009506201136,"upregulated",1.73024745642181e-08,1.73024745642181e-08,1.95629192769291e-05,1.87242139316051e-05,0.000190875631837344,4.52013848487358e-10,4.77946050387614e-07,1.73024745642181e-08,1.87242139316051e-05,1.95629192769291e-05,23.2864132026296,23.2864132026296,0.0223630001696145,1.65046993290979,1,0.0267061574548351,TRUE,TRUE,"strong_effect",3.16827033633091,0.508149452567,6.23491833027837,TRUE,TRUE,TRUE,0.0267061574548351,1,372.558119924251,138.956019035334,132.179156067631,64.1206402475169,207.378806093082,11.7428519543802,8.57218142480697,15.5922324724219,22.7902647270321,44.2453201823129,0.363123049702226,0.138892418997034,0.275251973302213,11,FALSE,28.0243830822661,6.3206211229303,7.76189178052835,4.70856633711176,1.73024745642181e-08,1.87242139316051e-05,1.95629192769291e-05
"RT4_ZT10_raw_dataset","9064","Pld3",12.5005518079095,2.29754298647147,2.29754298647147,"upregulated",0.000469728077485909,0.000469728077485909,0.0405194863134848,0.0381073079700167,0.113975472794172,0.000109544258957671,0.00856816177803438,0.000469728077485909,0.0381073079700167,0.0405194863134848,7.64657568486294,7.64657568486294,0.0223630001696145,1.65046993290979,NA,1,TRUE,TRUE,"intermediate",2.70908984591859,0.700309692636636,3.86841689384447,TRUE,TRUE,TRUE,1,NA,23.0588156749233,19.6549632188137,15.8040295298255,18.0339300696141,31.3024612970691,5.21904531305788,0,0,4.55805294540642,7.37422003038549,0.0278831270668279,0.595075800498001,0.369111263065328,8,FALSE,4.61409446683107,2.06711234205431,3.32815347955967,1.39233606905295,0.000469728077485909,0.0381073079700167,0.0405194863134848
"RT4_ZT10_raw_dataset","9570","LOC100361913",12.8409077201578,2.86770671796586,2.86770671796586,"upregulated",0.000266483266147866,0.000266483266147866,0.0274379149376076,0.0261763220352122,0.0681130576677278,5.51666956102019e-05,0.00515765685647612,0.000266483266147866,0.0261763220352122,0.0274379149376076,10.2501303177212,10.2501303177212,0.0223630001696145,1.65046993290979,NA,0.640590630880081,TRUE,TRUE,"intermediate",3.32028393969129,0.823363697237418,4.03258481134356,TRUE,TRUE,TRUE,0.640590630880081,NA,49.7347004753248,18.2836867151755,11.4938396580549,8.51602253287334,28.6939228556466,3.91428398479341,3.21456803430261,0,4.55805294540642,0,0.465028222317328,0.581292032946749,0.515140332009414,6,FALSE,6.61486946626431,2.28754755523728,3.57433005736093,1.56164889462335,0.000266483266147866,0.0261763220352122,0.0274379149376076
"RT4_ZT10_raw_dataset","9967","Tmem147",394.973531345491,-0.994917968024968,-0.994917968024968,"downregulated",0.00836244769172412,0.00836244769172412,0.228026157643929,0.217370357383125,0.48571166179146,0.00353661886254304,0.0871907874842324,0.00836244769172412,0.217370357383125,0.228026157643929,2.06710781776571,2.06710781776571,0.0223630001696145,1.65046993290979,0.827123417025932,1,FALSE,TRUE,"intermediate",-1.38275042868016,0.474066975491546,-2.91678286015689,TRUE,TRUE,FALSE,1,0.827123417025932,90.8788617776389,175.980484633564,244.244092733666,150.282750580118,435.625919717544,409.695057075044,289.311123087235,354.723288747599,391.992553304952,1407.00118179755,0.379223143349331,0.091501993301927,0.2668822847004,10,FALSE,105.41143844167,1.05952939988536,2.07766658578814,0.642015330767904,0.00836244769172412,0.217370357383125,0.228026157643929
"RT4_ZT10_raw_dataset","10050","Fxyd1",218.776492177056,1.36879352031856,1.36879352031856,"upregulated",0.000654542389175727,0.000654542389175727,0.0496918536127702,0.0469273843610052,0.113975472794172,0.000163629195967559,0.0112565058209105,0.000654542389175727,0.0469273843610052,0.0496918536127702,4.3583237386151,4.3583237386151,0.0223630001696145,1.65046993290979,0.944912974948826,1,TRUE,TRUE,"intermediate",1.6068925278836,0.426297343438493,3.76941717469427,TRUE,TRUE,TRUE,1,0.944912974948826,472.479654515585,303.509199471914,425.272067348031,302.56927116797,143.469614278233,58.7142597719011,167.157537783736,92.2540421284963,37.9837745450535,184.355500759637,0.27603621434852,0.104757291720742,0.210868022755419,11,FALSE,46.1329663307421,1.94859639973336,3.18406222262127,1.30371480283621,0.000654542389175727,0.0469273843610052,0.0496918536127702
"RT4_ZT10_raw_dataset","10563","Zfp536",5.5347828743983,-1.52690223929595,-1.52690223929595,"downregulated",0.0111842154249002,0.0111842154249002,0.272361455324224,0.258534004484496,0.598782583788338,0.0050165073157382,0.110421177607563,0.0111842154249002,0.258534004484496,0.272361455324224,2.97958859568769,2.97958859568769,0.0223630001696145,1.65046993290979,NA,1,FALSE,TRUE,"intermediate",-2.35149260880978,0.838031429701795,-2.80597185913007,TRUE,TRUE,TRUE,1,NA,4.52133640684771,1.37127650363816,0,2.0037700077349,0,10.4380906261158,9.64370410290784,7.79611623621096,13.6741588362193,5.89937602430839,0.11926695897817,1.24955951140325,0.575363803347365,11,FALSE,3.18451372531567,0.956947625555421,1.95139447634943,0.564854353897457,0.0111842154249002,0.258534004484496,0.272361455324224
"RT4_ZT10_raw_dataset","11183","Atf5",47.5719493369361,-0.837371679400465,-0.837371679400465,"downregulated",0.0100241468600042,0.0100241468600042,0.254690562836286,0.242581768820775,0.598782583788338,0.00439784702817119,0.101008958010667,0.0100241468600042,0.242581768820775,0.254690562836286,1.67386627835546,1.67386627835546,0.0223630001696145,1.65046993290979,0.695421858785835,1,FALSE,TRUE,"intermediate",-1.15239380969221,0.404615744951727,-2.84811904645406,TRUE,TRUE,FALSE,1,0.695421858785835,27.1280184410862,27.4255300727633,44.5386286749627,31.5593776218247,16.9554998692457,33.9237945348762,36.4317710554296,63.6682825957228,80.5256020355135,113.562988467937,0.15351679976245,0.211693118816126,0.172873541656905,9,FALSE,8.223931365399,0.995640108968989,1.99895257928224,0.59398714684658,0.0100241468600042,0.242581768820775,0.254690562836286
"RT4_ZT10_raw_dataset","11538","Ftl1",3.23820484295675,5.00240206670432,5.00240206670432,"upregulated",0.00139369390372468,0.00139369390372468,0.0793553266261078,0.0752583994354873,0.169471416837942,0.000407865688227268,0.0210183348974734,0.00139369390372468,0.0752583994354873,0.0793553266261078,14.2860228985942,14.2860228985942,0.0223630001696145,1.65046993290979,NA,NA,TRUE,TRUE,"intermediate",4.7122363235089,1.33304512510634,3.5349413420142,TRUE,TRUE,TRUE,NA,NA,8.13840553232587,5.02801384667327,11.4938396580549,2.50471250966863,5.21707688284484,0,0,0,0,0,0.218134337460314,2.08254195977868,1.07137601714415,9,FALSE,3.46933500734389,1.6774016923745,2.8558325996387,1.10042391646194,0.00139369390372468,0.0752583994354873,0.0793553266261078
"RT4_ZT10_raw_dataset","11769","Abcc8",27.223651332837,-1.05611219426129,-1.05611219426129,"downregulated",0.0029770105176079,0.0029770105176079,0.125269728587699,0.119144439521961,0.286699994214116,0.00101933992726068,0.0388421842369321,0.0029770105176079,0.119144439521961,0.125269728587699,2.66797135769509,2.66797135769509,0.0223630001696145,1.65046993290979,0.827123417025932,1,TRUE,TRUE,"intermediate",-1.32579993712905,0.403575641835281,-3.28513368918873,TRUE,TRUE,TRUE,1,0.827123417025932,8.13840553232587,15.5411337078992,28.7345991451372,17.5329875676804,9.12988454497847,43.0571238327275,40.7178617678331,28.5857595327735,39.5031255268557,41.2956321701587,0.0700218410955406,0.313831817087992,0.15335758333239,8,FALSE,4.17495337788747,1.41069635612308,2.526219631013,0.902153863528146,0.0029770105176079,0.119144439521961,0.125269728587699
"RT4_ZT10_raw_dataset","12284","-",628.186023406443,-1.41202980879662,-1.41202980879662,"downregulated",3.09017512030163e-05,3.09017512030163e-05,0.00572098034845082,0.00541539343872078,0.0141263928596653,4.05250501713805e-06,0.000680558621966319,3.09017512030163e-05,0.00541539343872078,0.00572098034845082,6.36827831283558,6.36827831283558,0.0223630001696145,1.65046993290979,0.969991760195896,1,TRUE,TRUE,"intermediate",-1.56313916525971,0.339173501113679,-4.60867125564683,TRUE,TRUE,TRUE,1,0.969991760195896,230.588156749233,301.223738632517,265.795042092519,296.557961144766,495.62230387026,1063.38048253554,832.573120884377,359.920699571739,897.936430245065,1538.26229833841,0.163104903462844,0.0853917979115787,0.136165506564725,11,FALSE,85.5372680940183,3.16713445958635,4.51001690839858,2.24252954403192,3.09017512030163e-05,0.00541539343872078,0.00572098034845082
"RT4_ZT10_raw_dataset","12441","-",20.1435767605666,1.0612448282109,1.0612448282109,"upregulated",0.00655439297270943,0.00655439297270943,0.198373778900607,0.188623872540811,0.48571166179146,0.00263806052048282,0.0722090026838582,0.00655439297270943,0.188623872540811,0.198373778900607,2.31719361717493,2.31719361717493,0.0223630001696145,1.65046993290979,0.850141432467837,1,TRUE,TRUE,"intermediate",1.42464834104453,0.473771180046191,3.00703884289802,TRUE,TRUE,TRUE,1,0.850141432467837,32.1014884886187,34.7390047588335,28.7345991451372,17.5329875676804,33.9109997384915,3.91428398479341,17.1443628496139,7.79611623621096,16.7128607998236,8.84906403646259,0.0821641942146095,0.39776127559225,0.195231149244136,10,FALSE,3.93265364085289,1.14140865323115,2.18346752377712,0.702515733549561,0.00655439297270943,0.188623872540811,0.198373778900607
"RT4_ZT10_raw_dataset","12994","Ube3a",29.6618210706947,1.56372824839929,1.56372824839929,"upregulated",0.000372349559432106,0.000372349559432106,0.0342114424975142,0.0325029572495703,0.10767094842992,8.27018731197931e-05,0.00689421987331183,0.000372349559432106,0.0325029572495703,0.0342114424975142,5.36210102988979,5.36210102988979,0.0223630001696145,1.65046993290979,0.978555476125684,1,TRUE,TRUE,"intermediate",1.81589211758264,0.461304016866574,3.93643248527762,TRUE,TRUE,TRUE,1,0.978555476125684,32.5536221293035,31.0822674157984,56.0324683330176,87.664937838402,23.4768459728018,14.3523746109092,12.8582721372105,11.6941743543164,12.1548078544171,14.748440060771,0.156481945907228,0.29420367004639,0.196393579990633,9,FALSE,5.82539122911534,2.16151487000795,3.42904915568208,1.46582861375697,0.000372349559432106,0.0325029572495703,0.0342114424975142
"RT4_ZT10_raw_dataset","14141","-",16.6395950488626,-1.13031443568491,-1.13031443568491,"downregulated",0.0140548475258859,0.0140548475258859,0.308563358512134,0.292478778290445,0.598782583788338,0.00660069376663847,0.13104534516256,0.0140548475258859,0.292478778290445,0.308563358512134,2.09353885302659,2.09353885302659,0.0223630001696145,1.65046993290979,0.931818682155927,1,FALSE,TRUE,"intermediate",-1.94937917276887,0.717647650517129,-2.71634578802587,TRUE,TRUE,TRUE,1,0.931818682155927,1.35640092205431,3.6567373430351,4.31018987177058,13.5254475522106,11.7384229864009,60.0190211001656,21.4304535620174,15.5922324724219,28.8676686542407,5.89937602430839,0.57188531899512,0.465719502779383,0.53566666474282,9,FALSE,8.91327638249535,0.882578400937279,1.85217386147778,0.510655647102382,0.0140548475258859,0.292478778290445,0.308563358512134
"RT4_ZT10_raw_dataset","15654","Adamts17",287.638487703732,-0.852931753012589,-0.852931753012589,"downregulated",0.0025066227182069,0.0025066227182069,0.112400371123221,0.107368999879223,0.286699994214116,0.000828376592162913,0.0336405737263997,0.0025066227182069,0.107368999879223,0.112400371123221,2.21839960298477,2.21839960298477,0.0223630001696145,1.65046993290979,0.59880621264196,1,FALSE,TRUE,"intermediate",-1.03337097807986,0.309102399409812,-3.34313476716111,TRUE,TRUE,FALSE,1,0.59880621264196,92.2352626996932,165.467364772338,189.648354357906,235.442975908851,263.462382583665,499.723588725292,408.250140356432,311.844649448438,232.460700215728,477.84945796898,0.117156539785437,0.0976436579411673,0.110858029636037,10,FALSE,31.8870359943251,1.47313660609396,2.60091102851933,0.949232254812324,0.0025066227182069,0.107368999879223,0.112400371123221
"RT4_ZT10_raw_dataset","16502","-",5.70741894226683,6.17408892215528,6.17408892215528,"upregulated",0.000190342005700117,0.000190342005700117,0.0224207086569647,0.0210907101630412,0.0655766457167562,3.6705845631783e-05,0.00391431498876868,0.000190342005700117,0.0210907101630412,0.0224207086569647,22.9704839563379,22.9704839563379,0.0223630001696145,1.65046993290979,NA,0.21693253934365,TRUE,TRUE,"intermediate",5.52480596152699,1.33860277202806,4.12729308273924,TRUE,TRUE,TRUE,0.21693253934365,NA,3.61706912547817,13.7127650363816,18.6774894443392,1.50282750580118,19.5640383106682,0,0,0,0,0,1.01438785245665,1.21403314867956,1.11589861116767,8,FALSE,6.36890087102762,2.40734422916861,3.72046535868798,1.64935066466944,0.000190342005700117,0.0210907101630412,0.0224207086569647
