"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
248,"418302",0,0,0,0,0,0,0,0,1.81542101021105,-2.4805465222106e-06
249,"418936",0,0,0,0,0,0,0,0,1.82277213642608,-2.50594030552753e-06
250,"421074",0,0,0,0,0,0,0,0,1.83012075670081,-2.53133408884447e-06
251,"421935",0,0,0,0,0,0,0,0,1.83746684564144,-2.5567278721614e-06
252,"423086",0,0,0,0,0,0,0,0,1.84481037785421,-2.58212165547833e-06
253,"423527",0,0,0,0,0,0,0,0,1.85215132794531,-2.60751543879527e-06
254,"424752",0,0,0,0,0,0,0,0,1.85948967052098,-2.6329092221122e-06
255,"424825",0,0,0,0,0,0,0,0,1.86682538018743,-2.65830300542913e-06
256,"425959",0,0,0,0,0,0,0,0,1.87415843155087,-2.68369678874607e-06
257,"427181",0,0,0,0,0,0,0,0,1.88148879921753,-2.709090572063e-06
258,"427196",0,0,0,0,0,0,0,0,1.88881645779361,-2.73448435537993e-06
259,"428485",0,0,0,0,0,0,0,0,1.89614138188533,-2.75987813869687e-06
260,"429208",0,0,0,0,0,0,0,0,1.90346354609892,-2.7852719220138e-06
261,"430108",0,0,0,0,0,0,0,0,1.91078292504058,-2.81066570533074e-06
262,"431138",0,0,0,0,0,0,0,0,1.91809949331654,-2.83605948864767e-06
263,"435218",0,0,0,0,0,0,0,0,1.92541322553301,-2.8614532719646e-06
264,"438364",0,0,0,0,0,0,0,0,1.93272409629621,-2.88684705528154e-06
265,"439280",0,0,0,0,0,0,0,0,1.94003208021236,-2.91224083859847e-06
266,"440006",0,0,0,0,0,0,0,0,1.94733715188766,-2.9376346219154e-06
267,"440443",0,0,0,0,0,0,0,0,1.95463928592835,-2.96302840523234e-06
268,"440885",0,0,0,0,0,0,0,0,1.96193845694062,-2.98842218854927e-06
269,"441335",0,0,0,0,0,0,0,0,1.96923463953071,-3.0138159718662e-06
270,"443615",0,0,0,0,0,0,0,0,1.97652780830483,-3.03920975518314e-06
