"dataset_name","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","hbfss_weak_effect_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_strong_flag","display_standard_flag","display_hbfss_flag","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT0_ZT6_RawEVS_remainder_dataset","25","25","-",13.4668766968606,0.795602473307129,0.0203432667587907,0.0203432667587907,"upregulated",1.19256182263714,0.233041025065366,0.844678273756267,0.25642964847474,0.982391976460352,0.984592499251837,1,0.0120235168173982,0.0120235168173982,NA,NA,0.442787809770784,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.667137299052382,0.25642964847474,0.984592499251837,0.982391976460352,0.25642964847474,FALSE,FALSE,FALSE,1,0.442787809770784,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.8475050122158,8.91405561186807,6.33936305000959,34.8180697437991,8.01287037179121,5.31470864178471,4.81495705342081,15.3095663171038,16.7965921784803,7.50107898813267,0.374962573523378,0.604615147260301,0.456278416952628,9,FALSE,0.0733086763028679,0.591031762988733,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","31","31","Pcmt1",25.4365242366586,0.715693586743325,0.0563295506496884,0.0563295506496884,"upregulated",1.82656555803988,0.0677651158609758,0.728764158436369,0.0821749709687263,0.947031357782017,0.938526011995046,1,0.0611322329611905,0.0611322329611905,NA,NA,0.314521890788542,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.391824746499298,0.0821749709687263,0.938526011995046,0.947031357782017,0.0821749709687263,FALSE,FALSE,FALSE,1,0.314521890788542,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.2905997729572,24.5136529326372,23.2443311833685,39.170328461774,46.7417438354488,18.3599025807108,15.6486104236176,23.6602388537059,17.5964299012651,21.1394044211012,0.0286236058547206,0.370331769605308,0.143633875148724,10,FALSE,0.137412994674018,1.08526044067651,0.0275536860587676
"RT0_ZT6_RawEVS_remainder_dataset","35","35","Pcmt1",90.9334280476349,0.166446228114622,0.0180625082679622,0.0180625082679622,"upregulated",0.53387084863914,0.593430892016258,0.943043614361719,0.611422302195935,0.992538943645065,0.984592499251837,1,0.00385921246925477,0.00385921246925477,NA,NA,0.0355183639772609,1,TRUE,FALSE,FALSE,FALSE,FALSE,"Weak",FALSE,FALSE,FALSE,FALSE,0.311772460584617,0.611422302195935,0.984592499251837,0.992538943645065,0.611422302195935,FALSE,FALSE,FALSE,1,0.0355183639772609,"weak_effect",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.7193043310873,137.053605032472,77.12891710845,107.065564462182,58.7610493931356,95.1816002210534,84.2617484348642,115.517636756329,57.5883160405038,77.056538696272,0.0684848272038355,0.1804758228723,0.105621482541409,9,FALSE,0.0254682213256495,0.213658724026713,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","37","37","Pcmt1",92.0019472913421,-0.226925201166031,-0.0178925531398318,-0.0178925531398318,"downregulated",-0.614707117992748,0.53874815822651,0.934085999664172,0.558567896136359,0.991838704157015,0.984592499251837,1,0.00452545663151671,0.00452545663151671,NA,NA,0.0801615136624479,1,TRUE,FALSE,FALSE,FALSE,FALSE,"Weak",FALSE,FALSE,FALSE,FALSE,0.369159872277106,0.558567896136359,0.984592499251837,0.991838704157015,0.558567896136359,FALSE,FALSE,FALSE,1,0.0801615136624479,"weak_effect",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.7193043310873,83.5692713612631,148.975031675225,56.5793633336735,34.7224382777619,88.4174255860547,102.317837385192,96.0327341709239,127.174197922779,82.5118688694594,0.137047893536301,0.179619482282017,0.152470370493212,10,FALSE,0.0296131371958103,0.252924029128202,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","38","38","Pcmt1",35.2022896248016,-0.384030475679118,-0.0248853719211245,-0.0248853719211245,"downregulated",-0.926165285267513,0.354360090285528,0.883507736465821,0.378122444661709,0.987990788900744,0.984592499251837,1,0.0105107733934858,0.0105107733934858,NA,NA,0.156633097089155,1,TRUE,FALSE,FALSE,FALSE,FALSE,"Weak",FALSE,FALSE,FALSE,FALSE,0.414645724459641,0.378122444661709,0.984592499251837,0.987990788900744,0.378122444661709,FALSE,FALSE,FALSE,1,0.156633097089155,"weak_effect",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23.0121471533278,45.6845350108239,41.2058598250623,21.7612935898744,21.3676543247766,56.0460184042751,49.3533097975633,25.0520176098062,43.9910747531627,24.5489857793433,0.113280286510689,0.297207359959469,0.176907829184512,9,FALSE,0.0537896432260289,0.422367542940498,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","89","89","Tab2",41.5574619460207,0.285451714587195,0.0176943916609727,0.0176943916609727,"upregulated",0.676046973542918,0.499010821777073,0.920182017471129,0.520001909321917,0.991238723994581,0.984592499251837,1,0.00502511985216388,0.00502511985216388,NA,NA,0.125990697651621,1,TRUE,FALSE,FALSE,FALSE,FALSE,"Weak",FALSE,FALSE,FALSE,FALSE,0.422236509826005,0.520001909321917,0.984592499251837,0.991238723994581,0.520001909321917,FALSE,FALSE,FALSE,1,0.125990697651621,"weak_effect",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,66.4795362207249,73.5409587979116,22.1877706750336,33.9476180002041,32.0514814871649,46.3829117828484,49.3533097975633,38.9698051708097,28.7941580202519,23.8670695076949,0.147315574351246,0.268080600552296,0.189740003020787,9,FALSE,0.0361262581276985,0.283995061737411,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","143","143","Ust",17.1882984422912,1.76340987270221,0.0167472071227512,0.0167472071227512,"upregulated",1.66862428146123,0.0951918636358153,0.755840389383848,0.112308329774615,0.960684582420402,0.95069647500997,1,0.0159029474438313,0.0159029474438313,NA,NA,0.784487524748639,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.05680463378968,0.112308329774615,0.95069647500997,0.960684582420402,0.112308329774615,FALSE,TRUE,FALSE,1,0.784487524748639,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75.4287045581301,41.2275072048898,0,2.61135523078493,13.3547839529854,7.7304852971414,4.81495705342081,13.9177875610035,12.7974035645564,0,2.03187765154954,0.496821321336662,1.26224667822297,7,FALSE,0.121569904668457,0.949588031441198,0.0219581163630535
"RT0_ZT6_RawEVS_remainder_dataset","214","214","LOC365036",1.51717753627513,-2.09076065529986,-0.00525115008163475,-0.00525115008163475,"downregulated",-0.997395870576563,0.318572394949781,NA,0.342546486038845,0.98676005791352,0.984592499251837,1,0.00244325764768424,0.00244325764768424,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.09621948213126,0.342546486038845,0.984592499251837,0.98676005791352,0.342546486038845,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2.61135523078493,0,3.38208731749936,3.61121779006561,5.56711502440139,0,0,3.59056250627952,4.52599081238447,4.17469132485823,7,FALSE,NA,0.465280483265797,0.00674347706005917
"RT0_ZT6_RawEVS_remainder_dataset","224","224","Sash1",41.3157784967976,0.117702271218877,0.0093754917741178,0.0093754917741178,"upregulated",0.320015796527604,0.748956355851288,0.965293849618628,0.760720573822655,0.993994449301732,0.988532078311739,1,0.00111357251678147,0.00111357251678147,NA,NA,0.0534504077676069,1,TRUE,FALSE,FALSE,FALSE,FALSE,"Weak",FALSE,FALSE,FALSE,FALSE,0.367801441353925,0.760720573822655,0.988532078311739,0.993994449301732,0.760720573822655,FALSE,FALSE,FALSE,1,0.0534504077676069,"weak_effect",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53.6950100244316,37.8847363504393,35.9230572833877,30.4658110258242,57.425570997837,24.6409218846382,43.3346134807873,36.186247658609,33.5931843569606,60.0086319050614,0.0760343156686539,0.269024371749873,0.138004041567213,9,FALSE,0.0153404609135928,0.118774838014964,0.00500923306984972
"RT0_ZT6_RawEVS_remainder_dataset","304","304","Sash1",0.144946599321401,-0.905309861839527,-0.0024818501367586,-0.0024818501367586,"downregulated",-0.287639011264817,0.773623079598438,NA,0.784296609845794,0.994173925001218,0.988532078311739,1,0.000261883988164865,0.000261883988164865,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3.14738205314594,0.784296609845794,0.988532078311739,0.994173925001218,0.784296609845794,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1.44946599321401,0,0,0,0,1e-08,46.3636653343915,10,8,FALSE,NA,0.105519662241531,0.00500923306984972
