"feature_id","trt_pc1_loading","trt_pc1_loading_abs","trt_evs_rank","trt_evs_selected","trt_top_n_used","trt_loading_cutoff_at_top_n","ctl_pc1_loading","ctl_pc1_loading_abs","ctl_evs_rank","ctl_evs_selected","ctl_top_n_used","ctl_loading_cutoff_at_top_n","in_leading_edge","in_remainder","orig_id","gene_symbol"
"20",0.000319465077392801,0.000319465077392801,9089,FALSE,5000,0.000728725482842074,0.000102862573741026,0.000102862573741026,18050,FALSE,5000,0.000877225975021205,FALSE,TRUE,"20","-"
"25",-0.000285561648367117,0.000285561648367117,9760,FALSE,5000,0.000728725482842074,-2.68223587951561e-05,2.68223587951561e-05,26806,FALSE,5000,0.000877225975021205,FALSE,TRUE,"25","-"
"31",-9.77310866758781e-05,9.77310866758781e-05,18215,FALSE,5000,0.000728725482842074,-0.000300874169456683,0.000300874169456683,10097,FALSE,5000,0.000877225975021205,FALSE,TRUE,"31","Pcmt1"
"35",-1.34076764946071e-05,1.34076764946071e-05,27996,FALSE,5000,0.000728725482842074,-0.00140206386823121,0.00140206386823121,3371,TRUE,5000,0.000877225975021205,TRUE,FALSE,"35","Pcmt1"
"37",0.00203537362808475,0.00203537362808475,1987,TRUE,5000,0.000728725482842074,-0.00134275311602154,0.00134275311602154,3502,TRUE,5000,0.000877225975021205,TRUE,FALSE,"37","Pcmt1"
"38",0.000506986653137947,0.000506986653137947,6558,FALSE,5000,0.000728725482842074,-0.00100804516385599,0.00100804516385599,4490,TRUE,5000,0.000877225975021205,TRUE,FALSE,"38","Pcmt1"
"89",-0.000573608541201484,0.000573608541201484,5976,FALSE,5000,0.000728725482842074,-0.000693382277972853,0.000693382277972853,5930,FALSE,5000,0.000877225975021205,FALSE,TRUE,"89","Tab2"
"90",-0.000198566265527786,0.000198566265527786,12303,FALSE,5000,0.000728725482842074,-0.000673616540212306,0.000673616540212306,6068,FALSE,5000,0.000877225975021205,FALSE,TRUE,"90","Tab2"
"143",-0.000999227956075799,0.000999227956075799,3866,TRUE,5000,0.000728725482842074,-4.25626160581062e-05,4.25626160581062e-05,24268,FALSE,5000,0.000877225975021205,TRUE,FALSE,"143","Ust"
"214",-5.52896397389228e-06,5.52896397389228e-06,29351,FALSE,5000,0.000728725482842074,-1.94660012261402e-05,1.94660012261402e-05,27666,FALSE,5000,0.000877225975021205,FALSE,TRUE,"214","LOC365036"
"224",-0.000188031162683947,0.000188031162683947,12723,FALSE,5000,0.000728725482842074,-0.000494700640364882,0.000494700640364882,7470,FALSE,5000,0.000877225975021205,FALSE,TRUE,"224","Sash1"
"304",NA,NA,NA,NA,NA,NA,-3.17886161119488e-05,3.17886161119488e-05,25634,FALSE,5000,0.000877225975021205,FALSE,TRUE,"304","Sash1"
"576",-9.26867088772811e-05,9.26867088772811e-05,18698,FALSE,5000,0.000728725482842074,4.43254639168277e-05,4.43254639168277e-05,24044,FALSE,5000,0.000877225975021205,FALSE,TRUE,"576","-"
