"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
226,"68943",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
227,"68944",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
228,"68948",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
229,"69788",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
230,"69904",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
231,"70033",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
232,"70165",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
233,"70282",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
234,"70586",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
235,"71233",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
236,"71719",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
237,"71729",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
238,"71754",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
239,"71882",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
240,"72110",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
241,"72569",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
242,"73055",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
243,"73210",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
244,"73234",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
245,"74436",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
246,"74775",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
247,"75285",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
248,"75581",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
249,"75822",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
250,"75897",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
251,"75967",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
252,"76967",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
253,"76991",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
254,"77109",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
255,"77363",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
256,"77485",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
257,"77604",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
258,"77834",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
259,"78004",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
260,"78149",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
261,"78496",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
262,"78513",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
263,"78544",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
264,"78852",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
265,"78938",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
266,"78979",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
267,"79142",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
268,"79424",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
269,"79480",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
270,"79891",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
271,"80167",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
272,"80578",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
273,"80595",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
274,"80927",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
275,"81203",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
276,"81251",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
277,"81320",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
278,"81499",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
279,"82014",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
280,"82037",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
281,"82098",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
282,"82296",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
283,"82423",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
