"feature_id","rank","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb"
"534198",1,33.2,2074.7,10,62.4909638554217,1.88225794745246,333,10.0301204819277,60.6087059079692,322.969879518072,3.50254987592244,3.50254987592244
"18321",2,43.6,1638.3,1.73384637544896,37.5756880733945,0.861827708105378,76.5957019695745,1.75678215526547,36.7138603652891,74.838919814309,3.77505715035499,3.77505715035499
"35860",3,31,1634,2.7981417184327,52.7096774193548,1.7003121748179,87.7423932714136,2.83039978294882,51.0093652445369,84.9119934884647,3.43398720448515,3.43398720448515
"208999",4,29,1525.5,1.85964277812322,52.6034482758621,1.81391200951249,54.9296405655734,1.89412553674391,50.7895362663496,53.0355150288295,3.36729582998647,3.36729582998647
"354681",5,26.4,666.3,1.75282835403454,25.2386363636364,0.956008953168044,47.2746685465118,1.79070714191333,24.2826274104683,45.4839614045985,3.27336401015227,3.27336401015227
"433098",6,467,702293.5,2.1697721298551,1503.84047109208,3.22021514152479,1014.28358464233,2.17191345747823,1500.62025595055,1012.11167118486,6.1463292576689,6.1463292576689
"270602",7,24.6,633.8,1.5101079573143,25.7642276422764,1.04732632692181,38.1486557499317,1.55075836381836,24.7169013153546,36.5978973861134,3.20274644293832,3.20274644293832
"494843",8,22.6,578.3,1.82257965867204,25.5884955752212,1.13223431748767,42.1903002859882,1.86682744628266,24.4562612577336,40.3234728397055,3.11794990627824,3.11794990627824
"284696",9,81.6,13905.3,4.21445225269427,170.408088235294,2.08833441464821,344.899303819852,4.22670715465505,168.319753820646,340.672596665197,4.40182926197006,4.40182926197006
"299208",10,21.6,610.8,1.80089899985303,28.2777777777778,1.30915637860082,39.8994183968254,1.84719529614933,26.968621399177,38.0522231006761,3.07269331469012,3.07269331469012
"377956",11,80,11226,1.45465224238371,140.325,1.7540625,117.372179390697,1.46715224238371,138.5709375,115.905027148313,4.38202663467388,4.38202663467388
"465508",12,22.2,482.7,1.55141660434659,21.7432432432432,0.979425371317263,35.4414486164942,1.59646164939163,20.763817871926,33.8449869671026,3.10009228887823,3.10009228887823
"73573",13,21,512,2.95538181188801,24.3809523809524,1.1609977324263,63.0630180496482,3.00300085950706,23.2199546485261,60.0600171901412,3.04452243772342,3.04452243772342
"275669",14,22.2,645.2,1.68110616776805,29.0630630630631,1.30914698482266,38.3205569244506,1.72615121281309,27.7539160782404,36.5944057116376,3.10009228887823,3.10009228887823
"435225",15,44.8,1781.7,1.47419966328266,39.7700892857143,0.887725207270408,67.044144915063,1.49652109185409,38.8823640784439,65.5476238232089,3.80220813942094,3.80220813942094
"86595",16,17.8,1070.2,4.54940649232157,60.123595505618,3.37773008458528,81.9794355633239,4.60558626760246,56.7458654210327,77.3738492957214,2.87919845729804,2.87919845729804
"104836",17,17,477,2.71433739863177,28.0588235294118,1.65051903114187,47.1437357767401,2.77316092804354,26.4083044982699,44.3705748486966,2.83321334405622,2.83321334405622
"180115",18,17,373,2.82143760735252,21.9411764705882,1.29065743944637,48.9644393249929,2.88026113676429,20.6505190311419,46.0841781882286,2.83321334405622,2.83321334405622
"212124",19,16.4,406.3,2.36536319680244,24.7743902439024,1.51063355145747,39.7919564275599,2.42633880655853,23.263756692445,37.3656176210014,2.79728133483015,2.79728133483015
"411736",20,16.2,417.2,1.47996533700108,25.7530864197531,1.58969669257735,24.9754384594175,1.54169373206281,24.1633897271757,23.4337447273546,2.78501124223834,2.78501124223834
"2591",21,15.8,456.2,2.82936966868519,28.873417721519,1.82743150136196,45.7040407652261,2.8926608079257,27.045986220157,42.8113799573004,2.76000994003292,2.76000994003292
"286858",22,16.8,369.2,2.63139786191971,21.9761904761905,1.30810657596372,45.2074840802511,2.69092167144352,20.6680839002268,42.5165624088076,2.82137888640921,2.82137888640921
"146021",23,28.8,1261.7,1.80867758292863,43.8090277777778,1.52114679783951,53.0899143883447,1.84339980515086,42.2878809799383,51.2465145831938,3.3603753871419,3.3603753871419
"508357",24,17.2,317.7,4.29415085103607,18.4709302325581,1.07389129259059,74.8593946378204,4.35229038591979,17.3970389399676,70.5071042519006,2.84490938381941,2.84490938381941
