"feature_id","rank","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb"
"77636",1,92.8,31485.2,10,339.280172413793,3.65603634066587,929,10.010775862069,335.624136073127,918.989224137931,4.53044663979215,4.53044663979215
"352226",2,44.6,5308.3,9.56395133126177,119.020179372197,2.668613887269,427.552229374275,9.58637285592545,116.351565484928,417.965856518349,3.79773385902602,3.79773385902602
"26551",3,27.8,915.2,2.39608948328643,32.9208633093525,1.18420371616376,67.6112876353629,2.43206070630802,31.7366595931888,65.1792269290549,3.32503602069659,3.32503602069659
"150481",4,23.6,525.3,3.16328810904621,22.2584745762712,0.943155702384372,75.6535993734905,3.20566099040214,21.3153188738868,72.4479383830883,3.16124671203156,3.16124671203156
"172544",5,23,507.5,1.73078991553122,22.0652173913043,0.959357277882798,40.808168057218,1.77426817640078,21.1058601134215,39.0338998808172,3.13549421592915,3.13549421592915
"178811",6,22.4,459.3,1.00035650852348,20.5044642857143,0.915377869897959,23.4079857909259,1.04499936566634,19.5890864158163,22.3629864252596,3.10906095886099,3.10906095886099
"65490",7,21.6,408.3,2.69502906202555,18.9027777777778,0.875128600823045,59.2126277397519,2.74132535832184,18.0276491769547,56.47130238143,3.07269331469012,3.07269331469012
"228708",8,21,373.5,1.86342871039545,17.7857142857143,0.846938775510204,40.1320029183045,1.9110477580145,16.9387755102041,38.22095516029,3.04452243772342,3.04452243772342
"227759",9,23.6,777.3,1.90424165803588,32.9364406779661,1.39561189313416,45.9401031296468,1.94661453939181,31.5408287848319,43.993488590255,3.16124671203156,3.16124671203156
"21877",10,60.6,6921.8,3.21171550058068,114.221122112211,1.88483699855134,195.629959335189,3.22821715074569,112.33628511366,192.401742184443,4.10429489307527,4.10429489307527
"345924",11,19.2,331.7,1.45134422624017,17.2760416666667,0.899793836805556,28.8658091438113,1.5034275595735,16.3762478298611,27.3623815842378,2.95491027903374,2.95491027903374
"63559",12,19,335.5,2.95215260828984,17.6578947368421,0.929362880886427,57.0908995575069,3.00478418723721,16.7285318559557,54.0861153702697,2.94443897916644,2.94443897916644
"334232",13,20.6,606.8,4.05459250049035,29.4563106796116,1.42991799415591,84.5246055101013,4.10313618981074,28.0263926854557,80.4214693202905,3.02529107579554,3.02529107579554
"465802",14,19,351,1.85300112025293,18.4736842105263,0.972299168975069,36.2070212848057,1.9056326992003,17.5013850415512,34.3013885856054,2.94443897916644,2.94443897916644
"331932",15,18.4,300.3,0.806167104198194,16.320652173913,0.886991965973535,15.8334747172468,0.86051493028515,15.4336602079395,14.9729597869616,2.91235066461494,2.91235066461494
"165503",16,19,379,1.82146295078722,19.9473684210526,1.04986149584488,35.6077960649572,1.87409452973459,18.8975069252078,33.7337015352226,2.94443897916644,2.94443897916644
"40965",17,20,518,2.88658952630171,25.9,1.295,58.7317905260343,2.93658952630171,24.605,55.7952009997326,2.99573227355399,2.99573227355399
"548775",18,19,396,2.19601856297985,20.8421052631579,1.09695290858726,42.7243526966171,2.24865014192722,19.7451523545706,40.4757025546899,2.94443897916644,2.94443897916644
"242898",19,18,326,2.60128126898594,18.1111111111111,1.00617283950617,47.823062841747,2.6568368245415,17.1049382716049,45.1662260172055,2.89037175789616,2.89037175789616
"364987",20,17.6,286.8,3.83982010749915,16.2954545454545,0.925878099173554,68.5808338919851,3.89663828931734,15.369576446281,64.6841956026678,2.86789890204411,2.86789890204411
"238783",21,17.4,271.8,1.61777153449902,15.6206896551724,0.897740784780024,29.149224700283,1.67524279886684,14.7229488703924,27.4739819014162,2.85647020622048,2.85647020622048
"313712",22,18,361.5,1.82182474195523,20.0833333333333,1.11574074074074,33.7928453551942,1.87738029751079,18.9675925925926,31.9154650576834,2.89037175789616,2.89037175789616
"307204",23,17.8,298.7,0.74741576951306,16.7808988764045,0.942747127887893,14.3040006973325,0.803595544793959,15.8381517485166,13.5004051525385,2.87919845729804,2.87919845729804
"492952",24,37.6,1091.8,1.57928964141418,29.0372340425532,0.772266862833861,60.381290517173,1.60588538609503,28.2649671797193,58.775405131078,3.62700405039585,3.62700405039585
"439579",25,18.2,424.2,3.08248098690821,23.3076923076923,1.28064243448859,57.1011539617294,3.13742604185326,22.0270498732037,53.9637279198761,2.90142159408275,2.90142159408275
"195632",26,17.6,296.3,1.56151233514292,16.8352272727273,0.956547004132231,28.4826170985154,1.6183305169611,15.878680268595,26.8642865815543,2.86789890204411,2.86789890204411
"414480",27,17.6,320.3,2.55236348496155,18.1988636363636,1.03402634297521,45.9215973353233,2.60918166677973,17.1648372933884,43.3124156685436,2.86789890204411,2.86789890204411
"232906",28,21.8,1048.2,2.27265681928965,48.0825688073394,2.20562242235502,50.5439186605143,2.31852837892268,45.8769463849844,48.2253902815916,3.08190996979504,3.08190996979504
"250450",29,18.2,412.2,5.74475521472853,22.6483516483516,1.24441492573361,105.554544908059,5.79970026967358,21.403936722618,99.7548446383856,2.90142159408275,2.90142159408275
"186647",30,16.4,230.3,2.51735770174611,14.0426829268293,0.856261154074956,42.2846663086361,2.5783333115022,13.1864217727543,39.7063329971339,2.79728133483015,2.79728133483015
"449408",31,44,1934,0.804442090673737,43.9545454545455,0.99896694214876,36.3954519896444,0.827169363401009,42.9555785123967,35.5682826262434,3.78418963391826,3.78418963391826
"320825",32,17.2,297.7,0.97621039125923,17.3081395348837,1.00628718226068,17.7908187296588,1.03434992614295,16.301852352623,16.7564688035158,2.84490938381941,2.84490938381941
"249166",33,18.4,545.3,1.94789251580591,29.6358695652174,1.61064508506616,36.8412222908287,2.00224034189286,28.0252244801512,34.8389819489358,2.91235066461494,2.91235066461494
"9742",34,16.4,276.3,2.88961827182922,16.8475609756098,1.02729030339084,48.3897396579993,2.95059388158532,15.8202706722189,45.4391457764139,2.79728133483015,2.79728133483015
"121741",35,16.8,310.7,0.858550067395114,18.4940476190476,1.10083616780045,15.4236411322379,0.918073876918923,17.3932114512472,14.505567255319,2.82137888640921,2.82137888640921
"175397",36,16.2,264.2,2.47026538414784,16.3086419753086,1.00670629477214,41.0182992231949,2.53199377920956,15.3019356805365,38.4863054439854,2.78501124223834,2.78501124223834
"420988",37,16.8,291.2,2.18612685375083,17.3333333333333,1.03174603174603,37.726931143014,2.24565066327464,16.3015873015873,35.4812804797394,2.82137888640921,2.82137888640921
"259229",38,15.8,210.2,2.06194097037612,13.3037974683544,0.842012497997116,33.5786673319427,2.12523210961663,12.4617849703573,31.4534352223261,2.76000994003292,2.76000994003292
"277148",39,18,390.5,1.02703198701191,21.6944444444444,1.20524691358025,19.4865757662144,1.08258754256747,20.4891975308642,18.4039882236469,2.89037175789616,2.89037175789616
