"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score","role"
24891,24891,0.000511313347666409,-1.64674198198113e-08,0.00051131955155598,0.00051128661671634,4.45841914759987,1629,2.89249686504051,4.64822967544854,1.75573281040803,1.12340438087691,2.09898613775281,0.9755817568759,1.20083799781914,2.16726638979543,0.966428391976289,0.0476405378311595,-1629,TRUE,1,1,1,1,0,0.9,"cutoff_center"
26520,26520,5.46865258347454e-05,4.59830244049927e-09,5.46844286489685e-05,5.46936252538495e-05,4.33164148967699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terminal_start"
