"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score"
24891,24891,0.000511313347666409,-1.64674198198113e-08,0.00051131955155598,0.00051128661671634,4.45841914759987,1629,2.89249686504051,4.64822967544854,1.75573281040803,1.12340438087691,2.09898613775281,0.9755817568759,1.20083799781914,2.16726638979543,0.966428391976289,0.0476405378311595,-1629,TRUE,1,1,1,1,0,0.9
26162,26162,7.88644702274893e-05,-1.43909971369499e-09,7.88644508908386e-05,7.88615726914113e-05,4.30864436495921,358,3.43398720448515,3.65583960003574,0.22185239555059,1.53597076055223,1.66218847781963,0.126217717267401,1.66029632966759,1.72351036869395,0.0632140390263565,0.0074869724477038,-358,TRUE,0,0,0,0,1,0.1
