"feature_id","pc1_loading","pc1_loading_abs","baseMean","dispGeneEst","gene_symbol","rank"
"417902",-0.023261509090661,0.023261509090661,85.1891970957626,1.81965990835688,"Prdm2",1
"152260",-0.0217159601892638,0.0217159601892638,61.745808389302,1.70283658285033,"Plxna2",2
"18054",-0.0216811872259757,0.0216811872259757,66.3862375949384,1.72279474757528,"Dlg2",3
"412822",-0.0213165002832588,0.0213165002832588,59.5801893085935,1.68014573047795,"Faah",4
"351023",-0.0209303447307584,0.0209303447307584,54.8221309101537,1.69911034997441,"Vps18",5
"167027",0.0208579955606824,0.0208579955606824,61.9023266096143,3.81838074761364,"RGD1563570",6
"154030",-0.0205128519640781,0.0205128519640781,50.0376408834495,1.58177893272592,"Uso1",7
"570401",-0.0204679895997325,0.0204679895997325,49.3139466652775,1.573640539704,"Klhl34",8
"59411",-0.0202703374602468,0.0202703374602468,47.2262328383932,1.51207343713473,"Cstf2t",9
"494158",-0.019680619851577,0.019680619851577,43.8069586894167,1.59491409274097,"Emc2",10
"319615",-0.0196641450784081,0.0196641450784081,135.844703205955,6.84081837421202,"-",11
"163094",0.0194854805712228,0.0194854805712228,12.968190537982,10,"Atp5me",12
"2485",-0.0194852606511203,0.0194852606511203,41.2159878177586,1.42291903458886,"Ccn2",13
"482089",-0.0194744567664707,0.0194744567664707,42.8044913259349,1.48632440185383,"St13",14
"380194",-0.0194680384632763,0.0194680384632763,42.2673683829812,1.43391870465844,"Itpr2",15
"438786",-0.019261247725752,0.019261247725752,39.9962233497865,1.49803002186469,"Cript",16
"10226",0.0191970775372463,0.0191970775372463,14.7349635593367,10,"LOC108349721",17
"39594",-0.0191567869722485,0.0191567869722485,40.1350023148429,1.77808894778067,"Snrpd2",18
"336561",-0.0191448293090666,0.0191448293090666,41.9911437148108,1.5497438800604,"Ncoa6",19
"193163",-0.0190955772926991,0.0190955772926991,39.037198565945,1.37421358108491,"-",20
"73573",-0.0190708381057438,0.0190708381057438,47.4854269885165,2.00905485964428,"Psmd11",21
"279612",0.0190702330520459,0.0190702330520459,9.52455289967343,10,"Sars1",22
"416241",-0.0189432666951364,0.0189432666951364,36.5116068380909,1.40721725088164,"-",23
"279572",0.018940353233819,0.018940353233819,10.955765289347,10,"Celsr2",24
