"feature_id","gene_symbol","rank","abs_loading","mu","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"284696","-",1,0.0243916132996862,178.8,3.22186834253987,576.070059646128,6.35622928462948,5.18626786273941,1.16996142189007
"329429","Mdk",2,0.0237670078200038,257.8,6.19295040732051,1596.54261500723,7.37559570456854,5.55218409050509,1.82341161406346
"157795","-",3,0.0232909234975469,134.8,7.16671198851396,966.072776051682,6.87323916890241,4.90379219847821,1.9694469704242
"248384","-",4,0.021164434301013,41,4.7315792120887,193.994747695637,5.267831084963,3.71357206670431,1.55425901825869
"490306","-",5,0.0209938048810717,33.6,3.33172533253232,111.945971173086,4.71801635466236,3.51452606696916,1.2034902876932
"359327","-",6,0.0195688520886116,28.4,6.84169133081008,194.304033795006,5.26942411682156,3.34638914516716,1.9230349716544
"400629","-",7,0.0194475552379491,23.6,3.94557833293048,93.1156486571594,4.53384225455326,3.16124671203156,1.3725955425217
"257893","Prkaca",8,0.0192966598082534,33.2,1.71527858383757,56.9472489834075,4.04212538290391,3.50254987592244,0.539575506981464
"135069","Atp2b4",9,0.0191848692889856,40,1.67886303216138,67.1545212864551,4.20699625184862,3.68887945411394,0.518116797734688
"86681","LOC102553022",10,0.0190498212812448,33.2,3.63469656916447,120.67192609626,4.7930755086409,3.50254987592244,1.29052563271845
"191103","Pcdh9",11,0.0185438055603727,32.4,1.78738258476962,57.9111957465357,4.05891072938466,3.47815842279828,0.580752306586379
"71209","Vamp2",12,0.0184033536487714,122.8,4.98632243846323,612.320395443285,6.41725566748866,4.81055701571304,1.60669865177562
"382958","-",13,0.0183840772986004,19.4,5.98091292788516,116.029710800972,4.75384628590588,2.96527306606928,1.7885732198366
"415735","Atp5if1",14,0.0181447982813026,33.2,3.25664693636151,108.120678287202,4.68324799485511,3.50254987592244,1.18069811893266
"416922","-",15,0.0180323975271128,51.6,1.60515169073565,82.8258272419593,4.41673993596535,3.94352167248752,0.473218263477835
"484764","Tuba1a",16,0.0179782157486153,49.2,1.81230969291206,89.1656368912734,4.49049572871835,3.89589362349826,0.594602105220085
"151381","Rab3gap2",17,0.0178302098891352,15,2.09384904362537,31.4077356543806,3.44705422099272,2.70805020110221,0.739004019890509
"299528","Fbxw7",18,0.0177861345758025,22.4,2.86924714377801,64.2711360206275,4.1631106349797,3.10906095886099,1.05404967611871
"32631","LOC365050",19,0.0177429364051697,103.2,1.39349696716448,143.808887011374,4.96848524456909,4.63666885304746,0.331816391521623
"28553","LOC120100022",20,0.0177012463021,21.4,2.1573074794853,46.1663800609855,3.83225182887472,3.06339092202781,0.768860906846912
"242641","Srp19",21,0.0176131688070218,26.4,1.37679107702569,36.3472844334782,3.59311949509475,3.27336401015227,0.319755484942484
"534198","-",22,0.0175948665560183,43.4,10,434,6.07304453410041,3.77045944110636,2.30258509299405
"533837","Spats1",23,0.017524008752399,14.4,3.51189404697026,50.5712742763718,3.92338371304161,2.66722820658195,1.25615550645966
"143650","Cntnap5b",24,0.0175178361930971,14.4,5.47002715445408,78.7683910241388,4.36651178725473,2.66722820658195,1.69928358067277
"133139","LOC102547127",25,0.0174962306891225,91,1.98966156598775,181.059202504885,5.19882406344732,4.51085950651685,0.687964556930472
"129813","Tctn1",26,0.0173671205300348,26.2,2.67776187713913,70.1573611810453,4.25074073591198,3.26575941076705,0.984981325144926
