"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.48,15136,14822,15136,315,14.6,56.3,0.293260522682265,4.53048780487805,0.282804546847017,6.66922076128931,0.324020696360193,3.87871581450654,5.32988651490693,2.68102152871429,2.68102152871429,0.116838933503277,0.0362842644012729,0.0415271033535035,0.0165583726212002
0.49,15452,15137,15452,316,18.6,93.5,0.189647117524943,5.65093273035613,0.264319548299529,6.82668570781396,0.249416528338343,5.02463654379707,5.74895580322864,2.92293028662459,2.9229302866246,0.169699997671067,0.0325078077863947,0.0468169620999427,0.00903241098262458
0.5,15767,15453,15767,315,20.4,90.3,0.18813985570108,5.47959183673469,0.262287334593573,6.85853697416007,0.228592259957306,5.14331896551724,5.87743722720761,3.01553490085017,3.01553490085017,0.16161636788585,0.0320926296692317,0.047886969765679,0.00693168860822326
0.51,16082,15768,16082,315,13.2,55.7,0.260057828037483,4.43333333333333,0.257200552662345,6.45053545480069,0.321120661643855,3.77777777777778,4.8001999612753,2.58021682959233,2.58021682959233,0.112255317979005,0.0310534079877541,0.0341806150919686,0.0162658212717996
0.52,16398,16083,16398,316,5.6,15,1.0266292985657,3,0.575475530932595,7,1.28789267662608,2.24221453287197,2.67982272027082,1.7227665977411,1.7227665977411,0.0446326052652713,0.09607649381333,0.0526392618856269,0.113792397747711
0.53,16713,16399,16713,315,12,42.3,0.345817561580486,3.97222222222222,0.298944722857273,7.01676819926442,0.405113452956634,3.25375,4.74304667531601,2.484906649788,2.484906649788,0.0905007243540443,0.0395816773982306,0.0532025707838839,0.0247388937836696
0.54,17028,16714,17028,315,9.2,29.5,0.504806117097378,4.18181818181818,0.340236686390533,7,0.622583957586152,3.00677918226114,5.02068392176473,2.21920348405499,2.21920348405499,0.100389176001754,0.0480175616870983,0.0526392618856269,0.0466770068778883
0.55,17344,17029,17344,316,12.5,49.45,0.236252674078463,4.37601326455416,0.263580488782657,6.86525347967877,0.325465137093437,3.84420869455095,4.09699958383213,2.52569664328421,2.52569664328421,0.109551035274039,0.0323568190701061,0.0481126032558478,0.0167040857339636
0.56,17659,17345,17659,315,15.4,60.7,0.23389146586494,4.5,0.232884493300812,7.40499864935421,0.280455383646074,3.95194452706722,5.21548612442435,2.73436750941958,2.73436750941958,0.115400560430807,0.0260856746667194,0.0662447385003668,0.0121635662591349
0.57,17974,17660,17974,315,10.2,35.2,0.432805661778685,4,0.361328125,7.20355423590721,0.507022439762965,3.27155662163868,4.43395287534212,2.32238772029023,2.32238772029023,0.0918112420422949,0.052326509975593,0.0594774387558037,0.0350193264413454
0.58,18290,17975,18290,316,19.9,70.45,0.174054754523331,4.61634199134199,0.198172743055556,6.73211909407926,0.223073586673751,4.00117246704224,5.73527076879703,2.99070710562724,2.99070710562724,0.120889416982246,0.0189941177758199,0.0436401024887955,0.00637497274999262
0.59,18605,18291,18605,315,17.6,70,0.174620674207009,4.45639534883721,0.208428593202256,6.38808946182783,0.230432875715711,4.01385041551247,4.41769600716477,2.86789890204411,2.86789890204411,0.113343352431809,0.0210893720993844,0.0320828118068684,0.00711736729021141
0.6,18920,18606,18920,315,16.2,63.2,0.193957312676294,4.5,0.212478373702422,6.49663996787781,0.257867448084097,3.85248166648953,4.85809643458532,2.78501124223834,2.78501124223834,0.115400560430807,0.021916735992293,0.0357294446386968,0.00988492766505167
0.61,19236,18921,19236,316,28.3,137.3,0.128800788532518,5.66666666666667,0.17508009422814,6.66299433094223,0.159879066024403,4.92457665180082,5.88688285210394,3.34270570391925,3.34270570391925,0.170442303337334,0.0142763253348132,0.0413179333905529,0
0.62,19551,19237,19551,315,24.4,96.5,0.144967078388605,4.24619289340102,0.172937467187804,5.63087435478004,0.194642912794655,3.88919417366103,4.87441896042247,3.19458313229916,3.19458313229916,0.103426287137146,0.0138385899441987,0.00664501726682717,0.00350692708114657
0.63,19866,19552,19866,315,26,105.5,0.1660937824011,4.75505050505051,0.161234567901235,7.54220890462525,0.195595727410827,4.10383962159331,5.664706842782,3.25809653802148,3.25809653802148,0.127433495568381,0.0114477057193241,0.0708541635499797,0.00360304565521722
0.64,20182,19867,20182,316,19.1,85.25,0.156746066557571,4.65077482605946,0.17646604174911,5.95403510466388,0.210311214556067,3.98419928633218,5.21326149072885,2.94967462910009,2.94967462910009,0.122513911184585,0.0145594722698804,0.0175012411884559,0.00508752292618672
0.65,20497,20183,20497,315,20.8,74.8,0.160523459417311,4.18181818181818,0.171058307381534,6.65673192968287,0.214768618708486,3.6124856363114,5.95834234186669,3.03495298670727,3.03495298670727,0.100389176001754,0.0134546805020329,0.0411075550250394,0.00553717947418156
0.66,20812,20498,20812,315,24,114,0.155166917428175,5.15972222222222,0.140690420007133,7.05551044783472,0.183050638260161,4.69252077562327,6.35941288583955,3.17805383034795,3.17805383034795,0.14652535552676,0.00725056807755437,0.0545040732895495,0.0023375150259798
0.67,21128,20813,21128,316,14.1,59.8,0.250356927690831,4.11960227272727,0.197256655832661,6.94661447889108,0.303859716213969,3.673125,5.58104979968755,2.64554566072815,2.64554566072815,0.0974539142250014,0.018806962572977,0.0508458350182255,0.0145245618141133
0.68,21443,21129,21443,315,13.8,34.8,0.250184661266595,2.85416666666667,0.195789950203712,6.22576515209048,0.3276173847014,2.44982698961938,3.88249029030224,2.62466859216316,2.62466859216316,0.0377523874019553,0.018507316881348,0.0266297081887281,0.0169212013906854
0.69,21758,21444,21758,315,16.4,50.5,0.228381839112401,4.02272727272727,0.169441141498216,6.85237993179989,0.278763224381463,3.46487603305785,5.79765464018212,2.79728133483015,2.79728133483015,0.0928834837872273,0.013124296013134,0.0476801308145343,0.0119928636556544
0.7,22074,21759,22074,316,13,42.8,0.249409870837303,3.525,0.20155558329904,6.61464853420903,0.323647599120918,3.06082898531053,4.53782023726677,2.56494935746154,2.56494935746154,0.0694013895732087,0.0196852268057592,0.0396938104263815,0.0165207351059689
0.71,22389,22075,22389,315,9.6,31.7,0.296126664616404,3.34902597402597,0.255102040816327,7.43299446565752,0.392446614342372,2.66340877914952,4.28571428571429,2.26176309847379,2.26176309847379,0.0610991749195896,0.0306246852631114,0.0671852266344201,0.0234610812428871
0.72,22704,22390,22704,315,15,46,0.232953014460264,3.21875,0.178137417537904,6.44753084132003,0.290817719484574,2.90625,4.31091108788943,2.70805020110221,2.70805020110221,0.0549529320602452,0.0149009317586287,0.0340796784628896,0.013208903859894
0.73,23020,22705,23020,316,10.3,33.8,0.318505700418746,3.3125,0.23594106489573,7.88174954050415,0.420023886016119,2.49463974666629,5.96287703428259,2.33209676321878,2.33209676321878,0.0593759292580912,0.0267101275163544,0.0822606514199281,0.0262430369193101
0.74,23335,23021,23335,315,14.6,43.2,0.215208677543053,3.47916666666667,0.138888888888889,7.09610442879415,0.279216989591968,3.05091223983995,5.99144613575194,2.68102152871429,2.68102152871429,0.0672390353875951,0.00688251805629396,0.055867782673577,0.0120386388403088
0.75,23650,23336,23650,315,17.6,51.2,0.208320597047212,3.99618320610687,0.151258680555556,6.44804675355947,0.272769227030691,3.33051364121323,5.67903984988928,2.86789890204411,2.86789890204411,0.0916311709095582,0.00940964736302571,0.0340970099575012,0.0113881977861762
0.76,23966,23651,23966,316,12,33,0.218652843483194,3.66666666666667,0.193038158808689,6.63102413063219,0.287493742323163,3.11111111111111,5.4007041027768,2.484906649788,2.484906649788,0.076085029783287,0.0179451301551871,0.0402439302713317,0.0128735858037104
0.77,24281,23967,24281,315,13.4,39.7,0.168101119354442,4.24239350912779,0.14461247637051,6.15028580731018,0.246102958395207,3.39341152549097,5.13602729153496,2.59525470695687,2.59525470695687,0.103247037366543,0.0080518381268515,0.0240940640280827,0.00869814279171761
0.78,24597,24282,24597,316,11.5,31,0.343391829340572,3.67163780834915,0.194487488521579,7.40829266034262,0.436000647189025,2.96444760334484,5.94442150648731,2.44230922675638,2.44230922675638,0.0763195614710919,0.0182412259740385,0.0663553971150141,0.0278547497080749
0.79,24912,24598,24912,315,9.2,20.5,0.343501451686811,3.56716417910448,0.196591668523056,7.57976508990078,0.45598365148326,2.18617604090577,5.03836714337815,2.21920348405499,2.21920348405499,0.0713906380641802,0.0186711066940753,0.0721158215859257,0.0298706065660705
0.8,25227,24913,25227,315,14.6,34.2,0.203283409629282,2.95290858725762,0.136834319526627,6.55735296189731,0.258193498916908,2.5939349112426,5.12124616071297,2.68102152871429,2.68102152871429,0.0424108966081815,0.00646277271312249,0.037769029762401,0.0099178192061683
0.81,25543,25228,25543,316,8.6,22.7,0.456780621680381,4.25,0.253350388121543,8.19217620421968,0.583456782034778,2.33066474475021,4.78723150402225,2.15176220325946,2.15176220325946,0.103605901236551,0.0302668253266233,0.0926890879604155,0.0427299134374895
0.82,25858,25544,25858,315,10.4,24.3,0.293609030494258,4,0.208333333333333,7.52018624813469,0.376023929292843,2.3310546875,4.56365572430167,2.34180580614733,2.34180580614733,0.0918112420422949,0.0210699106554898,0.0701143370385716,0.0218043842920014
0.83,26173,25859,26173,315,11,21.3,0.29457719960808,3,0.166306111411574,6.71824121296738,0.380842878120631,1.89157925693559,4.28571428571429,2.39789527279837,2.39789527279837,0.0446326052652713,0.0124838142149813,0.043173890595914,0.0222905129491237
0.84,26489,26174,26489,316,6.2,12.25,0.623995048602983,4,0.360667697031064,7.9000029929686,0.746052409476316,1.41307650870809,3.45202506748644,1.82454929205105,1.82454929205105,0.0918112420422949,0.0521915855629385,0.0828738557381138,0.0591323275005586
0.85,26804,26490,26804,315,8,15.3,0.477273416469288,2.71428571428571,0.352528402762308,6.82278748722801,0.614899444734449,1.77777777777778,4.17574372559204,2.07944154167984,2.07944154167984,0.0311529947575503,0.0505287403318328,0.0466860057397034,0.0459018042254559
0.86,27119,26805,27119,315,11.8,21.3,0.26162964128332,2.45588235294118,0.165341560855979,5.85285440629385,0.335353265224387,1.9298325033952,4.52563272265152,2.46809953147162,2.46809953147162,0.0189618764307143,0.0122867580282197,0.014102188802154,0.0177015859402397
0.87,27435,27120,27435,316,0.6,1.8,8.4061207564045,3,5,7,10.0727874230712,-2,-4.02911496922847,-0.510825623765991,-0.510825623765991,0.0446326052652713,1,0.0526392618856269,1
0.88,27750,27436,27750,315,13.2,36.3,0.25568974405509,2.53125,0.144628099173554,5.98445628029998,0.345248690154644,2.09560248954188,5.23665114547876,2.58021682959233,2.58021682959233,0.0225176192760414,0.00805502984135146,0.018523206556414,0.0186998222371811
0.89,28065,27751,28065,315,16.6,32,0.189852200125242,2.4,0.106639340570245,5.49112196957986,0.270937581807063,2.09007232084155,4.9763936500552,2.8094026953625,2.8094026953625,0.0163254231990571,0.000293985211029841,0.00195019220573859,0.0112034240388908
0.9,28381,28066,28381,316,15.7,33.4,0.192562712812589,2.18614718614719,0.105200341859797,6.05798604009191,0.270074402108681,1.90653277289742,5.35044028141374,2.75364042714421,2.75364042714421,0.00623613897055074,0,0.0209933565900788,0.0111163477069717
0.91,28696,28382,28696,315,10.6,22.5,0.329875696118086,2.48333333333333,0.1796875,6.49179730430882,0.424095143832931,1.94104308390023,5.31755445399741,2.36085400111802,2.36085400111802,0.0202569762638091,0.0152176112083215,0.0355667607728469,0.0266537395779216
0.92,29011,28697,29011,315,13.6,28.3,0.256140061158998,2.1044474393531,0.133308984660336,5.81553911022711,0.342188574305529,1.90657439446367,5.45325115922883,2.61006979274201,2.61006979274201,0.00238165629177775,0.00574255225212191,0.0128486231697308,0.0183911221323385
0.93,29327,29012,29327,316,13.2,26.75,0.246232428526928,2.27777777777778,0.141610644147226,5.78647253027541,0.316031458402723,1.98756605584448,5.15718375869834,2.58021682959233,2.58021682959233,0.0105591453707542,0.00743856844618291,0.0118721639286102,0.0157524297364573
0.94,29642,29328,29642,315,11.2,21.5,0.28099639846373,2.19047619047619,0.155,5.4330699636362,0.360096031790887,1.94924554183813,4.74215144295472,2.41591377830105,2.41591377830105,0.00644037549339501,0.0101739931393074,0,0.0201976008003903
0.95,29957,29643,29957,315,9.6,20.3,0.300911374006631,2.19047619047619,0.181245434623813,5.58158145256471,0.406842971051001,1.95280974329233,4.80642669976955,2.26176309847379,2.26176309847379,0.00644037549339501,0.0155358948425091,0.00498907735336639,0.0249133650923988
0.96,30273,29958,30273,316,1.4,6.7,4.71104021151754,4,5,9,5.73484795355106,0.701319515596539,2.13617564239004,0.336472236621213,0.336472236621213,0.0918112420422949,1,0.119827024790193,0.562394878145282
0.97,30588,30274,30588,315,0.6,1.8,3.70749510997863,3,5,7,5.25374935547853,-2,-1.96138619885231,-0.510825623765991,-0.51082562376599,0.0446326052652713,1,0.0526392618856269,0.513862340493954
0.98,30903,30589,30903,315,5.4,6.2,0.952810413079884,2.05396577107103,0.147516959845787,5.83282515852946,0.319287363937047,1.82338042831648,5.17977499222736,2.5013015611995,2.5013015611995,0,0.008645219608859,0.0134293286271785,0.0160808808243774
0.99,31219,30904,31219,316,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,31534,31220,31534,315,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
