"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","alpha_gene_wise","iod_emp","cv2_emp","iod_nb","cv2_nb","diff_emp","diff_nb","log_ratio_emp","log_ratio_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.32,10091,9777,10091,315,6,24.8,0.575621957324717,5.04545454545454,0.657784955262996,6.5490004582022,0.755838615998553,3.78361249434133,5.11530909016523,1.79175946922805,1.79175946922805,0.067730282962071,0.104534054227512,0.0652901604410702,0.0621202805045577
0.33,10406,10092,10406,315,10.2,61.7,0.454628584228913,6.625,0.641099577085736,7.17521702454661,0.585125389990931,5.76,6.1191446782582,2.32238772029023,2.32238772029023,0.120033112582781,0.101093140363013,0.081605422194756,0.0441760913680612
0.34,10722,10407,10722,316,3.8,15.55,1.25609676553255,4.05070603337612,1.09109268707483,5.68373003635175,1.55772033959462,3,3.14190944909502,1.33500106673234,1.33500106673234,0.0347915905091432,0.193892207584681,0.0427466600309452,0.146408520202314
0.35,11037,10723,11037,315,6.6,31.7,0.568787750716994,4.75,0.643446180555556,7.23493194620855,0.741758941323573,3.9110527303434,4.84689919406306,1.88706964903238,1.88706964903238,0.0579470198675497,0.101577064690529,0.0831612171543223,0.0606403228512655
0.36,11352,11038,11352,315,6,28.3,0.67810008130856,5.54545454545454,0.71827744904668,7.47235143249467,0.849696355654234,4,5.03537812754546,1.79175946922805,1.79175946922805,0.0842865743527995,0.117009016337875,0.0893468744370668,0.0719859544871372
0.37,11668,11353,11668,316,11,64.95,0.324270008532905,6.55642280211246,0.480580698391128,6.78765463877591,0.402228819251683,5.51255846220517,5.56443292751698,2.39789527279837,2.39789527279837,0.11776234444081,0.0679904063796225,0.071507986084683,0.0249512736165932
0.38,11983,11669,11983,315,11.6,65.3,0.323874523295459,6.41666666666667,0.489861279326749,7.13310707443631,0.406825996448202,5.77162629757786,5.69827645969969,2.45100509811232,2.45100509811232,0.113134657836645,0.0699042784700678,0.0805083019724426,0.0254344969674579
0.39,12298,11984,12298,315,9.2,55.3,0.385868850942729,6,0.529719005986137,6.93680850963954,0.508213426921347,5.00080934212048,4.9804915838292,2.21920348405499,2.21920348405499,0.0993377483443709,0.0781238706670619,0.0753939970519771,0.0360916397736766
0.4,12614,12299,12614,316,13.7,86.25,0.244542189841888,7.10007788161994,0.421891647134029,6.56049724861863,0.326901347347985,6.36773605672397,5.50492491350302,2.61736919245258,2.61736919245258,0.135764168265561,0.0558873561508859,0.0655896944282757,0.0170333727331916
0.41,12929,12615,12929,315,10.2,49.7,0.297650130205798,5.67741935483871,0.46398891966759,6.56678212778966,0.40762796261506,4.75468674891844,5.14046870596968,2.32238772029023,2.32238772029023,0.0886562700277719,0.0645687949039936,0.0657534388168412,0.0255187940832451
