"feature_id","rank_trt","iod_fitted_trt","cv2_fitted_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_fitted_ctrl","cv2_fitted_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod","composite_cv2","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"160755",595,1.37185760531145,0.470626389565268,1,2407,2407,868,1.32879620576603,0.420184262803708,1,2707,2707,732,2.70065381107747,0.890810652368977,1.8098431587085,1,2707,2707
"372804",985,1.29950195499907,0.450550769948165,1,2797,2797,478,1.42172517433289,0.465594367368908,1,2317,2317,732,2.72122712933196,0.916145137317073,1.80508199201489,1,2797,2797
"373273",1173,1.26701382878116,0.430527562322842,1,2985,2985,298,1.52288101982379,0.474799793501347,1,2137,2137,736,2.78989484860494,0.905327355824189,1.88456749278076,1,2985,2985
"228708",351,1.4678027522059,0.475276354783432,1,2163,2163,1161,1.28754402576857,0.40308726552847,1,3000,3000,756,2.75534677797447,0.878363620311902,1.87698315766256,1,3000,3000
"423573",891,1.31851534104794,0.457070524940093,1,2703,2703,636,1.37729684573105,0.452394066985619,1,2475,2475,764,2.69581218677899,0.909464591925712,1.78634759485328,1,2703,2703
"485480",50,2.00905146960719,0.607281984474412,1,1862,1862,1509,1.23889427414559,0.379125368828653,1,3348,3348,780,3.24794574375278,0.986407353303065,2.26153839044972,1,3348,3348
"51459",1414,1.23454852709273,0.424887266014814,1,3226,3226,154,1.70037512939598,0.534289548749626,1,1993,1993,784,2.93492365648871,0.95917681476444,1.97574684172427,1,3226,3226
"426214",7,2.19753641398703,0.673396336094473,1,1819,1819,1571,1.23377023230393,0.378224902569883,1,3410,3410,789,3.43130664629096,1.05162123866436,2.3796854076266,1,3410,3410
"242645",788,1.33215877862847,0.468709379924121,1,2600,2600,796,1.34249156345743,0.438692270994011,1,2635,2635,792,2.6746503420859,0.907401650918132,1.76724869116777,1,2635,2635
"329118",1563,1.21753551294449,0.423833271967014,1,3375,3375,48,1.96285008624437,0.619732176945789,1,1887,1887,806,3.18038559918887,1.0435654489128,2.13682015027606,1,3375,3375
"516188",1113,1.27632128679431,0.435399107919167,1,2925,2925,499,1.41451503243854,0.465179374088621,1,2338,2338,806,2.69083631923286,0.900578482007788,1.79025783722507,1,2925,2925
"111042",111,1.81549806988761,0.55172064744616,1,1923,1923,1522,1.2378822113634,0.378236534139688,1,3361,3361,816,3.05338028125101,0.929957181585849,2.12342309966516,1,3361,3361
"336132",70,1.93672458398231,0.584359368721096,1,1882,1882,1566,1.23443383149555,0.378696871427238,1,3405,3405,818,3.17115841547786,0.963056240148333,2.20810217532953,1,3405,3405
"95969",1287,1.25272987803373,0.428230452331078,1,3099,3099,362,1.47415121607003,0.468114653066209,1,2201,2201,824,2.72688109410376,0.896345105397288,1.83053598870647,1,3099,3099
"161812",385,1.44820271931223,0.475633568137596,1,2197,2197,1266,1.27194826882629,0.397062975964488,1,3105,3105,826,2.72015098813853,0.872696544102084,1.84745444403644,1,3105,3105
"295215",206,1.61977790031847,0.494659527198905,1,2018,2018,1454,1.24557405524354,0.382774686416326,1,3293,3293,830,2.86535195556201,0.877434213615231,1.98791774194677,1,3293,3293
"339035",485,1.40318291225947,0.474986999731868,1,2297,2297,1195,1.28304606257495,0.402851492968296,1,3034,3034,840,2.68622897483442,0.877838492700164,1.80839048213426,1,3034,3034
"205134",1678,1.20526245877267,0.423986217185355,1,3490,3490,16,2.07651540875744,0.654191675520163,1,1855,1855,847,3.28177786753011,1.07817789270552,2.20359997482459,1,3490,3490
"128779",986,1.29915477039299,0.450046495296078,1,2798,2798,714,1.35404750210506,0.442894590996957,1,2553,2553,850,2.65320227249805,0.892941086293035,1.76026118620501,1,2798,2798
"102876",167,1.68987937258828,0.511752454486668,1,1979,1979,1544,1.23564811464996,0.377172934546309,1,3383,3383,856,2.92552748723824,0.888925389032977,2.03660209820526,1,3383,3383
"370308",1330,1.24657386506425,0.426482473229457,1,3142,3142,381,1.46308053311793,0.46751266290255,1,2220,2220,856,2.70965439818218,0.893995136132007,1.81565926205017,1,3142,3142
"384215",916,1.31305127857547,0.454182218054996,1,2728,2728,797,1.34252199097284,0.438688750842118,1,2636,2636,856,2.65557326954831,0.892870968897114,1.7627023006512,1,2728,2728
"378783",1324,1.24745396228548,0.426738505271608,1,3136,3136,395,1.45515532077059,0.466881717574324,1,2234,2234,860,2.70260928305606,0.893620222845932,1.80898906021013,1,3136,3136
"341996",996,1.29765949632736,0.449526941356453,1,2808,2808,727,1.3515633472997,0.438654330746658,1,2566,2566,862,2.64922284362706,0.888181272103111,1.76104157152395,1,2808,2808
"18054",13,2.16911544117119,0.665655598689391,1,1825,1825,1752,1.21298908148361,0.365155953534256,1,3591,3591,882,3.3821045226548,1.03081155222365,2.35129297043115,1,3591,3591
"187671",447,1.41734076559021,0.474614707350383,1,2259,2259,1328,1.26311316189145,0.391640207867795,1,3167,3167,888,2.68045392748166,0.866254915218178,1.81419901226349,1,3167,3167
"24918",1495,1.22517446669755,0.425834594066004,1,3307,3307,290,1.52861977637906,0.477353641491163,1,2129,2129,892,2.75379424307661,0.903188235557167,1.85060600751945,1,3307,3307
"261881",1289,1.25245706265304,0.428389549313721,1,3101,3101,495,1.41604393317357,0.465739815334814,1,2334,2334,892,2.66850099582661,0.894129364648535,1.77437163117807,1,3101,3101
"330632",187,1.65462960823709,0.502830443194512,1,1999,1999,1598,1.23081907541425,0.378269286807253,1,3437,3437,892,2.88544868365133,0.881099730001765,2.00434895364957,1,3437,3437
"521166",457,1.4133068859644,0.474645908524849,1,2269,2269,1327,1.26328163866327,0.391810020379125,1,3166,3166,892,2.67658852462768,0.866455928903974,1.8101325957237,1,3166,3166
"229935",1655,1.20875803460103,0.424917057888898,1,3467,3467,150,1.70858732389456,0.537560380958183,1,1989,1989,902,2.9173453584956,0.962477438847081,1.95486791964851,1,3467,3467
"143571",1304,1.25035677746274,0.428232482552815,1,3116,3116,506,1.41174477286484,0.464666135013204,1,2345,2345,905,2.66210155032758,0.892898617566019,1.76920293276156,1,3116,3116
"309099",929,1.31049706029,0.453108851956358,1,2741,2741,884,1.32656378875436,0.422331104837383,1,2723,2723,906,2.63706084904436,0.875439956793741,1.76162089225062,1,2741,2741
"31086",1799,1.19192289217096,0.419138993999958,1,3611,3611,29,2.02736844745064,0.641276712492534,1,1868,1868,914,3.21929133962161,1.06041570649249,2.15887563312911,1,3611,3611
"521106",1535,1.22023657524437,0.424949642637635,1,3347,3347,314,1.50865949566321,0.471780505794527,1,2153,2153,924,2.72889607090758,0.896730148432162,1.83216592247542,1,3347,3347
"309990",285,1.5213548136802,0.480857580313341,1,2097,2097,1577,1.23324612771685,0.377745128096926,1,3416,3416,931,2.75460094139706,0.858602708410267,1.89599823298679,1,3416,3416
"275468",1822,1.18682314033005,0.417160661306163,10,3634,3625,65,1.90861917178358,0.601853969608342,1,1904,1904,944,3.09544231211363,1.0190146309145,2.07642768119913,1,3634,3625
"36579",1820,1.18726935589012,0.416559102077962,8,3632,3625,92,1.83470220657136,0.57877415421865,1,1931,1931,956,3.02197156246149,0.995333256296611,2.02663830616488,1,3632,3625
"7638",200,1.62856216066268,0.496254734031822,1,2012,2012,1714,1.21813702450723,0.369588796667696,1,3553,3553,957,2.84669918516991,0.865843530699518,1.98085565447039,1,3553,3553
"95319",41,2.04432004588787,0.623028921117623,1,1853,1853,1908,1.1946824989204,0.36163891855449,69,3747,3679,974,3.23900254480827,0.984667839672113,2.25433470513615,1,3747,3679
"207261",314,1.49418378873179,0.476225031826857,1,2126,2126,1644,1.22498415757474,0.374851403242939,1,3483,3483,979,2.71916794630653,0.851076435069796,1.86809151123673,1,3483,3483
"171494",904,1.31571983184631,0.455124026853184,1,2716,2716,1060,1.30428505433872,0.406812960887144,1,2899,2899,982,2.62000488618503,0.861936987740329,1.7580678984447,1,2899,2899
"209780",443,1.41899436320625,0.474593190344478,1,2255,2255,1533,1.23672819378316,0.377584584524655,1,3372,3372,988,2.65572255698942,0.852177774869133,1.80354478212028,1,3372,3372
"255367",1343,1.24384732145444,0.425778006502526,1,3155,3155,637,1.3771677876116,0.452231836396493,1,2476,2476,990,2.62101510906604,0.878009842899019,1.74300526616702,1,3155,3155
"90184",1500,1.22461970537236,0.425809237775184,1,3312,3312,484,1.41982395303012,0.465508813058705,1,2323,2323,992,2.64444365840248,0.891318050833888,1.75312560756859,1,3312,3312
