"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"615","-",1,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.386763376298349,0.0010599474240296,-8.12697461739393e-08,0,0,NA,0.016124587271063
"926","-",2,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.385703468976888,0.00105986775119631,-7.8075920421553e-08,0,0,NA,0.016124587271063
"1110","Epm2a",3,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.384643639731348,0.00105979127218876,-7.48820946691666e-08,0,0,NA,0.016124587271063
"3346","Adcy2",4,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.383583885367902,0.00105971798700697,-7.16882689167803e-08,0,0,NA,0.016124587271063
"3458","LOC501406",5,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.382524202692725,0.00105964789565093,-6.8494443164394e-08,0,0,NA,0.016124587271063
"4124","Rgs17",6,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.381464588511992,0.00105958099812064,-6.53006174120077e-08,0,0,NA,0.016124587271063
"4233","Cnksr3",7,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.380405039631875,0.0010595172944161,-6.21067916596214e-08,0,0,NA,0.016124587271063
"5250","Pde10a",8,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.379345552858551,0.00105945678453732,-5.89129659072351e-08,0,0,NA,0.016124587271063
"5332","Pde10a",9,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.378286124998192,0.00105939946848429,-5.57191401548488e-08,0,0,NA,0.016124587271063
"6683","Usp29",10,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.377226752856974,0.00105934534625701,-5.25253144024624e-08,0,0,NA,0.016124587271063
"7592","Mzf1",11,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.376167433241069,0.00105929441785548,-4.93314886500761e-08,0,0,NA,0.016124587271063
"7955","Fkrp",12,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.375108162956654,0.00105924668327971,-4.61376628976898e-08,0,0,NA,0.016124587271063
"7995","Calm3",13,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.374048938809901,0.00105920214252969,-4.29438371453035e-08,0,0,NA,0.016124587271063
"8035","Hif3a",14,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.372989757606986,0.00105916079560542,-3.97500113929172e-08,0,0,NA,0.016124587271063
"8127","Ppm1n",15,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.371930616154082,0.0010591226425069,-3.65561856405309e-08,0,0,NA,0.016124587271063
"8269","Apoc4",16,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.370871511257364,0.00105908768323414,-3.33623598881445e-08,0,0,NA,0.016124587271063
"8739","Tmem91",17,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.369812439723005,0.00105905591778713,-3.01685341357582e-08,0,0,NA,0.016124587271063
"8841","Epc2l1",18,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.368753398357181,0.00105902734616587,-2.69747083833719e-08,0,0,NA,0.016124587271063
"9593","Sipa1l3",19,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.367694383966065,0.00105900196837036,-2.37808826309856e-08,0,0,NA,0.016124587271063
"9936","Cox6b1",20,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.366635393355832,0.0010589797844006,-2.05870568785993e-08,0,0,NA,0.016124587271063
"9942","Rbm42",21,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.365576423332655,0.0010589607942566,-1.73932311262129e-08,0,0,NA,0.016124587271063
"10440","-",22,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.36451747070271,0.00105894499793835,-1.41994053738266e-08,0,0,NA,0.016124587271063
"10794","LOC102548014",23,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.36345853227217,0.00105893239544585,-1.10055796214403e-08,0,0,NA,0.016124587271063
"10879","LOC102555051",24,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.36239960484721,0.00105892298677911,-7.81175386905399e-09,0,0,NA,0.016124587271063
"10937","Zfp17",25,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.361340685234003,0.00105891677193812,-4.61792811666768e-09,0,0,NA,0.016124587271063
"11309","Prmt1",26,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.360281770238725,0.00105891375092288,-1.42410236428137e-09,0,0,NA,0.016124587271063
"11317","Bcl2l12",27,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.359222856667549,0.00105891392373339,1.76972338810496e-09,0,0,NA,0.016124587271063
"11527","Snrnp70",28,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.358163941326649,0.00105891729036965,4.96354914049127e-09,0,0,NA,0.016124587271063
"11859","Tph1",29,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.357105021022201,0.00105892385083167,8.15737489287759e-09,0,0,NA,0.016124587271063
"12443","-",30,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.356046092560377,0.00105893360511944,1.13512006452639e-08,0,0,NA,0.016124587271063
"13454","LOC102551177",31,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.354987152747353,0.00105894655323296,1.45450263976502e-08,0,0,NA,0.016124587271063
"15944","Nr2f2",32,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.353928198389303,0.00105896269517223,1.77388521500365e-08,0,0,NA,0.016124587271063
"15997","-",33,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.3528692262924,0.00105898203093726,2.09326779024229e-08,0,0,NA,0.016124587271063
"16178","Chd2",34,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.35181023326282,0.00105900456052804,2.41265036548092e-08,0,0,NA,0.016124587271063
"16715","Det1",35,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.350751216106736,0.00105903028394457,2.73203294071955e-08,0,0,NA,0.016124587271063
"16970","Fes",36,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.349692171630322,0.00105905920118685,3.05141551595818e-08,0,0,NA,0.016124587271063
"17205","Homer2",37,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.348633096639753,0.00105909131225489,3.37079809119681e-08,0,0,NA,0.016124587271063
"17327","Adamtsl3",38,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.347573987941204,0.00105912661714868,3.69018066643544e-08,0,0,NA,0.016124587271063
"18087","Pcf11",39,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.346514842340847,0.00105916511586822,4.00956324167408e-08,0,0,NA,0.016124587271063
"18338","Aamdc",40,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.345455656644859,0.00105920680841351,4.32894581691253e-08,0,0,NA,0.016124587271063
"19175","-",41,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.344396427659412,0.00105925169478455,4.64832839215134e-08,0,0,NA,0.016124587271063
"19727","Dennd2b",42,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.343337152190681,0.00105929977498135,4.96771096738997e-08,0,0,NA,0.016124587271063
"19850","Dennd5a",43,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.342277827044841,0.0010593510490039,5.28709354262861e-08,0,0,NA,0.016124587271063
"20089","Eif4g2",44,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.341218449028065,0.0010594055168522,5.60647611786724e-08,0,0,NA,0.016124587271063
"20141","-",45,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.340159014946528,0.00105946317852626,5.92585869310587e-08,0,0,NA,0.016124587271063
"21107","Eri2",46,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.339099521606404,0.00105952403402607,6.2452412683445e-08,0,0,NA,0.016124587271063
"22275","Ccdc189",47,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.338039965813867,0.00105958808335163,6.56462384358313e-08,0,0,NA,0.016124587271063
"22547","Mcmbp",48,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.336980344375092,0.00105965532650294,6.88400641882208e-08,0,0,NA,0.016124587271063
"22831","-",49,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.335920654096252,0.00105972576348,7.20338899406039e-08,0,0,NA,0.016124587271063
"22963","-",50,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.334860891783523,0.00105979939428282,7.52277156929903e-08,0,0,NA,0.016124587271063
"23810","LOC120097362",51,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.333801054243078,0.00105987621891139,7.84215414453766e-08,0,0,NA,0.016124587271063
"24944","Npas4",52,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.332741138281092,0.00105995623736571,8.16153671977629e-08,0,0,NA,0.016124587271063
"25448","Vps51",53,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.331681140703738,0.00106003944964578,8.48091929501492e-08,0,0,NA,0.016124587271063
"25630","Vegfb",54,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.330621058317192,0.00106012585575161,8.80030187025355e-08,0,0,NA,0.016124587271063
"26562","Lpxn",55,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.329560887927626,0.00106021545568319,9.11968444549218e-08,0,0,NA,0.016124587271063
"27376","Tjp2",56,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.328500626341217,0.00106030824944052,9.43906702073068e-08,0,0,NA,0.016124587271063
