"feature_id","gene_symbol","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5"
"577817","Eola2",12,27,20,14,9,21,22,14,19,25
"94363","Tcap",91,144,101,59,57,73,170,98,71,110
"464993","Nrxn3",62,66,81,32,37,30,64,53,48,21
"177974","-",106,168,230,141,75,191,333,139,153,203
"223389","Macroh2a1",54,73,179,50,50,48,148,151,70,102
"333885","Avp",91,69,141,104,39,86,295,153,79,175
"191679","Slain1",79,134,148,70,59,72,155,121,83,128
"82655","Carhsp1",18,57,86,24,26,39,117,45,28,82
"22016","Taok2",15,14,32,11,10,13,50,21,13,15
"145491","Fcamr",0,0,0,0,0,0,7,5,0,6
"117125","Ccdc116",0,5,10,0,3,0,0,0,0,0
"455594","-",99,265,202,187,75,216,337,177,175,365
"15997","-",4,0,12,0,3,0,0,0,0,0
"465909","Btbd7",0,0,0,0,0,0,4,3,0,4
"410292","-",0,4,0,4,0,0,0,0,0,0
"62913","Bmerb1",0,0,4,5,0,0,0,0,0,0
