"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.09,2781,0.298643653386998,0.101236895340226,155,2791,0.118824813241748,0.060219801386212,157,2786,0.417468466628746,0.161456696726438,0.256011769902308,157
0.095,2936,0.479968505220682,0.43709088124365,155,2947,0.18322332801649,0.0613069197537764,157,2942,0.663191833237172,0.498397800997427,0.164794032239745,157
0.1,3090,0.378158634584133,0.143541437685828,155,3102,0.00985121650014327,0.0677598844411429,157,3096,0.388009851084276,0.21130132212697,0.176708528957306,157
0.105,3245,0.445306198442301,0.218352020645666,155,3257,0.0226084349767829,0.0980860294865915,157,3251,0.467914633419084,0.316438050132257,0.151476583286827,157
0.11,3399,0.263577122643831,0.0927724048709919,155,3412,0.290894496823123,0.0690242978734473,157,3406,0.554471619466954,0.161796702744439,0.392674916722515,157
0.115,3554,0.280022635409861,0.0930054846489744,155,3567,0.120273310594636,0.0330026688719288,157,3560,0.400295946004497,0.126008153520903,0.274287792483594,157
0.12,3708,0.220539593311923,0.154473823954599,155,3722,0.102400973483387,0.138677858285998,157,3715,0.32294056679531,0.293151682240597,0.0297888845547127,157
0.125,3863,0.225455125288851,0.393852224015263,155,3877,0.292136683907364,0.12666464365289,157,3870,0.517591809196215,0.520516867668153,-0.00292505847193847,157
0.13,4017,0.260059448761649,0.0867529637383458,155,4032,0.354053519833849,0.118423084009335,157,4024,0.614112968595498,0.205176047747681,0.408936920847817,157
0.135,4172,0.195417268989723,0.0719747404851612,155,4187,0.387213969873514,0.160222931701121,157,4180,0.582631238863238,0.232197672186282,0.350433566676956,157
0.14,4326,0.102817918767867,0.0950251713657581,155,4342,0.1865304622376,0.169020763303044,157,4334,0.289348381005467,0.264045934668802,0.0253024463366648,157
0.145,4481,0.403673167594699,0.104507010138007,155,4497,0.102636242584384,0.126721071193335,157,4489,0.506309410179083,0.231228081331342,0.275081328847741,157
0.15,4635,0.268557823614925,0.0786214687716812,155,4652,0.220674533154024,0.0678357485064705,157,4644,0.489232356768949,0.146457217278152,0.342775139490797,157
0.155,4790,0.423638987530786,0.174583363686457,155,4807,0.0617522947998861,0.13673268505874,157,4798,0.485391282330672,0.311316048745197,0.174075233585476,157
0.16,4944,0.144649955295438,0.0740675489454253,155,4963,0.172180164538945,0.246369079677423,157,4954,0.316830119834383,0.320436628622848,-0.00360650878846519,157
0.165,5099,0.263863318130647,0.288970316597819,155,5118,0.142576932012605,0.220102198036536,157,5108,0.406440250143252,0.509072514634355,-0.102632264491103,157
0.17,5254,0.0210383403576267,0.390086360514956,155,5273,0.231646699563126,0.223334755084388,157,5264,0.252685039920753,0.613421115599345,-0.360736075678592,157
0.175,5408,0.63225405423794,0.165756757176143,155,5428,0.29623574182015,0.0494374948471308,157,5418,0.92848979605809,0.215194252023274,0.713295544034817,157
0.18,5563,0.315471840766776,0.148371132254631,155,5583,0.403244042426744,0.270080144682007,157,5573,0.71871588319352,0.418451276936639,0.300264606256881,157
0.185,5717,0.282533136542394,0.117610527742361,155,5738,0.0805093611472607,0.214278265217297,157,5728,0.363042497689655,0.331888792959658,0.0311537047299971,157
0.19,5872,0.363892130722742,0.118210273962324,155,5893,0.0983132156786189,0.127643236128791,157,5882,0.46220534640136,0.245853510091114,0.216351836310246,157
0.195,6026,0.0846969815476038,0.159149654867268,155,6048,0.0777832148945404,0.21973246882105,157,6037,0.162480196442144,0.378882123688318,-0.216401927246174,157
0.2,6181,0.593653357038298,0.217757182078785,155,6203,0.134674110584376,0.141317686272613,157,6192,0.728327467622674,0.359074868351398,0.369252599271276,157
0.205,6335,0.0279895403438327,0.127787665428113,155,6358,0.148545640799487,0.429593663498903,157,6346,0.17653518114332,0.557381328927016,-0.380846147783695,157
0.21,6490,0.119640117262401,0.215467594158018,155,6513,0.0852379442431997,0.233496559517437,157,6502,0.204878061505601,0.448964153675454,-0.244086092169854,157
0.215,6644,0.110635969793298,0.0938788075576258,155,6668,0.0915634275649393,0.115787598840565,157,6656,0.202199397358237,0.209666406398191,-0.00746700903995404,157
0.22,6799,0.174660471163221,0.140452321702713,155,6824,0.177605763503483,0.264173577399398,157,6812,0.352266234666704,0.40462589910211,-0.0523596644354063,157
0.225,6953,0.286693190328603,0.136828628100809,155,6979,0.20118884846339,0.30750994586973,157,6966,0.487882038791993,0.444338573970539,0.0435434648214534,157
0.23,7108,0.188332220459558,0.152010361113282,155,7134,0.338251444799122,0.297546332819016,157,7121,0.52658366525868,0.449556693932297,0.0770269713263827,157
0.235,7262,0.320529843023121,0.245665860900142,155,7289,0.335617808220874,0.0461056579147229,157,7276,0.656147651243995,0.291771518814865,0.36437613242913,157
0.24,7417,0.194231276617125,0.0794421620985757,155,7444,0.310623362551432,0.0512619578055081,157,7430,0.504854639168557,0.130704119904084,0.374150519264473,157
0.245,7571,0.296737518574916,0.153602776430668,155,7599,0.329430024855142,0.464050701893767,157,7585,0.626167543430058,0.617653478324435,0.00851406510562358,157
0.25,7726,0.192089681343045,0.253886951490484,155,7754,0.193819119515237,0.0202113142484133,157,7740,0.385908800858282,0.274098265738897,0.111810535119385,157
0.255,7880,0.283245662133578,0.161478933760406,155,7909,0.060866201038731,0.058454836687825,157,7894,0.344111863172309,0.219933770448231,0.124178092724077,157
0.26,8035,0.155488043017011,0.0526872650495781,155,8064,0.207096421883099,0.120039926778367,157,8050,0.36258446490011,0.172727191827945,0.189857273072165,157
0.265,8189,0.490190616278437,0.293791154789289,155,8219,0.199918212675057,0.50792578066555,157,8204,0.690108828953494,0.80171693545484,-0.111608106501345,157
0.27,8344,0.285377492438654,0.322630202251772,155,8374,0.38796244308785,0.392394163188338,157,8359,0.673339935526504,0.715024365440109,-0.041684429913605,157
0.275,8498,0.293153008258742,0.199392869867948,155,8529,0.202443547554492,0.0984082667287903,157,8514,0.495596555813233,0.297801136596738,0.197795419216495,157
0.28,8653,0.435632343465804,0.0889123882451726,155,8684,0.154805675941633,0.0707026732251154,157,8668,0.590438019407437,0.159615061470288,0.430822957937149,157
0.285,8807,0.386704739991422,0.365056959790797,155,8840,0.275721377912167,0.166617502432349,157,8824,0.662426117903589,0.531674462223146,0.130751655680444,157
0.29,8962,0.32545132492418,0.0705336084655795,155,8995,0.167938849792327,0.173964178381877,157,8978,0.493390174716507,0.244497786847457,0.24889238786905,157
0.295,9116,0.506127382865618,0.218556286340717,155,9150,0.345274562687119,0.138216538822141,157,9133,0.851401945552737,0.356772825162858,0.494629120389879,157
0.3,9271,0.0957758516213552,0.33381294529991,155,9305,0.22352440156056,0.645381896569965,157,9288,0.319300253181915,0.979194841869875,-0.65989458868796,157
0.305,9425,0.225028517644849,0.552349896328958,155,9460,0.399652562925917,0.146232407978789,157,9442,0.624681080570766,0.698582304307746,-0.0739012237369802,157
0.31,9580,0.464010515862466,0.424817484054844,155,9615,0.300946021968578,0.134013324994025,157,9598,0.764956537831044,0.558830809048869,0.206125728782175,157
0.315,9734,0.670686970271525,0.342410430162034,155,9770,0.350194642575615,0.419713897474115,157,9752,1.02088161284714,0.762124327636149,0.258757285210991,157
0.32,9889,0.105987482566058,0.289265053736175,155,9925,0.135487604705369,0.596253654293872,157,9907,0.241475087271428,0.885518708030047,-0.64404362075862,157
0.325,10043,0.148210902990608,0.263582687800436,155,10080,0.105081543775451,0.543172206399043,157,10062,0.25329244676606,0.806754894199479,-0.553462447433419,157
0.33,10198,0.26188330779281,0.304091126332282,155,10235,0.191658312008496,0.0490433435215906,157,10216,0.453541619801306,0.353134469853872,0.100407149947434,157
0.335,10353,0.217710000448936,0.364487962563786,155,10390,0.0320748714543481,0.00235767621095976,157,10372,0.249784871903284,0.366845638774746,-0.117060766871462,157
0.34,10507,0.0533142104332102,0.337120096302166,155,10545,0.324781954793315,0.198502537222848,157,10526,0.378096165226525,0.535622633525014,-0.157526468298489,157
0.345,10662,1,0.149165065189023,155,10701,0.155496917925765,0.117811807499259,157,10682,1.15549691792577,0.266976872688282,0.888520045237483,157
0.35,10816,0.359718527050253,0.300942718869216,155,10856,0.336615347192358,0.285266530593464,157,10836,0.696333874242611,0.586209249462679,0.110124624779932,157
0.355,10971,0.151863303505872,0.344567743111139,155,11011,0.146994555961292,0.174111559683863,157,10991,0.298857859467164,0.518679302795002,-0.219821443327838,157
0.36,11125,0.116962296516867,0.146710017125141,155,11166,0.0792304996242399,0.152416031043872,157,11146,0.196192796141107,0.299126048169013,-0.102933252027906,157
0.365,11280,0.275846873773614,0.498852673556619,155,11321,0.214651250083469,0.113841049320961,157,11300,0.490498123857082,0.612693722877581,-0.122195599020498,157
0.37,11434,0.104098193677871,0.221479080028801,155,11476,0.103160750717251,0.163513844824057,157,11455,0.207258944395121,0.384992924852858,-0.177733980457736,157
0.375,11589,0.220584156342234,0.356765463398912,155,11631,0.234493623171613,0.176800912826181,157,11610,0.455077779513847,0.533566376225092,-0.0784885967112453,157
0.38,11743,0.428855108045366,0.550904056314975,155,11786,0.190095159947216,0.103668588525458,157,11764,0.618950267992582,0.654572644840432,-0.0356223768478504,157
0.385,11898,0.0677652098640213,0.582083682640392,155,11941,0.180136745611264,0.271223676992558,157,11920,0.247901955475285,0.85330735963295,-0.605405404157665,157
0.39,12052,0.393493677978445,0.439101394889287,155,12096,0.092568198959407,0.125736726185291,157,12074,0.486061876937852,0.564838121074578,-0.0787762441367262,157
0.395,12207,0.126434703724583,0.110842225988295,155,12251,0.246107076293655,0.242237037090838,157,12229,0.372541780018238,0.353079263079133,0.0194625169391045,157
0.4,12361,0.240792437534874,0.208157358974991,155,12406,0.347833230130648,0.217735748867805,157,12384,0.588625667665522,0.425893107842795,0.162732559822727,157
0.405,12516,0.264347296013165,0.727219035951701,155,12561,0.253134400385344,0.122239127430426,157,12538,0.517481696398509,0.849458163382127,-0.331976466983618,157
0.41,12670,0.319556858034383,0.300646608538414,155,12717,0.232824065971832,0.166492779617275,157,12694,0.552380924006216,0.467139388155688,0.0852415358505274,157
0.415,12825,0.199883181185787,0.0430472127181914,155,12872,0,0.0783940700473947,157,12848,0.199883181185787,0.121441282765586,0.0784418984202013,157
0.42,12979,0.186678342309515,0.0847070987674502,155,13027,0.528300837815564,0.517648145975473,157,13003,0.714979180125079,0.602355244742923,0.112623935382156,157
0.425,13134,0.172924780374532,0.546888943250077,155,13182,0.0904746769736968,0.280420514663796,157,13158,0.263399457348228,0.827309457913873,-0.563910000565645,157
0.43,13288,0.213357557644086,0.287438798699214,155,13337,0.189499563915911,0.216342326845887,157,13312,0.402857121559997,0.503781125545101,-0.100924003985103,157
0.435,13443,0.231338714108287,0.715491060066118,155,13492,0.141217586812039,0.28292473110357,157,13468,0.372556300920326,0.998415791169689,-0.625859490249362,157
0.44,13597,0.265905799002833,0.0881982328775228,155,13647,0.156125188929451,0.0823965528275037,157,13622,0.422030987932284,0.170594785705027,0.251436202227258,157
0.445,13752,0.321001066966923,0.219411635257967,155,13802,0.32276117731814,0.457741210497196,157,13777,0.643762244285064,0.677152845755162,-0.0333906014700988,157
0.45,13906,0.307993343385473,0.756833130539129,155,13957,0.265635156631203,0.267109539141227,157,13932,0.573628500016676,1.02394266968036,-0.450314169663681,157
0.455,14061,0.310646903867312,0.124806152786378,155,14112,0.270602401410746,0.440937700731447,157,14086,0.581249305278059,0.565743853517825,0.0155054517602337,157
0.46,14215,0.231467353635773,0.232888105788244,155,14267,0.407358164781186,0.23852472161698,157,14241,0.638825518416959,0.471412827405224,0.167412691011735,157
0.465,14370,0.224723848002252,0.558735995255096,155,14422,0.161446658170565,0.39251108989272,157,14396,0.386170506172817,0.951247085147816,-0.565076578974999,157
0.47,14524,0.147685277925966,0.796899457092916,155,14578,0.162978780830562,0.109312201751138,157,14551,0.310664058756528,0.906211658844055,-0.595547600087527,157
0.475,14679,0.20189744565026,0.801801035923615,155,14733,0.394455137983066,0.143151012474266,157,14706,0.596352583633326,0.944952048397881,-0.348599464764555,157
0.48,14833,0.54320772775172,0.782242052675882,155,14888,0.162688301897474,0.437418331042259,157,14860,0.705896029649194,1.21966038371814,-0.513764354068947,157
0.485,14988,0.143347098610997,0.100873638265639,155,15043,0.263812732224574,0.649804121314968,157,15016,0.407159830835571,0.750677759580607,-0.343517928745036,157
0.49,15142,0.38245794534878,0.165334819288907,155,15198,0.0413358378822149,0.164165007991451,157,15170,0.423793783230995,0.329499827280358,0.0942939559506372,157
0.495,15297,0.210353567219465,0.169141909693696,155,15353,0.0761701503811905,0.0908063699657407,157,15325,0.286523717600656,0.259948279659436,0.0265754379412194,157
0.5,15452,0.40295912732433,0.0871265865238419,155,15508,0.126599339558195,0.186904812352297,157,15480,0.529558466882525,0.274031398876139,0.255527068006386,157
0.505,15606,0.0710376172649685,0.0954358737665157,155,15663,0.570707856499589,0.426662850216287,157,15634,0.641745473764557,0.522098723982803,0.119646749781754,157
0.51,15761,0.147719817097644,0.678714691006799,155,15818,0.364388736951698,0.350477902391733,157,15790,0.512108554049342,1.02919259339853,-0.51708403934919,157
0.515,15915,0.264531186293046,0.70522841252294,155,15973,0.192593853737968,0.48563033668243,157,15944,0.457125040031014,1.19085874920537,-0.733733709174356,157
0.52,16070,0.331697251644088,0.755055914802697,155,16128,0.494719909630403,0.143930055592398,157,16099,0.826417161274491,0.898985970395094,-0.0725688091206035,157
0.525,16224,0.102903367278211,0.0734521140130697,155,16283,0.206614721582594,0.309783103943232,157,16254,0.309518088860805,0.383235217956301,-0.0737171290954963,157
0.53,16379,0.16006212678086,0.0556856334128884,155,16438,0.188866525169806,0.0744174624622919,157,16408,0.348928651950666,0.13010309587518,0.218825556075486,157
0.535,16533,0.348442059952983,0.193004451179146,155,16594,0.112623691742857,0.236674674507366,157,16564,0.46106575169584,0.429679125686512,0.0313866260093278,157
0.54,16688,0.235432566796426,0.108878605982117,155,16749,0.422210589608224,0.465905639180124,157,16718,0.65764315640465,0.574784245162241,0.0828589112424089,157
0.545,16842,0.228792844386462,0.114816379830774,155,16904,0.368439729633622,0.37694891769298,157,16873,0.597232574020084,0.491765297523754,0.10546727649633,157
0.55,16997,0.31753260445834,0.576167900505265,155,17059,0.404711065107136,0.136694804039399,157,17028,0.722243669565476,0.712862704544664,0.00938096502081187,157
0.555,17151,0.323544912526403,0.702204246045625,155,17214,0.272889822039151,0.319603575311753,157,17182,0.596434734565554,1.02180782135738,-0.425373086791825,157
0.56,17306,0.16726219702612,0.930083229210885,155,17369,0.210731269238718,0.503246311168895,157,17338,0.377993466264838,1.43332954037978,-1.05533607411494,157
0.565,17460,0.229504971193041,0.145153024311636,155,17524,0.301315866145102,0.0503624370408786,157,17492,0.530820837338144,0.195515461352515,0.335305375985629,157
0.57,17615,0.563533668370924,0.297347005740279,155,17679,0.34243699365975,0.212700466246016,157,17647,0.905970662030675,0.510047471986295,0.39592319004438,157
0.575,17769,0.287312347683555,0.214041804971506,155,17834,0.00415912964046294,0.128292754959365,157,17802,0.291471477324018,0.34233455993087,-0.0508630826068525,157
0.58,17924,0.832559384838553,0.551200286931259,155,17989,0.365664153020003,0.841309860695574,157,17956,1.19822353785856,1.39251014762683,-0.194286609768276,157
0.585,18078,0,0,155,18144,0.204798517147517,0.147331250264337,157,18111,0.204798517147517,0.147331250264337,0.0574672668831799,157
0.59,18233,0.770338410909847,0.632299566730917,155,18299,0.115518510648017,0.0413174745586906,157,18266,0.885856921557865,0.673617041289608,0.212239880268257,157
0.595,18387,0.206714594850987,0.126757802961358,155,18455,0.496148048904687,0.347173044638196,157,18421,0.702862643755675,0.473930847599555,0.22893179615612,157
0.6,18542,0.310781664474828,0.177376883018073,155,18610,0.163477724548155,0.115890880072083,157,18576,0.474259389022982,0.293267763090156,0.180991625932827,157
0.605,18696,0.285077340240952,0.876098548340286,155,18765,0.319346895122169,0.710040441331397,157,18730,0.604424235363121,1.58613898967168,-0.981714754308562,157
0.61,18851,0.313692567900998,1,155,18920,0.136206060376512,0.398192685787036,157,18886,0.44989862827751,1.39819268578704,-0.948294057509526,157
0.615,19005,0.236804128143003,0.84227841209495,155,19075,0.396854158370748,0.490653291627035,157,19040,0.633658286513751,1.33293170372199,-0.699273417208234,157
0.62,19160,0.296543330667117,0.163805020720432,155,19230,0.167101556757429,0.0775864983469129,157,19195,0.463644887424545,0.241391519067345,0.222253368357201,157
0.625,19314,0.187526930460841,0.131016080678483,155,19385,0.176276260861132,0.158323420346897,157,19350,0.363803191321973,0.28933950102538,0.074463690296593,157
0.63,19469,0.739982206550362,0.497993536264952,155,19540,0.777315547364845,0.649725323913669,157,19504,1.51729775391521,1.14771886017862,0.369578893736585,157
0.635,19623,0.674122968077604,0.616611810443807,155,19695,0.206807495339829,0.0939758472728633,157,19659,0.880930463417433,0.71058765771667,0.170342805700763,157
0.64,19778,0.345325909702553,0.246596308391445,155,19850,0.163495808633654,0.101390517979416,157,19814,0.508821718336207,0.347986826370861,0.160834891965346,157
0.645,19932,0.195146097670612,0.0567166426567561,155,20005,0.594678476248703,0.528832077225144,157,19968,0.789824573919315,0.5855487198819,0.204275854037415,157
0.65,20087,0.0668137306314007,0.170113197350858,155,20160,0.174822706903854,0.152064388050753,157,20124,0.241636437535255,0.322177585401611,-0.0805411478663559,157
0.655,20241,0.243370652528541,0.225447214489176,155,20315,0.230247103245138,0.11335431841549,157,20278,0.473617755773679,0.338801532904666,0.134816222869013,157
0.66,20396,0.120229138957865,0.112916975024499,155,20471,0.156416380329024,0.884363199780807,157,20434,0.276645519286889,0.997280174805305,-0.720634655518416,157
0.665,20550,0.102969732282414,0.0470789516246326,155,20626,0.266451058691939,0.955887959460693,157,20588,0.369420790974353,1.00296691108533,-0.633546120110972,157
0.67,20705,0.135492598166497,0.0229522545757535,155,20781,0.7127391994441,0.720654283401669,157,20743,0.848231797610596,0.743606537977423,0.104625259633174,157
0.675,20860,0.217670450493775,0.0950767536673242,155,20936,0.0666228381547437,0.525112827159798,157,20898,0.284293288648518,0.620189580827122,-0.335896292178604,157
0.68,21014,0.220428661788823,0.182713019421996,155,21091,0.14134710563352,0.118543945737774,157,21052,0.361775767422343,0.30125696515977,0.0605188022625726,157
0.685,21169,0.171379845242121,0.0812580401005714,155,21246,0.311771147448531,0.074520104106914,157,21208,0.483150992690652,0.155778144207485,0.327372848483167,157
0.69,21323,0.0841458066943106,0.107292255895686,155,21401,0.365567156243574,0.477460949059971,157,21362,0.449712962937884,0.584753204955657,-0.135040242017773,157
0.695,21478,0.146697465821229,0.110634197654798,155,21556,0.28653003728946,0.78950780203809,157,21517,0.433227503110689,0.900141999692888,-0.466914496582199,157
0.7,21632,0.174729261421488,0.223597984649192,155,21711,0.431787370594441,0.974688516824908,157,21672,0.606516632015929,1.1982865014741,-0.591769869458171,157
0.705,21787,0.337837185690443,0.316235041150924,155,21866,0.28690623428065,0.745397671108099,157,21826,0.624743419971093,1.06163271225902,-0.43688929228793,157
0.71,21941,0.0811305773741366,0.0361850032770857,155,22021,0.162609424027484,0.226426232524425,157,21981,0.243740001401621,0.262611235801511,-0.0188712343998898,157
0.715,22096,0.292762552913545,0.36896747068897,155,22176,0.37698923820208,0.28894090275625,157,22136,0.669751791115624,0.65790837344522,0.0118434176704041,157
0.72,22250,0.240620973083598,0.0796074133274427,155,22332,0.130704322185124,0.184257792230153,157,22291,0.371325295268722,0.263865205557596,0.107460089711126,157
0.725,22405,0.233429617473123,0.2338919149127,155,22487,0.452897708902925,0.713099969758027,157,22446,0.686327326376048,0.946991884670727,-0.260664558294679,157
0.73,22559,0.0701534193067365,0.0707659659503315,155,22642,0.373360450583573,0.817804612068322,157,22600,0.443513869890309,0.888570578018653,-0.445056708128344,157
0.735,22714,0.34242364755757,0.120433846444201,155,22797,0.0618122918651033,0.120502505467927,157,22756,0.404235939422673,0.240936351912129,0.163299587510545,157
0.74,22868,0.178791137503506,0.0642069186078684,155,22952,0.412448165089207,0.9217238448967,157,22910,0.591239302592713,0.985930763504569,-0.394691460911855,157
0.745,23023,0.174121436126236,0.16618623614801,155,23107,0.15785845934037,0.206876265045952,157,23065,0.331979895466607,0.373062501193963,-0.0410826057273561,157
0.75,23177,0.23484110050132,0.164510091841927,155,23262,0.860643876972299,0.605135049904918,157,23220,1.09548497747362,0.769645141746845,0.325839835726775,157
0.755,23332,0.210614657080592,0.172402427714845,155,23417,1,0.639365391485666,157,23374,1.21061465708059,0.811767819200511,0.398846837880082,157
0.76,23486,0.221603353737464,0.223709747233704,155,23572,0.240120108675575,0.386504557780254,157,23529,0.461723462413039,0.610214305013958,-0.148490842600919,157
0.765,23641,0.158605108425098,0.130957006036652,155,23727,0.445594306701065,0.390449669576539,157,23684,0.604199415126163,0.521406675613191,0.0827927395129724,157
0.77,23795,0.0821416057848411,0.163571998489398,155,23882,0.312185287469296,1,157,23838,0.394326893254137,1.1635719984894,-0.769245105235261,157
0.775,23950,0.258572573520449,0.105226462663553,155,24037,0.211478421667369,0.870260870338925,157,23994,0.470050995187818,0.975487333002478,-0.50543633781466,157
0.78,24104,0.0525631820385109,0.0668290832474037,155,24192,0.0659930271691335,0.140971434765181,157,24148,0.118556209207644,0.207800518012585,-0.0892443088049406,157
0.785,24259,0.354413058621607,0.152119962199187,155,24348,0.255194836201313,0.0746834334975331,157,24304,0.60960789482292,0.22680339569672,0.382804499126199,157
0.79,24413,0.260844568635376,0.280998118002098,155,24503,0.0618567500439878,0.211252873121958,157,24458,0.322701318679364,0.492250991124056,-0.169549672444692,157
0.795,24568,0.188926119435909,0.0387257922589758,155,24658,0.330750837105937,0.269819157276821,157,24613,0.519676956541846,0.308544949535797,0.211132007006049,157
0.8,24722,0.109842620867584,0.0324279950178704,155,24813,0.147381918106261,0.173960686933798,157,24768,0.257224538973845,0.206388681951668,0.0508358570221767,157
0.805,24877,0.164352593069953,0.0946401623580101,155,24968,0.388823256520064,0.232632727172975,157,24922,0.553175849590017,0.327272889530985,0.225902960059032,157
0.81,25031,0.22654157600361,0.158013583178538,155,25123,0.193902795515589,0.0936310739010357,157,25077,0.420444371519199,0.251644657079573,0.168799714439626,157
0.815,25186,0.10310285747519,0.314161643562628,155,25278,0.105604297583869,0.295165245889945,157,25232,0.208707155059059,0.609326889452572,-0.400619734393513,157
0.82,25340,0.344508372521304,0.380017920979144,155,25433,0.133796218314597,0.402766655106691,157,25386,0.4783045908359,0.782784576085835,-0.304479985249935,157
0.825,25495,0.0898572518888918,0.165074919981504,155,25588,0.0365806854020424,0.130085301155886,157,25542,0.126437937290934,0.29516022113739,-0.168722283846456,157
0.83,25649,0.532344120386516,0.818540685071828,155,25743,0.200819538305567,0.243536595443805,157,25696,0.733163658692083,1.06207728051563,-0.328913621823549,157
0.835,25804,0.239284143472511,0.149445030054634,155,25898,0.137079866361536,0.134953257427049,157,25851,0.376364009834047,0.284398287481683,0.0919657223523633,157
0.84,25959,0.164012933404295,0.290403978717889,155,26053,0.111258104869211,0.196706476840532,157,26006,0.275271038273506,0.487110455558421,-0.211839417284916,157
0.845,26113,0.44026125067466,0.423135858153592,155,26209,0.305644344571173,0.0747060313689447,157,26161,0.745905595245833,0.497841889522537,0.248063705723296,157
0.85,26268,0.311048521890802,0.257588079775832,155,26364,0.121202070188101,0.493306151381982,157,26316,0.432250592078903,0.750894231157814,-0.318643639078911,157
0.855,26422,0.345572152767671,0.156735246597577,155,26519,0.214058272599671,0.229068248630573,157,26470,0.559630425367342,0.38580349522815,0.173826930139192,157
0.86,26577,0.133274933330995,0.134489554898869,155,26674,0.403537376689696,0.113636474615324,157,26626,0.536812310020692,0.248126029514193,0.288686280506499,157
0.865,26731,0.240223226528927,0.133272271527726,155,26829,0.0846618979296493,0.0852266053606279,157,26780,0.324885124458577,0.218498876888354,0.106386247570223,157
0.87,26886,0.147826824473796,0.228947676037332,155,26984,0.198932114733362,0.110045412223078,157,26935,0.346758939207158,0.338993088260411,0.0077658509467477,157
0.875,27040,0.131436035338405,0.228096476614165,155,27139,0.124723024033054,0.11417546528318,157,27090,0.256159059371458,0.342271941897346,-0.0861128825258873,157
0.88,27195,0.0672806678058295,0.267806281343295,155,27294,0.129591916729023,0.0971880394532772,157,27244,0.196872584534853,0.364994320796573,-0.16812173626172,157
0.885,27349,0.316903538636526,0.304620011724464,155,27449,0.343166698487929,0.162827496583754,157,27399,0.660070237124455,0.467447508308218,0.192622728816237,157
0.89,27504,0.133730098534866,0.242006361415479,155,27604,0.070415682905472,0.0944790211969191,157,27554,0.204145781440338,0.336485382612398,-0.13233960117206,157
0.895,27658,0.137373091389447,0.0850347182086254,155,27759,0.30561291741824,0.0760352944837792,157,27708,0.442986008807687,0.161070012692405,0.281915996115282,157
0.9,27813,0.164683066004426,0.203215318083691,155,27914,0.073562760415674,0.0417382918178741,157,27864,0.2382458264201,0.244953609901565,-0.00670778348146539,157
