"crossing_id","rank_left","rank_right","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",2322,2476,2464,0.211591538950673,-0.0172460715647041
"crossing_2",2476,2632,2483,-0.0172460715647041,0.34731853420815
"crossing_3",3715,3870,3856,0.0297888845547127,-0.00292505847193847
"crossing_4",3870,4024,3871,-0.00292505847193847,0.408936920847817
"crossing_5",4798,4954,4951,0.174075233585476,-0.00360650878846519
"crossing_6",5264,5418,5316,-0.360736075678592,0.713295544034817
"crossing_7",5882,6037,5959,0.216351836310246,-0.216401927246174
"crossing_8",6037,6192,6094,-0.216401927246174,0.369252599271276
"crossing_9",6192,6346,6268,0.369252599271276,-0.380846147783695
"crossing_10",6812,6966,6896,-0.0523596644354063,0.0435434648214534
"crossing_11",8050,8204,8147,0.189857273072165,-0.111608106501345
"crossing_12",8359,8514,8386,-0.041684429913605,0.197795419216495
"crossing_13",9133,9288,9199,0.494629120389879,-0.65989458868796
"crossing_14",9442,9598,9483,-0.0739012237369802,0.206125728782175
"crossing_15",9752,9907,9796,0.258757285210991,-0.64404362075862
"crossing_16",10062,10216,10192,-0.553462447433419,0.100407149947434
"crossing_17",10216,10372,10288,0.100407149947434,-0.117060766871462
"crossing_18",10526,10682,10549,-0.157526468298489,0.888520045237483
"crossing_19",10836,10991,10888,0.110124624779932,-0.219821443327838
"crossing_20",12074,12229,12198,-0.0787762441367262,0.0194625169391045
"crossing_21",12384,12538,12435,0.162732559822727,-0.331976466983618
"crossing_22",12538,12694,12662,-0.331976466983618,0.0852415358505274
"crossing_23",13003,13158,13029,0.112623935382156,-0.563910000565645
"crossing_24",13468,13622,13578,-0.625859490249362,0.251436202227258
"crossing_25",13622,13777,13759,0.251436202227258,-0.0333906014700988
"crossing_26",13932,14086,14081,-0.450314169663681,0.0155054517602337
"crossing_27",14241,14396,14276,0.167412691011735,-0.565076578974999
"crossing_28",15016,15170,15137,-0.343517928745036,0.0942939559506372
"crossing_29",15634,15790,15663,0.119646749781754,-0.51708403934919
"crossing_30",16254,16408,16293,-0.0737171290954963,0.218825556075486
"crossing_31",17028,17182,17031,0.00938096502081187,-0.425373086791825
"crossing_32",17338,17492,17455,-1.05533607411494,0.335305375985629
"crossing_33",17647,17802,17784,0.39592319004438,-0.0508630826068525
"crossing_34",17956,18111,18076,-0.194286609768276,0.0574672668831799
"crossing_35",18576,18730,18600,0.180991625932827,-0.981714754308562
"crossing_36",19040,19195,19158,-0.699273417208234,0.222253368357201
"crossing_37",19968,20124,20080,0.204275854037415,-0.0805411478663559
"crossing_38",20124,20278,20182,-0.0805411478663559,0.134816222869013
"crossing_39",20278,20434,20303,0.134816222869013,-0.720634655518416
"crossing_40",20588,20743,20721,-0.633546120110972,0.104625259633174
"crossing_41",20743,20898,20780,0.104625259633174,-0.335896292178604
"crossing_42",20898,21052,21028,-0.335896292178604,0.0605188022625726
"crossing_43",21208,21362,21317,0.327372848483167,-0.135040242017773
"crossing_44",21981,22136,22076,-0.0188712343998898,0.0118434176704041
"crossing_45",22291,22446,22336,0.107460089711126,-0.260664558294679
"crossing_46",22600,22756,22714,-0.445056708128344,0.163299587510545
"crossing_47",22756,22910,22801,0.163299587510545,-0.394691460911855
"crossing_48",23065,23220,23082,-0.0410826057273561,0.325839835726775
"crossing_49",23374,23529,23487,0.398846837880082,-0.148490842600919
"crossing_50",23529,23684,23629,-0.148490842600919,0.0827927395129724
"crossing_51",23684,23838,23699,0.0827927395129724,-0.769245105235261
"crossing_52",24148,24304,24177,-0.0892443088049406,0.382804499126199
"crossing_53",24304,24458,24411,0.382804499126199,-0.169549672444692
"crossing_54",24458,24613,24527,-0.169549672444692,0.211132007006049
"crossing_55",25077,25232,25123,0.168799714439626,-0.400619734393513
"crossing_56",25696,25851,25817,-0.328913621823549,0.0919657223523633
"crossing_57",25851,26006,25898,0.0919657223523633,-0.211839417284916
"crossing_58",26006,26161,26077,-0.211839417284916,0.248063705723296
"crossing_59",26161,26316,26229,0.248063705723296,-0.318643639078911
"crossing_60",26316,26470,26416,-0.318643639078911,0.173826930139192
"crossing_61",26935,27090,26948,0.0077658509467477,-0.0861128825258873
"crossing_62",27244,27399,27316,-0.16812173626172,0.192622728816237
"crossing_63",27399,27554,27491,0.192622728816237,-0.13233960117206
"crossing_64",27554,27708,27603,-0.13233960117206,0.281915996115282
"crossing_65",27708,27864,27860,0.281915996115282,-0.00670778348146539
"crossing_66",28328,28483,28447,-0.238189823149897,0.0714687519113019
"crossing_67",28792,28947,28899,0.133467463216882,-0.0606138896973625
"crossing_68",28947,29102,29077,-0.0606138896973625,0.0117306475193121
"crossing_69",29102,29256,29174,0.0117306475193121,-0.0135058797302963
"crossing_70",29412,29566,29424,-0.021183564175632,0.248693110631192
"crossing_71",29566,29721,29642,0.248693110631192,-0.260884855940993
"crossing_72",30031,30186,30151,-0.272037218114459,0.0790905885836897
"crossing_73",30186,30340,30221,0.0790905885836897,-0.267669660955108
"crossing_74",30340,30495,30461,-0.267669660955108,0.0746701554725865
