"feature_id","gene_symbol_trt","pc1_loading_trt","pc1_loading_abs_trt","rank_trt","gene_symbol_ctrl","pc1_loading_ctrl","pc1_loading_abs_ctrl","rank_ctrl","gene_symbol","combined_rank"
"157795","-",-0.0309990404522689,0.0309990404522689,1,"-",0.0211852875685526,0.0211852875685526,13,"-",7
"56517","LOC689961",0.0216892353688538,0.0216892353688538,14,"LOC689961",-0.0183278889638517,0.0183278889638517,66,"LOC689961",40
"129813","Tctn1",-0.021269180911999,0.021269180911999,18,"Tctn1",0.0167575385283521,0.0167575385283521,146,"Tctn1",82
"22582","Plpp4",-0.0212668228681284,0.0212668228681284,19,"Plpp4",0.016241695263432,0.016241695263432,188,"Plpp4",104
"576013","Slc25a5",0.0193187742406529,0.0193187742406529,44,"Slc25a5",-0.0158231699940892,0.0158231699940892,240,"Slc25a5",142
"158772","Tmem128",-0.0161385669955397,0.0161385669955397,198,"Tmem128",0.0175520402028438,0.0175520402028438,97,"Tmem128",148
"359327","-",-0.0194925411299778,0.0194925411299778,39,"-",0.0152629461808452,0.0152629461808452,323,"-",181
"410853","-",-0.0166267866093667,0.0166267866093667,146,"-",0.0158838473119174,0.0158838473119174,226,"-",186
"534198","-",-0.0241861738042019,0.0241861738042019,4,"-",0.0144708045984127,0.0144708045984127,436,"-",220
"484764","Tuba1a",-0.0178680847203235,0.0178680847203235,77,"Tuba1a",-0.0149985660276307,0.0149985660276307,367,"Tuba1a",222
"96223","Cacng5",-0.018702192673109,0.018702192673109,57,"Cacng5",-0.0147216324079009,0.0147216324079009,396,"Cacng5",226
"359012","Ncoa3",-0.0156641806087861,0.0156641806087861,245,"Ncoa3",0.0157524780918144,0.0157524780918144,257,"Ncoa3",251
"462674","Smoc1",-0.0153533848784572,0.0153533848784572,288,"Smoc1",0.0157518442229674,0.0157518442229674,258,"Smoc1",273
"286858","Arsb",0.0146513847769088,0.0146513847769088,425,"Arsb",0.0169042845130493,0.0169042845130493,135,"Arsb",280
"435225","Dhdds",0.0168978154904821,0.0168978154904821,128,"Dhdds",-0.0144817096471443,0.0144817096471443,435,"Dhdds",282
"330460","Trim44",-0.0183054967698231,0.0183054967698231,61,"Trim44",-0.0141686247076181,0.0141686247076181,513,"Trim44",287
"71209","Vamp2",-0.0219780827193043,0.0219780827193043,11,"Vamp2",0.0138937445462407,0.0138937445462407,596,"Vamp2",304
"47837","Dlg2",0.0155199293362644,0.0155199293362644,264,"Dlg2",0.0151114418769168,0.0151114418769168,349,"Dlg2",306
"116600","Abcc5",-0.0138944194444139,0.0138944194444139,611,"Abcc5",-0.025500922944925,0.025500922944925,2,"Abcc5",306
"232872","Garem1",-0.0181310421446101,0.0181310421446101,67,"Garem1",0.0140285623348139,0.0140285623348139,553,"Garem1",310
"60409","Zfyve27",-0.0136411932380915,0.0136411932380915,685,"Zfyve27",0.0205582332472524,0.0205582332472524,18,"Zfyve27",352
"457865","-",-0.0207174387691123,0.0207174387691123,23,"-",0.0135563319575265,0.0135563319575265,691,"-",357
"126860","Agfg2",-0.0141742271617246,0.0141742271617246,539,"Agfg2",0.0161596843431778,0.0161596843431778,194,"Agfg2",366
"188598","Xkr6",-0.0167670915690934,0.0167670915690934,134,"Xkr6",0.0138391722053998,0.0138391722053998,606,"Xkr6",370
"189200","Nefl",-0.0188608706226147,0.0188608706226147,54,"Nefl",0.0134656787067984,0.0134656787067984,713,"Nefl",384
"38383","Isoc2b",-0.0150622376331219,0.0150622376331219,340,"Isoc2b",0.0143760865484646,0.0143760865484646,456,"Isoc2b",398
"278072","Otud7b",-0.0173786425632216,0.0173786425632216,103,"Otud7b",0.0134634361416655,0.0134634361416655,714,"Otud7b",408
"424073","LOC688867",-0.0218991751164638,0.0218991751164638,13,"LOC688867",0.0130647724572576,0.0130647724572576,839,"LOC688867",426
"60297","Lcor",-0.0135585920933032,0.0135585920933032,711,"Lcor",-0.0165665649530893,0.0165665649530893,163,"Lcor",437
"24788","Pc",-0.01706564968165,0.01706564968165,119,"Pc",0.0131660390496252,0.0131660390496252,799,"Pc",459
"451294","-",0.0161061457823933,0.0161061457823933,201,"-",-0.0133779612176907,0.0133779612176907,736,"-",468
"63946","Rbfox1",-0.0153990402178291,0.0153990402178291,279,"Rbfox1",0.0136330785305598,0.0136330785305598,659,"Rbfox1",469
"381918","-",-0.0142438098720897,0.0142438098720897,525,"-",0.0145921200179901,0.0145921200179901,417,"-",471
"510466","-",-0.0156564232439323,0.0156564232439323,247,"-",0.0135259332112714,0.0135259332112714,700,"-",474
"443935","-",0.0176126452936002,0.0176126452936002,92,"-",-0.0129213191752658,0.0129213191752658,885,"-",488
"2845","-",-0.0135166585810768,0.0135166585810768,724,"-",0.0157275986137691,0.0157275986137691,263,"-",494
"372804","Alms1",0.0206382779020618,0.0206382779020618,25,"Alms1",-0.0126678107236125,0.0126678107236125,980,"Alms1",502
"476306","Rnf19a",-0.0144669724890692,0.0144669724890692,463,"Rnf19a",-0.0140296635893504,0.0140296635893504,552,"Rnf19a",508
"75698","Hlf",-0.0131685826934775,0.0131685826934775,852,"Hlf",0.0165293511716212,0.0165293511716212,165,"Hlf",508
"248384","-",-0.022209518586489,0.022209518586489,9,"-",0.0125536413096586,0.0125536413096586,1026,"-",518
"257180","Siah1",-0.0135899961813467,0.0135899961813467,705,"Siah1",0.015226032721177,0.015226032721177,332,"Siah1",518
"334610","Pak5",-0.0133203929688157,0.0133203929688157,788,"Pak5",-0.0157768771266248,0.0157768771266248,252,"Pak5",520
"265079","Map1b",-0.0146796434452653,0.0146796434452653,415,"Map1b",-0.0136919824519202,0.0136919824519202,642,"Map1b",528
"515528","Ubp1",-0.0173504245376617,0.0173504245376617,106,"Ubp1",0.0127271318496609,0.0127271318496609,959,"Ubp1",532
"460101","Pnn",-0.016533776758249,0.016533776758249,154,"Pnn",-0.0128291722942886,0.0128291722942886,923,"Pnn",538
"339349","Phactr3",-0.0154550045725765,0.0154550045725765,274,"Phactr3",-0.0131553866985555,0.0131553866985555,807,"Phactr3",540
"499747","Vdr",0.0159029107753089,0.0159029107753089,219,"Vdr",0.0129398487795664,0.0129398487795664,876,"Vdr",548
"167027","RGD1563570",-0.0133529794803675,0.0133529794803675,779,"RGD1563570",-0.0152877691044102,0.0152877691044102,318,"RGD1563570",548
"178069","LOC102557042",0.0132575038264405,0.0132575038264405,815,"LOC102557042",-0.0153914997097646,0.0153914997097646,305,"LOC102557042",560
"435352","Man1c1",-0.0126067253593682,0.0126067253593682,1110,"Man1c1",-0.0186368971643172,0.0186368971643172,52,"Man1c1",581
"113992","Gap43",-0.017656909130085,0.017656909130085,89,"Gap43",-0.0123634870166865,0.0123634870166865,1115,"Gap43",602
"92652","Septin4",0.0150589085759753,0.0150589085759753,342,"Septin4",-0.0129293638876089,0.0129293638876089,879,"Septin4",610
"460382","Lrfn5",-0.0134939377778757,0.0134939377778757,729,"Lrfn5",0.0142136560928204,0.0142136560928204,499,"Lrfn5",614
"385540","Ing3",-0.0162465173825596,0.0162465173825596,187,"Ing3",0.0124918974617478,0.0124918974617478,1061,"Ing3",624
"120567","Dnajc30",-0.0130701952326083,0.0130701952326083,900,"Dnajc30",0.0151250102974065,0.0151250102974065,347,"Dnajc30",624
"305466","-",-0.0134023536993261,0.0134023536993261,759,"-",0.0142136560928204,0.0142136560928204,498,"-",628
"397156","-",-0.0136805707956826,0.0136805707956826,668,"-",0.0139025587649522,0.0139025587649522,591,"-",630
"125167","Slc7a1",0.0135289816113657,0.0135289816113657,720,"Slc7a1",-0.0140260221295433,0.0140260221295433,554,"Slc7a1",637
"533050","Adgre4",-0.015353662977473,0.015353662977473,287,"Adgre4",0.0126379053794587,0.0126379053794587,999,"Adgre4",643
"450859","Brf1",-0.0153618143643705,0.0153618143643705,284,"Brf1",-0.0125952628339204,0.0125952628339204,1012,"Brf1",648
"76080","Epn3",-0.0133891222895263,0.0133891222895263,764,"Epn3",0.014099611959035,0.014099611959035,532,"Epn3",648
"291878","-",0.0158010321009923,0.0158010321009923,229,"-",-0.0124682445134157,0.0124682445134157,1070,"-",650
"84336","Slit3",-0.0126559681104748,0.0126559681104748,1083,"Slit3",-0.0158449035013648,0.0158449035013648,237,"Slit3",660
"385063","Cftr",0.0139943367574433,0.0139943367574433,583,"Cftr",-0.0133210772504492,0.0133210772504492,750,"Cftr",666
"78148","Lrrc37a",-0.0136272978521713,0.0136272978521713,696,"Lrrc37a",0.0137151432237559,0.0137151432237559,639,"Lrrc37a",668
"133139","LOC102547127",-0.0256314265915497,0.0256314265915497,2,"LOC102547127",0.0119385184612708,0.0119385184612708,1355,"LOC102547127",678
"346866","Ube2e3",-0.0125265246933592,0.0125265246933592,1146,"Ube2e3",-0.0159600817703954,0.0159600817703954,216,"Ube2e3",681
"130490","Taok3",-0.0177783585962102,0.0177783585962102,83,"Taok3",0.0120280525440377,0.0120280525440377,1296,"Taok3",690
"471355","Hsp90b1",-0.0147877798793393,0.0147877798793393,391,"Hsp90b1",-0.0126235454933839,0.0126235454933839,1002,"Hsp90b1",696
"172745","Usp34",-0.0213649136672032,0.0213649136672032,16,"Usp34",0.0118610427254996,0.0118610427254996,1395,"Usp34",706
"118112","Alox5ap",-0.0135318548150123,0.0135318548150123,719,"Alox5ap",-0.0135000886083125,0.0135000886083125,705,"Alox5ap",712
"393007","Lrrtm4",-0.0136649509884159,0.0136649509884159,673,"Lrrtm4",-0.0132995715741924,0.0132995715741924,761,"Lrrtm4",717
"35939","Scaf8",-0.0130438775954391,0.0130438775954391,910,"Scaf8",0.0141157007846373,0.0141157007846373,527,"Scaf8",718
"125443","Cyp3a71-ps",-0.0145776821735344,0.0145776821735344,442,"Cyp3a71-ps",0.0126379053794587,0.0126379053794587,998,"Cyp3a71-ps",720
"460183","-",-0.0125473420180398,0.0125473420180398,1137,"-",0.0153096917269408,0.0153096917269408,315,"-",726
"459767","Srp54a",-0.0130809978988705,0.0130809978988705,894,"Srp54a",-0.0139748912435271,0.0139748912435271,571,"Srp54a",732
"450798","Ahnak2",-0.017307403692837,0.017307403692837,111,"Ahnak2",0.0118720915226653,0.0118720915226653,1386,"Ahnak2",748
"24918","Peli3",-0.012229004063664,0.012229004063664,1308,"Peli3",-0.0162031401477806,0.0162031401477806,190,"Peli3",749
"11310","Prmt1",-0.0132412815369346,0.0132412815369346,820,"Prmt1",-0.0135584028008845,0.0135584028008845,689,"Prmt1",754
"258795","Thap11",-0.0121321183277771,0.0121321183277771,1362,"Thap11",0.0163493154547935,0.0163493154547935,179,"Thap11",770
"188211","C1qtnf9",-0.0135376539884298,0.0135376539884298,716,"C1qtnf9",-0.0130260133870699,0.0130260133870699,854,"C1qtnf9",785
"352233","Eid1",-0.0121927969179395,0.0121927969179395,1325,"Eid1",-0.0158017278412943,0.0158017278412943,246,"Eid1",786
"537315","-",-0.0120257024074893,0.0120257024074893,1416,"-",0.0162757488601457,0.0162757488601457,184,"-",800
"525889","-",0.0137120977749036,0.0137120977749036,660,"-",-0.0127555108899082,0.0127555108899082,946,"-",803
"401103","LOC297756",-0.0152996273010525,0.0152996273010525,296,"LOC297756",0.0119904954168879,0.0119904954168879,1328,"LOC297756",812
"247426","Tcf4",-0.0145657626631359,0.0145657626631359,446,"Tcf4",0.0122059921893819,0.0122059921893819,1190,"Tcf4",818
"176301","Acin1",-0.0120717588329898,0.0120717588329898,1394,"Acin1",-0.015747820090342,0.015747820090342,259,"Acin1",826
"498232","RGD1560617",-0.0145290420822715,0.0145290420822715,455,"RGD1560617",0.0121954304499585,0.0121954304499585,1199,"RGD1560617",827
"497609","Srebf2",-0.0120537535237147,0.0120537535237147,1401,"Srebf2",0.015744733654874,0.015744733654874,260,"Srebf2",830
"305063","Elovl6",-0.0135635597870958,0.0135635597870958,709,"Elovl6",0.0127277601277341,0.0127277601277341,957,"Elovl6",833
"469198","-",-0.0130861204309623,0.0130861204309623,890,"-",0.0131972881148367,0.0131972881148367,788,"-",839
"239756","-",-0.0117404466524957,0.0117404466524957,1595,"-",0.0176423871412529,0.0176423871412529,93,"-",844
"132023","-",-0.0159664675459953,0.0159664675459953,214,"-",-0.0117002679207063,0.0117002679207063,1497,"-",856
"225383","Txndc5",-0.012159187895124,0.012159187895124,1344,"Txndc5",0.0149762796351982,0.0149762796351982,369,"Txndc5",856
"371082","Kdm3a",-0.0119064542073123,0.0119064542073123,1484,"Kdm3a",-0.0156002788014596,0.0156002788014596,271,"Kdm3a",878
"51459","Far1",-0.0126774365255885,0.0126774365255885,1079,"Far1",-0.0135625736041583,0.0135625736041583,688,"Far1",884
"273422","-",-0.015112697989335,0.015112697989335,332,"-",0.0117745198060281,0.0117745198060281,1447,"-",890
"100193","LOC680960",-0.0131014476765848,0.0131014476765848,880,"LOC680960",0.012846567746023,0.012846567746023,910,"LOC680960",895
"408938","Tle1",-0.0155590498851833,0.0155590498851833,255,"Tle1",-0.0116306992152711,0.0116306992152711,1545,"Tle1",900
"310075","Fam207a",-0.0143208632062111,0.0143208632062111,498,"Fam207a",0.0120255124605337,0.0120255124605337,1301,"Fam207a",900
"131467","Sez6l",-0.0117319506615846,0.0117319506615846,1601,"Sez6l",-0.0158851425881116,0.0158851425881116,225,"Sez6l",913
"520341","Tmem218",-0.0123602160420905,0.0123602160420905,1247,"Tmem218",0.0137866673008049,0.0137866673008049,616,"Tmem218",932
"544520","Ranbp3",0.0204351508045829,0.0204351508045829,30,"Ranbp3",-0.011211483683818,0.011211483683818,1837,"Ranbp3",934
"444175","Ap4s1",-0.014062320976969,0.014062320976969,572,"Ap4s1",0.0120280525440377,0.0120280525440377,1297,"Ap4s1",934
"298878","Serpini1",-0.0118605916130791,0.0118605916130791,1511,"Serpini1",0.0150270777524109,0.0150270777524109,363,"Serpini1",937
"96201","Helz",-0.0148439582932116,0.0148439582932116,374,"Helz",0.0116835385397311,0.0116835385397311,1513,"Helz",944
"345746","LOC108350389",0.0126450672439898,0.0126450672439898,1086,"LOC108350389",-0.0131595565960875,0.0131595565960875,805,"LOC108350389",946
"574130","Armcx3",-0.0160864483401465,0.0160864483401465,203,"Armcx3",0.0113861199913227,0.0113861199913227,1697,"Armcx3",950
"388210","-",-0.0143208632062111,0.0143208632062111,499,"-",0.0118425842408368,0.0118425842408368,1406,"-",952
"12279","-",-0.0187859789021269,0.0187859789021269,56,"-",0.0112001615447345,0.0112001615447345,1850,"-",953
"164269","Hnrnpd",-0.0150149672326074,0.0150149672326074,357,"Hnrnpd",0.0116199573450048,0.0116199573450048,1553,"Hnrnpd",955
"562589","Taf9b",-0.0153268387993799,0.0153268387993799,291,"Taf9b",0.0114922597203898,0.0114922597203898,1631,"Taf9b",961
"132845","Kdsr",-0.0128169704998431,0.0128169704998431,1015,"Kdsr",-0.0128711868537844,0.0128711868537844,907,"Kdsr",961
"572280","Gdpd2",-0.0133694763054561,0.0133694763054561,774,"Gdpd2",0.012293378497937,0.012293378497937,1151,"Gdpd2",962
"571451","Il1rapl1",-0.014320022623686,0.014320022623686,500,"Il1rapl1",0.0118119344189989,0.0118119344189989,1427,"Il1rapl1",964
"291763","Ankh",-0.01160602960384,0.01160602960384,1657,"Ankh",0.0155676049329534,0.0155676049329534,277,"Ankh",967
"422384","Triqk",-0.0132307496399196,0.0132307496399196,825,"Triqk",0.0123713391618422,0.0123713391618422,1112,"Triqk",968
"201420","-",0.0149804468960246,0.0149804468960246,362,"-",-0.0115697220962998,0.0115697220962998,1582,"-",972
"31923","Lrp11",-0.0120208621859541,0.0120208621859541,1420,"Lrp11",-0.0140446881246015,0.0140446881246015,547,"Lrp11",984
"482689","Shisal1",-0.0112350864822,0.0112350864822,1948,"Shisal1",-0.0205421597315202,0.0205421597315202,19,"Shisal1",984
"418208","Miip",-0.0127678774872121,0.0127678774872121,1033,"Miip",-0.0127295243998933,0.0127295243998933,956,"Miip",994
"578125","Emd",-0.0111912422651244,0.0111912422651244,1971,"Emd",0.0196863904662237,0.0196863904662237,29,"Emd",1000
"268523","-",0.0136346582651099,0.0136346582651099,690,"-",-0.0120080133490593,0.0120080133490593,1320,"-",1005
"426214","-",0.0205260153532895,0.0205260153532895,29,"-",-0.0110122506495362,0.0110122506495362,1983,"-",1006
"348332","-",-0.011508992283039,0.011508992283039,1731,"-",-0.0155184924291747,0.0155184924291747,281,"-",1006
"354219","Snap25",-0.0128517149868004,0.0128517149868004,989,"Snap25",-0.0125311398472538,0.0125311398472538,1034,"Snap25",1012
"42305","Slc17a7",-0.012509281456883,0.012509281456883,1150,"Slc17a7",-0.0129329327141517,0.0129329327141517,878,"Slc17a7",1014
"463892","Ift43",-0.0152169342116962,0.0152169342116962,313,"Ift43",0.0113304016016283,0.0113304016016283,1748,"Ift43",1030
"111664","LOC102556347",-0.0125191566965645,0.0125191566965645,1149,"LOC102556347",-0.0128301970104535,0.0128301970104535,922,"LOC102556347",1036
"426790","Snx30",-0.0125025625416675,0.0125025625416675,1152,"Snx30",0.0128264210645278,0.0128264210645278,924,"Snx30",1038
"29086","Pdlim1",-0.0147613951361924,0.0147613951361924,398,"Pdlim1",-0.0113877510211677,0.0113877510211677,1696,"Pdlim1",1047
"244862","-",-0.0125959886017202,0.0125959886017202,1114,"-",0.0126532435749359,0.0126532435749359,985,"-",1050
"270331","LOC100360846",0.0123456919530377,0.0123456919530377,1250,"LOC100360846",-0.0130400248013412,0.0130400248013412,849,"LOC100360846",1050
"351532","Map1a",-0.0137480107555171,0.0137480107555171,650,"Map1a",0.011728667148655,0.011728667148655,1476,"Map1a",1063
"117589","Insr",-0.0144500762579561,0.0144500762579561,468,"Insr",0.011438532828436,0.011438532828436,1661,"Insr",1064
"222113","-",-0.0115936779416742,0.0115936779416742,1661,"-",0.0142100034984467,0.0142100034984467,501,"-",1081
"376252","Mbd4",-0.0135811595086576,0.0135811595086576,707,"Mbd4",-0.0117505302834354,0.0117505302834354,1460,"Mbd4",1084
"51388","Tead1",-0.0142416557046668,0.0142416557046668,528,"Tead1",0.0114688757473817,0.0114688757473817,1645,"Tead1",1086
"316605","Rrp1b",-0.011011849332103,0.011011849332103,2088,"Rrp1b",0.017838242299829,0.017838242299829,84,"Rrp1b",1086
"311159","LOC120098901",-0.0113239613442604,0.0113239613442604,1872,"LOC120098901",-0.0153337995664067,0.0153337995664067,312,"LOC120098901",1092
"58588","Apba1",-0.0111341662896704,0.0111341662896704,2013,"Apba1",-0.0164158126143242,0.0164158126143242,175,"Apba1",1094
"270602","-",0.011748249227143,0.011748249227143,1590,"-",-0.0138266020581712,0.0138266020581712,610,"-",1100
"556460","Yes1",-0.0130126154562138,0.0130126154562138,933,"Yes1",-0.0120445644501055,0.0120445644501055,1286,"Yes1",1110
"295041","LOC103691527",-0.0113928859071831,0.0113928859071831,1817,"LOC103691527",0.0146298698367961,0.0146298698367961,413,"LOC103691527",1115
"284211","Srsf11",-0.014655864375339,0.014655864375339,423,"Srsf11",-0.011227070270088,0.011227070270088,1821,"Srsf11",1122
"502578","Naalad2",-0.0153947312734614,0.0153947312734614,281,"Naalad2",0.0110371456935608,0.0110371456935608,1966,"Naalad2",1124
"418779","Tmem201",-0.0141523757688815,0.0141523757688815,546,"Tmem201",-0.0113765539228594,0.0113765539228594,1707,"Tmem201",1126
"833","Stxbp5",0.0115543078271977,0.0115543078271977,1696,"Stxbp5",0.0139885382257982,0.0139885382257982,562,"Stxbp5",1129
"341996","St6galnac4",0.0112656839475601,0.0112656839475601,1918,"St6galnac4",-0.0151467478932805,0.0151467478932805,343,"St6galnac4",1130
"24168","Cdkn1c",-0.011853426005947,0.011853426005947,1518,"Cdkn1c",0.013313058714994,0.013313058714994,757,"Cdkn1c",1138
"82777","Rbm25l1",-0.0117155431750531,0.0117155431750531,1609,"Rbm25l1",-0.0135897952145325,0.0135897952145325,673,"Rbm25l1",1141
"59388","Prkg1",-0.0117964297786384,0.0117964297786384,1567,"Prkg1",0.0134591759315264,0.0134591759315264,718,"Prkg1",1142
"121746","Ddx55",-0.0110707097903321,0.0110707097903321,2051,"Ddx55",0.0158636359075358,0.0158636359075358,233,"Ddx55",1142
"566819","LOC689728",0.0128235083724967,0.0128235083724967,1011,"LOC689728",-0.0120526932176964,0.0120526932176964,1277,"LOC689728",1144
"173509","-",-0.0156178080063186,0.0156178080063186,252,"-",0.0109215119243008,0.0109215119243008,2043,"-",1148
"373278","Mgll",0.0130608947877634,0.0130608947877634,903,"Mgll",-0.0118270578023141,0.0118270578023141,1414,"Mgll",1158
"142934","Cntnap5c",-0.0130838878672943,0.0130838878672943,891,"Cntnap5c",0.0117882351292187,0.0117882351292187,1435,"Cntnap5c",1163
"140530","Akt3",-0.0115701551852901,0.0115701551852901,1687,"Akt3",-0.0136992660534755,0.0136992660534755,641,"Akt3",1164
"90149","LOC120095139",-0.0112676991937936,0.0112676991937936,1914,"LOC120095139",0.0146235681779989,0.0146235681779989,414,"LOC120095139",1164
"574047","Gla",-0.0141214719589842,0.0141214719589842,555,"Gla",0.0112856500769946,0.0112856500769946,1780,"Gla",1168
"172903","Bcl11a",-0.0121123215267965,0.0121123215267965,1374,"Bcl11a",0.0126768299026307,0.0126768299026307,977,"Bcl11a",1176
"364380","Elapor2",-0.0115233444366018,0.0115233444366018,1716,"Elapor2",0.0137096852721157,0.0137096852721157,640,"Elapor2",1178
"120700","Castor2",-0.013967444591942,0.013967444591942,590,"Castor2",0.0112622442927261,0.0112622442927261,1798,"Castor2",1194
"466353","-",-0.013882443609308,0.013882443609308,614,"-",0.0113036231248316,0.0113036231248316,1773,"-",1194
"139315","Nos1ap",-0.0153599670930089,0.0153599670930089,286,"Nos1ap",0.0107875630841416,0.0107875630841416,2122,"Nos1ap",1204
"523232","-",-0.0106237103994397,0.0106237103994397,2419,"-",-0.0260046030328686,0.0260046030328686,1,"-",1210
"549818","-",-0.0114703580480746,0.0114703580480746,1781,"-",0.0136826755197984,0.0136826755197984,645,"-",1213
"563670","Tcp11x2",0.0135217800314724,0.0135217800314724,723,"Tcp11x2",-0.0113699535410065,0.0113699535410065,1712,"Tcp11x2",1218
"23751","Cend1",-0.0112111960271567,0.0112111960271567,1962,"Cend1",0.014220708928886,0.014220708928886,496,"Cend1",1229
"88665","Aurkb",0.0120442810327621,0.0120442810327621,1407,"Aurkb",0.0125051602524985,0.0125051602524985,1053,"Aurkb",1230
"548044","Inpp4a",-0.0128711355389592,0.0128711355389592,983,"Inpp4a",0.0117254822604859,0.0117254822604859,1482,"Inpp4a",1232
"13528","Snurf",-0.011539078575716,0.011539078575716,1705,"Snurf",0.013282945066166,0.013282945066166,768,"Snurf",1236
"221935","RGD1566369",0.0109877855408789,0.0109877855408789,2107,"RGD1566369",-0.0149424392507744,0.0149424392507744,373,"RGD1566369",1240
"251557","Cacna1a",-0.0125296139520218,0.0125296139520218,1145,"Cacna1a",0.0119584778911817,0.0119584778911817,1345,"Cacna1a",1245
"522280","Hoatz",-0.0169231569478504,0.0169231569478504,125,"Hoatz",0.0105037261229947,0.0105037261229947,2370,"Hoatz",1248
"509713","Ppib",-0.0135346338172717,0.0135346338172717,717,"Ppib",0.0112684426728376,0.0112684426728376,1791,"Ppib",1254
"154464","Rufy3",-0.0115745482185812,0.0115745482185812,1685,"Rufy3",-0.0130994346872239,0.0130994346872239,830,"Rufy3",1258
"31771","Eif3a",-0.0154839161552824,0.0154839161552824,269,"Eif3a",0.0106290080100744,0.0106290080100744,2254,"Eif3a",1262
"417985","LOC100363133",0.0108898560031539,0.0108898560031539,2162,"LOC100363133",-0.0150191200019647,0.0150191200019647,365,"LOC100363133",1264
"255120","-",-0.0125411041711933,0.0125411041711933,1140,"-",-0.0118635772073473,0.0118635772073473,1394,"-",1267
"331339","-",0.0155207973859167,0.0155207973859167,263,"-",-0.010595201772869,0.010595201772869,2278,"-",1270
"316643","Rrp1",-0.0160358773040335,0.0160358773040335,207,"Rrp1",0.0105301288231622,0.0105301288231622,2343,"Rrp1",1275
"94399","Thra",-0.0105052034440687,0.0105052034440687,2504,"Thra",-0.0185915265879137,0.0185915265879137,55,"Thra",1280
"8713","Bckdha",-0.0106249446829902,0.0106249446829902,2418,"Bckdha",0.0166860918383815,0.0166860918383815,152,"Bckdha",1285
"188059","LOC102552603",-0.0154558141737371,0.0154558141737371,273,"LOC102552603",-0.0105615432958815,0.0105615432958815,2311,"LOC102552603",1292
"282460","-",-0.0126755892067691,0.0126755892067691,1080,"-",0.0116970424796238,0.0116970424796238,1504,"-",1292
"406511","LOC100910535",0.0121246413368179,0.0121246413368179,1368,"LOC100910535",-0.012168353795095,0.012168353795095,1216,"LOC100910535",1292
"77943","LOC102547852",-0.0114798386118358,0.0114798386118358,1773,"LOC102547852",0.0131483430006899,0.0131483430006899,812,"LOC102547852",1292
"55353","Brsk2",-0.0133729184912347,0.0133729184912347,771,"Brsk2",0.0112269517811469,0.0112269517811469,1822,"Brsk2",1296
"174540","Ngly1",-0.0104540898186131,0.0104540898186131,2526,"Ngly1",0.0178055635439052,0.0178055635439052,88,"Ngly1",1307
"200903","Fgfr1",-0.0105714862052493,0.0105714862052493,2446,"Fgfr1",0.0165001251885762,0.0165001251885762,170,"Fgfr1",1308
"317873","-",-0.0173608844439558,0.0173608844439558,104,"-",0.0103013435427651,0.0103013435427651,2518,"-",1311
"176541","Jph4",-0.0151405440811778,0.0151405440811778,328,"Jph4",-0.0105748152184951,0.0105748152184951,2295,"Jph4",1312
"42015","Lrrc4b",-0.0103994702437915,0.0103994702437915,2586,"Lrrc4b",0.0186956194151114,0.0186956194151114,48,"Lrrc4b",1317
"366093","Cttnbp2",-0.015053602511297,0.015053602511297,344,"Cttnbp2",-0.010572715165874,0.010572715165874,2297,"Cttnbp2",1320
"251517","Calr",-0.0129959130182012,0.0129959130182012,938,"Calr",-0.0113806858427442,0.0113806858427442,1703,"Calr",1320
"217337","H1f2",-0.0107346093046655,0.0107346093046655,2301,"H1f2",0.0151267638059432,0.0151267638059432,345,"H1f2",1323
"171961","Vstm2a",-0.0128113381880667,0.0128113381880667,1020,"Vstm2a",-0.0114946762198969,0.0114946762198969,1630,"Vstm2a",1325
"8290","Nectin2",0.0137178753655494,0.0137178753655494,655,"Nectin2",0.0109818534819369,0.0109818534819369,1996,"Nectin2",1326
"468811","-",-0.0143355829950799,0.0143355829950799,494,"-",0.0107164601055504,0.0107164601055504,2170,"-",1332
"465508","Kcnk13",0.0165173560437223,0.0165173560437223,156,"Kcnk13",-0.0103066018050664,0.0103066018050664,2513,"Kcnk13",1334
"347892","Psmc3",-0.0119282780599174,0.0119282780599174,1470,"Psmc3",-0.0121967094631514,0.0121967094631514,1198,"Psmc3",1334
"212180","Tdrp",-0.0117971056766635,0.0117971056766635,1564,"Tdrp",0.0123645201954133,0.0123645201954133,1114,"Tdrp",1339
"208529","-",-0.0118012782684721,0.0118012782684721,1562,"-",0.0123610837855653,0.0123610837855653,1117,"-",1340
"164273","Hnrnpd",-0.0110476823055063,0.0110476823055063,2065,"Hnrnpd",0.0137980124935472,0.0137980124935472,615,"Hnrnpd",1340
"251459","Prdx2",0.0108369309737928,0.0108369309737928,2207,"Prdx2",0.0141684068233032,0.0141684068233032,515,"Prdx2",1361
"93873","-",0.0107580855786364,0.0107580855786364,2260,"-",-0.0143529612347973,0.0143529612347973,463,"-",1362
"221584","Pip4k2a",-0.0111448117943132,0.0111448117943132,2000,"Pip4k2a",-0.0133265775100817,0.0133265775100817,747,"Pip4k2a",1374
"484604","Arf3",-0.0144615630912318,0.0144615630912318,464,"Arf3",0.0105864311384781,0.0105864311384781,2286,"Arf3",1375
"237415","Zfp532",-0.0153746117888733,0.0153746117888733,283,"Zfp532",0.0103832731752718,0.0103832731752718,2471,"Zfp532",1377
