"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.005,155,78,232,0.0989775970057417,0.0429792584919839,1.573987231515,0.494865316961732,78,232,107,187,155,0.175009328619942,0.0345092420454381
0.01,309,232,386,0.135471289008561,0.096177101174814,1.43473739344876,0.444536450536363,232,386,232,298,155,0.239536420906349,0.0772232695519704
0.015,464,387,541,0.0402468068550376,0.04976553609193,1.30800004851708,0.366739942969064,387,491,457,541,155,0.0711632415806983,0.0399581330803488
0.02,618,541,695,0.117814873671477,0.107644759927926,1.31396462720936,0.419143798377018,695,644,695,633,155,0.208316857212571,0.0864309717202023
0.025,773,696,850,0.121444681107882,0.0993624201106952,1.23259971993183,0.340361311133192,696,850,696,758,155,0.214734977895255,0.0797808507203554
0.03,927,850,1004,0.142507486188768,0.282829597492448,1.22270642624095,0.496041632723337,1004,850,1004,850,155,0.251977621559807,0.227091750298607
0.035,1082,1005,1159,0.0534517524168394,0.0840028885732906,1.05802880794375,0.283024916342746,1066,1159,1069,1159,155,0.0945118449732393,0.0674482556471363
0.04,1236,1159,1313,0.0921154116687033,0.182711624605395,1.10034631064232,0.292495384042037,1243,1164,1235,1159,155,0.162875810682231,0.146704245239571
0.045,1391,1314,1468,0.0480281408196065,0.086028140826194,1.05979670861821,0.257828072330085,1418,1347,1392,1314,155,0.0849219715772222,0.0690743870102809
0.05,1545,1468,1622,0.0717826537620155,0.177679923762355,1.02428923597457,0.343013361632675,1511,1591,1513,1591,155,0.12692401534783,0.142664152683644
0.055,1700,1623,1777,0.0590277499203551,0.12777339797532,1.02597965995575,0.332233152998794,1777,1725,1777,1623,155,0.104371162727944,0.102592815055682
0.06,1854,1777,1931,0.136345106095797,0.200762566788753,0.990917714566884,0.303117769258645,1830,1777,1836,1777,155,0.241081479044758,0.16119784877789
0.065,2009,1932,2086,0.136636919171882,0.178830289206227,0.961657185985595,0.291990046914606,2086,2025,2086,2019,155,0.241597454498528,0.143587813094181
0.07,2163,2086,2240,0.161184805778395,0.101199820340588,0.97634561055408,0.250951869848477,2086,2240,2086,2150,155,0.285002318669913,0.0812561504694083
0.075,2318,2241,2395,0.21709446148246,0.299882838709982,0.98164337153007,0.451045956308076,2333,2395,2326,2395,155,0.38386015725305,0.240784271981942
0.08,2472,2395,2549,0.0405588060587188,0.126546536347927,0.925274000266823,0.205686797965784,2475,2549,2549,2395,155,0.0717149095623228,0.101607733731772
0.085,2627,2550,2704,0.215655679256178,0.299973164771348,0.961716037148249,0.34149925957191,2704,2550,2599,2550,155,0.381316144071591,0.240856797288894
0.09,2781,2704,2858,0.168899746124119,0.12608467864998,0.874509922417688,0.169062482115978,2704,2758,2821,2749,155,0.298643653386998,0.101236895340226
0.095,2936,2859,3013,0.271449125939722,0.544371329417328,0.995664888042682,0.518054084362837,2960,3013,2962,3013,155,0.479968505220682,0.43709088124365
0.1,3090,3013,3167,0.213869930438924,0.178772531326159,0.83733636778959,0.183934313243776,3108,3167,3115,3167,155,0.378158634584133,0.143541437685828
0.105,3245,3168,3322,0.25184564617865,0.271944771351982,0.804570328824776,0.228875847237068,3168,3322,3168,3322,155,0.445306198442301,0.218352020645666
0.11,3399,3322,3476,0.14906765502557,0.115542646941456,0.88980953922981,0.231724333106094,3322,3389,3471,3391,155,0.263577122643831,0.0927724048709919
0.115,3554,3477,3631,0.15836851543081,0.11583293427996,0.85387613607202,0.167484631353419,3477,3631,3597,3523,155,0.280022635409861,0.0930054846489744
0.12,3708,3631,3785,0.124727516885922,0.192388184047858,0.818548507168308,0.073695918219184,3716,3785,3710,3785,155,0.220539593311923,0.154473823954599
0.125,3863,3786,3940,0.127507526082676,0.490520090858735,1.00195058969137,0.655121519639477,3874,3786,3882,3801,155,0.225455125288851,0.393852224015263
0.13,4017,3940,4094,0.14707821303037,0.10804578230222,0.885070862631832,0.192214102963316,3940,4028,3940,4005,155,0.260059448761649,0.0867529637383458
0.135,4172,4095,4249,0.110519432595683,0.089640362779689,1.013492143802,0.281616900296011,4095,4156,4249,4193,155,0.195417268989723,0.0719747404851612
