"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap"
"565616","Zdhhc9",9868,0.00218767654141492,11.4,75.3,11.4,63.9,5.60526315789474,4.33467293829041,2.51769647261099,4.17284762371004,1.72370600598304,1.65515115109905
"539145","Ndufs1",9869,0.00218795702060828,34.6,158.8,34.6,124.2,3.58959537572254,5.07392303333217,3.57234563785798,4.829912458666,1.2780394874357,1.25756682080801
"51122","Ctr9",9870,0.00218796776232906,68.2,422.7,68.2,354.5,5.19794721407625,6.04902565763251,4.23700086262362,5.8735252492433,1.64826378112277,1.63652438661967
"113645","Tagln3",9871,0.00218799517228514,117.6,3449.3,117.6,3331.7,28.3307823129252,8.14621646276665,4.77575648656363,8.11153806525579,3.34394892775432,3.33578157869216
"275163","Kpna4",9872,0.00218803338207492,7,8.5,7,1.5,0.214285714285714,2.2512917986065,2.07944154167984,0.916290731874155,-1.54044504094715,-1.16315080980568
"121741","Gtf2h3",9873,0.00218829976188589,9.4,22.8,9.4,13.4,1.42553191489362,3.16968558067743,2.34180580614733,2.66722820658195,0.354545017680907,0.325422400434628
"375822","Prrt3",9874,0.0021887585567388,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.907922482203638,0.799369393815253
"152270","Cd34",9875,0.00218903592782434,65.4,1288.3,65.4,1222.9,18.6987767584098,7.16185471441679,4.19569705648239,7.10979776038829,2.92845810773217,2.9141007039059
"340165","Man1b1",9876,0.00218970120500962,91.4,1113.3,91.4,1021.9,11.1805251641138,7.01598168405301,4.52612697864764,6.93039700946296,2.41417344015806,2.40427003081532
"221008","Rsu1",9877,0.00219007666384074,20.2,31.7,20.2,11.5,0.569306930693069,3.48737507790321,3.05400118167797,2.52572864430826,-0.563335569037955,-0.528272537369711
"318592","Micu1",9878,0.00219038610051757,40.6,92.3,40.6,51.7,1.27339901477832,4.5358201078533,3.72810016726722,3.96461545554732,0.241689714906696,0.236515288280099
"236992","Arhgef37",9879,0.00219099445616823,16.2,58.2,16.2,42,2.59259259259259,4.08092154188996,2.84490938381941,3.76120011569356,0.95265837604503,0.916290731874155
"505978","Abcg4",9880,0.00219144625661093,71.2,864.2,71.2,793,11.1376404494382,6.7629606940789,4.27944004589878,6.67708346124714,2.41033040321692,2.39764341534836
"277017","Rusc1",9881,0.00219150250741989,3.2,6.2,3.2,3,0.9375,1.97408102602201,1.43508452528932,1.38629436111989,-0.0645385211375712,-0.0487901641694322
"507723","-",9882,0.00219150250741989,3.2,6.2,3.2,3,0.9375,1.97408102602201,1.43508452528932,1.38629436111989,-0.0645385211375712,-0.0487901641694322
"81358","Nploc4",9883,0.00219160055426452,4.8,14.7,4.8,9.9,2.0625,2.75366071235426,1.75785791755237,2.3887627892351,0.723918839226699,0.630904871682724
"24315","Ppfia1",9884,0.00219162012029966,19.2,139.7,19.2,120.5,6.27604166666667,4.94662996412034,3.00568260440716,4.7999142627806,1.83673947389697,1.79423165837344
"297267","Rap2b",9885,0.0021916790929641,12.6,28.3,12.6,15.7,1.24603174603175,3.37758751602302,2.61006979274201,2.81540871942271,0.21996389839683,0.205338926680703
"346560","Hnrnpa3",9886,0.00219237309245759,38.4,534.3,38.4,495.9,12.9140625,6.28282733739934,3.67376581630389,6.20838879860827,2.55831683390141,2.53462298230439
"303989","Plppr5",9887,0.00219286161425335,4,6.5,4,2.5,0.625,2.01490302054226,1.6094379124341,1.25276296849537,-0.470003629245736,-0.356674943938732
"237246","Piezo2",9888,0.0021929029010379,12,120,12,108,9,4.79579054559674,2.56494935746154,4.69134788222914,2.19722457733622,2.12639852476761
"238845","Slc14a1",9889,0.00219297318809367,32.2,58.7,32.2,26.5,0.822981366459627,4.08933202039856,3.50254987592244,3.31418600467253,-0.194821719558186,-0.188363871249917
"280730","Fnbp1l",9890,0.00219346586632017,37.4,672.3,37.4,634.9,16.975935828877,6.51219099555123,3.64805745959368,6.45504131827336,2.83179680175592,2.80698385867968
"416701","C1qc",9891,0.00219355901036431,14.6,59.3,14.6,44.7,3.06164383561644,4.09933210373314,2.74727091425549,3.82209829790016,1.11895197290523,1.07482738364467
"176297","Acin1",9892,0.00219402407697521,13.4,194.8,13.4,181.4,13.5373134328358,5.27709373009641,2.66722820658195,5.20620207764023,2.60544983072417,2.53897387105828
"523213","Stoml1",9893,0.00219419134244117,48.6,368.3,48.6,319.7,6.57818930041152,5.91160932185852,3.90399083373088,5.77050610669911,1.88375952515935,1.86651527296823
"353003","Ptpra",9894,0.00219424866258306,8.4,8.3,8.4,0,-0.0119047619047619,2.23001440015921,2.24070968927596,0,NA,-2.24070968927596
"523133","Lman1l",9895,0.00219459753452459,7,8.5,7,1.5,0.214285714285714,2.2512917986065,2.07944154167984,0.916290731874155,-1.54044504094715,-1.16315080980568
"209783","RGD1560512",9896,0.00219574221352561,5.8,26.7,5.8,20.9,3.60344827586207,3.32143241319329,1.91692261218206,3.08648663682246,1.28189124141839,1.16956402464039
"149731","Usf1",9897,0.00219601861695376,13.8,171.2,13.8,157.4,11.4057971014493,5.14865659199363,2.69462718077007,5.06512347938033,2.43412174382014,2.37049629861026
"41462","RGD1562402",9898,0.00219618721504527,704.4,67310.8,704.4,66606.4,94.557637705849,11.1170908345875,6.55876501780195,11.1065709614672,4.54920957138559,4.54780594366526
"50401","LOC102549471",9899,0.0021962411139485,21.2,57.2,21.2,36,1.69811320754717,4.06388535473739,3.10009228887823,3.61091791264422,0.529517756778143,0.51082562376599
"320979","Spopl",9900,0.00219693627056166,21,29.5,21,8.5,0.404761904761905,3.41772668361337,3.09104245335832,2.2512917986065,-0.904456274227152,-0.839750654751821
"522736","Psma4",9901,0.0021972384222351,77.6,1199.3,77.6,1121.7,14.4548969072165,7.0903268045313,4.36437169943516,7.02349177746473,2.671033243462,2.65912007802957
"370094","Scrn1",9902,0.00219742661135167,177.6,3047.3,177.6,2869.7,16.1582207207207,8.02233933715994,5.1851486684424,7.96231118145333,2.78242894311527,2.77716251301093
"505870","Oaf",9903,0.00219769189675598,28.4,80.3,28.4,51.9,1.82746478873239,4.39814601655377,3.38099467434464,3.96840333886425,0.602929645004683,0.587408664519617
"417509","Dnajc16",9904,0.00219781395035742,18.8,88.7,18.8,69.9,3.71808510638298,4.49647076906475,2.98568193770049,4.26127043353808,1.31320877940386,1.27558849583759
"33735","Slc2a12",9905,0.00219802206754001,47.2,265.7,47.2,218.5,4.62923728813559,5.58612443118797,3.87535902105655,5.39135223251523,1.53239212194413,1.51599321145867
"8278","Apoe",9906,0.00219816813297408,11.4,66.8,11.4,55.4,4.85964912280702,4.21656219494635,2.51769647261099,4.03246915850401,1.58096623835279,1.51477268589302
"56114","Eif1ad",9907,0.00219829038641027,72.4,434.8,72.4,362.4,5.00552486187845,6.07718342251052,4.29592393562047,5.89550415596207,1.61054227477715,1.5995802203416
"39124","Zc3h4",9908,0.00219880473143759,24,55,24,31,1.29166666666667,4.02535169073515,3.2188758248682,3.46573590279973,0.255933374137201,0.246860077931526
"205090","Pgls",9909,0.00219897709935641,53.4,1481.3,53.4,1427.9,26.7397003745318,7.30135021451981,3.9963641538619,7.26466019647492,3.2861493664701,3.26829604261303
"234265","Hspa9",9910,0.00219921483433375,4,14,4,10,2.5,2.70805020110221,1.6094379124341,2.39789527279837,0.916290731874155,0.78845736036427
"149404","Aldh9a1",9911,0.00219928246018706,97.6,591.8,97.6,494.2,5.06352459016393,6.38485707398188,4.59107126160859,6.20496172137039,1.62206280013546,1.6138904597618
"70933","Shisa6",9912,0.00219936842935757,22.4,39.3,22.4,16.9,0.754464285714286,3.69635146895264,3.15273602236366,2.88480071284671,-0.281747336931966,-0.267935309516947
"33431","LOC100360791",9913,0.00219959279328246,398.4,53015.8,398.4,52617.4,132.071787148594,10.8783641234384,5.98996342098171,10.8708211474425,4.88334561679269,4.88085772646081
"50175","Arap1",9914,0.00220002078766311,7.2,42.7,7.2,35.5,4.93055555555556,3.77734810210154,2.10413415427021,3.59731226058845,1.59545167045936,1.49317810631824
"284989","Ttc37",9915,0.00220037700727952,22.6,137.3,22.6,114.7,5.07522123893805,4.92942523867071,3.16124671203156,4.75100063419963,1.62437011785708,1.58975392216807
"226410","Aldh5a1",9916,0.00220181427560385,12.4,9.3,12.4,0,-0.25,2.33214389523559,2.59525470695687,0,NA,-2.59525470695687
"310098","Pofut2",9917,0.00220192641892931,13.4,32.3,13.4,18.9,1.41044776119403,3.5055573969864,2.66722820658195,2.99071973173045,0.343907215108731,0.323491525148492
"96852","LOC102548022",9918,0.00220214969558615,3.4,6.3,3.4,2.9,0.852941176470588,1.98787434815435,1.48160454092422,1.3609765531356,-0.159064694629687,-0.120627987788615
"338810","Kcng1",9919,0.00220214969558615,3.4,6.3,3.4,2.9,0.852941176470588,1.98787434815435,1.48160454092422,1.3609765531356,-0.159064694629687,-0.120627987788615
"205498","Mau2",9920,0.00220279260456081,6.6,14.3,6.6,7.7,1.16666666666667,2.72785282839839,2.02814824729229,2.16332302566054,0.154150679827259,0.135174778368253
"160779","Igfbp3",9921,0.00220329647863657,18.6,113.3,18.6,94.7,5.09139784946236,4.73882657080077,2.97552956623647,4.56121829845891,1.62755241947288,1.58568873222244
"259858","Vac14",9922,0.00220353817047503,24.2,186.2,24.2,162,6.69421487603306,5.23217756404349,3.22684399451738,5.09375020080676,1.90124370206974,1.86690620628938
"327064","Stk39",9923,0.00220373878349961,14.2,59.7,14.2,45.5,3.20422535211268,4.10594369806545,2.72129542785223,3.83945231259331,1.16447036134969,1.11815688474108
"350965","Rpusd2",9924,0.00220411125339291,8.2,40.2,8.2,32,3.90243902439024,3.71843825635548,2.21920348405499,3.49650756146648,1.36160174852952,1.27730407741149
"248104","Pias2",9925,0.00220440901161411,2.8,3.2,2.8,0.4,0.142857142857143,1.43508452528932,1.33500106673234,0.336472236621213,-1.94591014905531,-0.998528830111127
"105902","-",9926,0.00220461216271421,50.4,442.3,50.4,391.9,7.77579365079365,6.09424674175101,3.93963817246112,5.97355512656441,2.05101553012826,2.03391695410329
"53387","Hirip3",9927,0.00220544323729534,34.8,121.2,34.8,86.4,2.48275862068966,4.8056590467375,3.57794789340665,4.47049528266149,0.909370289029582,0.892547389254835
"315135","Rpp21",9928,0.00220567667344669,33.6,253.8,33.6,220.2,6.55357142857143,5.54047892369801,3.54385368206368,5.39906726964818,1.88001015731942,1.8552135875845
"93913","Nfe2l1",9929,0.00220572916201407,3.4,4.3,3.4,0.9,0.264705882352941,1.66770682055808,1.48160454092422,0.641853886172395,-1.32913594727994,-0.839750654751821
"513418","Pccb",9930,0.00220584216565709,15.2,75.2,15.2,60,3.94736842105263,4.3333614626926,2.78501124223834,4.11087386417331,1.37304913436987,1.32586262193497
"312631","Slc29a3",9931,0.00220683850900431,32,124,32,92,2.875,4.8283137373023,3.49650756146648,4.53259949315326,1.05605267424931,1.03609193168678
"186627","-",9932,0.00220736841203635,8.8,12.7,8.8,3.9,0.443181818181818,2.61739583283408,2.28238238567653,1.58923520511658,-0.81377516834856,-0.693147180559946
"336709","Uqcc1",9933,0.002207596904152,28.4,143.8,28.4,115.4,4.06338028169014,4.97535347995162,3.38099467434464,4.75703253529734,1.40201520890684,1.3760378609527
"477752","-",9934,0.0022080397677921,11.2,58.2,11.2,47,4.19642857142857,4.08092154188996,2.50143595173921,3.87120101090789,1.43423382340901,1.36976505916868
"548737","Tpp2",9935,0.00220812622402336,87,820,87,733,8.42528735632184,6.71052310945243,4.47733681447821,6.59850902861452,2.13123758323207,2.12117221413631
"181060","-",9936,0.00220816804902757,12.4,132.3,12.4,119.9,9.66935483870968,4.89260222718466,2.59525470695687,4.79496375762075,2.26896158942248,2.19970905066388
"296501","Alg5",9937,0.00220827261466357,7,58,7,51,7.28571428571429,4.07753744390572,2.07944154167984,3.95124371858143,1.98591548366901,1.87180217690159
"127268","Ywhag",9938,0.00220841615736573,2091.2,507161.7,2091.2,505070.5,241.521853481255,13.1365871383914,7.64597142290966,13.1324552823938,5.48695995960421,5.48648385948416
"132918","-",9939,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"178854","-",9940,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"213847","Ntrk2",9941,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"519781","-",9942,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"543362","Ppp4r1",9943,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"552050","-",9944,0.00220940760687962,2.2,10.2,2.2,8,3.63636363636364,2.41591377830105,1.16315080980568,2.19722457733622,1.29098418131557,1.03407376753054
"176286","Psmb5",9945,0.00220998722796425,506,67770.5,506,67264.5,132.933794466403,11.1238970315727,6.22851100359118,11.1164027541783,4.8898512183183,4.88789175058709
"85313","Rack1",9946,0.00221056751164645,34.8,55.7,34.8,20.9,0.600574712643678,4.03777421073371,3.57794789340665,3.08648663682246,-0.509868227809663,-0.491461256584199
"101322","LOC120095616",9947,0.00221125881651506,9.6,16.3,9.6,6.7,0.697916666666667,2.85070650150373,2.36085400111802,2.04122032885964,-0.35965557207687,-0.319633672258383
"72674","Glod4",9948,0.00221168261500484,109.4,987.8,109.4,878.4,8.02925045703839,6.89649208670343,4.704110133843,6.77923985674671,2.08309118076739,2.07512972290371
"269358","Marchf6",9949,0.00221218059863002,317.8,11705.2,317.8,11387.4,35.8319697923222,9.36787389496064,5.76456394691606,9.34035057247373,3.57884050586831,3.57578662555767
"478669","Derl1",9950,0.00221297775389825,20.2,63.2,20.2,43,2.12871287128713,4.16200321069592,3.05400118167797,3.78418963391826,0.755517511286403,0.730188452240294
"90997","Fam222b",9951,0.0022130227046772,10.2,14.7,10.2,4.5,0.441176470588235,2.75366071235426,2.41591377830105,1.70474809223843,-0.818310323513951,-0.711165686062623
"505511","Sc5d",9952,0.00221364957577108,94.8,1377.7,94.8,1282.9,13.5327004219409,7.22889630517758,4.56226268497682,7.15765759959704,2.60510900999432,2.59539491462022
"419026","Camta1",9953,0.00221423686296721,65.2,835.7,65.2,770.5,11.8174846625767,6.72946558330155,4.19268046294296,6.64833667180322,2.46958018582756,2.45565620886025
"339575","Chrna4",9954,0.00221450831246793,4.8,2.2,4.8,0,-0.541666666666667,1.16315080980568,1.75785791755237,0,NA,-1.75785791755237
"151424","Eprs",9955,0.00221504036908374,22.2,39.2,22.2,17,0.765765765765766,3.69386699562498,3.14415227867226,2.89037175789616,-0.266878944822017,-0.253780520776099
"62633","Emx2",9956,0.00221561610367015,31,201.5,31,170.5,5.5,5.31073988654659,3.46573590279973,5.14458326660599,1.70474809223843,1.67884736380627
"438876","-",9957,0.00221567988557432,19.4,73.8,19.4,54.4,2.80412371134021,4.31481788498043,3.01553490085017,4.01457959375324,1.03109108779261,0.999044692903067
"157370","-",9958,0.00221612956938844,9.6,107.3,9.6,97.7,10.1770833333333,4.68490515400694,2.36085400111802,4.59208494643944,2.32013846057495,2.23123094532141
"529548","Usp4",9959,0.00221634571619738,60.8,234.7,60.8,173.9,2.86019736842105,5.46255980994209,4.12390336446365,5.16421438202456,1.05089063238812,1.04031101756091
"576829","Hs6st2",9960,0.00221643589408689,5.2,2.2,5.2,0,-0.576923076923077,1.16315080980568,1.82454929205105,0,NA,-1.82454929205105
"259759","Zfp612",9961,0.00221654737858172,4.8,10.7,4.8,5.9,1.22916666666667,2.45958884180371,1.75785791755237,1.93152141160321,0.206336432997828,0.17366349405084
"155912","Ociad1",9962,0.00221657646644585,6.8,13.2,6.8,6.4,0.941176470588235,2.65324196460721,2.05412373369555,2.00148000021012,-0.0606246218164349,-0.0526437334854224
"322942","-",9963,0.00221658078096198,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334
"543404","Twsg1",9964,0.00221658078096198,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334
"370423","Lancl2",9965,0.0022172721301103,19,44.5,19,25.5,1.34210526315789,3.8177123259569,2.99573227355399,3.27714473299218,0.29423947299794,0.281412459438186
"453347","Hnrnpll",9966,0.00221815198213881,28,59.5,28,31.5,1.125,4.1026433650368,3.36729582998647,3.48124008933569,0.117783035656383,0.113944259349218
"529525","Rhoa",9967,0.00221840788905039,4.4,10.3,4.4,5.9,1.34090909090909,2.42480272571829,1.68639895357023,1.93152141160321,0.293347809987458,0.245122458032985
"114703","Sec22a",9968,0.00221882637537695,20.4,103.3,20.4,82.9,4.06372549019608,4.64727136200673,3.06339092202781,4.42962561347316,1.40210016129108,1.36623469144536
"174506","Top2b",9969,0.00221890656685218,78.4,505.3,78.4,426.9,5.44515306122449,6.22712937897586,4.37449836825309,6.05888952342277,1.69472586640755,1.68439115516968
"30224","Arl3",9970,0.00221896435375974,140.4,2184.3,140.4,2043.9,14.5576923076923,7.68950839787611,4.95159275346247,7.62310416752577,2.67811953485602,2.6715114140633
"38894","LOC100365062",9971,0.00221983904588419,37,285.5,37,248.5,6.71621621621622,5.65773853615479,3.63758615972639,5.51945891519157,1.90452493289246,1.88187275546519
"150006","LOC108352650",9972,0.00222025450221021,525,13825.5,525,13300.5,25.3342857142857,9.53434231960077,6.26530121273771,9.49563208980533,3.23215864489655,3.23033087706762
"475633","Pip4k2c",9973,0.00222050843436988,99,795.5,99,696.5,7.03535353535354,6.6802271293501,4.60517018598809,6.54750251369552,1.95094794308527,1.94233232770743
"486932","Shc2",9974,0.00222068042890158,4.2,8.7,4.2,4.5,1.07142857142857,2.27212588550934,1.64865862558738,1.70474809223843,0.0689928714869512,0.0560894666510434
"65269","Pdpk1",9975,0.00222070754999969,11.8,10.2,11.8,0,-0.135593220338983,2.41591377830105,2.54944517092557,0,NA,-2.54944517092557
"242816","Matr3",9976,0.00222076564233419,11,20,11,9,0.818181818181818,3.04452243772342,2.484906649788,2.30258509299405,-0.200670695462151,-0.182321556793954
"531636","Trak1",9977,0.00222112512536012,9.4,73.8,9.4,64.4,6.85106382978723,4.31481788498043,2.34180580614733,4.18052225846315,1.92440394383435,1.83871645231583
"138940","Mgst3",9978,0.00222116555898987,397.2,54173.7,397.2,53776.5,135.388972809668,10.8999692887796,5.9869543916301,10.89261044306,4.90815191557867,4.90565605142986
"484546","Rnd1",9979,0.00222119009287944,150.4,1315.8,150.4,1165.4,7.74867021276596,7.18295982992281,5.01992534100335,7.06167736125439,2.04752124319323,2.04175202025105
"188939","Ccdc25",9980,0.00222151521351871,89.6,742.3,89.6,652.7,7.28459821428571,6.61109973173125,4.50645421304893,6.48264853061868,1.98576228566029,1.97619431756975
"320451","Pdss2",9981,0.00222269936192425,91.2,744.7,91.2,653.5,7.1655701754386,6.61432337454975,4.52396013056255,6.48387158534995,1.96928763598399,1.95991145478741
"248971","Cbln2",9982,0.00222299455038879,3.4,4.3,3.4,0.9,0.264705882352941,1.66770682055808,1.48160454092422,0.641853886172395,-1.32913594727994,-0.839750654751821
"549557","Hspe1",9983,0.00222305519050594,287.4,4364.8,287.4,4077.4,14.187195546277,8.38155672754026,5.66434840541079,8.31346003362185,2.65233983571811,2.64911162821106
"514520","Slc38a3",9984,0.00222326494373838,203.2,4791.2,203.2,4588,22.5787401574803,8.4747448751514,5.31909990573056,8.43141741439483,3.11700876254493,3.11231750866427
"352636","LOC120102056",9985,0.00222338106327293,5.4,90.8,5.4,85.4,15.8148148148148,4.51961229762644,1.85629799036563,4.45898767581001,2.7609471472243,2.60268968544438
"551079","Ccnyl1",9986,0.0022234524952511,16,23.5,16,7.5,0.46875,3.19867311755068,2.83321334405622,2.14006616349627,-0.757685701697516,-0.693147180559945
"235072","Nr3c1",9987,0.00222386085032543,9,51,9,42,4.66666666666667,3.95124371858143,2.30258509299405,3.76120011569356,1.54044504094715,1.45861502269952
"461651","Syt16",9988,0.00222394893175584,17.2,96.2,17.2,79,4.59302325581395,4.57677071146639,2.90142159408275,4.38202663467388,1.52453846864761,1.48060504059113
"264843","Btf3",9989,0.00222442360159126,68.6,535.3,68.6,466.7,6.80320699708455,6.28469370598888,4.24276456734037,6.14782706473184,1.91739411822393,1.90506249739147
"373148","Cnbp",9990,0.00222494111662894,357.6,12006.3,357.6,11648.7,32.5746644295302,9.39327007714376,5.88220756117103,9.36303570758932,3.48353482148525,3.48082814641829
"530135","Scap",9991,0.00222500774589254,112.8,3688.2,112.8,3575.4,31.6968085106383,8.21316491136156,4.73444252169223,8.18211198686116,3.45621599791703,3.44766946516893
"373280","Abtb1",9992,0.00222502821802295,39.4,139.3,39.4,99.9,2.53553299492386,4.94378298710842,3.6988297849671,4.61412992735956,0.93040386935062,0.915300142392459
"91560","Rhot1",9993,0.00222535378144462,32.4,397.8,32.4,365.4,11.2777777777778,5.98846003808768,3.50855589998265,5.90372563279998,2.42283422114562,2.39516973281732
"196941","Hapln4",9994,0.00222646681080822,253.6,3960.8,253.6,3707.2,14.6182965299685,8.28445374642858,5.53969368612331,8.21830186266375,2.68227393111504,2.67860817654045
"25563","Prdx5",9995,0.00222650782664713,236.8,9574.2,236.8,9337.4,39.4315878378378,9.16693170155916,5.47142998425668,9.14189021033845,3.67456721686919,3.67046022608177
"176686","Dhrs1",9996,0.00222676355376926,13.6,61.8,13.6,48.2,3.54411764705882,4.13995507347415,2.68102152871429,3.89589362349826,1.26528922831455,1.21487209478397
"536124","Bend6",9997,0.00222786798146749,404.2,16960.7,404.2,16556.5,40.9611578426522,9.73871314017167,6.00438077237453,9.71459445035913,3.7126242479746,3.71021367798461
"175548","Cnih1",9998,0.00222871421733137,197,3051.5,197,2854.5,14.489847715736,8.02371620598486,5.28826703069454,7.95700223810492,2.67344824666633,2.66873520741038
"101838","Erg",9999,0.00222873124535627,3.8,6.7,3.8,2.9,0.763157894736842,2.04122032885964,1.56861591791385,1.3609765531356,-0.270290329739912,-0.207639364778244
"367042","Lrrc4",10000,0.00222913150345819,31.4,238.8,31.4,207.4,6.60509554140127,5.47980524259341,3.47815842279828,5.33945930987921,1.88784140288122,1.86130088708093
"331760","Meis2",10001,0.00222916468146541,14.8,60.7,14.8,45.9,3.10135135135135,4.12228393091134,2.76000994003292,3.84801767545223,1.13183793629643,1.08800773541931
"243183","Eif4ebp3",10002,0.00222927103539956,21.8,90.7,21.8,68.9,3.1605504587156,4.51852237926242,3.1267605359604,4.24706564923976,1.15074620822457,1.12030511327937
"372768","Fbxo41",10003,0.00222953096853351,5,20,5,15,3,3.04452243772342,1.79175946922805,2.77258872223978,1.09861228866811,0.980829253011726
"318888","Ppa1",10004,0.0022295687620153,373.8,11895.7,373.8,11521.9,30.8237025147138,9.38401632971747,5.92639255036427,9.35209163868078,3.42828395618443,3.42569908831651
"556527","LOC102551714",10005,0.00223008377897399,21.4,145.8,21.4,124.4,5.81308411214953,4.98907111618042,3.10906095886099,4.83150862819882,1.76011125827727,1.72244766933783
"23013","Ctbp2",10006,0.00223039776091798,5.4,14.3,5.4,8.9,1.64814814814815,2.72785282839839,1.85629799036563,2.29253475714054,0.499652323167865,0.436236766774918
"485807","Slc39a5",10007,0.00223039776091798,5.4,14.3,5.4,8.9,1.64814814814815,2.72785282839839,1.85629799036563,2.29253475714054,0.499652323167865,0.436236766774918
"60126","LOC685933",10008,0.00223065882697523,4.2,7.7,4.2,3.5,0.833333333333333,2.16332302566054,1.64865862558738,1.50407739677627,-0.182321556793955,-0.144581228811107
"567071","L1cam",10009,0.00223082237591286,112.4,1073.3,112.4,960.9,8.54893238434164,6.9794245656725,4.73092139129365,6.86891049515857,2.14580640782363,2.13798910386492
"87634","Drg2",10010,0.00223346201231868,34.8,346.2,34.8,311.4,8.94827586206897,5.8499009827862,3.57794789340665,5.74428441796553,2.19146087261947,2.16633652455888
"82890","Ubald1",10011,0.00223427705899622,4.8,16.7,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.907922482203638,0.799369393815253
"468828","LOC691978",10012,0.00223436418262917,2.8,7.2,2.8,4.4,1.57142857142857,2.10413415427021,1.33500106673234,1.68639895357023,0.451985123743057,0.351397886837889
"331577","Scg5",10013,0.0022347301884684,556,27969,556,27413,49.3039568345324,10.238887786196,6.32256523992728,10.2188091107913,3.8980043381633,3.89624387086404
"160101","Tcn2",10014,0.00223505923564467,24.8,109.7,24.8,84.9,3.42338709677419,4.70682383971459,3.25037449192757,4.45318382899021,1.23063044014637,1.20280933706264
"256294","Ciapin1",10015,0.00223532044762511,3,4.5,3,1.5,0.5,1.70474809223843,1.38629436111989,0.916290731874155,-0.693147180559945,-0.470003629245735
"248129","St8sia5",10016,0.00223575295957843,53.8,171.7,53.8,117.9,2.19144981412639,5.15155598515263,4.00369019395397,4.77828280369674,0.784563340375586,0.774592609742766
"497774","Mpped1",10017,0.0022358262341854,252.2,14454.2,252.2,14202,56.3124504361618,9.57880949039762,5.53417969027002,9.56120848888113,4.03091565521122,4.02702879861111
"418309","Fbxo6",10018,0.00223643018747418,87.8,1094.7,87.8,1006.9,11.4681093394077,6.99914870741135,4.48638664999812,6.91562423736083,2.4395700822805,2.42923758736271
"302125","Zfp697",10019,0.00223657503520945,34.4,111.3,34.4,76.9,2.23546511627907,4.7211738617444,3.56671182013973,4.3554259528767,0.804449312132246,0.788714132736974
"362153","Abcb8",10020,0.00223702796119104,12.4,31.3,12.4,18.9,1.5241935483871,3.47506723022861,2.59525470695687,2.99071973173045,0.421465449454605,0.395465024773581
"286443","Tmem167a",10021,0.00223708743338682,9.4,21.8,9.4,12.4,1.31914893617021,3.1267605359604,2.34180580614733,2.59525470695687,0.276986783335033,0.253448900809539
"82871","Anks3",10022,0.00223751675894542,25.8,73.7,25.8,47.9,1.85658914728682,4.31348009213877,3.28840188751681,3.88977739648083,0.618741012489298,0.601375508964015
"125760","Zfp316",10023,0.0022386552774587,12.2,10.2,12.2,0,-0.163934426229508,2.41591377830105,2.58021682959233,0,NA,-2.58021682959233
"71106","-",10024,0.0022389575903653,366,21931.5,366,21565.5,58.922131147541,9.99572483400254,5.90536184805457,9.97889646381575,4.07621676112939,4.07353461576118
"331270","Ano3",10025,0.00223942572053676,62.4,704.8,62.4,642.4,10.2948717948718,6.55933191124117,4.14946386144318,6.46676661480493,2.33164588725717,2.31730275336175
"384961","Capza2",10026,0.00223978182503982,17.8,33.2,17.8,15.4,0.865168539325843,3.53222564406856,2.9338568698359,2.79728133483015,-0.144830947878456,-0.13657553500575
"436433","Sdhb",10027,0.0022400334695986,144.4,5932.3,144.4,5787.9,40.0824099722992,8.68833582961876,4.97948856509942,8.66369756978919,3.69093758401831,3.68420900468977
"56383","Sf1",10028,0.00224056989909473,8.2,79.7,8.2,71.5,8.71951219512195,4.3907385752759,2.21920348405499,4.28358656186063,2.16556329542975,2.06438307780563
"137876","Rabgap1l",10029,0.00224102752272975,2.8,10.7,2.8,7.9,2.82142857142857,2.45958884180371,1.33500106673234,2.18605127673809,1.03724334229182,0.851050210005754
"347052","-",10030,0.00224102752272975,2.8,10.7,2.8,7.9,2.82142857142857,2.45958884180371,1.33500106673234,2.18605127673809,1.03724334229182,0.851050210005754
"428332","Acer2",10031,0.00224102752272975,2.8,10.7,2.8,7.9,2.82142857142857,2.45958884180371,1.33500106673234,2.18605127673809,1.03724334229182,0.851050210005754
