"comparison","total_features","leading_edge_fixed_k","control_cutoff_anchor_rank","control_reference_rank_5000_from_right","control_terminal_start_rank","control_interval_rank_min","control_interval_rank_max","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_n","control_right_n","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","control_nb_support_threshold","treatment_cutoff_anchor_rank","treatment_reference_rank_5000_from_right","treatment_terminal_start_rank","treatment_interval_rank_min","treatment_interval_rank_max","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_n","treatment_right_n","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff","treatment_nb_support_threshold"
"RT2_ZT8",31757,5000,26591,26758,27009,26591,27009,26590,5167,5167,5167,2.86220088092947,3.31054301339402,0.448342132464556,1.1239300966524,1.55446588918909,0.430535792536688,1.32175583998232,1.76001077091347,0.438254930931155,0.363709557992685,26490,26758,27155,26490,27155,26489,5268,5268,5268,2.76631910922619,3.78645721150096,1.02013810227477,1.13497993283898,1.94591014905531,0.810930216216329,1.37054600415175,2.11839590153635,0.7478498973846,0.375887191647628
