"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.33,10235,10157,10313,0.108358876491867,0.179349686265492,0.872746321537835,-0.179140991616722,10157,10313,10247,10287,157,0.193848275151476,0.0976663192433774
0.335,10390,10312,10468,0.0586001755475733,0.132419597131458,0.958345558010725,-0.340298311565935,10363,10406,10468,10312,157,0.080373669016554,0.0637147643994063
0.34,10545,10467,10623,0.236842594752969,0.592201935637342,0.949971752734286,-0.00457678569073527,10554,10599,10562,10467,157,0.486855107077238,0.396344119470268
0.345,10701,10623,10779,0.161443473969594,0.1844598646402,0.963935249591672,-0.250268781528763,10779,10678,10779,10720,157,0.314907580886963,0.101363275813305
0.35,10856,10778,10934,0.257659990567549,0.38949275420549,1.00077015867343,0.0317320695858933,10934,10778,10916,10859,157,0.53432913163947,0.249694240517259
0.355,11011,10933,11089,0.0987292799784033,0.405753058910343,0.975065494154154,-0.277123820634744,10980,11033,11089,10933,157,0.171888001855217,0.261457751670834
0.36,11166,11088,11244,0.0977729407594905,0.272652149071516,0.899874444072735,-0.227998146737159,11088,11244,11088,11170,157,0.169707072406938,0.165165949895879
0.365,11321,11243,11399,0.198539787020183,0.303620275509202,0.919703507518627,-0.217505103562386,11339,11295,11371,11328,157,0.399505639770897,0.187569828997009
0.37,11476,11398,11554,0.111851861868661,0.366872754242707,1.02213382122599,-0.171618989594452,11529,11485,11505,11544,157,0.201814020485353,0.233329810287568
0.375,11631,11553,11709,0.139278399265493,0.877153673545619,1.01031149929387,0.0626600673074889,11553,11605,11681,11709,157,0.264360177633514,0.602492344116653
0.38,11786,11708,11864,0.152001981509225,0.360572663234737,0.986346749193735,-0.280054396613178,11864,11827,11864,11708,157,0.293376278462778,0.228772011883048
0.385,11941,11863,12019,0.132647942604835,0.284799776269554,0.903960312745964,-0.210557230011917,11998,11897,11956,11999,157,0.249239436058988,0.173954146096836
0.39,12096,12018,12174,0.0595468746353565,0.340092332340967,0.897446005771333,-0.305896704711169,12128,12063,12147,12043,157,0.0825326141673681,0.213955524414282
0.395,12251,12173,12329,0.189866571147866,0.320470551392138,0.890018757533093,-0.191674219727291,12227,12273,12181,12242,157,0.379726390386228,0.199760154571324
0.4,12406,12328,12484,0.250079263436919,0.493238044641738,0.944238314287647,-0.257146816188069,12465,12356,12429,12328,157,0.517041300385042,0.324748730782345
0.405,12561,12483,12639,0.178610882127048,0.340831351132952,0.841292715629646,-0.196264297612122,12483,12639,12483,12521,157,0.354057816766422,0.214490167273687
0.41,12717,12639,12795,0.138617470308244,0.420282389636159,0.90443524261172,-0.313208926128771,12763,12665,12665,12775,157,0.262852930625781,0.271968990368355
0.415,12872,12794,12950,0.138240556011209,0.30265717196991,0.869383854901105,-0.323170797957358,12827,12794,12907,12950,157,0.261993378414992,0.186873072113779
0.42,13027,12949,13105,0.381430344964033,0.958316857250176,0.837569118089296,0.313385273079696,12949,13105,13035,12984,157,0.81658714782129,0.661209817995435
0.425,13182,13104,13260,0.0732171778578282,0.632682112712109,0.911328153703179,-0.0684569219508068,13148,13104,13260,13104,157,0.113707710069723,0.425629487928068
0.43,13337,13259,13415,0.133708869000246,0.342431649265248,0.830302029044532,-0.225728362822704,13352,13390,13259,13383,157,0.251658876329188,0.215647902338928
0.435,13492,13414,13570,0.131334369808298,0.635128987652382,0.920468766918598,-0.322522639550131,13544,13499,13570,13414,157,0.246243836236488,0.42739967865781
0.44,13647,13569,13725,0.192220933283251,0.287756336712609,0.950215352959895,-0.419088071935368,13569,13606,13632,13725,157,0.385095507966505,0.176093068606555
0.445,13802,13724,13880,0.142914728288341,0.759568896535135,0.840101036241169,0.0895367653105871,13749,13871,13880,13842,157,0.27265281783139,0.517425682638859
0.45,13957,13879,14035,0.0998256630760801,0.5481262815187,0.830278368881375,-0.47759896451536,13888,13935,13944,14035,157,0.174388301055575,0.364457604534847
0.455,14112,14034,14190,0.242686227894571,0.563605863906215,0.804583278047561,-0.147727957589555,14072,14190,14043,14164,157,0.500181499377604,0.375656302429719
0.46,14267,14189,14345,0.245446390095933,0.550551592577185,0.8204539623888,-0.186986825106769,14303,14189,14253,14345,157,0.506476043100092,0.366212194882644
0.465,14422,14344,14500,0.0996763891175617,0.609483208827563,0.941283390610902,0.0198227669104516,14452,14500,14500,14395,157,0.174047882127274,0.408846249879944
0.47,14578,14500,14656,0.117175818009568,0.403798003293641,0.90723124627862,-0.403485436392978,14623,14526,14630,14590,157,0.213955290548759,0.260043367440626
0.475,14733,14655,14811,0.225586713765826,0.527630203803903,0.785978102660889,-0.219794496631541,14655,14811,14702,14811,157,0.461186095678658,0.349629725034496
0.48,14888,14810,14966,0.130717752410379,1.09025077071042,0.875982405506098,-0.270979308603537,14966,14855,14966,14810,157,0.24483764164063,0.756657356691389
0.485,15043,14965,15121,0.169637985386322,0.867355217344698,0.849182865868813,0.311366582892151,15071,15121,14965,15121,157,0.333595145832084,0.595403654765526
0.49,15198,15120,15276,0.151232271709522,0.366086422389906,0.866361468459899,-0.389703186307601,15276,15241,15135,15244,157,0.291620956987298,0.232760938812603
0.495,15353,15275,15431,0.0798641788766229,0.199360384382306,0.897784988533394,-0.597735884992033,15353,15401,15326,15431,157,0.128866181015951,0.112143051061183
0.5,15508,15430,15586,0.158349269373602,0.426714396011109,0.89934329859393,-0.139445839685975,15434,15547,15430,15540,157,0.307851254231167,0.276622222894127
0.505,15663,15585,15741,0.281119857710671,0.689591829740985,0.818273311193678,-0.0997551854020708,15585,15672,15667,15717,157,0.587829306152138,0.466800800715103
0.51,15818,15740,15896,0.242281885558907,0.557523862374205,0.916250459435427,-0.187258863806751,15896,15852,15896,15851,157,0.499259397586109,0.371256280772284
0.515,15973,15895,16051,0.181802972412724,0.60971600610315,0.75317931117437,-0.0259830532791465,16008,15895,15895,15957,157,0.36133737151846,0.409014666978983
0.52,16128,16050,16206,0.283365230434519,0.265955813518356,0.79984163710052,-0.355845821368866,16084,16132,16117,16072,157,0.592949873623342,0.160321488528303
0.525,16283,16205,16361,0.142465719745281,0.691988976156387,0.829409344180137,-0.302544663690894,16304,16205,16328,16361,157,0.271628854853899,0.468535015362748
0.53,16438,16360,16516,0.0826735958251761,0.135249417935847,0.867176261575493,-0.590915867651503,16502,16453,16360,16443,157,0.135273050079168,0.0657619971665209
0.535,16594,16516,16672,0.0791884544314567,0.574554403272035,0.818167072438211,-0.393101962228088,16548,16593,16604,16560,157,0.127325192931137,0.383577019001946
0.54,16749,16671,16827,0.209993125785534,0.680472827488954,0.66824262079573,0.0105235487736285,16721,16798,16795,16734,157,0.425624953190735,0.46020366206067
0.545,16904,16826,16982,0.18681090959938,0.67884647413554,0.811719623079233,-0.142721494887341,16857,16943,16850,16958,157,0.372757961064002,0.459027077355783
0.55,17059,16981,17137,0.267864485434197,0.243943751971531,0.745658867976151,-0.529659370677635,17001,17113,17049,17105,157,0.557600459343445,0.144396871110649
0.555,17214,17136,17292,0.144539556819678,0.438383201086945,0.771771292259117,-0.282818583172496,17245,17198,17136,17292,157,0.276358235660457,0.285064015415858
0.56,17369,17291,17447,0.167813727921343,0.925407210982638,0.834671041866106,0.0331481363538165,17409,17447,17405,17358,157,0.329434930766203,0.637401347123861
0.565,17524,17446,17602,0.266665951111434,0.187965877066126,0.746666665587945,-0.539055998238754,17488,17446,17536,17576,157,0.554867204502911,0.10389969914765
0.57,17679,17601,17757,0.220092490274952,0.416096462974514,0.880628750260039,-0.354093716957503,17601,17757,17601,17757,157,0.448656531304737,0.268940683342987
0.575,17834,17756,17912,0.0233562606611434,0.387832852829176,0.721546028498057,-0.559646904685563,17785,17901,17783,17825,157,0,0.248493385508172
0.58,17989,17911,18067,0.192084316403148,1.08591366490278,0.872780643895166,0.160959084932743,18012,18067,18001,18053,157,0.384783953477203,0.753519679171289
0.585,18144,18066,18222,0.156426177913291,0.280972699169379,0.804258288373062,-0.504207946333022,18222,18066,18066,18189,157,0.303465648460137,0.171185448648007
0.59,18299,18221,18377,0.16218170985044,0.427074007093973,0.768753541351555,-0.606576286438569,18221,18377,18254,18221,157,0.316591126160935,0.276882383393023
0.595,18455,18377,18533,0.262898336052447,0.749978218260755,0.931748468815433,-0.081687277275883,18533,18377,18533,18417,157,0.546275166793462,0.510487310148376
0.6,18610,18532,18688,0.200841310548492,0.283028624244416,0.809709085198823,-0.520370523324957,18664,18625,18593,18553,157,0.404754259026,0.172672806848859
0.605,18765,18687,18843,0.183931367039294,1.10861655085825,0.79567540113238,0.135969882052649,18698,18808,18726,18821,157,0.366191170700639,0.769944073240345
0.61,18920,18842,18998,0.120292178627,0.678229176280627,0.715075815689869,-0.29905721923093,18854,18966,18918,18963,157,0.221062143961862,0.458580493461252
0.615,19075,18997,19153,0.279072805604424,0.745718952802324,0.891651124040197,-0.0804898442313084,18997,19097,18997,19104,157,0.583161008405499,0.507405946198822
0.62,19230,19152,19308,0.199869016456101,0.318646661822487,0.769354087232325,-0.592455062961401,19308,19202,19235,19193,157,0.402536944524463,0.198440662367154
0.625,19385,19307,19463,0.198201084511362,0.324537150335647,0.778915250495647,-0.553227591935191,19396,19436,19344,19307,157,0.398733229457606,0.20270213400513
0.63,19540,19462,19618,0.359399627699277,0.901603309305619,0.991837450083841,0.487211423123907,19462,19618,19569,19516,157,0.766346146407552,0.620180423656624
0.635,19695,19617,19773,0.203899082101098,0.262804077516093,0.708925956053518,-0.573468830605282,19654,19617,19773,19617,157,0.411727500207897,0.158041366335717
0.64,19850,19772,19928,0.123610970422943,0.248026106958991,0.724871046309604,-0.665124335072337,19884,19839,19772,19928,157,0.228630641224483,0.14735024924836
0.645,20005,19927,20083,0.262714159505298,0.981799836774422,0.906957636609371,-0.220845372572233,20018,20068,20026,19927,157,0.545855152589906,0.678198570455295
0.65,20160,20082,20238,0.184812027621528,0.344101754022952,0.723868637077807,-0.463966200878305,20174,20130,20196,20149,157,0.368199515187354,0.216856138980338
0.655,20315,20237,20393,0.17633365300496,0.31172646540968,0.734072184163856,-0.635838628447524,20264,20376,20266,20310,157,0.348864600850331,0.193434248947196
0.66,20471,20393,20549,0.159434280563373,1.11448399349217,0.750354745015729,0.100507545315681,20527,20486,20537,20479,157,0.310325619820999,0.774188872345892
0.665,20626,20548,20704,0.125479771063461,1.06617344477262,0.719932193086972,0.116374653310049,20548,20686,20554,20684,157,0.232892436902487,0.739238624548376
0.67,20781,20703,20859,0.356491516424516,1.20086258614043,0.747993276301442,0.0420003512907327,20784,20859,20790,20703,157,0.759714205154314,0.836679431809066
0.675,20936,20858,21014,0.104242691942351,0.689123388112538,0.745379486453574,-0.123753399984832,20978,20858,21014,20934,157,0.184461325499035,0.466461906800072
0.68,21091,21013,21169,0.0843450814332615,0.234515867110324,0.681330762903091,-0.644031882225,21058,21119,21169,21128,157,0.139084869267334,0.137576271452001
0.685,21246,21168,21324,0.277890223733912,0.364415831448094,0.667999783455569,-0.700450450431312,21204,21168,21205,21322,157,0.580464133096618,0.231552350441488
0.69,21401,21323,21479,0.189722551650009,0.85801657045488,0.650912626442286,-0.287657416472956,21368,21323,21410,21323,157,0.379397954243706,0.588647614282786
0.695,21556,21478,21634,0.213821680473384,1.3419884175645,0.894229226235272,0.178473146036765,21559,21512,21562,21478,157,0.434355963587413,0.938776860002969
0.7,21711,21633,21789,0.157760616901952,1.26308388478999,0.63141988290702,0.130321256856871,21685,21633,21789,21722,157,0.306508833587075,0.881693406266485
0.705,21866,21788,21944,0.200421945040096,1.12620923303454,0.755386984768923,0.191265705307876,21944,21898,21850,21905,157,0.403797896922715,0.782671492360626
0.71,22021,21943,22099,0.098334826946733,0.497564182974066,0.697989676862811,-0.63458144777966,22099,21943,22099,21943,157,0.170988452599347,0.327878473886671
0.715,22176,22098,22254,0.202712772959181,0.460025975491376,0.651729464294304,-0.513729725242527,22175,22254,22164,22117,157,0.409022124864921,0.300721472193089
0.72,22332,22254,22410,0.115163794415079,0.412806764320083,0.66402946201516,-0.758626097426187,22254,22351,22254,22410,157,0.209366875244784,0.266560752123018
0.725,22487,22409,22565,0.316396983525461,1.42661509903256,0.689492270511628,0.0462636745782645,22565,22409,22565,22409,157,0.668278712616487,1
0.73,22642,22564,22720,0.241002925779065,1.07533032799819,0.771872485119923,0.0982273492870385,22564,22720,22607,22673,157,0.496342732670712,0.745863168178476
0.735,22797,22719,22875,0.0620933741333347,0.270791068535008,0.687743790585306,-0.6184364917169,22875,22719,22875,22829,157,0.0883399005730031,0.163819551901112
0.74,22952,22874,23030,0.197279343830678,0.853760560576571,0.709157659455026,-0.156943097994033,22874,23030,22878,23011,157,0.39663120189832,0.585568605581414
0.745,23107,23029,23185,0.0807175329215992,0.600972385291493,0.606276252623122,-0.509147379610599,23029,23097,23147,23030,157,0.130812253005566,0.402689097882492
0.75,23262,23184,23340,0.368061294727185,0.831272200233458,0.320094468387745,-0.287046224600087,23256,23322,23319,23258,157,0.786099058678393,0.56929940998369
0.755,23417,23339,23495,0.461857019898238,0.871271847359003,0.400412689428785,-0.299005341830712,23495,23441,23339,23495,157,1,0.598237139235467
0.76,23572,23494,23650,0.15473279883487,0.681600118540899,0.66092896887347,-0.519478537414716,23650,23566,23650,23494,157,0.299603901261871,0.461019200336464
0.765,23727,23649,23805,0.390939463119544,0.692702430246056,0.634252907851557,-0.434374155348693,23649,23805,23649,23805,157,0.838272670491889,0.469051163448146
0.77,23882,23804,23960,0.191196310224129,1.32339517900572,0.689488411554082,0.180845532401159,23960,23917,23960,23905,157,0.38275885737346,0.925325588754525
0.775,24037,23959,24115,0.130044590319238,1.08125036895222,0.728426339001171,0.178135188799613,23983,24094,24042,24100,157,0.243302496998436,0.750146019518375
0.78,24192,24114,24270,0.111189666166483,0.283503615108507,0.593686135431451,-0.785158055334168,24188,24145,24114,24157,157,0.200303884668644,0.173016438805886
0.785,24348,24270,24426,0.172927119313297,0.15540176355269,0.531365480075604,-0.817025796156993,24353,24401,24292,24401,157,0.341096008390903,0.0803412038134722
0.79,24503,24425,24581,0.0883953082561426,0.434185336366191,0.612778380809877,-0.547406954479228,24453,24495,24456,24425,157,0.148321402471809,0.282027071806243
0.795,24658,24580,24736,0.119674764148074,0.594345838303513,0.639024009520922,-0.542455540302558,24587,24720,24580,24695,157,0.219654131624553,0.397895125025419
0.8,24813,24735,24891,0.10217337286913,0.3539468024101,0.623757425355423,-0.797573908529778,24790,24749,24868,24756,157,0.179742247984047,0.223978535430581
0.805,24968,24890,25046,0.187026158078153,0.297878087587748,0.566422062993254,-0.74485177643341,24982,25046,24957,24903,157,0.37324883473808,0.18341564536478
0.81,25123,25045,25201,0.181920033249774,0.189626354805119,0.476528696901437,-0.846687835666543,25154,25045,25103,25152,157,0.36160432849535,0.105100971126095
0.815,25278,25200,25356,0.122727639679216,0.627150314377325,0.571528117539365,-0.453449808211559,25356,25200,25356,25200,157,0.22661620744046,0.421627510560993
0.82,25433,25355,25511,0.0743356370883614,0.599947516730657,0.588332073363554,-0.446265483342072,25503,25440,25495,25381,157,0.116258353841649,0.401947657118301
0.825,25588,25510,25666,0.0802364640706508,0.285279506217689,0.723906712803613,-0.759739303646061,25589,25547,25540,25653,157,0.129715176567693,0.174301206542383
0.83,25743,25665,25821,0.145338452462394,0.41003380153831,0.549233490086233,-0.748665829525442,25700,25752,25821,25782,157,0.278180115385604,0.264554653270387
0.835,25898,25820,25976,0.102629562289615,0.23630887926669,0.586000575588366,-0.815134959900662,25837,25949,25874,25918,157,0.180782586936432,0.138873425403465
0.84,26053,25975,26131,0.123414116482674,0.338038676901553,0.578082993764957,-0.912613691567748,26016,25975,26101,25989,157,0.228181716254292,0.212469808180444
0.845,26209,26131,26287,0.175794503674207,0.226811602992205,0.625041445837105,-0.808167226592903,26131,26237,26287,26177,157,0.347635072008259,0.132002624553702
0.85,26364,26286,26442,0.139530060656205,0.582580339343113,0.514402409832665,-0.715842309076897,26335,26376,26426,26307,157,0.264934090871772,0.389383379350276
0.855,26519,26441,26597,0.123156000011964,0.33461094021213,0.523340612519316,-0.809936438293838,26441,26597,26540,26597,157,0.227593082220547,0.209990013397415
0.86,26674,26596,26752,0.289470688796814,0.315641551140243,0.584083178844315,-0.976897119165333,26752,26664,26631,26676,157,0.606873357753491,0.19626661620566
0.865,26829,26751,26907,0.183020350526544,0.152020462760393,0.483486731814496,-0.980961438883278,26811,26907,26830,26907,157,0.364113599582324,0.07789500306227
0.87,26984,26906,27062,0.133365023486999,0.185852092667742,0.549255126427425,-0.857345423478254,27040,26934,27062,26906,157,0.250874737405813,0.102370482641687
0.875,27139,27061,27217,0.196872085417108,0.445823409870656,0.529716303805675,-0.815101182184794,27103,27217,27177,27217,157,0.395702449997687,0.290446631584544
0.88,27294,27216,27372,0.206107856836005,0.302444882441179,0.480581703314278,-0.974997268471785,27322,27216,27331,27289,157,0.416764606047235,0.186719491336276
0.885,27449,27371,27527,0.193997742461291,0.574488440479123,0.58102108996981,-0.756111430112111,27527,27438,27527,27425,157,0.389147517320222,0.383529298244911
0.89,27604,27526,27682,0.0592619354495076,0.251119591605648,0.544362763971806,-0.863717360312596,27553,27606,27587,27682,157,0.0818828109917826,0.149588229520249
0.895,27759,27681,27837,0.138719453413522,0.165989943313036,0.494742254838935,-0.848388705464841,27837,27772,27837,27752,157,0.263085502869113,0.0880012183684091
0.9,27914,27836,27992,0.106560229335048,0.201873721843197,0.634922763819704,-0.855317600301333,27992,27891,27865,27907,157,0.189746464336033,0.113961324075776
0.905,28069,27991,28147,0.200884094164935,0.838605632992568,0.572025428898339,-0.528585255347098,27991,28086,27991,28147,157,0.404851826967541,0.574604779078652
