"crossing_id","rank_left","rank_right","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",4954,5108,5057,0.336351170388363,-0.164337174036802
"crossing_2",5264,5418,5326,-0.395960878665741,0.588768554744411
"crossing_3",5882,6037,5984,0.20105997521258,-0.104041046844718
"crossing_4",6037,6192,6087,-0.104041046844718,0.217906969501742
"crossing_5",6346,6502,6417,0.150092322998773,-0.179513520300715
"crossing_6",6502,6656,6655,-0.179513520300715,0.00147689806141799
"crossing_7",6656,6812,6657,0.00147689806141799,-0.198777518603805
"crossing_8",6966,7121,7113,-0.19359581278347,0.0100242821121239
"crossing_9",7430,7585,7511,0.258896725540198,-0.235011371864499
"crossing_10",7585,7740,7649,-0.235011371864499,0.338480021831179
"crossing_11",7894,8050,8026,0.309700118302522,-0.0571079854968366
"crossing_12",8359,8514,8481,-0.0457759874705927,0.0125195502650415
"crossing_13",9133,9288,9215,0.575806135942655,-0.510114362882976
"crossing_14",9288,9442,9428,-0.510114362882976,0.0496060834827363
"crossing_15",9752,9907,9809,0.343432065338209,-0.5849862331306
"crossing_16",10062,10216,10171,-0.465135904170495,0.19456606136558
"crossing_17",10216,10372,10363,0.19456606136558,-0.0122368280818637
"crossing_18",10526,10682,10537,-0.0786967485702025,1.01375518627333
"crossing_19",10836,10991,10905,0.197798012659717,-0.249327037018465
"crossing_20",10991,11146,11088,-0.249327037018465,0.150790549828358
"crossing_21",11146,11300,11233,0.150790549828358,-0.117198680042611
"crossing_22",12074,12229,12104,-0.0423943391978108,0.17769938305151
"crossing_23",12384,12538,12459,0.173661287095225,-0.1833350873462
"crossing_24",12694,12848,12723,-0.0378000952081136,0.160207546947835
"crossing_25",13003,13158,13037,0.216796664266481,-0.783514141628587
"crossing_26",13468,13622,13556,-0.632750818767181,0.469100214594058
"crossing_27",13777,13932,13795,0.103619960214404,-0.790388961746142
"crossing_28",13932,14086,14059,-0.790388961746142,0.166720804314911
"crossing_29",14241,14396,14271,0.208963540471155,-0.859522691199295
"crossing_30",15170,15325,15229,-0.0477282668387211,0.0773232174905814
"crossing_31",15634,15790,15665,0.114798500322445,-0.460503433552794
"crossing_32",15944,16099,16084,-0.462545131094478,0.050990785552266
"crossing_33",16099,16254,16185,0.050990785552266,-0.040505720433474
"crossing_34",16254,16408,16276,-0.040505720433474,0.239487720813473
"crossing_35",16408,16564,16504,0.239487720813473,-0.148942612755156
"crossing_36",16564,16718,16651,-0.148942612755156,0.114340051393092
"crossing_37",16873,17028,16897,0.00340859235123525,-0.01848591914753
"crossing_38",17338,17492,17438,-0.975159692668655,0.522257497329987
"crossing_39",17647,17802,17789,0.560618251139074,-0.051455789421461
"crossing_40",17956,18111,18011,-0.0733225909691162,0.13228019981213
"crossing_41",18576,18730,18638,0.554327706763525,-0.828083308663394
"crossing_42",19040,19195,19153,-0.557201417312505,0.209156886204613
"crossing_43",20278,20434,20309,0.123766090490804,-0.494547121640011
"crossing_44",20588,20743,20734,-0.497578792104687,0.0323132623283067
"crossing_45",20743,20898,20783,0.0323132623283067,-0.0940230051894034
"crossing_46",20898,21052,20961,-0.0940230051894034,0.13629487507506
"crossing_47",21208,21362,21318,0.293830211719625,-0.117232384615364
"crossing_48",22136,22291,22180,-0.0901130197372575,0.230638903361754
"crossing_49",22291,22446,22353,0.230638903361754,-0.344673778776145
"crossing_50",22600,22756,22702,-0.317152263515373,0.168043211665988
"crossing_51",22756,22910,22886,0.168043211665988,-0.0315415633495797
"crossing_52",23065,23220,23141,-0.247195922571245,0.258893462954261
"crossing_53",23374,23529,23493,0.560395580738446,-0.169502703415561
"crossing_54",23529,23684,23575,-0.169502703415561,0.398932760784347
"crossing_55",23684,23838,23747,0.398932760784347,-0.58347220429343
"crossing_56",23994,24148,24109,-0.300066875269388,0.100511542610959
"crossing_57",25077,25232,25152,0.45395408015563,-0.479162073844971
"crossing_58",25696,25851,25786,-0.182490225144489,0.130633242948776
"crossing_59",25851,26006,25941,0.130633242948776,-0.094185910319478
"crossing_60",26006,26161,26096,-0.094185910319478,0.0682023940827309
"crossing_61",26161,26316,26202,0.0682023940827309,-0.188389024444099
"crossing_62",26316,26470,26390,-0.188389024444099,0.204730394250951
"crossing_63",26780,26935,26916,0.430978722435408,-0.061899314955831
"crossing_64",26935,27090,27006,-0.061899314955831,0.0741772514686598
"crossing_65",27244,27399,27322,0.166343448078024,-0.166229579679995
"crossing_66",27554,27708,27603,-0.127270161289965,0.273108881388638
"crossing_67",27864,28018,27941,0.246464840943808,-0.248166362768803
"crossing_68",28018,28174,28162,-0.248166362768803,0.0199682281590015
"crossing_69",28174,28328,28196,0.0199682281590015,-0.119101781761041
"crossing_70",28328,28483,28400,-0.119101781761041,0.138601527162877
"crossing_71",29102,29256,29203,0.0768051401226361,-0.0399049305608081
"crossing_72",29256,29412,29366,-0.0399049305608081,0.0164427165595359
"crossing_73",29566,29721,29649,0.244836148190098,-0.211608783074659
"crossing_74",30031,30186,30090,-0.253948712348839,0.407646342396482
"crossing_75",30186,30340,30268,0.407646342396482,-0.359595398014618
"crossing_76",30340,30495,30438,-0.359595398014618,0.211187616632068
"crossing_77",30650,30804,30800,0.668739363662815,-0.0187753390540276
"crossing_78",30804,30960,30812,-0.0187753390540276,0.356809756483161
