"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.085,2627,0.330568460772575,0.302346546671036,155,2636,0.359024707755043,0.0957121142490765,157,2632,0.689593168527618,0.398058660920112,0.291534507607506,157
0.09,2781,0.665010264270844,0.248250448007358,155,2791,0.138745923722649,0.176236017869952,157,2786,0.803756187993493,0.42448646587731,0.379269722116183,157
0.095,2936,0.485498826156118,0.525314811977379,155,2947,0.402142650989883,0.107621183454327,157,2942,0.887641477146001,0.632935995431706,0.254705481714295,157
0.1,3090,0.343569326711822,0.173580290319707,155,3102,0.155229251456017,0.0858011922375284,157,3096,0.498798578167838,0.259381482557236,0.239417095610603,157
0.105,3245,0.472219882229973,0.24330832385325,155,3257,0.125514526707211,0.0514192470624253,157,3251,0.597734408937184,0.294727570915675,0.303006838021508,157
0.11,3399,0.357388010456255,0.0952753389721726,155,3412,0.401517558991411,0.114132006604123,157,3406,0.758905569447666,0.209407345576295,0.54949822387137,157
0.115,3554,0.514568186904319,0.158919194713859,155,3567,0.189670040070764,0.0288501598623074,157,3560,0.704238226975083,0.187769354576166,0.516468872398917,157
0.12,3708,0.477585148372056,0.186524395414789,155,3722,0.278004326651151,0.172912924225584,157,3715,0.755589475023208,0.359437319640373,0.396152155382835,157
0.125,3863,0.226828028290526,0.387481423942723,155,3877,0.672050817585972,0.165505353976372,157,3870,0.898878845876498,0.552986777919095,0.345892067957403,157
0.13,4017,0.300940274290714,0.11432997886828,155,4032,0.343465243961475,0.120890359819187,157,4024,0.644405518252189,0.235220338687467,0.409185179564722,157
0.135,4172,0.265790540713929,0.159939817593713,155,4187,0.361444584469808,0.317006585905163,157,4180,0.627235125183737,0.476946403498876,0.150288721684861,157
0.14,4326,0.254618075920236,0.121798065681581,155,4342,0.327087701827614,0.295068137588461,157,4334,0.581705777747851,0.416866203270042,0.164839574477808,157
0.145,4481,0.433451392112424,0.222434809986099,155,4497,0.139401645576614,0.18210586963039,157,4489,0.572853037689038,0.404540679616489,0.168312358072549,157
0.15,4635,0.333392998844594,0.14207902196609,155,4652,0.211189789134177,0.134812286805693,157,4644,0.544582787978771,0.276891308771783,0.267691479206988,157
0.155,4790,0.656827770287508,0.282850083173322,155,4807,0.0494848048982652,0.147012619343931,157,4798,0.706312575185773,0.429862702517254,0.27644987266852,157
0.16,4944,0.305736442629748,0.163263625560243,155,4963,0.687308262462098,0.493429909143239,157,4954,0.993044705091845,0.656693534703482,0.336351170388363,157
0.165,5099,0.451800825462154,0.370886140468557,155,5118,0.140751969031858,0.386003828062258,157,5108,0.592552794494013,0.756889968530815,-0.164337174036802,157
0.17,5254,0.0467752847822742,0.351316612446769,155,5273,0.214971961533238,0.306391512534484,157,5264,0.261747246315512,0.657708124981253,-0.395960878665741,157
0.175,5408,0.609845096805912,0.189458881315668,155,5428,0.281186675481699,0.112804336227532,157,5418,0.891031772287611,0.302263217543201,0.588768554744411,157
0.18,5563,0.502645754740307,0.215255459654741,155,5583,0.361220703851556,0.399331192350043,157,5573,0.863866458591864,0.614586652004784,0.249279806587079,157
0.185,5717,0.288463127310279,0.182086957253714,155,5738,0.19495863452139,0.269536171361858,157,5728,0.483421761831669,0.451623128615572,0.0317986332160969,157
0.19,5872,0.331543367743821,0.272879782630815,155,5893,0.339431246490637,0.197034856391062,157,5882,0.670974614234457,0.469914639021878,0.20105997521258,157
0.195,6026,0.195296810127473,0.186622086919423,155,6048,0.228560693204776,0.341276463257543,157,6037,0.423857503332248,0.527898550176967,-0.104041046844718,157
0.2,6181,0.659856106232505,0.295541562671676,155,6203,0.140428115767216,0.286835689826304,157,6192,0.800284221999721,0.582377252497979,0.217906969501742,157
0.205,6335,0.295373791845286,0.149783096751301,155,6358,0.364834344656886,0.360332716752098,157,6346,0.660208136502172,0.510115813503399,0.150092322998773,157
0.21,6490,0.118774656203406,0.277337016754162,155,6513,0.340722418237691,0.36167357798765,157,6502,0.459497074441097,0.639010594741812,-0.179513520300715,157
0.215,6644,0.149997868766643,0.239893521363849,155,6668,0.252504284500621,0.161131733841996,157,6656,0.402502153267263,0.401025255205845,0.00147689806141799,157
0.22,6799,0.171755170093229,0.314785637763198,155,6824,0.266551059978831,0.322298110912667,157,6812,0.43830623007206,0.637083748675865,-0.198777518603805,157
0.225,6953,0.333844030732696,0.408814534556587,155,6979,0.266083548672608,0.384708857632187,157,6966,0.599927579405304,0.793523392188774,-0.19359581278347,157
0.23,7108,0.254254891361054,0.223286430960857,155,7134,0.362115867344787,0.383060045632861,157,7121,0.616370758705841,0.606346476593718,0.0100242821121239,157
0.235,7262,0.383053443377005,0.298923786890024,155,7289,0.780629367905281,0.0898860870486844,157,7276,1.16368281128229,0.388809873938709,0.774872937343577,157
0.24,7417,0.263826498902744,0.293876773488203,155,7444,0.347085397832422,0.0581383977067659,157,7430,0.610911896735166,0.352015171194969,0.258896725540198,157
0.245,7571,0.304235200564237,0.421250400871992,155,7599,0.459788562978434,0.577784734535178,157,7585,0.764023763542671,0.99903513540717,-0.235011371864499,157
0.25,7726,0.328297873174346,0.274560437555867,155,7754,0.297269895140529,0.0125273089278301,157,7740,0.625567768314876,0.287087746483697,0.338480021831179,157
0.255,7880,0.386199311284244,0.248232250724442,155,7909,0.214219519912641,0.0424864621699206,157,7894,0.600418831196885,0.290718712894363,0.309700118302522,157
0.26,8035,0.20450080709708,0.300292142242391,155,8064,0.232732647311875,0.194049297663401,157,8050,0.437233454408955,0.494341439905791,-0.0571079854968366,157
0.265,8189,0.56537199500985,0.498164149334601,155,8219,0.217172942210942,0.462560687437163,157,8204,0.782544937220792,0.960724836771764,-0.178179899550971,157
0.27,8344,0.343359537981027,0.332515295073143,155,8374,0.463616170316986,0.520236400695463,157,8359,0.806975708298013,0.852751695768606,-0.0457759874705927,157
0.275,8498,0.253860708400178,0.283037764036574,155,8529,0.168077427564897,0.12638082166346,157,8514,0.421938135965075,0.409418585700033,0.0125195502650415,157
0.28,8653,0.73898156449658,0.380942690106187,155,8684,0.243545484886434,0.0757250102204903,157,8668,0.982527049383014,0.456667700326677,0.525859349056337,157
0.285,8807,0.378304943209738,0.393729554229192,155,8840,0.409709528174036,0.134533328581018,157,8824,0.788014471383774,0.52826288281021,0.259751588573564,157
0.29,8962,0.484352812489127,0.380643869800049,155,8995,0.620914331941341,0.253756911619837,157,8978,1.10526714443047,0.634400781419886,0.470866363010582,157
0.295,9116,0.454831952434491,0.2094293647205,155,9150,0.511840973393138,0.181437425164475,157,9133,0.966672925827629,0.390866789884974,0.575806135942655,157
0.3,9271,0.185038874697105,0.385068104660773,155,9305,0.343116242053265,0.653201374972573,157,9288,0.528155116750369,1.03826947963335,-0.510114362882976,157
0.305,9425,0.169099135946478,0.499112309990885,155,9460,0.513824040587173,0.13420478306003,157,9442,0.682923176533651,0.633317093050915,0.0496060834827363,157
0.31,9580,0.562239175738034,0.517303595868979,155,9615,0.505990137758453,0.163327962791531,157,9598,1.06822931349649,0.68063155866051,0.387597754835977,157
0.315,9734,0.648208063560421,0.400240374123717,155,9770,0.500707144274623,0.405242768373118,157,9752,1.14891520783504,0.805483142496835,0.343432065338209,157
0.32,9889,0.269049736682591,0.502488659188427,155,9925,0.204147999148524,0.555695309773289,157,9907,0.473197735831115,1.05818396896172,-0.5849862331306,157
0.325,10043,0.34858843087397,0.459782309568155,155,10080,0.139946222460523,0.493888247936832,157,10062,0.488534653334492,0.953670557504987,-0.465135904170495,157
0.33,10198,0.414448195581665,0.316064090124184,155,10235,0.193848275151476,0.0976663192433774,157,10216,0.608296470733141,0.413730409367561,0.19456606136558,157
0.335,10353,0.328007513953841,0.356903246652852,155,10390,0.080373669016554,0.0637147643994063,157,10372,0.408381182970395,0.420618011052259,-0.0122368280818637,157
0.34,10507,0.20012333436194,0.369331070539113,155,10545,0.486855107077238,0.396344119470268,157,10526,0.686978441439178,0.765675190009381,-0.0786967485702025,157
0.345,10662,1,0.199789118800331,155,10701,0.314907580886963,0.101363275813305,157,10682,1.31490758088696,0.301152394613636,1.01375518627333,157
0.35,10816,0.336991202690655,0.42382808115315,155,10856,0.53432913163947,0.249694240517259,157,10836,0.871320334330125,0.673522321670408,0.197798012659717,157
0.355,10971,0.255926804423639,0.415684091626487,155,11011,0.171888001855217,0.261457751670834,157,10991,0.427814806278856,0.677141843297321,-0.249327037018465,157
0.36,11125,0.304823618863205,0.158574191545907,155,11166,0.169707072406938,0.165165949895879,157,11146,0.474530691270143,0.323740141441785,0.150790549828358,157
0.365,11280,0.328183131875312,0.657317622691811,155,11321,0.399505639770897,0.187569828997009,157,11300,0.727688771646209,0.84488745168882,-0.117198680042611,157
0.37,11434,0.335632242996089,0.341075119191037,155,11476,0.201814020485353,0.233329810287568,157,11455,0.537446263481442,0.574404929478605,-0.0369586659971632,157
0.375,11589,0.169811303200833,0.453691389830443,155,11631,0.264360177633514,0.602492344116653,157,11610,0.434171480834347,1.0561837339471,-0.622012253112749,157
0.38,11743,0.407693292202296,0.556807630079638,155,11786,0.293376278462778,0.228772011883048,157,11764,0.701069570665074,0.785579641962686,-0.0845100712976127,157
0.385,11898,0.280435262426315,0.723125549708092,155,11941,0.249239436058988,0.173954146096836,157,11920,0.529674698485303,0.897079695804928,-0.367404997319624,157
0.39,12052,0.541053764231133,0.45202519318203,155,12096,0.0825326141673681,0.213955524414282,157,12074,0.623586378398501,0.665980717596312,-0.0423943391978108,157
0.395,12207,0.106160092519039,0.108426945282433,155,12251,0.379726390386228,0.199760154571324,157,12229,0.485886482905267,0.308187099853757,0.17769938305151,157
0.4,12361,0.239312151687535,0.257943434195007,155,12406,0.517041300385042,0.324748730782345,157,12384,0.756353452072577,0.582692164977352,0.173661287095225,157
0.405,12516,0.363465026937905,0.68636776377684,155,12561,0.354057816766422,0.214490167273687,157,12538,0.717522843704327,0.900857931050527,-0.1833350873462,157
0.41,12670,0.458750817459933,0.487434852925472,155,12717,0.262852930625781,0.271968990368355,157,12694,0.721603748085713,0.759403843293827,-0.0378000952081136,157
0.415,12825,0.273901502293035,0.188814261646413,155,12872,0.261993378414992,0.186873072113779,157,12848,0.535894880708027,0.375687333760192,0.160207546947835,157
0.42,12979,0.168851583936796,0.10743224949617,155,13027,0.81658714782129,0.661209817995435,157,13003,0.985438731758085,0.768642067491605,0.216796664266481,157
0.425,13134,0.269116296731058,0.7407086605013,155,13182,0.113707710069723,0.425629487928068,157,13158,0.38282400680078,1.16633814842937,-0.783514141628587,157
0.43,13288,0.296033199402997,0.397516030789971,155,13337,0.251658876329188,0.215647902338928,157,13312,0.547692075732184,0.6131639331289,-0.0654718573967155,157
0.435,13443,0.260926032463578,0.712521008809438,155,13492,0.246243836236488,0.42739967865781,157,13468,0.507169868700066,1.13992068746725,-0.632750818767181,157
0.44,13597,0.389679566787306,0.129581791553198,155,13647,0.385095507966505,0.176093068606555,157,13622,0.774775074753812,0.305674860159753,0.469100214594058,157
0.445,13752,0.569170260379006,0.220777435357133,155,13802,0.27265281783139,0.517425682638859,157,13777,0.841823078210396,0.738203117995992,0.103619960214404,157
0.45,13906,0.294162268598568,0.894481926865437,155,13957,0.174388301055575,0.364457604534847,157,13932,0.468550569654143,1.25893953140028,-0.790388961746142,157
0.455,14061,0.273623081937354,0.231427474570327,155,14112,0.500181499377604,0.375656302429719,157,14086,0.773804581314958,0.607083777000047,0.166720804314911,157
0.46,14215,0.404201227760501,0.335501535506793,155,14267,0.506476043100092,0.366212194882644,157,14241,0.910677270860592,0.701713730389437,0.208963540471155,157
0.465,14370,0.249018900566864,0.873743224013489,155,14422,0.174047882127274,0.408846249879944,157,14396,0.423066782694138,1.28258947389343,-0.859522691199295,157
0.47,14524,0.199922431353297,0.845497545637278,155,14578,0.213955290548759,0.260043367440626,157,14551,0.413877721902056,1.1055409130779,-0.691663191175848,157
0.475,14679,0.22828180963321,0.907544126241204,155,14733,0.461186095678658,0.349629725034496,157,14706,0.689467905311868,1.2571738512757,-0.567705945963833,157
0.48,14833,0.693281368517834,0.818265417441533,155,14888,0.24483764164063,0.756657356691389,157,14860,0.938119010158463,1.57492277413292,-0.636803763974458,157
0.485,14988,0.266807541959013,0.103708347139429,155,15043,0.333595145832084,0.595403654765526,157,15016,0.600402687791096,0.699112001904956,-0.0987093141138594,157
0.49,15142,0.483745011018417,0.590333296031833,155,15198,0.291620956987298,0.232760938812603,157,15170,0.775365968005715,0.823094234844436,-0.0477282668387211,157
0.495,15297,0.266797670802648,0.206197583266834,155,15353,0.128866181015951,0.112143051061183,157,15325,0.395663851818599,0.318340634328018,0.0773232174905814,157
0.5,15452,0.604217197401007,0.186982439120991,155,15508,0.307851254231167,0.276622222894127,157,15480,0.912068451632174,0.463604662015118,0.448463789617056,157
0.505,15606,0.217888339548653,0.224118344663243,155,15663,0.587829306152138,0.466800800715103,157,15634,0.805717645700791,0.690919145378346,0.114798500322445,157
0.51,15761,0.226507386389324,0.815013936755943,155,15818,0.499259397586109,0.371256280772284,157,15790,0.725766783975433,1.18627021752823,-0.460503433552794,157
0.515,15915,0.326017408504298,0.740885244138252,155,15973,0.36133737151846,0.409014666978983,157,15944,0.687354780022758,1.14989991111724,-0.462545131094478,157
0.52,16070,0.376572907247056,0.75821050678983,155,16128,0.592949873623342,0.160321488528303,157,16099,0.969522780870399,0.918531995318133,0.050990785552266,157
0.525,16224,0.313181447498358,0.156781007422982,155,16283,0.271628854853899,0.468535015362748,157,16254,0.584810302352257,0.625316022785731,-0.040505720433474,157
0.53,16379,0.276758894718063,0.106782226817237,155,16438,0.135273050079168,0.0657619971665209,157,16408,0.412031944797231,0.172544223983758,0.239487720813473,157
0.535,16533,0.332733982229276,0.225424768913623,155,16594,0.127325192931137,0.383577019001946,157,16564,0.460059175160414,0.609001787915569,-0.148942612755156,157
0.54,16688,0.344818637494522,0.195899877231496,155,16749,0.425624953190735,0.46020366206067,157,16718,0.770443590685258,0.656103539292166,0.114340051393092,157
0.545,16842,0.21902132098141,0.129343612338394,155,16904,0.372757961064002,0.459027077355783,157,16873,0.591779282045412,0.588370689694177,0.00340859235123525,157
0.55,16997,0.386119758605112,0.817809265985438,155,17059,0.557600459343445,0.144396871110649,157,17028,0.943720217948557,0.962206137096087,-0.01848591914753,157
0.555,17151,0.427760538843426,0.866432954047936,155,17214,0.276358235660457,0.285064015415858,157,17182,0.704118774503883,1.15149696946379,-0.447378194959911,157
0.56,17306,0.150905488207915,0.818098764518911,155,17369,0.329434930766203,0.637401347123861,157,17338,0.480340418974118,1.45550011164277,-0.975159692668655,157
0.565,17460,0.30610084874227,0.234810856767544,155,17524,0.554867204502911,0.10389969914765,157,17492,0.860968053245181,0.338710555915194,0.522257497329987,157
0.57,17615,0.808479076169529,0.427576672992205,155,17679,0.448656531304737,0.268940683342987,157,17647,1.25713560747427,0.696517356335193,0.560618251139074,157
0.575,17769,0.467566409888598,0.270528813801887,155,17834,0,0.248493385508172,157,17802,0.467566409888598,0.519022199310059,-0.051455789421461,157
0.58,17924,0.804125850915241,0.508712716190271,155,17989,0.384783953477203,0.753519679171289,157,17956,1.18890980439244,1.26223239536156,-0.0733225909691162,157
0.585,18078,0,0,155,18144,0.303465648460137,0.171185448648007,157,18111,0.303465648460137,0.171185448648007,0.13228019981213,157
0.59,18233,0.797859186865065,0.603375749432362,155,18299,0.316591126160935,0.276882383393023,157,18266,1.114450313026,0.880258132825385,0.234192180200615,157
0.595,18387,0.234260587642552,0.160445220318885,155,18455,0.546275166793462,0.510487310148376,157,18421,0.780535754436014,0.670932530467261,0.109603223968753,157
0.6,18542,0.527988840349061,0.205742585762676,155,18610,0.404754259026,0.172672806848859,157,18576,0.932743099375061,0.378415392611536,0.554327706763525,157
0.605,18696,0.38373337069328,0.808063776816967,155,18765,0.366191170700639,0.769944073240345,157,18730,0.749924541393919,1.57800785005731,-0.828083308663394,157
0.61,18851,0.392466011760246,1,155,18920,0.221062143961862,0.458580493461252,157,18886,0.613528155722109,1.45858049346125,-0.845052337739143,157
0.615,19005,0.257715120355415,0.890671599874597,155,19075,0.583161008405499,0.507405946198822,157,19040,0.840876128760914,1.39807754607342,-0.557201417312505,157
0.62,19160,0.243640540757744,0.238579936710439,155,19230,0.402536944524463,0.198440662367154,157,19195,0.646177485282207,0.437020599077593,0.209156886204613,157
0.625,19314,0.296750825059055,0.232992980979082,155,19385,0.398733229457606,0.20270213400513,157,19350,0.695484054516661,0.435695114984212,0.259788939532449,157
0.63,19469,0.8535504615809,0.555982533687306,155,19540,0.766346146407552,0.620180423656624,157,19504,1.61989660798845,1.17616295734393,0.443733650644522,157
0.635,19623,0.731170399923962,0.621989025919797,155,19695,0.411727500207897,0.158041366335717,157,19659,1.14289790013186,0.780030392255514,0.362867507876346,157
0.64,19778,0.348185377824376,0.265621270814389,155,19850,0.228630641224483,0.14735024924836,157,19814,0.57681601904886,0.412971520062749,0.163844498986111,157
0.645,19932,0.317045142092511,0.112258269478277,155,20005,0.545855152589906,0.678198570455295,157,19968,0.862900294682417,0.790456839933571,0.0724434547488459,157
0.65,20087,0.332245791544682,0.163461202372724,155,20160,0.368199515187354,0.216856138980338,157,20124,0.700445306732036,0.380317341353063,0.320127965378974,157
0.655,20241,0.261162294434366,0.292826555846697,155,20315,0.348864600850331,0.193434248947196,157,20278,0.610026895284697,0.486260804793893,0.123766090490804,157
0.66,20396,0.159087168192828,0.189771037307946,155,20471,0.310325619820999,0.774188872345892,157,20434,0.469412788013826,0.963959909653837,-0.494547121640011,157
0.665,20550,0.158268322189633,0.149500926648432,155,20626,0.232892436902487,0.739238624548376,157,20588,0.391160759092121,0.888739551196808,-0.497578792104687,157
0.67,20705,0.19005581801466,0.0807773290316011,155,20781,0.759714205154314,0.836679431809066,157,20743,0.949770023168974,0.917456760840667,0.0323132623283067,157
0.675,20860,0.315582899465261,0.127605323353628,155,20936,0.184461325499035,0.466461906800072,157,20898,0.500044224964296,0.5940672301537,-0.0940230051894034,157
0.68,21014,0.306476066130009,0.171689788870282,155,21091,0.139084869267334,0.137576271452001,157,21052,0.445560935397344,0.309266060322283,0.13629487507506,157
0.685,21169,0.346342740016148,0.401424310951653,155,21246,0.580464133096618,0.231552350441488,157,21208,0.926806873112766,0.632976661393141,0.293830211719625,157
0.69,21323,0.19989617646764,0.107878901043924,155,21401,0.379397954243706,0.588647614282786,157,21362,0.579294130711346,0.69652651532671,-0.117232384615364,157
0.695,21478,0.152391007665093,0.131026093461447,155,21556,0.434355963587413,0.938776860002969,157,21517,0.586746971252506,1.06980295346442,-0.48305598221191,157
0.7,21632,0.196915989643919,0.216467825802405,155,21711,0.306508833587075,0.881693406266485,157,21672,0.503424823230994,1.09816123206889,-0.594736408837896,157
0.705,21787,0.354043596965768,0.303047965588395,155,21866,0.403797896922715,0.782671492360626,157,21826,0.757841493888483,1.08571945794902,-0.327877964060538,157
0.71,21941,0.120215920743133,0.0882108602803343,155,22021,0.170988452599347,0.327878473886671,157,21981,0.29120437334248,0.416089334167005,-0.124884960824526,157
0.715,22096,0.251470719240128,0.449884391649217,155,22176,0.409022124864921,0.300721472193089,157,22136,0.660492844105049,0.750605863842306,-0.0901130197372575,157
0.72,22250,0.430188732347699,0.142355952107711,155,22332,0.209366875244784,0.266560752123018,157,22291,0.639555607592483,0.408916704230729,0.230638903361754,157
0.725,22405,0.242115875636383,0.255068367029015,155,22487,0.668278712616487,1,157,22446,0.910394588252869,1.25506836702901,-0.344673778776145,157
0.73,22559,0.0850275203461707,0.152659348353779,155,22642,0.496342732670712,0.745863168178476,157,22600,0.581370253016882,0.898522516532255,-0.317152263515373,157
0.735,22714,0.404933435022058,0.16141057202796,155,22797,0.0883399005730031,0.163819551901112,157,22756,0.493273335595061,0.325230123929073,0.168043211665988,157
0.74,22868,0.252843779777988,0.0954479394444738,155,22952,0.39663120189832,0.585568605581414,157,22910,0.649474981676308,0.681016545025888,-0.0315415633495797,157
0.745,23023,0.267389310834424,0.242708388528744,155,23107,0.130812253005566,0.402689097882492,157,23065,0.39820156383999,0.645397486411236,-0.247195922571245,157
0.75,23177,0.398189005703056,0.356095191443498,155,23262,0.786099058678393,0.56929940998369,157,23220,1.18428806438145,0.925394601427188,0.258893462954261,157
0.755,23332,0.339207539581955,0.180574819608041,155,23417,1,0.598237139235467,157,23374,1.33920753958195,0.778811958843509,0.560395580738446,157
0.76,23486,0.222881210274531,0.230968614615499,155,23572,0.299603901261871,0.461019200336464,157,23529,0.522485111536402,0.691987814951963,-0.169502703415561,157
0.765,23641,0.29381990058235,0.264108646841745,155,23727,0.838272670491889,0.469051163448146,157,23684,1.13209257107424,0.733159810289891,0.398932760784347,157
0.77,23795,0.150255102772796,0.191160575685162,155,23882,0.38275885737346,0.925325588754525,157,23838,0.533013960146257,1.11648616443969,-0.58347220429343,157
0.775,23950,0.409171363917924,0.202394716667371,155,24037,0.243302496998436,0.750146019518375,157,23994,0.652473860916359,0.952540736185747,-0.300066875269388,157
0.78,24104,0.166701601739864,0.0934775049916631,155,24192,0.200303884668644,0.173016438805886,157,24148,0.367005486408508,0.266493943797549,0.100511542610959,157
0.785,24259,0.363488813644175,0.278611798203389,155,24348,0.341096008390903,0.0803412038134722,157,24304,0.704584822035077,0.358953002016861,0.345631820018217,157
0.79,24413,0.537481276169178,0.327109337598454,155,24503,0.148321402471809,0.282027071806243,157,24458,0.685802678640987,0.609136409404698,0.0766662692362896,157
0.795,24568,0.231477442189857,0.0436112861891277,155,24658,0.219654131624553,0.397895125025419,157,24613,0.45113157381441,0.441506411214547,0.00962516259986324,157
0.8,24722,0.175454032767884,0.0979497829019887,155,24813,0.179742247984047,0.223978535430581,157,24768,0.355196280751931,0.32192831833257,0.0332679624193616,157
0.805,24877,0.234115039821528,0.15467606137999,155,24968,0.37324883473808,0.18341564536478,157,24922,0.607363874559609,0.33809170674477,0.269272167814839,157
0.81,25031,0.430092379992715,0.23264165720634,155,25123,0.36160432849535,0.105100971126095,157,25077,0.791696708488065,0.337742628332435,0.45395408015563,157
0.815,25186,0.123215849935727,0.407366620660164,155,25278,0.22661620744046,0.421627510560993,157,25232,0.349832057376187,0.828994131221157,-0.479162073844971,157
0.82,25340,0.34317734940347,0.458409635816595,155,25433,0.116258353841649,0.401947657118301,157,25386,0.459435703245119,0.860357292934896,-0.400921589689777,157
0.825,25495,0.266149728266359,0.320948550317561,155,25588,0.129715176567693,0.174301206542383,157,25542,0.395864904834053,0.495249756859944,-0.0993848520258908,157
0.83,25649,0.59502232879091,0.791138016050617,155,25743,0.278180115385604,0.264554653270387,157,25696,0.873202444176514,1.055692669321,-0.182490225144489,157
0.835,25804,0.261723328004242,0.172999246588434,155,25898,0.180782586936432,0.138873425403465,157,25851,0.442505914940675,0.311872671991898,0.130633242948776,157
0.84,25959,0.180899285619938,0.290797104013264,155,26053,0.228181716254292,0.212469808180444,157,26006,0.409081001874229,0.503266912193707,-0.094185910319478,157
0.845,26113,0.463367198207196,0.610797251579022,155,26209,0.347635072008259,0.132002624553702,157,26161,0.811002270215455,0.742799876132724,0.0682023940827309,157
0.85,26268,0.386850720126311,0.450790456091907,155,26364,0.264934090871772,0.389383379350276,157,26316,0.651784810998084,0.840173835442183,-0.188389024444099,157
0.855,26422,0.337946736131124,0.150819410703305,155,26519,0.227593082220547,0.209990013397415,157,26470,0.565539818351671,0.36080942410072,0.204730394250951,157
0.86,26577,0.237615039189545,0.127691157438875,155,26674,0.606873357753491,0.19626661620566,157,26626,0.844488396943036,0.323957773644536,0.5205306232985,157
0.865,26731,0.286088935524867,0.141328809609513,155,26829,0.364113599582324,0.07789500306227,157,26780,0.65020253510719,0.219223812671783,0.430978722435408,157
0.87,26886,0.138921838762038,0.349325408481995,155,26984,0.250874737405813,0.102370482641687,157,26935,0.389796576167851,0.451695891123682,-0.061899314955831,157
0.875,27040,0.264079035608476,0.295157602552959,155,27139,0.395702449997687,0.290446631584544,157,27090,0.659781485606163,0.585604234137504,0.0741772514686598,157
0.88,27195,0.422715106625773,0.486416773258708,155,27294,0.416764606047235,0.186719491336276,157,27244,0.839479712673008,0.673136264594984,0.166343448078024,157
0.885,27349,0.331221014868789,0.503068813624095,155,27449,0.389147517320222,0.383529298244911,157,27399,0.72036853218901,0.886598111869006,-0.166229579679995,157
0.89,27504,0.199012897234444,0.258577639995943,155,27604,0.0818828109917826,0.149588229520249,157,27554,0.280895708226227,0.408165869516192,-0.127270161289965,157
0.895,27658,0.250021749705158,0.151997152817224,155,27759,0.263085502869113,0.0880012183684091,157,27708,0.513107252574271,0.239998371185633,0.273108881388638,157
0.9,27813,0.424485314402829,0.253805613719278,155,27914,0.189746464336033,0.113961324075776,157,27864,0.614231778738862,0.367766937795054,0.246464840943808,157
0.905,27967,0.114497019289596,0.192910429947287,155,28069,0.404851826967541,0.574604779078652,157,28018,0.519348846257137,0.76751520902594,-0.248166362768803,157
