"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"241229","Mapre2",10589,0.00321374980467246,129,4237.5,129,4108.5,31.8488372093023,8.35196471204846,4.86753445045558,8.32105664558856,3.45352219513297,3.46100087300957
"151846","Angel2",10590,0.00321400608486433,74,2493,74,2419,32.6891891891892,7.82164312623998,4.31748811353631,7.79152281915073,3.47403470561442,3.48704441740586
"347268","Zc3h15",10591,0.00321457293691036,4.4,11.3,4.4,6.9,1.56818181818182,2.50959926237837,1.68639895357023,2.06686275947298,0.380463805902747,0.449916870678998
"302929","Kcnd3",10592,0.00321516875058199,37.6,206.8,37.6,169.2,4.5,5.33657607866513,3.65325227647079,5.13697421613927,1.48372193966849,1.50407739677627
"17949","Tmem126b",10593,0.00321518747134046,16.8,223.7,16.8,206.9,12.3154761904762,5.41476617919128,2.87919845729804,5.33705719486397,2.45785873756593,2.51085669834228
"320121","Ak9",10594,0.00321522726523589,4.2,7.2,4.2,3,0.714285714285714,2.10413415427021,1.64865862558738,1.38629436111989,-0.262364264467491,-0.336472236621213
"216099","Smim13",10595,0.0032155808511612,17,57.5,17,40.5,2.38235294117647,4.06902675423781,2.89037175789616,3.72569342723665,0.835321669340488,0.868088630056277
"171973","Vstm2a",10596,0.00321566558616717,2.2,4.7,2.2,2.5,1.13636363636364,1.7404661748405,1.16315080980568,1.25276296849537,0.0896121586896872,0.127833371509885
"51956","Xylt1",10597,0.00321588673802415,30,188,30,158,5.26666666666667,5.24174701505964,3.43398720448515,5.06890420222023,1.63491699773509,1.66139765136481
"233653","Rit2",10598,0.00321604698464579,9.2,33.2,9.2,24,2.60869565217391,3.53222564406856,2.32238772029023,3.2188758248682,0.896488104577976,0.958850346292951
"81487","Pycr1",10599,0.00321620947386409,21,49.5,21,28.5,1.35714285714286,3.92197333628131,3.09104245335832,3.38439026334577,0.293347809987458,0.305381649551182
"254422","Meak7",10600,0.00321636909407226,26,482.5,26,456.5,17.5576923076923,6.18105131489335,3.29583686600433,6.12577688471558,2.82994001871125,2.86549216201354
"40728","Hnrnpl",10601,0.00321664578844404,32.2,716.7,32.2,684.5,21.2577639751553,6.57605165443603,3.50254987592244,6.53014849900237,3.02759862307993,3.05672219217814
"65851","Capn15",10602,0.00321715437815224,40.6,878.8,40.6,838.2,20.6453201970443,6.77969460891462,3.72810016726722,6.73244905708209,3.00434888981487,3.02748866888328
"126636","Vamp7",10603,0.00321741741039167,31.8,192.2,31.8,160.4,5.0440251572327,5.26372592177842,3.4904285153901,5.08388575583585,1.59345724044575,1.61820440564628
"239414","Tshz1",10604,0.00321751090435056,18.8,46.2,18.8,27.4,1.45744680851064,3.85439389259151,2.98568193770049,3.34638914516716,0.360707207466671,0.376686143558121
"117813","LOC102548389",10605,0.00321810291294644,4,54.5,4,50.5,12.625,4.01638302075239,1.6094379124341,3.94158180766969,2.33214389523559,2.53567897516142
"264843","Btf3",10606,0.00321851004593142,99.6,4233.3,99.6,4133.7,41.5030120481928,8.35097330416818,4.61115225766564,8.32717005343524,3.71601779576961,3.72576600407741
"316126","Cdkn1a",10607,0.00321946322809165,29.2,209.2,29.2,180,6.16438356164384,5.34805945844285,3.40784192438082,5.19849703126583,1.790655106885,1.81878814161597
"286797","Homer1",10608,0.00321948405280242,30.8,257.2,30.8,226.4,7.35064935064935,5.55373447841254,3.45946628978613,5.42671058131644,1.9672442915303,1.9947886563495
"23942","Igf2",10609,0.0032196768433006,362.4,86057.8,362.4,85695.4,236.466335540839,11.3627860625352,5.89550415596207,11.3585660967024,5.46306194074032,5.46580585336386
"365167","Sgce",10610,0.00321970386807569,38.8,184.2,38.8,145.4,3.74742268041237,5.22143632221208,3.68386691229039,4.98634260152721,1.30247568923682,1.32106831847019
"578057","Slc6a8",10611,0.00321995578458861,23,130.5,23,107.5,4.67391304347826,4.87900685161782,3.17805383034795,4.68675017298051,1.50869634263257,1.54199663163857
"514166","Poc1a",10612,0.00322023317874662,5.2,17.2,5.2,12,2.30769230769231,2.90142159408275,1.82454929205105,2.56494935746154,0.740400065410491,0.836248024200619
"80197","Grb2",10613,0.00322116156943017,207.8,7129.7,207.8,6921.9,33.3103946102021,8.87216468530742,5.34137685600848,8.84259003596876,3.50121317996028,3.5058694987341
"549862","-",10614,0.00322146586363256,18,53.5,18,35.5,1.97222222222222,3.9982007016692,2.94443897916644,3.59731226058845,0.652873281422006,0.679160938585205
"411020","Elavl2",10615,0.0032215791250686,396.4,59648.8,396.4,59252.4,149.476286579213,10.9962460746286,5.98494333011772,10.9895784413172,5.00463511119951,5.0071377620503
"413361","St3gal3",10616,0.00322195307171865,38.2,431.2,38.2,393,10.2879581151832,6.06888844407279,3.66867674679642,5.97635090929793,2.30767416250152,2.33097409625673
"330632","LOC120101614",10617,0.00322196456827047,11.8,119.2,11.8,107.4,9.10169491525424,4.78915702210111,2.54944517092557,4.68582808900555,2.13638291807997,2.20846065060315
"335074","Flrt3",10618,0.00322207833842664,8.4,26.3,8.4,17.9,2.13095238095238,3.30688670219091,2.24070968927596,2.9391619220656,0.698452232789638,0.756569006997441
"133456","Dpp10",10619,0.00322231035448529,4.6,19.8,4.6,15.2,3.30434782608696,3.03495298670727,1.7227665977411,2.78501124223834,1.06224464449724,1.19523912435718
"414693","Map7d1",10620,0.00322236558055086,823,78862,823,78039,94.8226002430134,11.275467448808,6.71417052990947,11.264976794737,4.55080626482757,4.55200778003631
"92978","LOC688126",10621,0.00322284931983055,3,3.5,3,0.5,0.166666666666667,1.50407739677627,1.38629436111989,0.405465108108164,-0.980829253011726,-1.79175946922805
"68829","Hnrnpab",10622,0.00322298387331139,661,67879.5,661,67218.5,101.692133131619,11.1255040852609,6.49526555593701,11.115718662989,4.620453107052,4.62194994639117
"320223","Sesn1",10623,0.00322312282464534,100,2437,100,2337,23.37,7.79893331004122,4.61512051684126,7.75705114203201,3.14193062519075,3.15145314855077
"71854","LOC691995",10624,0.00322377279831991,212.6,11635.8,212.6,11423.2,53.7309501411101,9.36192776940028,5.36410510708604,9.34348919142892,3.97938408434288,3.98398918820824
"40076","Cic",10625,0.00322389680223653,328.2,13691.7,328.2,13363.5,40.717550274223,9.52461812308763,5.79666546880291,9.50035721672468,3.70369174792177,3.70665921017282
"378424","Prmt8",10626,0.00322432692544727,155.8,3005.7,155.8,2849.9,18.2920410783055,8.00859841080161,5.05497110791631,7.95539001288538,2.90041890496907,2.90646605149116
"522121","Tmprss5",10627,0.00322438778965383,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.439951284179334,0.559615787935423
"129129","Rilpl2",10628,0.00322514835863347,19.8,89.7,19.8,69.9,3.53030303030303,4.50755735712109,3.03495298670727,4.26127043353808,1.22631744683081,1.26138371153927
"462898","Pcnx1",10629,0.00322518549246782,17.2,100.7,17.2,83.5,4.8546511627907,4.62202730305451,2.90142159408275,4.43675153436313,1.53532994028038,1.5799372480374
"124592","Trappc5",10630,0.00322519441904978,107,1471,107,1364,12.7476635514019,7.29437729928882,4.68213122712422,7.21890970761906,2.53677848049484,2.5453480039415
"400560","Mrps35",10631,0.00322562894550372,16.2,140.7,16.2,124.5,7.68518518518518,4.95371214669663,2.84490938381941,4.83230575857184,1.98739637475243,2.03929447366642
"294177","Rpl22l1",10632,0.00322566608899115,125,2680.5,125,2555.5,20.444,7.89413161842298,4.83628190695148,7.84639441452005,3.01011250756858,3.01768944090603
"564877","Upf3b",10633,0.00322611454223098,98.4,1262.8,98.4,1164.4,11.8333333333333,7.14187833433935,4.59915211366253,7.06081965470897,2.46166754104645,2.47092040781326
"505449","Sorl1",10634,0.00322642577504079,25.8,741.7,25.8,715.9,27.7480620155039,6.61029219467525,3.28840188751681,6.57493636085883,3.28653447334202,3.32316600047457
"541918","Arl4c",10635,0.00322650158176977,64.6,503.8,64.6,439.2,6.79876160990712,6.224162311227,4.18357569595004,6.08722916909236,1.90365347314232,1.91674047940676
"357490","Epb41l1",10636,0.00322651623296256,158.6,4148.3,158.6,3989.7,25.155737704918,8.33069492429877,5.07267068501571,8.29172193309285,3.21905124807714,3.22508600988648
"206067","Marchf1",10637,0.00322677215931088,13.4,292.8,13.4,279.4,20.8507462686567,5.68289926373978,2.66722820658195,5.63621715516043,2.96898894857848,3.037389739866
"87577","Rai1",10638,0.00322760127743034,35.6,342.3,35.6,306.7,8.61516853932584,5.83860470046365,3.60004824040732,5.729125282328,2.12907704192068,2.15352443326222
"231701","Fundc2",10639,0.00322797784278725,15.2,61.2,15.2,46,3.02631578947368,4.13035499974513,2.78501124223834,3.85014760171006,1.06513635947172,1.10734596863686
"486616","Ap3d1",10640,0.00322830803708361,392.6,32620.3,392.6,32227.7,82.0878757004585,10.3927207282319,5.9753351651781,10.3806126389045,4.40527747372637,4.40779032833571
"280250","Rtca",10641,0.00322850674074703,129.4,2556.3,129.4,2426.9,18.7550231839258,7.84670729339937,4.87060664949255,7.79478196516977,2.92417531567721,2.93146161967949
"364222","Sema3a",10642,0.0032287723030078,7.2,27.7,7.2,20.5,2.84722222222222,3.35689712276558,2.10413415427021,3.06805293513362,0.96391878086341,1.04634386012235
"258602","Cbfb",10643,0.00322882515200112,6.2,34.7,6.2,28.5,4.59677419354839,3.57515068878559,1.97408102602201,3.38439026334577,1.41030923732376,1.52535479522356
"142498","Utp25",10644,0.0032288765267602,13.8,104.2,13.8,90.4,6.55072463768116,4.65586330030361,2.69462718077007,4.5152454784601,1.82061829769004,1.87957567523497
"62167","Acsl5",10645,0.00322902084601657,20.8,136.2,20.8,115.4,5.54807692307692,4.92143971529178,3.08190996979504,4.75703253529734,1.67512256550229,1.71345136736673
"409073","Ptprd",10646,0.00322930677398041,275,26556.5,275,26281.5,95.5690909090909,10.1870674726542,5.62040086571715,10.17665859745,4.55625773173284,4.55984945092868
"196926","Borcs8",10647,0.00322966137964422,23.6,195.3,23.6,171.7,7.27542372881356,5.27964410128242,3.20274644293832,5.15155598515263,1.94880954221432,1.98450205587187
"533084","LOC103690742",10648,0.00322970467706157,6.2,26.2,6.2,20,3.2258064516129,3.30321697330195,1.97408102602201,3.04452243772342,1.07044141170141,1.17118298150295
"169240","-",10649,0.00322988880540717,3,3.5,3,0.5,0.166666666666667,1.50407739677627,1.38629436111989,0.405465108108164,-0.980829253011726,-1.79175946922805
"60214","Ccnj",10650,0.00323040800672896,3.2,4.7,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"88247","Zfp18",10651,0.00323104757939613,11.6,75.3,11.6,63.7,5.49137931034483,4.33467293829041,2.53369681395743,4.16976120150686,1.63606438754942,1.7031794644658
"478696","Zhx1",10652,0.00323124332325774,44.6,888.3,44.6,843.7,18.9170403587444,6.79043463640559,3.81990771652034,6.73898153473345,2.91907381821311,2.94006312214556
"389597","Tmem176a",10653,0.00323189333332411,65.4,960.3,65.4,894.9,13.6834862385321,6.86828653507177,4.19569705648239,6.79782879960353,2.60213174312114,2.61618972172566
"369581","Tmem176b",10654,0.00323194249702248,243.2,11346.7,243.2,11103.5,45.6558388157895,9.33677035920284,5.4979875616766,9.31510571055126,3.81711814887466,3.8211315028223
"503230","Elavl3",10655,0.00323215014133416,68,2577.5,68,2509.5,36.9044117647059,7.85496311349101,4.23410650459726,7.82823721547476,3.5941307108775,3.60833110391888
"80298","H3f3b",10656,0.00323292696328293,167.6,3114.3,167.6,2946.7,17.5817422434368,8.04408073477041,5.12752904556775,7.9887804842232,2.86125143865544,2.86686099106881
"444108","Strn3",10657,0.0032331885021861,26.6,379.3,26.6,352.7,13.2593984962406,5.94096041493421,3.3178157727231,5.86844909621144,2.55063332348833,2.58470662145435
"41290","-",10658,0.00323330411473937,5.8,7.2,5.8,1.4,0.241379310344828,2.10413415427021,1.91692261218206,0.8754687373539,-1.04145387482816,-1.42138568093116
"529782","Celsr3",10659,0.00323345484842552,24.6,118.3,24.6,93.7,3.80894308943089,4.78164132910387,3.24259235148552,4.55071400019203,1.30812164870652,1.33735174630606
"390543","Abcg2",10660,0.00323359305509365,12,54,12,42,3.5,4.00733318523247,2.56494935746154,3.76120011569356,1.19625075823203,1.25276296849537
"37514","Lix1",10661,0.00323380291867105,85.4,817.3,85.4,731.9,8.57025761124122,6.70722901753334,4.45898767581001,6.5970092669318,2.13802159112179,2.14829779181266
"159773","Maea",10662,0.00323465304145342,203.2,6783.7,203.2,6580.5,32.3843503937008,8.8224253561109,5.31909990573056,8.79201796186546,3.4729180561349,3.47767529357005
"118710","Nptx2",10663,0.00323478006364519,42,890,42,848,20.1904761904762,6.79234442747081,3.76120011569356,6.74405918631135,2.98285907061779,3.00521101750853
"517700","Slc36a4",10664,0.00323517066304981,131.6,4296.3,131.6,4164.7,31.6466565349544,8.36574219748876,4.88733707775176,8.33463960770612,3.44730252995436,3.454632504304
"242431","Camk4",10665,0.00323550730811134,122.6,2451.3,122.6,2328.7,18.9942903752039,7.80478163867483,4.81705054502359,7.75349478290526,2.93644423788167,2.94413842743708
"548087","Mrpl30",10666,0.00323616346226633,75.4,867.3,75.4,791.9,10.5026525198939,6.7665372770666,4.33598269617247,6.67569711027835,2.33971441410588,2.35162784620246
"296950","Tsc22d2",10667,0.00323625348880162,6,18,6,12,2,2.94443897916644,1.94591014905531,2.56494935746154,0.619039208406224,0.693147180559945
"219914","LOC684327",10668,0.00323634866739227,14.2,102.7,14.2,88.5,6.23239436619718,4.64150211523548,2.72129542785223,4.49423862528081,1.77294319742858,1.82976058740667
"328716","Tfpi",10669,0.00323645799135214,19,64.5,19,45.5,2.39473684210526,4.18205014264121,2.99573227355399,3.83945231259331,0.84372003903932,0.873273346790464
"532220","Sema6b",10670,0.00323652093389194,310.2,19090.7,310.2,18780.5,60.543197936815,9.85700896461452,5.74043579230424,9.84062762177711,4.10019182947288,4.10335712573356
"301458","Cers2",10671,0.00323654665213242,84.6,4383.8,84.6,4299.2,50.8179669030733,8.38589929373191,4.4496852831477,8.36641681222793,3.91673152908023,3.92824997124905
"524294","Spg21",10672,0.00323668268795777,86.8,2803.2,86.8,2716.4,31.294930875576,7.93887357228703,4.47506150064107,7.90743081979022,3.43236931914915,3.44345613157333
"39495","Mypop",10673,0.00323677488508994,11.8,84.2,11.8,72.4,6.13559322033898,4.44500143383527,2.54944517092557,4.29592393562047,1.7464787646949,1.81410676792005
"9253","Psmc4",10674,0.00323716144243341,104,1872.5,104,1768.5,17.0048076923077,7.53556361823374,4.65396035015752,7.47845229978552,2.82449194962799,2.83349610950416
"258900","Pla2g15",10675,0.00323729734855692,30.6,499.3,30.6,468.7,15.3169934640523,6.21520791849416,3.45315712059287,6.15209419303295,2.69893707244008,2.72896289597033
"78417","Cdc27",10676,0.0032375680185981,33.6,257.3,33.6,223.7,6.6577380952381,5.55412170010179,3.54385368206368,5.41476617919128,1.8709124971276,1.89577980152693
"428742","Ift74",10677,0.0032376197304414,36,249.5,36,213.5,5.93055555555556,5.52345892052492,3.61091791264422,5.36830973836807,1.75739182572385,1.78011789421257
"506435","Rnf214",10678,0.00323776089356089,17.4,47.8,17.4,30.4,1.74712643678161,3.8877303128591,2.91235066461494,3.44680789291421,0.534457228299268,0.557972402191693
"486523","Gng7",10679,0.00323792100228241,55,961,55,906,16.4727272727273,6.86901445066571,4.02535169073515,6.81014245011514,2.78479075937999,2.80170612081051
"226744","Zkscan3",10680,0.00323798151854834,35.6,151.3,35.6,115.7,3.25,5.02585225990112,3.60004824040732,4.75960653929251,1.15955829888519,1.17865499634165
"527531","Rasgrf1",10681,0.00323809733867098,357.2,23347.7,357.2,22990.5,64.3631019036954,10.058296587029,5.88109148962661,10.0428798613878,4.16178837176123,4.16454051710473
"298873","Serpini1",10682,0.00323849011282822,47.6,513.3,47.6,465.7,9.78361344537815,6.24280675278087,3.88362353090645,6.14568665295577,2.26206312204932,2.28070888875096
"223314","Smim32",10683,0.00323866139524488,6.6,22.8,6.6,16.2,2.45454545454546,3.16968558067743,2.02814824729229,2.84490938381941,0.816761136527123,0.897941593205959
"167856","Pi4k2b",10684,0.00323875787231836,60.4,727.3,60.4,666.9,11.0413907284768,6.59071305122387,4.1174098351531,6.50413846173159,2.38672862657849,2.40165100469749
"426904","Rgs3",10685,0.00323881001015879,100.2,1083.7,100.2,983.5,9.81536926147704,6.98905873004617,4.61709875685337,6.89213389807918,2.27503514122581,2.28394944917835
"72560","-",10686,0.00323888048382008,17.2,189.2,17.2,172,10,5.24807615011129,2.90142159408275,5.15329159449778,2.25187000041503,2.30258509299405
"421634","Lyn",10687,0.00323926793240348,9.6,38.3,9.6,28.7,2.98958333333333,3.67122451887522,2.36085400111802,3.39114704580865,1.03029304469063,1.09513402429178
"166993","Apbb2",10688,0.00323977816297394,41.8,726.7,41.8,684.9,16.3851674641148,6.58988887535304,3.75653810258775,6.53073184450528,2.77419374191752,2.79637650267315
"63031","Rrn3",10689,0.00323993028151225,172.8,3999.7,172.8,3826.9,22.146412037037,8.29422462479131,5.15790521283129,8.25007162892964,3.09216641609835,3.09767549858631
"30894","Bbip1",10690,0.00323996186211052,16.4,80.8,16.4,64.4,3.92682926829268,4.4042772436087,2.85647020622048,4.18052225846315,1.32405205224267,1.36783229828016
"574443","Tceal3",10691,0.00324006396910995,135.8,2666.7,135.8,2530.9,18.6369661266568,7.88897195693513,4.91852000518845,7.83672528801337,2.91820528282491,2.92514703456492
"257831","Nanos3",10692,0.00324014809132817,20.4,189.8,20.4,169.4,8.30392156862745,5.25122575901419,3.06339092202781,5.13814861439522,2.07475769236741,2.11672788136778
"17114","Pde8a",10693,0.00324039630106216,434,34040,434,33606,77.4331797235023,10.4353209594591,6.07534603108868,10.4224896575863,4.34714362649757,4.34941536733748
"452402","Mcfd2",10694,0.00324098075684035,101,1775.5,101,1674.5,16.5792079207921,7.48240041546108,4.62497281328427,7.42386690717736,2.79889409389309,2.808149375393
"88196","Elac2",10695,0.00324128464882993,8.4,44.8,8.4,36.4,4.33333333333333,3.82428409112014,2.24070968927596,3.62167070442049,1.38096101514453,1.46633706879343
"300874","LOC361985",10696,0.00324130354144251,317,12037.5,317,11720.5,36.9731861198738,9.39586512638388,5.76205138278018,9.36918004128957,3.6071286585094,3.61019295045976
"536666","Aff3",10697,0.0032414051662295,9.4,26.3,9.4,16.9,1.79787234042553,3.30688670219091,2.34180580614733,2.88480071284671,0.542994906699382,0.586603932653069
"9988","Mag",10698,0.00324144816047618,470.4,41507.8,470.4,41037.4,87.2393707482993,10.6336607319325,6.15570699050203,10.6222634927299,4.46655650222786,4.46865572842685
"172380","LOC120096688",10699,0.00324204192863484,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.439951284179334,0.559615787935423
"512515","Chst2",10700,0.00324290916810099,21.8,97.7,21.8,75.9,3.48165137614679,4.59208494643944,3.1267605359604,4.3425058765116,1.2157453405512,1.24750671460654
"315246","RGD1302996",10701,0.00324298655336066,98.8,4003.2,98.8,3904.4,39.5182186234818,8.2950990892376,4.60316818331742,8.2701154898064,3.66694730648898,3.67676179654699
"258379","Lsm6",10702,0.00324352374826314,11.8,22.7,11.8,10.9,0.923728813559322,3.16547504814109,2.54944517092557,2.47653840011748,-0.0729067708080877,-0.0793367422365212
"175628","LOC120097156",10703,0.003243768317881,8.2,26.7,8.2,18.5,2.25609756097561,3.32143241319329,2.21920348405499,2.9704144655697,0.751210981514706,0.813636577814072
"482268","Snu13",10704,0.00324396126364133,6.8,30.7,6.8,23.9,3.51470588235294,3.45631668088323,2.05412373369555,3.21486780347066,1.16074406977512,1.2569558467554
"145622","Elk4",10705,0.0032439663440455,46.4,625.8,46.4,579.4,12.4870689655172,6.44062751048187,3.85862222870103,6.36371752101003,2.505095292309,2.52469362610304
"396044","Cntn4",10706,0.00324429777625743,22.6,90.8,22.6,68.2,3.01769911504425,4.51961229762644,3.16124671203156,4.23700086262362,1.07575415059206,1.10449465857118
"243456","Pcdhb6l",10707,0.00324433626278364,3.6,24.3,3.6,20.7,5.75,3.23080439573347,1.52605630349505,3.07731226054641,1.55125595705136,1.74919985480926
"509161","Pias1",10708,0.00324445352512112,6.8,40.7,6.8,33.9,4.98529411764706,3.73050112880476,2.05412373369555,3.55248682920838,1.49836309551284,1.60649240220434
"492462","Tafa2",10709,0.00324448866618331,36.8,443.7,36.8,406.9,11.0570652173913,6.09739989751665,3.63230910262554,6.01102204632351,2.37871294369797,2.40306960983276
"94928","Psme3",10710,0.00324497517723659,38,267,38,229,6.02631578947368,5.59098698051086,3.66356164612965,5.4380793089232,1.77451766279355,1.79613584382785
"462564","Slc39a9",10711,0.00324506414711972,152.2,12081.7,152.2,11929.5,78.380420499343,9.39952995644796,5.03174425730649,9.38685342536208,4.35510916805559,4.36157415763771
"10411","LOC687679",10712,0.00324508426140088,174.2,5054.7,174.2,4880.5,28.0166475315729,8.52827159862324,5.16592817850229,8.49320782866573,3.32727965016343,3.33279888819662
"121427","RGD1559821",10713,0.00324563463686525,292.6,10633.3,292.6,10340.7,35.3407382091593,9.27183990506375,5.68221829674036,9.2439395446066,3.56172124786623,3.56503635544416
"222484","LOC102552000",10714,0.0032457612825734,43,248.5,43,205.5,4.77906976744186,5.51945891519157,3.78418963391826,5.33030041240109,1.54611077848283,1.56424591824273
"300593","Mtx1",10715,0.0032458237403335,113.4,2182.3,113.4,2068.9,18.2442680776014,7.68859277266907,4.7397010789457,7.63525557591375,2.89555449696805,2.90385095275605
"302125","Zfp697",10716,0.00324601347351465,26.2,159.7,26.2,133.5,5.09541984732824,5.07953927274347,3.30321697330195,4.90156419904189,1.59834722573994,1.62834206707325
"38204","Peg3",10717,0.00324604573118639,12.4,24.3,12.4,11.9,0.959677419354839,3.23080439573347,2.59525470695687,2.55722731136763,-0.0380273955892392,-0.0411580724935074
"182644","-",10718,0.0032460662699638,20,49,20,29,1.45,3.91202300542815,3.04452243772342,3.40119738166216,0.356674943938732,0.371563556432483
"328910","-",10719,0.00324706601111822,2.2,4.2,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"365386","Dlx5",10720,0.00324706601111822,2.2,4.2,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"552825","Mrpl44",10721,0.00324745377767645,39.4,181.3,39.4,141.9,3.60152284263959,5.20565368168462,3.6988297849671,4.96214508493582,1.26331529996872,1.28135676786211
"498239","RGD1560617",10722,0.00324855084847218,5,11,5,6,1.2,2.484906649788,1.79175946922805,1.94591014905531,0.154150679827258,0.182321556793955
"246458","Napg",10723,0.00324890445841554,7.4,15.3,7.4,7.9,1.06756756756757,2.79116510781272,2.12823170584927,2.18605127673809,0.0578195708888263,0.0653827592628517
"316119","Srsf3",10724,0.00324925849938012,42.4,894.3,42.4,851.9,20.0919811320755,6.79715885764011,3.77045944110636,6.74864230732506,2.9781828662187,3.00032078681088
"257921","-",10725,0.00324934879503003,9.6,15.8,9.6,6.2,0.645833333333333,2.82137888640921,2.36085400111802,1.97408102602201,-0.386772975096012,-0.437213806422744
"287107","Ndufs6",10726,0.00324945527505764,172,18404,172,18232,106,9.82037764581312,5.15329159449778,9.81098841803921,4.65769682354143,4.66343909411207
"79890","Fam104a",10727,0.00325092648423838,46.2,1049.7,46.2,1003.5,21.7207792207792,6.95721188769473,3.85439389259151,6.91224518425499,3.05785129166348,3.0782693701487
"133326","Dbi",10728,0.00325135490234988,285,16403,285,16118,56.5543859649123,9.70528048651195,5.65599181081985,9.68775397939693,4.03176216857708,4.03520275861581
"174654","Atxn7",10729,0.00325151969742753,8.2,13.2,8.2,5,0.609756097560976,2.65324196460721,2.21920348405499,1.79175946922805,-0.42744401482694,-0.494696241836107
"385899","Grm8",10730,0.00325153614090583,6.2,10.7,6.2,4.5,0.725806451612903,2.45958884180371,1.97408102602201,1.70474809223843,-0.269332933783585,-0.320471895274772
"436506","Fbxo42",10731,0.00325187509232117,21.4,129.8,21.4,108.4,5.06542056074766,4.8736694390231,3.10906095886099,4.69501088998788,1.58594993112689,1.62243716697774
"84869","Gabrb2",10732,0.0032523661875591,15,341,15,326,21.7333333333333,5.8348107370626,2.77258872223978,5.78996017089725,3.01737144865747,3.0788471802645
"300653","Pygo2",10733,0.00325258800230176,43.8,1224.2,43.8,1180.4,26.9497716894977,7.11085937495862,3.80220813942094,7.07445545487314,3.2722473154522,3.29397482568638
"125303","Flt3",10734,0.00325264019907656,7.8,54.7,7.8,46.9,6.01282051282051,4.01998014693324,2.17475172148416,3.86911550441687,1.69436378293271,1.79389394175669
"407665","Lpar1",10735,0.00325305541915577,236,15192.5,236,14956.5,63.375,9.62862298379496,5.46806014113513,9.61296812526419,4.14490798412906,4.14906946191135
"32488","Adgrg6",10736,0.00325311684373647,7.8,17.7,7.8,9.9,1.26923076923077,2.92852352386054,2.17475172148416,2.3887627892351,0.214011067750937,0.238411023444998
"377956","Ptms",10737,0.00325323598576113,192.2,5883.7,192.2,5691.5,29.6123829344433,8.68011104133468,5.26372592177842,8.64690479793789,3.38317887615948,3.38819261622908
"536085","Zfp451",10738,0.00325350072101573,10.4,18.3,10.4,7.9,0.759615384615385,2.96010509591084,2.43361335540045,2.18605127673809,-0.247562078662356,-0.274943046674351
"349424","Slc1a2",10739,0.00325425482292345,5.4,48.3,5.4,42.9,7.94444444444444,3.89792408104864,1.85629799036563,3.78191432008113,1.9256163297155,2.07247287236374
"69590","Gemin5",10740,0.00325448038976013,10.4,18.3,10.4,7.9,0.759615384615385,2.96010509591084,2.43361335540045,2.18605127673809,-0.247562078662356,-0.274943046674351
"302116","Hmgcs2",10741,0.0032544897197336,21.6,116.3,21.6,94.7,4.38425925925926,4.76473475565943,3.11794990627824,4.56121829845891,1.44326839218067,1.47802068550191
"215988","Hivep1",10742,0.00325535488252529,3.8,7.7,3.8,3.9,1.02631578947368,2.16332302566054,1.56861591791385,1.58923520511658,0.0206192872027358,0.0259754864032607
"390527","Ppm1k",10743,0.00325570759555742,91.4,931.3,91.4,839.9,9.18927789934354,6.83765465130265,4.52612697864764,6.73447274683885,2.20834576819121,2.21803735867148
"38410","Shisa7",10744,0.00325589526559856,25.2,229.7,25.2,204.5,8.11507936507937,5.44111816517971,3.26575941076705,5.32544603393629,2.05968662316924,2.09372398096548
"76112","Acsf2",10745,0.00325603859746747,7,17.5,7,10.5,1.5,2.91777073208428,2.07944154167984,2.4423470353692,0.362905493689369,0.405465108108164
"195347","Ccser2",10746,0.00325631794232116,113,1385.5,113,1272.5,11.2610619469027,7.23453786505583,4.7361984483945,7.14952429441951,2.41332584602502,2.42135092971234
"262450","Coa6",10747,0.0032564003764176,4.2,7.7,4.2,3.5,0.833333333333333,2.16332302566054,1.64865862558738,1.50407739677627,-0.144581228811107,-0.182321556793955
"89872","Rap1gap2",10748,0.0032568303374908,13.8,241.2,13.8,227.4,16.4782608695652,5.48976383111899,2.69462718077007,5.43109847778186,2.73647129701179,2.80204198915328
"159100","Grpel1",10749,0.0032570998078535,46.2,389.7,46.2,343.5,7.43506493506493,5.96794000206102,3.85439389259151,5.84209409045371,1.9877001978622,2.00620731357471
"567478","Araf",10750,0.0032572242784054,8,71.5,8,63.5,7.9375,4.28358656186063,2.19722457733622,4.16666522380173,1.96944064646551,2.07159836421881
"567687","Fundc1",10751,0.00325727276557689,3.2,4.7,3.2,1.5,0.46875,1.7404661748405,1.43508452528932,0.916290731874155,-0.518793793415168,-0.757685701697516
"124412","Pds5b",10752,0.00325789485722444,54.6,3001.3,54.6,2946.7,53.9688644688645,8.00713394057815,4.01818320125654,7.9887804842232,3.97059728296666,3.98840729636593
