"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"139554",0.00336204617703886,0.00775773426031384,11208,26259,0.6,1.8,1.8,2.7,0.6,1.8,1.2,0.9,2,0.5,"Ppox"
"139557",0.00345581435407499,0.00590288644309662,12016,22951,61,34,666.5,354.5,61,34,605.5,320.5,9.92622950819672,9.42647058823529,"Usp21"
"139563",0,0.00367631451201577,236,16078,0,0.6,0,1.8,0,0.6,0,1.2,NA,2,"Usp21"
"139567",0.00445349524354132,0.00518735620675608,16954,20944,190.6,176.4,20930.8,4695.3,190.6,176.4,20740.2,4518.9,108.815320041973,25.6173469387755,"Ufc1"
"139610",0.00361084696019203,0.00350796709636664,12711,15333,106.4,100.6,3346.3,1218.8,106.4,100.6,3239.9,1118.2,30.4501879699248,11.1153081510934,"Nit1"
"139617",0.00722150496952347,0.00407506073692901,25643,17361,5.6,1.4,39.3,3.8,5.6,1.4,33.7,2.4,6.01785714285714,1.71428571428571,"Klhdc9"
"139618",0.00340577945591951,6.35901136905711e-06,11602,1823,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3,"Nectin4"
"139626",0.00602640473518861,0.00233184913370247,22874,11168,2.2,2.8,24.2,7.7,2.2,2.8,22,4.9,10,1.75,"LOC100359583"
"139628",0.00367697068997053,0.00298570266958803,13043,13613,122.6,36.6,7833.8,653.3,122.6,36.6,7711.2,616.7,62.8972267536705,16.8497267759563,"LOC100359583"
"139630",0.0023236618103828,0.00403617735852226,7157,17206,239,89.6,24398,11399.8,239,89.6,24159,11310.2,101.083682008368,126.229910714286,"LOC688577"
"139647",0.00732413842194518,0.00646431766799726,25899,24059,2.8,0.8,8.7,3.2,2.8,0.8,5.9,2.4,2.10714285714286,3,"LOC103692288"
"139652",0.0052230848320897,0.00218419673896333,20200,10380,3.4,0.6,21.8,1.8,3.4,0.6,18.4,1.2,5.41176470588235,2,"Vangl2"
"139670",0.0055782393718479,0.00534058688533058,21484,21354,10.6,9.4,38.8,37.3,10.6,9.4,28.2,27.9,2.66037735849057,2.96808510638298,"Ncstn"
"139697",0.00471547687557359,0.0043006275401431,17999,18557,604.6,447.8,90614.3,46642.7,604.6,447.8,90009.7,46194.9,148.874793251737,103.15966949531,"Pea15"
"139704",0.00159403137838305,0.00353713393234921,5091,15452,344,196,17576.5,8801.5,344,196,17232.5,8605.5,50.094476744186,43.905612244898,"Pea15"
"139733",0.00710294764342751,0,25463,361,5.6,0,43.3,0,5.6,0,37.7,0,6.73214285714286,NA,"Atp1a2"
"139736",0.00244887647900088,0.00266656522343013,7517,12473,442,548.4,32456.5,65202.3,442,548.4,32014.5,64653.9,72.4309954751131,117.895514223195,"Atp1a2"
"139752",0.00510866918387926,0,19736,362,1.4,0,9.8,0,1.4,0,8.4,0,6,NA,"Atp1a2"
"139757",0.00530410287785973,0.000701463546695063,20444,4618,187.6,146.4,8030.8,1861.3,187.6,146.4,7843.2,1714.9,41.8081023454158,11.7137978142076,"Atp1a2"
"139822",0.00792332999152093,0.00912282768258247,26939,28166,66.2,53,3364.2,1414,66.2,53,3298,1361,49.8187311178248,25.6792452830189,"Igsf8"
"139823",0.00741868248454206,0.0132489440909001,26063,31110,10.4,8.4,102.8,144.8,10.4,8.4,92.4,136.4,8.88461538461538,16.2380952380952,"Igsf8"
"139842",0.00174304010056163,0.0134674143269327,5526,31181,2.4,4.2,6.3,36.2,2.4,4.2,3.9,32,1.625,7.61904761904762,"Kcnj9"
"139847",0.00867321594349234,0,27970,363,2,0,8,0,2,0,6,0,3,NA,"Kcnj9"
"139858",0.00572238918922301,0.00284663593522431,21985,13151,2.6,2,8.3,3.5,2.6,2,5.7,1.5,2.19230769230769,0.75,"Kcnj10"
"139912",0.00277999572814967,0.00102403250273244,8668,5853,37.6,25.6,341.3,218.8,37.6,25.6,303.7,193.2,8.07712765957447,7.546875,"Ackr1"
"139915",0.00437544545765228,0.00601324857544546,16481,23144,359.8,278.6,58446.2,27536.8,359.8,278.6,58086.4,27258.2,161.440800444691,97.8399138549892,"Ackr1"
"139919",0.00898070734530671,0.00807920280233197,28384,26763,21.6,18.4,278.8,121.3,21.6,18.4,257.2,102.9,11.9074074074074,5.59239130434783,"Cadm3"
"139920",0.00337987816919589,0.00177826356301464,11454,8855,628.6,322.6,155735.3,42769.3,628.6,322.6,155106.7,42446.7,246.749443207127,131.576875387477,"Cadm3"
"139927",0.00625134010360179,0.0138192689614363,23461,31268,70,145.4,1917,27610.8,70,145.4,1847,27465.4,26.3857142857143,188.895460797799,"Cadm3"
"139974",0.00474374783089683,0.000798765628484022,18162,4985,2.2,2.8,10.2,8.7,2.2,2.8,8,5.9,3.63636363636364,2.10714285714286,"-"
"139998",0.00293405567561236,0.00326414668569383,9214,14542,39.6,28,194.8,120.5,39.6,28,155.2,92.5,3.91919191919192,3.30357142857143,"Grem2"
"140039",0.00255003945219851,0.0017384772017703,7854,8738,419,311.4,34214,14877.8,419,311.4,33795,14566.4,80.6563245823389,46.7771355170199,"Rgs7"
"140083",0,0.0110975330209029,237,30040,0,3.2,0,10.7,0,3.2,0,7.5,NA,2.34375,"Rgs7"
"140162",0.00816330966480669,0.00118915916847061,27269,6463,5.6,1.8,20.8,6.2,5.6,1.8,15.2,4.4,2.71428571428571,2.44444444444444,"Rgs7"
"140278",0.00116050876757046,0.00707756093254691,4075,25251,13.8,22,36.7,585.5,13.8,22,22.9,563.5,1.65942028985507,25.6136363636364,"LOC100910850"
"140279",0.00658760287561229,0.00203413115679613,24314,9783,10.4,7,133.3,47,10.4,7,122.9,40,11.8173076923077,5.71428571428571,"LOC100910850"
"140286",0.00864857875126027,0.021887375122198,27929,31750,39.8,24.6,2312.7,798.3,39.8,24.6,2272.9,773.7,57.108040201005,31.4512195121951,"LOC100910850"
"140293",0.00376483787860414,0.00575744369370494,13449,22640,21.4,19.2,131.3,147.7,21.4,19.2,109.9,128.5,5.13551401869159,6.69270833333333,"Fh"
"140304",0.00477665307210914,0.00450674513942878,18294,18994,19.4,24.2,121.3,135.7,19.4,24.2,101.9,111.5,5.25257731958763,4.60743801652893,"Opn3"
"140315",0.00383387646430585,0.00750932320490853,13853,25882,3.2,8.6,11.7,35.8,3.2,8.6,8.5,27.2,2.65625,3.16279069767442,"Opn3"
"140336",0.00920432202171737,0.00278800315598149,28708,12829,3.4,1.4,20.3,3.8,3.4,1.4,16.9,2.4,4.97058823529412,1.71428571428571,"Pld5"
"140445",0.0114140722450861,6.35901136905711e-06,30743,1824,9,0.8,81.5,3.2,9,0.8,72.5,2.4,8.05555555555556,3,"Cep170"
"140448",0.00932218453963931,0.00326969474638282,28862,14556,4.8,6.4,23.7,51.3,4.8,6.4,18.9,44.9,3.9375,7.015625,"Cep170"
"140528",0.00411041908086763,0.00334836630917208,15335,14856,180.6,164.6,7560.8,6703.3,180.6,164.6,7380.2,6538.7,40.8648947951274,39.724787363305,"Akt3"
"140530",0.0135321563185405,0,31502,364,7,0,73.5,0,7,0,66.5,0,9.5,NA,"Akt3"
"140538",0.000816286566571158,0.0016968818359347,3256,8494,43.4,38,313.3,183.5,43.4,38,269.9,145.5,6.21889400921659,3.82894736842105,"Akt3"
"140539",0.00531895775876082,0.00425664889731395,20493,18165,20.4,4.2,449.8,54.2,20.4,4.2,429.4,50,21.0490196078431,11.9047619047619,"Akt3"
"140549",0.0140430483472482,8.68140110265029e-06,31578,2021,11.2,1.6,275.2,12.8,11.2,1.6,264,11.2,23.5714285714286,7,"Akt3"
"140680",0.0049991482141374,0.00974343970344227,19252,28854,21.2,5.2,144.2,27.7,21.2,5.2,123,22.5,5.80188679245283,4.32692307692308,"LOC120096323"
"140688",0.00149106771754514,0.00115257852485569,4821,6355,94.2,69.6,1125.2,527.3,94.2,69.6,1031,457.7,10.9447983014862,6.57614942528736,"Adss"
"140689",0.00358370585540859,0.00959675215851768,12590,28694,9.4,5.4,193.8,25.8,9.4,5.4,184.4,20.4,19.6170212765957,3.77777777777778,"Adss"
"140712",0.000847223403461373,0.0109421065231657,3305,29924,3.4,12,9.8,264.5,3.4,12,6.4,252.5,1.88235294117647,21.0416666666667,"Catspere"
"140718",0.00699618868748878,0.00306590773293544,25194,13873,2.6,1.2,6.8,7.2,2.6,1.2,4.2,6,1.61538461538461,5,"Hnrnpu"
"140719",0.0047361495187446,0.000171539581094254,18138,2679,61.4,24.6,853.3,4.3,61.4,24.6,791.9,0,12.8973941368078,-0.82520325203252,"Hnrnpu"
"140726",0.00145764382275593,0.00253577388648016,4756,11803,4.6,0.8,4.3,3.2,4.6,0.8,0,2.4,-0.0652173913043478,3,"Hnrnpu"
"140737",4.25310524821967e-05,0.00156148683169184,1182,8028,50.4,94.8,1034.3,4218.2,50.4,94.8,983.9,4123.4,19.5218253968254,43.4957805907173,"Hnrnpu"
"140739",0.00398173493219896,0.0015364215554085,14753,7905,313.2,224.2,16972.7,2435.7,313.2,224.2,16659.5,2211.5,53.191251596424,9.86396074933096,"Hnrnpu"
"140742",0.00168493586155406,0.00108772865849263,5372,6073,79.2,39,1011.7,593.5,79.2,39,932.5,554.5,11.7739898989899,14.2179487179487,"Hnrnpu"
"140747",0.00499667853187088,0.000133559630356815,19245,2527,59,22.2,1089.5,82.2,59,22.2,1030.5,60,17.4661016949153,2.7027027027027,"Hnrnpu"
"140752",0.000385857835952997,0.0133785289646294,2222,31151,1.2,5.8,2.7,118.2,1.2,5.8,1.5,112.4,1.25,19.3793103448276,"Hnrnpu"
"140771",0.00160639543148642,0.00610622623155366,5139,23317,2.2,1.8,12.2,16.2,2.2,1.8,10,14.4,4.54545454545454,8,"Hnrnpu"
"140780",0.00531718746437678,0.000252488430610109,20488,2971,104.2,55.6,2666.2,211.3,104.2,55.6,2562,155.7,24.5873320537428,2.80035971223022,"-"
"140798",0.00274832617169511,0.00124943667184407,8529,6705,0.6,3.8,1.8,0.7,0.6,3.8,1.2,0,2,-0.815789473684211,"Kif26b"
"140819",0,0.00168214159882255,238,8442,0,2.4,0,11.3,0,2.4,0,8.9,NA,3.70833333333333,"-"
"140822",0.0031069392782861,0.00249169236684718,10031,11653,20.6,17,251.8,63,20.6,17,231.2,46,11.2233009708738,2.70588235294118,"-"
"140826",0.0050368460152455,0.00253774294624817,19394,11893,83,49.6,1667.5,871.3,83,49.6,1584.5,821.7,19.0903614457831,16.5665322580645,"Smyd3"
"140900",0.00180047765809564,0.00877197715808204,5697,27731,272.6,428.8,31938.8,117321.7,272.6,428.8,31666.2,116892.9,116.163609684519,272.604710820895,"Smyd3"
"140962",0.010858095422454,0.000191703819665637,30381,2747,6.2,7.8,62.2,56.7,6.2,7.8,56,48.9,9.03225806451613,6.26923076923077,"Tfb2m"
"140992",0.00876436150860908,0.0134485212487963,28169,31173,13.4,13.4,158.3,85.8,13.4,13.4,144.9,72.4,10.8134328358209,5.40298507462686,"Ahctf1"
"140993",0.00435812432358708,0.00377803963004711,16416,16541,3,2,11,20,3,2,8,18,2.66666666666667,9,"Ahctf1"
"140995",0.00590067961247458,0.00646431766799726,22525,24060,3.6,0.8,28.8,3.2,3.6,0.8,25.2,2.4,7,3,"Ahctf1"
"141016",0.00285194259502769,0.00496809019104668,8913,20377,19,13.6,67.5,68.3,19,13.6,48.5,54.7,2.55263157894737,4.02205882352941,"-"
"141033",0.00606121003808542,0.00223911586203798,22989,10901,96,49.4,3729.5,753.3,96,49.4,3633.5,703.9,37.8489583333333,14.248987854251,"Coq8a"
"141038",0.000833824910918848,0.0142276628977074,3279,31369,11.4,4.4,108.3,38.3,11.4,4.4,96.9,33.9,8.5,7.70454545454545,"Psen2"
"141040",0.00612838041278224,0.0111731464505325,23179,30103,4,7.4,15.5,47.8,4,7.4,11.5,40.4,2.875,5.45945945945946,"Psen2"
"141059",0.00828361816234314,0.00583047995978236,27428,22821,11.8,4.2,144.7,10.2,11.8,4.2,132.9,6,11.2627118644068,1.42857142857143,"-"
"141064",0.00531969803947183,0.00551447176802366,20494,21733,2.6,1.4,15.8,9.8,2.6,1.4,13.2,8.4,5.07692307692308,6,"Itpkb"
"141065",0,0.00512095716165129,239,20659,0,3.8,0,6.7,0,3.8,0,2.9,NA,0.763157894736842,"LOC108352582"
"141083",0.00383436075727531,0.00226890049143268,13855,10990,288.4,144.6,26985.3,1422.3,288.4,144.6,26696.9,1277.7,92.5690013869626,8.83609958506224,"Stum"
"141092",0.00074160698531881,0.0122831532944932,3111,30734,7.8,12,118.7,146,7.8,12,110.9,134,14.2179487179487,11.1666666666667,"Stum"
"141093",0.00684817996434623,0.00822146896082697,24915,26944,11,11,73.5,63.5,11,11,62.5,52.5,5.68181818181818,4.77272727272727,"Stum"
"141096",0.00956638313595347,8.81657110706945e-07,29154,1550,3.4,3.2,16.8,0.2,3.4,3.2,13.4,0,3.94117647058824,-0.9375,"Stum"
"141098",0.00155650913708807,0,5002,365,2.4,0,11.3,0,2.4,0,8.9,0,3.70833333333333,NA,"Stum"
"141099",0.000324251882091498,0.000153270478811922,2051,2591,13.2,4.8,165.2,29.7,13.2,4.8,152,24.9,11.5151515151515,5.1875,"Stum"
"141101",0.0062672781371757,0.00582682064240199,23496,22792,5.4,1.6,14.3,12.8,5.4,1.6,8.9,11.2,1.64814814814815,7,"Stum"
"141135",0.0109124587838855,0.0020697700130999,30412,9914,46,32,1633,200,46,32,1587,168,34.5,5.25,"Acbd3"
"141142",0.00438249458686298,0.00249730680242995,16516,11674,23.8,25.8,170.7,208.7,23.8,25.8,146.9,182.9,6.17226890756302,7.0891472868217,"H3f3a"
"141144",0.0017595383691824,0.00556806016709216,5570,21952,4.2,0.6,18.2,1.8,4.2,0.6,14,1.2,3.33333333333333,2,"H3f3a"
"141169",0.000121800309797884,0.000625985959479607,1354,4357,32.6,14.8,714.3,27.7,32.6,14.8,681.7,12.9,20.9110429447853,0.871621621621621,"Ephx1"
"141185",0.0127758829098658,0.0085032481135352,31335,27413,5.2,4.2,55.2,54.2,5.2,4.2,50,50,9.61538461538461,11.9047619047619,"Nvl"
"141187",0.00873449657221902,0.00256737083824555,28076,12087,2.2,1.6,12.2,5.3,2.2,1.6,10,3.7,4.54545454545454,2.3125,"Nvl"
"141205",0.00646121845082544,0.001416922239819,23956,7338,42.4,25.4,1064.3,194.8,42.4,25.4,1021.9,169.4,24.1014150943396,6.66929133858268,"Wdr26"
"141210",0.00429357303320917,0.0033743281090387,16095,14918,7.8,6.6,19.7,39.3,7.8,6.6,11.9,32.7,1.52564102564103,4.95454545454545,"Wdr26"
"141212",0.00856676331390418,0.00357927635828645,27860,15586,6.4,3.2,28.3,9.7,6.4,3.2,21.9,6.5,3.421875,2.03125,"Wdr26"
"141216",0.0103448631929351,0.00499132154057514,29930,20447,19.2,10.8,147.7,82.2,19.2,10.8,128.5,71.4,6.69270833333333,6.61111111111111,"Wdr26"
"141222",0.00031566003013827,0.000837571147010991,1999,5167,2.6,5.4,8.3,5.3,2.6,5.4,5.7,0,2.19230769230769,-0.0185185185185186,"Wdr26"
"141275",0.00673350975831275,0.00244856425757485,24613,11514,12.6,12,87.3,74,12.6,12,74.7,62,5.92857142857143,5.16666666666667,"Lbr"
"141285",0.0040709946891522,0.00219385048053064,15162,10656,22,15.8,474,81.7,22,15.8,452,65.9,20.5454545454545,4.17088607594937,"Enah"
"141299",0.00465870137408806,0.00254228817540693,17798,11943,8.2,3.2,21.2,13.7,8.2,3.2,13,10.5,1.58536585365854,3.28125,"Enah"
"141301",0.00547793525620617,0.00257989532240363,21179,12150,37.6,43.8,442.8,359.7,37.6,43.8,405.2,315.9,10.7765957446809,7.21232876712329,"Enah"
"141306",0.00417404392024846,0.00154564586181792,15620,7954,1.6,1.4,5.3,3.8,1.6,1.4,3.7,2.4,2.3125,1.71428571428571,"Enah"
"141386",0.00336204617703886,0.00839109349930098,11209,27237,0.6,1.6,1.8,5.3,0.6,1.6,1.2,3.7,2,2.3125,"-"
"141391",0.00529466858324435,0.00220487351900461,20419,10752,33.8,22.4,713.2,125.3,33.8,22.4,679.4,102.9,20.1005917159763,4.59375,"Degs1"
"141393",0.00268059460525757,0.00655779317388276,8297,24386,76.4,129,1971.8,4470,76.4,129,1895.4,4341,24.8089005235602,33.6511627906977,"Degs1"
"141407",0.00931036315836111,0.00782123791245789,28848,26479,3.2,1.8,13.7,7.2,3.2,1.8,10.5,5.4,3.28125,3,"-"
"141408",0.00952624998449684,0.00840354194929413,29099,27270,11.4,5,125.3,23,11.4,5,113.9,18,9.99122807017544,3.6,"-"
"141409",0.00556142592067319,0.000641466005589066,21443,4421,12.6,8,137.8,19,12.6,8,125.2,11,9.93650793650794,1.375,"-"
"141412",0.0037916372918725,0.00426806897554577,13578,18324,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3,"Fbxo28"
"141415",0,0.00025876047530983,240,2989,0,2.2,0,12.2,0,2.2,0,10,NA,4.54545454545454,"Fbxo28"
"141442",0.00103035195251153,0.00693019132789322,3780,25006,143.4,62.8,8900.8,3360.7,143.4,62.8,8757.4,3297.9,61.0697350069735,52.5143312101911,"Capn2"
"141444",0.00539803272335892,0.0139022871715775,20868,31286,1.6,5.8,12.8,31.2,1.6,5.8,11.2,25.4,7,4.37931034482759,"Capn2"
"141507",0.00336204617703886,0.0123970004773415,11210,30787,0.6,5,1.8,49,0.6,5,1.2,44,2,8.8,"Disp1"
"141547",0.000936091798583171,0.000644259334471392,3517,4434,146.6,109.4,4804.3,359.3,146.6,109.4,4657.7,249.9,31.7714870395634,2.28427787934186,"Brox"
"141568",0.00582635651773108,0.00791462170985959,22276,26615,24.6,26.2,386.3,249.2,24.6,26.2,361.7,223,14.7032520325203,8.51145038167939,"Mia3"
"141569",0.000956669389414041,5.9468632345921e-06,3577,1796,6.8,6.6,13.7,10.8,6.8,6.6,6.9,4.2,1.01470588235294,0.636363636363637,"Mia3"
"141592",0.00236034301218416,0.00929371001157514,7268,28389,2,2.6,9.5,5.8,2,2.6,7.5,3.2,3.75,1.23076923076923,"Mia3"
"141610",0.0104069048482635,0.00556806016709216,30001,21953,4.4,0.6,16.8,1.8,4.4,0.6,12.4,1.2,2.81818181818182,2,"Mia3"
"141631",0.00395398750184485,0.00557441917846122,14526,22192,0.8,1.4,3.2,3.8,0.8,1.4,2.4,2.4,3,1.71428571428571,"-"
"141634",0.000264539786435189,0.00078328494114033,1809,4919,0.8,5.8,3.2,39.2,0.8,5.8,2.4,33.4,3,5.75862068965517,"-"
"141670",0.00253178139987461,0.0023254092697105,7794,11140,5.2,4.4,20.7,13.3,5.2,4.4,15.5,8.9,2.98076923076923,2.02272727272727,"Mtarc2"
"141671",0.00340577945591951,0.00953775012081407,11603,28621,0.6,2.4,1.8,5.3,0.6,2.4,1.2,2.9,2,1.20833333333333,"Mtarc2"
"141674",0.00847029740122665,0.00433436637085068,27714,18620,11.6,21.2,48.8,291.7,11.6,21.2,37.2,270.5,3.20689655172414,12.7594339622642,"Mtarc2"
"141676",0.00558423782590702,0,21508,366,1.8,0,16.2,0,1.8,0,14.4,0,8,NA,"Mtarc2"
"141685",0.0076585947734907,0.000999124602800858,26485,5738,12,6.6,127,32.3,12,6.6,115,25.7,9.58333333333333,3.89393939393939,"RGD1310587"
"141689",0.0044019545768107,0,16746,367,0.8,0,3.2,0,0.8,0,2.4,0,3,NA,"RGD1310587"
"141695",0.00371298968990575,0.000795964170214516,13186,4970,53.2,65.2,2354.7,427.2,53.2,65.2,2301.5,362,43.2612781954887,5.5521472392638,"Mark1"
"141699",0.00136824830515287,0.00137596117875347,4561,7208,2,4,8,18,2,4,6,14,3,3.5,"Mark1"
"141755",0.000806315690341934,0.00218967409322168,3242,10554,4.8,1.2,34.7,2.7,4.8,1.2,29.9,1.5,6.22916666666667,1.25,"-"
"141757",0.000749199250709206,0.00225083862809674,3131,10938,6.8,4,7.7,18.5,6.8,4,0.9,14.5,0.132352941176471,3.625,"Iars2"
"141758",0.00678187803542818,0.00654292841960135,24772,24374,4,7.2,54.5,76.7,4,7.2,50.5,69.5,12.625,9.65277777777778,"Iars2"
"141760",0.0111549847891854,0.00497767724920317,30580,20402,5.4,2.6,69.8,2.3,5.4,2.6,64.4,0,11.9259259259259,-0.115384615384615,"Iars2"
"141782",0.00508320355838246,0.00356826766612451,19611,15557,64.8,59.2,2056.7,993.7,64.8,59.2,1991.9,934.5,30.7391975308642,15.785472972973,"LOC100911719"
"141811",0.00806408831392916,0.00491371271797122,27101,20262,17.4,16.8,177.3,86.2,17.4,16.8,159.9,69.4,9.18965517241379,4.13095238095238,"Lyplal1"
"141823",0.00111155826942413,0.00876227744415514,3939,27723,413,546.6,51936,322240.3,413,546.6,51523,321693.7,124.753026634383,588.535858031467,"-"
"141833",0.00591413768398531,0.0010316208090763,22558,5878,24.2,17,180.2,46,24.2,17,156,29,6.44628099173554,1.70588235294118,"Tgfb2"
"141837",0.00374541298566879,0.000816976197343162,13368,5071,9.2,9.6,19.7,6.8,9.2,9.6,10.5,0,1.14130434782609,-0.291666666666667,"Tgfb2"
"141838",0.00751892563982418,0.00775861591742455,26245,26312,7.8,2,27.2,3.5,7.8,2,19.4,1.5,2.48717948717949,0.75,"Tgfb2"
"141857",0.0020852748083553,0.00470548495086564,6486,19490,3.2,3.2,4.7,23.7,3.2,3.2,1.5,20.5,0.46875,6.40625,"Rrp15"
"141858",0.00482827740613102,0.00604211008378656,18619,23187,38,52.4,969.5,520.3,38,52.4,931.5,467.9,24.5131578947368,8.9293893129771,"Rrp15"
"141873",0.00844884872147779,0.00367631451201577,27671,16079,2,0.6,9.5,1.8,2,0.6,7.5,1.2,3.75,2,"-"
"141955",0.00357735905403961,0.00308318512816686,12554,14010,16,14.2,131,35.2,16,14.2,115,21,7.1875,1.47887323943662,"Kctd3"
"141996",0.00468114264074143,0.00433910639898769,17879,18628,18.2,19.8,114.7,65.2,18.2,19.8,96.5,45.4,5.3021978021978,2.29292929292929,"Kcnk2"
"142036",0.00843109655135579,0.00978317748524955,27642,28883,42,19.2,1179.5,270.2,42,19.2,1137.5,251,27.0833333333333,13.0729166666667,"Kcnk2"
"142037",0.0045648709618341,0.00973856557831814,17414,28839,1.8,6.8,16.2,33.7,1.8,6.8,14.4,26.9,8,3.95588235294118,"Kcnk2"
"142048",0.00180442751842329,0.0101876459798517,5714,29301,2.4,2.4,6.3,15.3,2.4,2.4,3.9,12.9,1.625,5.375,"Cenpf"
"142053",0.00127817523790727,0.000860808826342169,4362,5268,19.2,30.8,54.2,266.2,19.2,30.8,35,235.4,1.82291666666667,7.64285714285714,"Smyd2"
"142066",0.0079079750036897,0.00149711886947954,26906,7778,4.8,3,115.2,20,4.8,3,110.4,17,23,5.66666666666667,"-"
"142069",0.00261659226293868,0.000696010250517538,8083,4595,35.8,23.2,414.7,313.7,35.8,23.2,378.9,290.5,10.5837988826816,12.5215517241379,"-"
"142121",0.00106042617021735,0.00411963234914214,3850,17775,13.6,11.4,36.3,40.8,13.6,11.4,22.7,29.4,1.66911764705882,2.57894736842105,"Rps6kc1"
"142183",0.0116379953394002,0.00596032454049933,30876,23048,6,3.2,43.5,16.7,6,3.2,37.5,13.5,6.25,4.21875,"Rps6kc1"
"142189",0.00170288972795975,0.00473016555891318,5415,19558,3.8,2.2,3.2,10.2,3.8,2.2,0,8,-0.157894736842105,3.63636363636364,"Vash2"
"142214",0.00573189715358458,0.00437137627874018,22009,18697,3.2,3.2,23.7,4.7,3.2,3.2,20.5,1.5,6.40625,0.46875,"LOC108348225"
"142226",0,0.00011082280652957,241,2453,0,4.4,0,23.3,0,4.4,0,18.9,NA,4.29545454545454,"LOC498316"
"142228",0.008686605908293,0.00236299877792233,28022,11249,17.4,14.6,403.3,16.3,17.4,14.6,385.9,1.7,22.1781609195402,0.116438356164384,"Tatdn3"
"142235",0.0122187589969458,0.0083584492620073,31161,27187,15.8,2.2,487.7,10.2,15.8,2.2,471.9,8,29.8670886075949,3.63636363636364,"Nsl1"
"142236",0.00572550700577369,0.00598404307601709,21995,23099,22.6,39.2,141.3,1184.7,22.6,39.2,118.7,1145.5,5.25221238938053,29.2219387755102,"-"
"142246",0.00603436185673819,0.00219698798859344,22905,10700,313.8,152,25689.2,10150,313.8,152,25375.4,9998,80.8648820905035,65.7763157894737,"Nenf"
"142260",0.00328949473204383,0.00408141974829807,10866,17502,2.6,0.6,2.3,1.8,2.6,0.6,0,1.2,-0.115384615384615,2,"Ppp2r5a"
"142261",0.00296249058408399,0.000977824456960024,9321,5658,86.8,61.2,2357.2,997.7,86.8,61.2,2270.4,936.5,26.1566820276498,15.3022875816993,"Ppp2r5a"
"142368",0.00758539472630155,0.00199178401340115,26369,9644,9.2,3.4,45.7,10.3,9.2,3.4,36.5,6.9,3.96739130434783,2.02941176470588,"Rcor3"
"142424",0.00182523594275886,0.00141804549753869,5754,7343,27,29.6,199,46.8,27,29.6,172,17.2,6.37037037037037,0.581081081081081,"Sertad4"
"142482",0.00199972890019704,0.000266452867477375,6231,3017,11.8,12.2,21.2,61.7,11.8,12.2,9.4,49.5,0.796610169491525,4.05737704918033,"Syt14"
"142497",0.0101000072548659,0.00415034283190553,29697,17869,25.2,11.6,206.7,56.3,25.2,11.6,181.5,44.7,7.20238095238095,3.85344827586207,"Utp25"
"142498",0.0032288765267602,0.000905286502609416,10644,5409,13.8,7.8,104.2,49.7,13.8,7.8,90.4,41.9,6.55072463768116,5.37179487179487,"Utp25"
"142517",0.00867321594349234,5.47735425835039e-06,27971,1641,2,0.6,8,1.8,2,0.6,6,1.2,3,2,"Traf3ip3"
"142518",0.00395398750184485,0,14527,368,0.8,0,3.2,0,0.8,0,2.4,0,3,NA,"Traf3ip3"
"142520",0.00360261389067316,0.00350070970650483,12680,15311,99.6,79,1510.3,768.5,99.6,79,1410.7,689.5,14.1636546184739,8.72784810126582,"Hsd11b1"
"142521",0.00302830258232161,0.00746802185355608,9649,25838,12.2,5,34.7,39.5,12.2,5,22.5,34.5,1.84426229508197,6.9,"Hsd11b1"
"142528",0.00484316693607406,0.0132633618386099,18656,31121,23,13.8,173.5,97.7,23,13.8,150.5,83.9,6.54347826086957,6.07971014492754,"G0s2"
"142532",0.003864952190994,0.000616460737281562,13978,4321,73.6,63.8,1870.3,992.2,73.6,63.8,1796.7,928.4,24.4116847826087,14.551724137931,"Camk1g"
"142565",0.00340577945591951,0.00207679285890194,11604,9947,0.6,2.4,1.8,5.3,0.6,2.4,1.2,2.9,2,1.20833333333333,"LOC102549394"
"142579",0.00300676704909001,0.00938628746006789,9517,28467,4.4,2.2,12.8,4.7,4.4,2.2,8.4,2.5,1.90909090909091,1.13636363636364,"-"
"142627",0.000236953306000576,0.00114625270884285,1748,6335,11.6,13.2,33.3,38.2,11.6,13.2,21.7,25,1.87068965517241,1.89393939393939,"Cr1l"
"142628",0.0113913562926956,0.00481703142443243,30735,20072,7,3.6,70,14.3,7,3.6,63,10.7,9,2.97222222222222,"Cr1l"
"142722",0.000175376516116156,0.0042065397094732,1497,18023,13.6,12.4,99.8,36.3,13.6,12.4,86.2,23.9,6.33823529411765,1.92741935483871,"-"
"142730",0.00478061585950915,0.00516035982016964,18350,20825,1.2,1.2,7.2,7.2,1.2,1.2,6,6,5,5,"-"
"142861",0.000747317793399979,0.00388885532084146,3126,16811,7.4,5.4,5.8,19.8,7.4,5.4,0,14.4,-0.216216216216216,2.66666666666667,"Cntnap5c"
"142934",0.0130050728341438,0.000451891730284965,31395,3733,7.6,5.6,106.3,77.3,7.6,5.6,98.7,71.7,12.9868421052632,12.8035714285714,"Cntnap5c"
