"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT4_ZT10_leading_edge_dataset","413344","Atp6v0b",978.296689511142,0.634186280732697,"upregulated",0.562317574488507,0.00186575957350646,0.0342399048777694,0.0155815971500588,0.262620756380364,1.14622069143495,0.018865349975457,1.72433513369119,0.167295357166967,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.718656718091601,0.231019280608758,3.1108083974544,FALSE,FALSE,2.72914432126841,1,0.167295357166967,FALSE,FALSE,966.197352992668,1411.75329684584,1026.73231014783,983.710755886054,1696.54664038884,842.210146274907,574.088921437092,587.004013940442,871.435611618269,823.287845579479,0.0537679217131064,0.0847747318327555,0.062866700998479,9,FALSE,1.46546745051116,1.80738802818421
"RT4_ZT10_leading_edge_dataset","414973","LOC120093072",2452.45245762047,0.674429928118362,"upregulated",0.0734640143384264,4.40766326172506e-06,0.000329905226159244,0.000357644396621115,0.0249026292974663,2.32445550759738,0.018865349975457,1.72433513369119,0.0711059091598552,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",0.715252461837046,0.155788683250298,4.59117085345594,FALSE,FALSE,5.35579159227807,1,0.0711059091598552,FALSE,FALSE,3041.64555056187,3331.87056218975,2751.52624759162,2780.68476214806,3335.76927495577,2312.29552135955,1789.93102024493,1761.01204182133,1767.20450384019,1652.58509149165,0.0136226821339653,0.0772891890878947,0.0286584963653522,7,FALSE,3.48161080456941,3.44654857485719
"RT4_ZT10_leading_edge_dataset","33487","LOC686007",1959.4185814024,-0.534561358465061,"downregulated",0.562317574488507,0.00143237219680082,0.0274987558431274,0.0131890927516809,0.239468822368237,1.00486046469162,0.018865349975457,1.72433513369119,0.0322568460006505,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.578438666036252,0.181439813818026,-3.18804706565888,FALSE,FALSE,2.8439441174934,1,0.0322568460006505,FALSE,FALSE,1811.85455078188,1609.9773069505,1294.32260061128,1651.98969517262,1487.98483197296,2696.83757916471,2096.5346799443,2893.27756204422,2189.99525432863,1861.41175305287,0.0237812867185183,0.0785391603859803,0.0389965815630348,9,FALSE,1.56068695499474,1.87978507757646
"RT4_ZT10_leading_edge_dataset","90356","Ywhae",1215.86834427378,0.528713474677753,"upregulated",0.562317574488507,0.00196056312429643,0.0350235944228543,0.0160767462262803,0.267003594187384,0.948407205603927,0.018865349975457,1.72433513369119,0.033686743799888,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.574038530780371,0.185404446204928,3.09614220441015,FALSE,FALSE,2.70761917014915,1,0.033686743799888,FALSE,FALSE,1742.43843027561,1460.12374907234,1457.20364698034,1470.62939205364,1140.38181794649,848.514114435648,864.833771152009,1117.91653321546,859.268971316443,1197.37301628986,0.0242494562892129,0.0823414714411153,0.0403257837355713,9,FALSE,1.45563928492576,1.79380184358262
"RT4_ZT10_leading_edge_dataset","522187","Timm8b",830.756731323985,0.706985061178265,"upregulated",0.0734640143384264,3.48638619439668e-06,0.000282397281746131,0.000309314778836001,0.0225713873333797,2.48123429648364,0.018865349975457,1.72433513369119,0.112547616439492,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",0.753484765500127,0.162393719530223,4.63986395335871,FALSE,FALSE,5.45762450684002,1,0.112547616439492,FALSE,FALSE,1060.00292124438,1111.09774084979,986.012048555561,864.709296246379,1194.04684467338,583.747451684554,722.104481291959,558.306039925576,628.102805581754,599.437683186518,0.0108386397104323,0.0869863813390513,0.0302087646340487,6,FALSE,3.54913948796137,3.50959932922544
"RT4_ZT10_leading_edge_dataset","482217","Pmm1",1203.49372152686,0.543448988730156,"upregulated",0.529244503507695,0.00128686373132861,0.0255343128971345,0.0123283294987688,0.230651409498908,1.03749616383653,0.018865349975457,1.72433513369119,0.0365741354084722,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.588777172950379,0.182912921730278,3.21889327107565,FALSE,FALSE,2.89046743900495,1,0.0365741354084722,FALSE,FALSE,1564.20785059735,1430.24788152068,1343.76863254475,1417.62437509623,1474.56857529123,1004.85252482201,1305.70868871972,892.246101189472,758.894188826381,842.818396660744,0.0224867039914351,0.0824444988284988,0.0392108639315445,9,FALSE,1.5928758240821,1.90909576676329
"RT4_ZT10_leading_edge_dataset","452377","Calm2",2125.71241721638,0.612224792628255,"upregulated",0.562317574488507,0.0024275333502646,0.0399833000003192,0.0183994789685136,0.285962120515923,1.06232907765744,0.018865349975457,1.72433513369119,0.140762622580684,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.691704498139021,0.228117347423236,3.03223102474391,FALSE,FALSE,2.61483479489621,1,0.140762622580684,FALSE,FALSE,3658.88618965816,2579.28323195987,2606.09674190496,1860.89182082829,2422.24416090024,1212.88347412644,1395.5752786316,1938.41769936777,2080.4954916122,1502.35008317423,0.0558236123713699,0.078052758199012,0.0619379164503744,10,FALSE,1.39812136447542,1.73519447505043
"RT4_ZT10_leading_edge_dataset","108071","Psmd2",479.875956181381,0.714524856383458,"upregulated",0.194478077378341,6.131726290912e-05,0.00278899211985867,0.00183404549904953,0.0759140673695622,1.95536150137897,0.018865349975457,1.72433513369119,0.189970661665114,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",0.782458571382661,0.195239620692002,4.0076833206771,FALSE,FALSE,4.21241723949927,1,0.189970661665114,FALSE,FALSE,643.975226048026,608.42441379013,556.995006779911,495.752805660484,730.576159304755,407.236343183825,351.008327655828,369.160302100323,258.541106413797,377.089870876732,0.0206623375995156,0.0977091716660343,0.0432280102715855,9,FALSE,2.554552712807,2.73658989454329
"RT4_ZT10_leading_edge_dataset","248187","Atp5f1a",1558.50633736694,-0.681631361211172,"downregulated",0.144837727058969,1.5667177515041e-05,0.000899417676179003,0.000785141697508207,0.0424028637662826,2.11650079235696,0.018865349975457,1.72433513369119,0.10080751033103,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",-0.730230112686101,0.169070246347278,-4.31909297148698,FALSE,FALSE,4.80500923582567,1,0.10080751033103,FALSE,FALSE,1094.24195365626,1121.53058348687,1285.59683027008,1401.51500719741,957.432863195714,1807.97806850032,1695.83541433719,2169.30594485101,1837.16268557569,2214.46402259882,0.0172020759620098,0.0801385881286003,0.0336414332201256,9,FALSE,3.04603858153173,3.10505195740438
"RT4_ZT10_leading_edge_dataset","55011","Kndc1",223.432325748054,0.620467167911403,"upregulated",0.562317574488507,0.00238401747015612,0.0395974587107673,0.0181903304509883,0.284355320072718,1.0797117816693,0.018865349975457,1.72433513369119,0.154288836799716,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.703644821274887,0.231638385500917,3.03768660687761,FALSE,FALSE,2.62269056639631,1,0.154288836799716,FALSE,FALSE,207.310305836291,252.285103769563,285.041831145855,259.828514497109,381.753485579947,209.291742936579,154.359083848647,157.838857081763,173.374624301017,153.239708483772,0.0310615081467936,0.126847727224534,0.0590593402951252,9,FALSE,1.40233268537008,1.74015941134129
