"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"571811","Apoo",16170,0.00416523276616521,172.2,8721.7,0.288319769708399,49.6486643437863,3.90497148869502,5.14865659199363,-1.24368510329861
"8331","Zfp111",16171,0.00416511318695374,19.6,84.8,0.169720949604331,3.3265306122449,1.20192990269614,2.97552956623647,-1.77359966354034
"24176","Nap1l4",16172,0.0041645902908821,364.2,23807.7,0.176743140389398,64.3698517298188,4.16464538265685,5.89770316729351,-1.73305778463666
"469444","Ankrd24",16173,0.00416455039896386,64.4,773.8,0.171048570656996,11.0155279503106,2.39930590922921,4.16511363311031,-1.76580772388109
"443456","Dock4",16174,0.00416447900229493,11.6,73.3,0.458531510107015,5.31896551724138,1.67127883279902,2.45100509811232,-0.779726265313296
"369675","Gsdme",16175,0.0041644091844764,5,16.5,0.46,2.3,0.832909122935104,1.6094379124341,-0.776528789498996
"371461","Ctnna2",16176,0.00416427971674039,121.8,7797.2,0.517376193442101,63.0164203612479,4.14339533308539,4.8023803552758,-0.658985022190409
"254112","Wwox",16177,0.00416426007060827,10,28.5,0.185,1.85,0.615185639090233,2.30258509299405,-1.68739945390381
"434466","-",16178,0.00416340256090791,4.8,11.7,0.299479166666667,1.4375,0.362905493689368,1.56861591791385,-1.20571042422448
"162409","Cfap36",16179,0.00416336441429928,182,10400.5,0.30849233184398,56.1456043956044,4.0279483948718,5.2040066870768,-1.176058292205
"23587","Mtg1",16180,0.00416265638624154,106.2,3619.7,0.31152357950213,33.0838041431262,3.49904386182441,4.66532410880784,-1.16628024698342
"26320","Ddb1",16181,0.00416213421430541,9,54.5,0.561728395061728,5.05555555555556,1.62048774862069,2.19722457733622,-0.576736828715534
"160010","Inpp5j",16182,0.00416204405678934,18,98.5,0.248456790123457,4.47222222222222,1.49788542652835,2.89037175789616,-1.39248633136781
"42269","Rras",16183,0.00416202397722201,23.8,297.7,0.483546359720359,11.5084033613445,2.4430774955916,3.16968558067743,-0.726608085085826
