"comparison","total_features","leading_edge_fixed_k","control_cutoff_anchor_rank","control_reference_rank_5000_from_right","control_terminal_start_rank","control_interval_rank_min","control_interval_rank_max","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_n","control_right_n","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","control_nb_support_threshold","treatment_cutoff_anchor_rank","treatment_reference_rank_5000_from_right","treatment_terminal_start_rank","treatment_interval_rank_min","treatment_interval_rank_max","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_n","treatment_right_n","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff","treatment_nb_support_threshold"
"RT8_ZT14",31757,5000,26520,26758,26937,26520,26937,26519,5238,5238,5238,3.84374416467485,3.78872478908365,-0.0550193755911992,1.64933583068215,1.84012428245733,0.190788451775179,1.76766191764899,1.98925637334849,0.221594455699495,0.386219542468262,26537,26758,26885,26537,26885,26536,5221,5221,5221,4.01457959375324,3.91999117507732,-0.0945884186759152,1.84582669049833,1.87675268206145,0.0309259915631168,1.97110039788387,2.02320182335696,0.0521014254730878,0.360533740555669
