"feature_id","gene_symbol","lfc_shrunk","empirical_p","padj","HBFSS","hc_pass","weak_cnh_pass","strong_cnh_pass","standard_pass","hbfss_pass","plot_class","overlap_standard_hbfss"
"20","-",0.00404832247827381,0.51546687513942,NA,0.00116510412464942,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"25","-",0.0799257092178983,0.0024586486801581,0.280115772032385,0.20855043470371,TRUE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"38","Pcmt1",-0.0373174066332483,0.425805818491715,0.927444784165143,0.0138368618100656,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"89","Tab2",0.0424013239827084,0.373068485636973,0.916752794223045,0.0181567318199457,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"90","Tab2",-0.080637493518093,0.0531298521041565,0.689314938931264,0.102785499817415,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"143","Ust",-0.023995226480681,0.402688734238546,0.926386668357082,0.00947884679892184,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"214","LOC365036",-0.00766999656194481,0.551975446153367,NA,0.00197947455976914,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"224","Sash1",0.0255477735310355,0.570836333837925,0.951228933151936,0.00622058628996078,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"304","Sash1",-0.0104975602003776,0.19075863175315,NA,0.00755316043899419,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"576","-",0.00887643136901956,0.386503808622736,NA,0.00366460115705796,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"615","-",-0.0171383271674124,0.09604798437183,NA,0.0174384491765506,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"672","-",-0.00450346949945389,0.307132988789658,NA,0.00230880962353249,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"673","-",-0.00269689068468896,0.764330726190456,NA,0.000314777524520772,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"708","-",-0.00163048866805016,0.898915971747767,NA,7.54604879732852e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"774","-",-0.0264314266203808,0.107589921357829,NA,0.0255916581688508,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"829","-",0.000818667968790221,0.943098184118144,NA,2.082944391927e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"833","Stxbp5",-0.000801254536867784,0.93907221625244,NA,2.18750568932356e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"842","Stxbp5",-0.0913472609443939,0.0506672821525069,0.683473773008166,0.118319585104567,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"845","Stxbp5",0.0154052402069446,0.237057221546726,NA,0.00963053677416059,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"926","-",-0.00613892733248879,0.137502376207884,NA,0.00528985104467899,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"964","-",-0.00336860356152824,0.566861640014062,NA,0.000830438023613404,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"969","LOC120098778",-0.0017770685342559,0.852750521799811,NA,0.00012293405803578,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"984","Grm1",0.00852297704206995,0.776526974745428,0.979641953088131,0.000936193230618487,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"986","Grm1",-0.00234457506029167,0.838440601612386,NA,0.000179424934673784,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1106","-",-0.0227874800403411,0.212701599986876,NA,0.0153184104626169,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1110","Epm2a",-0.00428780712750269,0.406330413574701,NA,0.00167704999563675,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1132","-",-0.0112347392350215,0.121706413179508,NA,0.0102762647195713,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1138","Utrn",0.00963439739478649,0.32229124018005,NA,0.0047377293548348,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1272","-",0.00621708182354532,0.481721667354854,NA,0.00197208209819994,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1282","Ltv1",-0.00611207209046298,0.747682039496683,NA,0.000771851115594242,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1293","Phactr2",0.0294341110304353,0.244825732454387,0.870879618527148,0.0179884490785695,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1295","Phactr2",0.00448709695144178,0.854717358678844,0.987762026319362,0.000305918943598589,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1345","Pex3",0.0043622727933616,0.69916396441314,NA,0.000677988641703919,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1346","Pex3",-0.00523424080185175,0.764746643881729,NA,0.000609697036803044,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1369","Aig1",-0.0123769289879152,0.615892341541097,0.958620517236218,0.00260528409583253,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1473","Adgrg6",0.00727863620468816,0.536839663811194,NA,0.00196636290649193,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1501","Vta1",-0.0159994435980493,0.621385469734437,0.958620517236218,0.0033061075274074,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1576","-",0.0043887620333211,0.339183974878372,NA,0.00206080761630689,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1579","-",0.00632126929725626,0.43769496715059,NA,0.00226825124567961,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1656","Abracl",0.0056808642421293,0.761614175587937,NA,0.000671847302892699,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1693","LOC102549339",-0.0164104597932805,0.675191547330943,0.967689734942946,0.00279918141159258,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1713","Hebp2",0.0185020875310393,0.345582135374143,NA,0.00853776453750038,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1741","-",0.00913481274530203,0.860455044914307,0.987762026319362,0.000596245805449417,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1742","-",0.0131233683277034,0.388066558532617,NA,0.00539493510248498,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1866","Tnfaip3",-0.00408020893174919,0.822958257893852,NA,0.000345276225756455,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1895","-",-0.000638792149360323,0.893240719526224,NA,3.13209291441373e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1918","Pex7",0.0036247601187299,0.855427853522962,0.987762026319362,0.000245818953531957,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1929","Map3k5",0.00701318416099291,0.54688062785523,NA,0.00183820788947625,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1941","Map7",0.0140190156152704,0.188850156450777,0.83045033913091,0.0101481221886926,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"1946","-",0.113912070580369,0.02486326914491,0.573037639336892,0.182765284005709,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2081","Pde7b",0.000265367702001199,0.973279625321386,NA,3.12135258464381e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2104","LOC120098802",0.00582563755992998,0.629804187454488,NA,0.00116975572553918,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2155","Ptprk",-0.0243229140727718,0.33941761221682,0.898457029383242,0.0114139075009758,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2159","Ptprk",0.00546849132355682,0.854081825563027,0.987762026319362,0.000374594497123942,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2181","Ptprk",0.00319437829240191,0.790777401191221,NA,0.000325653292187282,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2244","-",0.00352798536347153,0.501326142815113,NA,0.00105797100719299,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2456","Med23",-0.0266475909108917,0.519361589939448,0.947672911303678,0.00758204363408825,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2500","Moxd1",-0.0110808204154811,0.650297824875072,0.962384892158796,0.00207086902631186,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2515","Stx7",-0.0107573624328119,0.238294903134539,NA,0.00670060235210123,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2554","-",0.00227632314054557,0.810542705112728,NA,0.000207655526420364,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2555","Slc18b1",0.00956427376166493,0.775169347527034,0.979278646256605,0.00105784128166676,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2563","LOC100910237",-0.00651770552923538,0.49094108627549,NA,0.00201377952349837,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2569","-",-0.00327462331642962,0.895003803514205,0.989030232022537,0.000157755368115784,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2587","-",0.00481458864931389,0.717361529142901,NA,0.000694561790508774,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2591","LOC120098884",0.00642411330380336,0.599646343049296,NA,0.0014268264681356,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"2598","Tbpl1",6.91969457681477e-05,0.995048496082444,NA,1.49171478591972e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
