"feature_id","gene_symbol","lfc_shrunk","empirical_p","padj","HBFSS","hc_pass","weak_cnh_pass","strong_cnh_pass","standard_pass","hbfss_pass","plot_class","overlap_standard_hbfss"
"20","-",0.000913950779684192,0.539269165661372,0.999581787358571,0.000245116491128935,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"25","-",0.0141670437776773,0.00731622678483856,0.937801930741744,0.0302567373141149,TRUE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"31","Pcmt1",0.00525161364640663,0.465496510675073,0.999581787358571,0.00174397460852362,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"35","Pcmt1",0.00389608287442695,0.747505945433984,0.999581787358571,0.000492407792820483,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"37","Pcmt1",-0.0219464834877694,0.111365423545492,0.999581787358571,0.0209204771961474,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"38","Pcmt1",-0.00809685888796776,0.496381633224689,0.999581787358571,0.00246293732343977,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"89","Tab2",0.00864923676667285,0.458958370174825,0.999581787358571,0.00292540285549754,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"90","Tab2",-0.0164093514816984,0.0780723423378489,0.999581787358571,0.0181734025591184,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"143","Ust",-0.00483379538187643,0.473598516573046,0.999581787358571,0.0015690000314162,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"214","LOC365036",-0.00224199382388613,0.530804515326833,0.999581787358571,0.000616694908761204,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"224","Sash1",0.004857593573771,0.666151765255933,0.999581787358571,0.000857009772106075,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"304","Sash1",-0.00256910091339098,0.205467247529287,0.999581787358571,0.00176563360612811,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"576","-",0.00224068202026594,0.399443085804323,0.999581787358571,0.000893012821684085,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"615","-",-0.00423803251166171,0.103562623099267,0.999581787358571,0.00417360152544893,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"672","-",-0.00125495530118238,0.293953521366718,NA,0.000667286505457183,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"673","-",-0.000640506599367025,0.778323502295976,0.999581787358571,6.97126456418486e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"708","-",-0.000354174580565187,0.910673972733565,0.999581787358571,1.43926191637046e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"774","-",-0.00550214224493191,0.149027374954932,0.999581787358571,0.00454880778263004,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"829","-",0.000218946480625066,0.938222581513732,0.999581787358571,6.06352977761488e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"833","Stxbp5",-0.000179809728180133,0.942321294682438,0.999581787358571,4.63926981419941e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"842","Stxbp5",-0.0165848326238507,0.0907226256106113,0.999581787358571,0.0172861121433028,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"845","Stxbp5",0.00358869569156562,0.264316435924263,0.999581787358571,0.00207382050282035,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"926","-",-0.00154368230170892,0.146973969603308,0.999581787358571,0.00128551621882615,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
