"feature_id","gene_symbol","lfc_shrunk","empirical_p","padj","HBFSS","hc_pass","weak_cnh_pass","strong_cnh_pass","standard_pass","hbfss_pass","plot_class","overlap_standard_hbfss"
"55601","Bc1",0.0151035279831449,0.214349757015958,0.94140627370637,0.0101024025541971,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"415923","-",0.0146555197548944,0.259687159083087,0.94140627370637,0.00858153262636644,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"179269","Lcp1",0.0189103191982397,0.11586903787917,0.891094248828985,0.017700675230698,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"8277","Apoe",-0.028655325932668,0.0365847999636499,0.808832858503046,0.0411690871453141,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"278624","Atp1a1",-0.0250037873014567,0.0416240850245335,0.824288616193866,0.0345216114575302,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"378009","Gapdh",-0.0254341400130251,0.120928327243838,0.891094248828985,0.0233351101492423,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"565080","-",0.00765987187527958,0.0870317388519897,0.867834387003441,0.00812193326628223,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"206283","Cpe",0.0115889479141721,0.279066048325938,0.94140627370637,0.00642367267536534,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"335788","Cst3",0.0202601643018061,0.123435433845763,0.898765790924587,0.0184075779611828,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"88697","Vamp2",-0.0022293992107377,0.9573743514076,0.997513097996736,4.21762462089463e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"248551","Mbp",-0.00981391394140553,0.516210016589983,0.9843358636926,0.00281829672791417,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"156760","Uchl1",-0.0189001278466724,0.0724112390652176,0.847155113983573,0.0215498127673656,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"339719","Stmn3",-0.0038494486648155,0.737876672850967,0.989709625340667,0.000508189658634416,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"25328","-",-0.00632642501154156,0.515392301096661,0.9843358636926,0.00182113781979833,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"161605","Mdh1",0.0426702527793273,0.0153737630637394,0.75882815518022,0.0773705479121412,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"91106","Aldoc",0.0198246253472731,0.333718989281003,0.953042414549798,0.0094487947025591,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"175929","Ndrg2",0.0117626428104799,0.435752274539891,0.972266995743227,0.00424349498763112,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"475643","-",0.0140123998555381,0.299049051390105,0.94140627370637,0.00734610671032332,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"504994","Nrgn",0.00705547055867513,0.646436042632111,0.987381639340884,0.00133683131238872,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"470412","-",0.00383733831419516,0.37475219860167,0.96614129038911,0.00163568775346032,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"163596","Sparcl1",0.0222255321200458,0.215440397958598,0.94140627370637,0.014817159005104,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"56157","Cfl1",-0.0137104414868082,0.391493765459508,0.96614129038911,0.00558392210889856,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"126494","Prkar1b",-0.000677944513235331,0.944858530571129,0.997513097996736,1.66999506392315e-05,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
