"comparison_name","analysis_label","dataset_key","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","regulation_direction","stat","pvalue","padj","greaterAbs_pvalue","greaterAbs_padj","lessAbs_pvalue","lessAbs_padj","empirical_p","empirical_p_calc","empirical_p_plot","empirical_bh","empirical_q","empirical_lfdr","neglog10_empirical_p_calc","neglog10_empirical_p_plot","neglog10_empirical_p","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","hc_pass","standard_flag","strong_alt_flag","strong_flag","lessAbs_alt_flag","weak_region_hbfss_flag","weak_hbfss_flag","weak_flag","hbfss_flag","display_standard","display_strong","display_weak","display_hbfss","final_class","lfcSE","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier"
"RT2_ZT8","Lead_NormEVS","Lead","572597","572597","Pin4",215.976848017721,0.0039837757161741,5.89975713549257e-08,"upregulated",0.0138658561554961,0.988937001951313,0.99920126812015,1,1,0.000263429441752726,0.00222532220476861,0.983983598512998,0.983983598512998,0.983983598512998,0.996707443919463,0.982849239565695,1,0.0070121405266512,0.0070121405266512,0.0070121405266512,4.13699261071871e-10,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.287308311257436,273.792154040853,188.730481178886,156.561437700117,306.416861995086,156.504442438957,261.036760798745,266.290406709603,231.821144350263,136.680393281907,181.934397682799,0.0809518335174304,0.121049400437602,0.094480174847026,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","196765","196765","Jund",91.9577750057086,0.235187575280128,1.28981922130878e-06,"upregulated",0.538270356295388,0.590390413634155,0.99920126812015,1,1,0.0400233659604704,0.0606759430068695,0.435799684676984,0.435799684676984,0.435799684676984,0.983550605299205,0.962093414666687,1,0.360713088323575,0.360713088323575,0.360713088323575,4.65254674697399e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.436932059381445,160.374296034484,91.5897923368121,66.1037181400494,73.34446164776,105.284806731662,29.8327726627137,75.4338012180786,54.0106854638047,164.8707243963,98.7326914254212,0.233991543224977,0.192021183091711,0.218363405244777,9,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","79222","79222","Prkca",149.194613290349,0.117092141931123,1.23216869974334e-06,"upregulated",0.371582238562364,0.710203915275559,0.99920126812015,1,1,0.00254064160165914,0.00914689348604222,0.59059412269651,0.59059412269651,0.59059412269651,0.983550605299205,0.971748020781195,1,0.228710879235442,0.228710879235442,0.228710879235442,2.81810386684691e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.315117704183461,72.9630806283012,120.269424280662,183.234867826804,203.734615688222,197.290448650321,161.594185256366,167.226740049716,114.696848906282,158.890957190217,112.044964426602,0.0961964501437099,0.144604963627213,0.112513341021287,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","300929","300929","Slc39a1",167.14030805865,-0.0641507245273823,-9.40186313733649e-07,"downregulated",-0.241719454594002,0.808997553923517,0.99920126812015,1,1,0.000210726036198973,0.00192822013853308,0.726368377111915,0.726368377111915,0.726368377111915,0.987895031073349,0.976906985898277,1,0.138843071349229,0.138843071349229,0.138843071349229,1.3053835543929e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.265393303303334,225.39090253495,111.94307952277,221.505441486832,125.500523263945,131.843136357667,167.809346227765,192.674287448586,166.280087832388,163.162219480276,165.294056431323,0.0520428851061782,0.136425613074061,0.078577859159976,9,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","163870","163870","Mapk10",153.826288240825,-0.207626898502189,-2.25514743877248e-06,"downregulated",-0.672450404816126,0.501297003292908,0.99920126812015,1,1,0.00513958673168387,0.0147436748897915,0.330269597096337,0.330269597096337,0.330269597096337,0.97670177557092,0.950579819460585,1,0.481131403362819,0.481131403362819,0.481131403362819,1.08502225200667e-06,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.308761652926601,202.996293629234,99.9161370947041,177.436296060133,99.4224924558524,131.843136357667,228.717923747472,148.141079500564,115.910572175132,126.429363785764,207.449587601728,0.0904607742081781,0.142311207426755,0.107898237753665,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","452377","452377","Calm2",1747.04641546961,0.157974251905079,1.69124301185718e-06,"upregulated",0.507498201335904,0.611805298111012,0.99920126812015,1,1,0.00341481591412441,0.0111945952665961,0.462489416604011,0.462489416604011,0.462489416604011,0.983550605299205,0.964202651752567,1,0.334898201007256,0.334898201007256,0.334898201007256,5.66394242137062e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.311280417328058,1722.94007226236,680.909971312058,2556.01043474858,2330.72400347326,1923.58187434063,1975.1781567105,1628.64303352767,1521.4021175029,2063.87393855679,1067.20055226129,0.142013464293417,0.074930794780609,0.115806245831709,8,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","442212","442212","Ywhaq",317.40134473835,0.0334918577049041,5.19656162973438e-07,"upregulated",0.128991454317111,0.897364410803482,0.99920126812015,1,1,9.86550347960802e-05,0.00124818023053714,0.851854057443342,0.851854057443342,0.851854057443342,0.987928343224304,0.980241577972901,1,0.0696348036794692,0.0696348036794692,0.0696348036794692,3.61861548894816e-08,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.259644004187814,379.263537919387,222.035860210454,490.559171460367,244.481538825867,268.42883157712,334.375660261249,256.293155945761,348.945439794244,269.089524273754,360.540727115302,0.0628059517107082,0.10423351319424,0.0778011403374995,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","457865","457865","-",15.1690633314474,0.280046037247719,3.9704489049542e-08,"upregulated",0.0967352460173448,0.922936648803696,0.99920126812015,1,1,0.401799912942105,NA,0.888618194345729,0.888618194345729,0.888618194345729,0.988004561244869,0.981043532438406,1,0.0512847988792374,0.0512847988792374,0.0512847988792374,2.03623673550865e-09,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.89497415655,83.0767749728182,0,0,0,0,29.8327726627137,36.3536391412427,2.42744653769909,0,0,10,0.817687893837484,10,12,TRUE
"RT2_ZT8","Lead_NormEVS","Lead","10779","10779","Pop4",92.7177092760268,0.0458844454869661,3.47765112288719e-07,"upregulated",0.122447855637119,0.902544340306031,0.99920126812015,1,1,0.00544567295963556,0.0154031940934096,0.859288842704343,0.859288842704343,0.859288842704343,0.987928343224304,0.980409183711677,1,0.0658608271966944,0.0658608271966944,0.0658608271966944,2.29040979654864e-08,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.374726411076951,156.762262340013,103.616734764878,32.4720018933576,94.5328616793351,82.5205241950864,106.900768708057,94.519461767231,94.6704149702645,65.7774392669177,95.4046231751261,0.139733300217368,0.191008163677328,0.157833451074242,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","474233","474233","-",119.718230452399,-0.0536433166278295,-5.07415995173937e-07,"downregulated",-0.163073034610748,0.870460930835873,0.99920126812015,1,1,0.0020081567300147,0.00784129755054329,0.813357803078753,0.813357803078753,0.813357803078753,0.987928343224304,0.979325745018182,1,0.0897183625011576,0.0897183625011576,0.0897183625011576,4.55245321939009e-08,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.328952709783533,45.5116245503265,108.242481852596,165.839152526791,149.948677146532,119.512483317022,133.004444787932,117.240486230508,127.440943229202,116.178334289621,114.263676593465,0.100186015413087,0.163361543156096,0.121534023064972,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","369634","369634","LOC100910678",482.442851698711,0.177979668327555,2.81655256682353e-06,"upregulated",0.693527943124838,0.487978296087728,0.99920126812015,1,1,0.000679685750192652,0.00397715949993621,0.315336698587537,0.315336698587537,0.315336698587537,0.975515734789155,0.948360359487251,1,0.501225483528655,0.501225483528655,0.501225483528655,1.41172792219e-06,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.256629412112264,561.310036120693,398.739398961273,518.392315940388,762.782401136704,320.596979056772,549.420229871644,353.539140648585,374.433628440085,504.863202685044,480.351184125925,0.0696542105257801,0.0919836446414889,0.0770116645561359,10,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","412931","412931","Mast2",132.409617045035,-0.0974893701052815,-1.4087286468147e-06,"downregulated",-0.363817388348955,0.715994377181195,0.99920126812015,1,1,0.000378509507303675,0.00278789376237301,0.598378772856252,0.598378772856252,0.598378772856252,0.983550605299205,0.972105314282413,1,0.223023821217978,0.223023821217978,0.223023821217978,3.14180045871847e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.267962371308583,188.548158851352,122.119723115749,105.534006153412,94.5328616793351,127.10057749588,104.414704319498,139.052669715253,125.620358325928,145.222917862026,171.950192931913,0.0449782662603044,0.154261946523516,0.0786552545522911,9,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","539571","539571","Acadl",135.597501695582,-0.0245725903347034,-2.20912089423188e-07,"downregulated",-0.0736296790701096,0.941305054745947,0.99920126812015,1,1,0.00173457788869062,0.00708499265596262,0.915105721289901,0.915105721289901,0.915105721289901,0.99088625144367,0.981582117360118,1,0.0385287294084028,0.0385287294084028,0.0385287294084028,8.51146211643089e-09,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.3337321396078,72.2406738894071,168.377193992927,176.276581706798,180.916338731141,75.8809417885852,169.052378422044,121.784691123163,143.219345724246,149.494180152086,98.7326914254212,0.112623129601021,0.152243932092782,0.1263323822849,9,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","91409","91409","Rab11fip4",129.030185435397,-0.144244279596469,-1.35223028692699e-06,"downregulated",-0.434280780209692,0.664084558950331,0.99920126812015,1,1,0.00499102327694686,0.0144297665589958,0.529512761601012,0.529512761601012,0.529512761601012,0.983550605299205,0.968591404707904,1,0.276123568651657,0.276123568651657,0.276123568651657,3.73382652465134e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.332145206902366,51.290878461479,182.254435256081,104.374291800078,114.091384785404,161.247001300743,145.434766730729,111.787440359321,157.784024950441,136.680393281907,125.357237427782,0.108211116826774,0.156510098660203,0.12466359168852,9,FALSE
"RT2_ZT8","Lead_NormEVS","Lead","173947","173947","Vcl",107.769283631768,-0.230461940540514,-1.92051427515451e-06,"downregulated",-0.654287171778152,0.512926809042105,0.99920126812015,1,1,0.0144540436409887,0.0297139867306385,0.343499006515751,0.343499006515751,0.343499006515751,0.977859206543578,0.952392558520424,1,0.464074514689879,0.464074514689879,0.464074514689879,8.91261730197311e-07,0.0220541331368955,1.65651000799492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.352233622301029,33.9531167280213,135.071814961359,132.207436280099,107.571877083381,88.2115948292303,101.928639930938,115.422804273446,114.089987271857,134.971888365883,114.263676593465,0.121431216682812,0.173887636809458,0.13956500257587,10,FALSE
