"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"20","-",2.57216302237126,-5.33444441286814e-07,-1.10358492629076,0.269773232937464,0.999931558598809,0.117136490588166,0.866263049152332,1,0.0170287378619862,1.76881753993451,4.96800964548319e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"25","-",14.0558580937413,-3.52087090861728e-07,-0.202766721472018,0.839317370001648,0.999931558598809,0.773427141153771,0.97715259823375,1,0.0170287378619862,1.76881753993451,3.92860859305117e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"31","Pcmt1",19.657334985919,-6.10704996947874e-07,-0.30328114521539,0.761675613890189,0.999931558598809,0.666752912932456,0.973593752321057,1,0.0170287378619862,1.76881753993451,1.07505501939837e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"35","Pcmt1",101.625400797156,-3.90108883440778e-06,-1.01495915678748,0.310125297168207,0.999931558598809,0.149564083659894,0.892131332521074,1,0.0170287378619862,1.76881753993451,3.21907194982057e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"37","Pcmt1",88.7882566989525,-8.71241896371786e-07,-0.461395341890479,0.644514992868302,0.999931558598809,0.512400461881957,0.965910456094468,1,0.0170287378619862,1.76881753993451,2.53000358974775e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"38","Pcmt1",26.3323260919531,3.18747806185057e-07,0.148229815742059,0.88216140216795,0.999931558598809,0.83330738459982,0.978759506700229,1,0.0170287378619862,1.76881753993451,2.52431590484796e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"89","Tab2",37.9091812000928,2.29570578719602e-06,0.769802152637551,0.441417262604502,0.999931558598809,0.274397833289192,0.938170607328372,1,0.0170287378619862,1.76881753993451,1.28931272827819e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"90","Tab2",14.0829884703062,-6.85817753517422e-07,-0.476275118574561,0.633878389136876,0.999931558598809,0.498893787437134,0.965019825186792,1,0.0170287378619862,1.76881753993451,2.07111409288557e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"143","Ust",11.3089173979227,8.10409411015152e-08,0.07030392665689,0.943951757222607,0.999931558598809,0.920487337835378,0.980732447053671,1,0.0170287378619862,1.76881753993451,2.9160298310482e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"214","LOC365036",0.596248242380302,-3.06412855478406e-07,-0.858630606786164,0.390544346447331,0.999931558598809,0.222801526511162,0.924927102316998,1,0.0170287378619862,1.76881753993451,1.99806257970573e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"224","Sash1",40.6682426131629,7.83302771317551e-07,0.166324605599275,0.86790150326403,0.999931558598809,0.813313769045486,0.978248711161532,1,0.0170287378619862,1.76881753993451,7.02950595649921e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"576","-",2.93619618872427,2.67322659929365e-07,0.515807712816338,0.605988715148549,0.999931558598809,0.463948242609707,0.962483892465064,1,0.0170287378619862,1.76881753993451,8.91602513393464e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"672","-",0.371372102498739,-2.71136988164511e-07,-0.615522746393416,0.538209552237381,0.999931558598809,0.38215106139623,0.954816618020735,1,0.0170287378619862,1.76881753993451,1.13271524842082e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"673","-",0.896294998765443,-1.17213789087699e-07,-0.335867812532793,0.736970550352141,0.999931558598809,0.633450180381383,0.972244014628327,1,0.0170287378619862,1.76881753993451,2.32420334057971e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"708","-",2.12610575131344,-2.95301027070757e-07,-0.490577598655046,0.623725233592459,0.999931558598809,0.486091678104177,0.964131602953163,1,0.0170287378619862,1.76881753993451,9.25124414335317e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"774","-",4.53757746790099,5.16998131776984e-08,0.0474577270514156,0.962148421275051,0.999931558598809,0.946277545756146,0.981247724973048,1,0.0170287378619862,1.76881753993451,1.23983726908731e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"829","-",3.15886122854503,-2.11986248261227e-07,-0.341609385904323,0.732644872783409,0.999931558598809,0.62765618704994,0.971994970191808,1,0.0170287378619862,1.76881753993451,4.28801937147972e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"833","Stxbp5",4.16447948344188,3.13607800620813e-07,0.427321836324034,0.669144930162583,0.999931558598809,0.544032884768909,0.967828802529135,1,0.0170287378619862,1.76881753993451,8.29100146265987e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"842","Stxbp5",22.8778246893076,-4.23432860845838e-07,-0.175972020133442,0.860315924103178,0.999931558598809,0.802702614279202,0.977967509816417,1,0.0170287378619862,1.76881753993451,4.04146859988322e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"845","Stxbp5",2.67505263572286,-2.29605990081418e-07,-0.3347154241643,0.737839765150452,0.999931558598809,0.63461581889067,0.972293583275113,1,0.0170287378619862,1.76881753993451,4.53446818428852e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"964","-",2.08059730467463,-1.00394082618401e-07,-0.168593246327454,0.866116593169127,0.999931558598809,0.810815338301318,0.978183149412286,1,0.0170287378619862,1.76881753993451,9.14369670367386e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"969","LOC120098778",5.92486073671624,-3.30990430473184e-07,-0.359486787654506,0.719230960080866,0.999931558598809,0.609763306489523,0.97119686104921,1,0.0170287378619862,1.76881753993451,7.11095582866779e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"984","Grm1",11.480137499354,-7.90057795458969e-08,-0.046486917389043,0.962922161225225,0.999931558598809,0.947374896974539,0.981269039016039,1,0.0170287378619862,1.76881753993451,1.85490773815061e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"986","Grm1",4.33855580983134,-3.78496397829057e-07,-0.652438409316092,0.514118393112505,0.999931558598809,0.354262119411127,0.951432356049478,1,0.0170287378619862,1.76881753993451,1.70578971389515e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1106","-",9.06740003858734,-1.09036969578014e-06,-0.0867416696833634,0.930876853606497,0.999931558598809,0.901981412980491,0.980344905154343,1,0.0170287378619862,1.76881753993451,4.88511921448276e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1110","Epm2a",1.5002652970895,6.20587145561838e-07,1.80031467253759,0.0718109654022949,0.999931558598809,0.0105838422293534,0.458883727779843,0.624413199377817,0.0170287378619862,1.76881753993451,1.22588094035347e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1132","-",4.48796800576094,-3.50582616876793e-07,-0.490162604949819,0.624018840133581,0.999931558598809,0.486460618014731,0.964157831126945,1,0.0170287378619862,1.76881753993451,1.09715640774713e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1137","Utrn",58.4706064984383,-6.06877621213268e-07,-0.174474866279198,0.861492281608624,0.999931558598809,0.804346998750967,0.9780115620056,1,0.0170287378619862,1.76881753993451,5.73842567566787e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1138","Utrn",2.61922454459647,1.14661870045721e-06,2.04300005601432,0.0410524325741346,0.999931558598809,0.00372306709784831,0.321813510363459,0.470795885200511,0.0170287378619862,1.76881753993451,2.78525049548542e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1272","-",4.0649760452644,2.06487149807998e-07,0.332458954476621,0.73954272829376,0.999931558598809,0.63690085717597,0.972390242342781,1,0.0170287378619862,1.76881753993451,4.04566486917897e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1282","Ltv1",7.26042976710454,6.1176394682442e-07,0.392284556478241,0.694847973197258,0.999931558598809,0.577541969585468,0.969638709231792,1,0.0170287378619862,1.76881753993451,1.4585458868574e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1293","Phactr2",8.05375918609356,-7.69758835551474e-08,-0.0578058014107232,0.953903317051062,0.999931558598809,0.934587384884202,0.981017617171338,1,0.0170287378619862,1.76881753993451,2.26155803295597e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"1295","Phactr2",15.223067458122,8.44824857915535e-09,0.0031305994437715,0.997502147117856,0.999931558598809,0.996453470916766,0.982175155256207,1,0.0170287378619862,1.76881753993451,1.30354425614832e-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1345","Pex3",3.61373636222815,7.81191627913104e-08,0.0926772464812089,0.92615997387605,0.999931558598809,0.895311561345129,0.980201378542208,1,0.0170287378619862,1.76881753993451,3.75173586143039e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1346","Pex3",7.0020657096408,8.62169556603092e-07,0.697325394896076,0.485599178954665,0.999931558598809,0.322132138738429,0.946845631875357,1,0.0170287378619862,1.76881753993451,4.24158059782804e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"1367","Aig1",238.381577845822,-3.84819712530134e-06,-0.801050580700646,0.423102364288749,0.999931558598809,0.25538850058681,0.933872787210743,1,0.0170287378619862,1.76881753993451,2.28120610572026e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
