"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"304","Sash1",1.7848755703965,-6.81673421347824e-07,-1.25975803502585,0.207756662556648,0.968446812563585,0.150097631819552,1,1,0.575309554640924,0.24009841322746,5.61444062281142e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"615","-",0.66066089551491,3.14709823018403e-07,0.95775912086881,0.338184237059782,0.968446812563585,0.273878775640947,1,1,0.575309554640924,0.24009841322746,1.77005903408587e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"926","-",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2456","Med23",33.1126556774978,4.67000850011804e-06,1.47307537830118,0.140730711664512,0.968446812563585,0.0923969569263328,1,1,0.575309554640924,0.24009841322746,4.83038748218519e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"2563","LOC100910237",0.719691226910614,-8.90456729680116e-08,-0.247193844926641,0.804758208563088,0.999480015635777,0.777635338796969,1,1,0.575309554640924,0.24009841322746,9.72592561632241e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"3330","LOC680107",5.57676782224465,7.05716990755809e-07,0.446862986416645,0.654973990122304,0.985260019329278,0.609694102936792,1,1,0.575309554640924,0.24009841322746,1.51650116609708e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"3458","LOC501406",0.257522215807234,2.63309959962174e-07,0.530688487227784,0.595634665312572,0.968446812563585,0.544332150742592,1,1,0.575309554640924,0.24009841322746,6.9549643141882e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"3723","Syne1",111.09596915201,3.80700725425799e-06,0.717567371752998,0.473024081860673,0.968446812563585,0.412346523206524,1,1,0.575309554640924,0.24009841322746,1.46469907379159e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"4127","Rgs17",0.560441790454133,3.03783327390546e-09,0.0237650440512714,0.981040022975652,0.999480015635777,0.97834015551979,1,1,0.575309554640924,0.24009841322746,2.88901610774474e-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"4656","Dut-ps",4.66580835794291,-1.32373921015787e-07,-0.0960689866820692,0.92346578239317,0.999480015635777,0.912605905617875,1,1,0.575309554640924,0.24009841322746,5.25745864008224e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"5332","Pde10a",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"5474","Prr18",0.651550387552464,-5.90951752245445e-08,-0.166721374415745,0.867589286571939,0.999480015635777,0.848942670401595,1,1,0.575309554640924,0.24009841322746,4.20294559651075e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"5796","Rgmb",65.008442660329,7.75504850593372e-07,0.156665001166452,0.875508871433134,0.999480015635777,0.857954220224335,1,1,0.575309554640924,0.24009841322746,5.15989016737015e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"6119","Zfp945",7.47288239647384,-1.1271541141634e-06,-0.637036349973703,0.524101166552109,0.968446812563585,0.466754324290725,1,1,0.575309554640924,0.24009841322746,3.7298842749315e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"6467","Cacng8",0.620664361071673,3.59059852202719e-08,0.108736081486786,0.913411822629814,0.999480015635777,0.901138334689732,1,1,0.575309554640924,0.24009841322746,1.6232569860337e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"6569","Prkcg",0.277301406662029,-2.6568079374437e-07,-0.494620922286805,0.62086773063794,0.968446812563585,0.572025946870786,1,1,0.575309554640924,0.24009841322746,6.44499817579681e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"6683","Usp29",0.540662599599338,3.06117570019186e-07,0.862889581442691,0.388198179472229,0.968446812563585,0.324235262911287,1,1,0.575309554640924,0.24009841322746,1.4973427297931e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"6869","Smim17",19.7057415779167,1.25003141767722e-06,0.526751962157112,0.598365846039959,0.968446812563585,0.547322054004836,1,1,0.575309554640924,0.24009841322746,3.27204538644111e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"6892","Smim17",0.553043344616156,-1.66634724570133e-08,-0.0316088382494426,0.974783995009258,0.999480015635777,0.971193916323798,1,1,0.575309554640924,0.24009841322746,2.11526898111373e-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"7505","Zscan18",26.252976889256,1.09685690328827e-07,0.0423689687287888,0.966204565493504,0.999480015635777,0.961394569799109,1,1,0.575309554640924,0.24009841322746,1.87544270055084e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"7955","Fkrp",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"8035","Hif3a",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"8233","Relb",1.13570879268614,2.16858395352409e-07,0.603086947091113,0.546450849376922,0.968446812563585,0.490832544653923,1,1,0.575309554640924,0.24009841322746,6.70236975792322e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"8269","Apoc4",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"8279","Apoe",21.47600397576,-6.20405649875138e-08,-0.0396592655635874,0.968364777480021,0.999480015635777,0.963861829517783,1,1,0.575309554640924,0.24009841322746,9.91731965465702e-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"8664","Gsk3a",50.34826422085,-4.16112842004645e-06,-1.15260740705055,0.24907156160561,0.968446812563585,0.187914223560112,1,1,0.575309554640924,0.24009841322746,3.02114711841296e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"8739","Tmem91",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"8841","Epc2l1",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"9067","Pld3",465.287562584887,-2.38504548783043e-06,-0.44216638641691,0.658368807945604,0.985789335652036,0.61345726949198,1,1,0.575309554640924,0.24009841322746,5.06144056628056e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"9346","Zfp36",1.47948028594951,2.11950710190574e-07,0.463181642956799,0.643234173177878,0.97858034427413,0.596699252686765,1,1,0.575309554640924,0.24009841322746,4.75287823181108e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"9593","Sipa1l3",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"9702","-",8.09824450811947,-1.70728447597131e-07,-0.0956876287053544,0.923768666674222,0.999480015635777,0.912951445045699,1,1,0.575309554640924,0.24009841322746,6.75270612900794e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"9936","Cox6b1",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"10343","Cebpg",0.620664361071673,3.59059852202719e-08,0.108736081486786,0.913411822629814,0.999480015635777,0.901138334689732,1,1,0.575309554640924,0.24009841322746,1.6232569860337e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"10937","Zfp17",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"11538","Ftl1",0.369735208882705,-2.8323623165608e-07,-0.632223999423497,0.527240517224665,0.968446812563585,0.470127060365855,1,1,0.575309554640924,0.24009841322746,9.28405174518499e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"11569","Nucb1",160.337551629418,4.61775119313386e-06,1.02011680632344,0.307673067022562,0.968446812563585,0.243851808775188,1,1,0.575309554640924,0.24009841322746,2.83009973096946e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"11756","Kcnj11",66.7453777322759,-9.1265601755859e-06,-1.85423624192272,0.0637053692123014,0.968446812563585,0.0341465313952629,1,1,0.575309554640924,0.24009841322746,1.3385500560896e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"12317","-",21.9535394031769,4.40284375524648e-08,0.0264340864003435,0.978911106626604,0.999480015635777,0.97590824935221,1,1,0.575309554640924,0.24009841322746,4.66305661667584e-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"12322","-",2.58614159732768,-1.36068100015964e-07,-0.275422268455864,0.782991837659331,0.998336965187922,0.753026687660193,1,1,0.575309554640924,0.24009841322746,1.67621791546606e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"12443","-",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"12994","Ube3a",18.6540617212335,1.22178989024917e-06,0.560644329911878,0.575040025002848,0.968446812563585,0.52184921776192,1,1,0.575309554640924,0.24009841322746,3.45100618478816e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"12995","Ube3a",20.6628692197295,-2.71277877867959e-07,-0.155742236779994,0.876236203226244,0.999480015635777,0.85878205906496,1,1,0.575309554640924,0.24009841322746,1.79360895010929e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"13558","LOC103690242",4.77741522747946,-6.87469679039248e-07,-0.680284107619848,0.496324585370543,0.968446812563585,0.437053941860643,1,1,0.575309554640924,0.24009841322746,2.47121259602969e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"13966","-",8.17061424585026,-1.09472131286498e-06,-0.795670171334463,0.426223768682077,0.968446812563585,0.363351015556261,1,1,0.575309554640924,0.24009841322746,4.81320084300371e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"14328","LOC103691146",12.6790092980359,6.9902581490483e-07,0.3871600674943,0.698637710823273,0.988895902733004,0.658269464784603,1,1,0.575309554640924,0.24009841322746,1.2694049467422e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"15183","-",0.970620379099583,9.31455950756822e-08,0.254825718972275,0.798857710005616,0.999480015635777,0.770958920727126,1,1,0.575309554640924,0.24009841322746,1.05225425611552e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"15943","Nr2f2",2.08758867355273,-5.64655862775293e-07,-0.903386471230192,0.366320817619088,0.968446812563585,0.302045528132658,1,1,0.575309554640924,0.24009841322746,2.93580161763337e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"16178","Chd2",0.257522215807234,2.63309959962174e-07,0.530688487227784,0.595634665312572,0.968446812563585,0.544332150742592,1,1,0.575309554640924,0.24009841322746,6.9549643141882e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"16970","Fes",0,NA,NA,NA,NA,NA,NA,NA,0.575309554640924,0.24009841322746,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"17074","Wdr73",44.6037389421201,3.25893930400148e-07,-0.102257682029813,0.918552144018673,0.999480015635777,0.907000830925622,1,1,0.575309554640924,0.24009841322746,1.38153981775548e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"17162","Ap3b2",15.5965665823151,-2.19391432330306e-06,-1.19736153511719,0.231165669329431,0.968446812563585,0.171342439505516,1,1,0.575309554640924,0.24009841322746,1.68083466872854e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
