"feature_id","gene_symbol","rank","baseMean","dispGeneEst","iod_fitted","cv2_fitted","local_window_left_rank","local_window_right_rank","local_window_n"
"56994","Fth1",60,11.9010350953136,3.52298660445778,1.82309007475118,0.569806463655841,1,1914,1914
"330460","Trim44",61,11.8611008798953,3.76768724664808,1.81997900573487,0.569055379182316,1,1915,1915
"200080","Mfhas1",62,30.8323827817525,1.42077302437648,1.81684566894847,0.568307186016987,1,1916,1916
"178466","Nefm",63,19.9051217634164,1.89944853892799,1.81382078603343,0.567607222691841,1,1917,1917
"172181","-",64,11.5819302087148,4.96151157361888,1.81036104562173,0.566503210261295,1,1918,1918
"22457","-",65,26.1599941759984,1.4320384903443,1.80714898249562,0.565598805256393,1,1919,1919
"143545","-",66,6.49703901467988,10,1.8039697680195,0.564598684400416,1,1920,1920
"232872","Garem1",67,10.8957656887629,3.35244185270119,1.80082542727337,0.563717975854928,1,1921,1921
"281697","LOC103691697",68,48.2443787176744,3.25909118288704,1.79763541581315,0.562630823942143,1,1922,1922
"39389","LOC102557362",69,20.1102341208308,5.56397835830591,1.79448032569968,0.561583369810677,1,1923,1923
"444419","Eapp",70,11.3405576830922,3.72509480690758,1.79135930427333,0.560574050164828,1,1924,1924
"191991","LOC102556470",71,11.1984805180533,3.47760021118681,1.78827151891585,0.559601342765138,1,1925,1925
"555084","-",72,16.1839011829721,4.77443309956411,1.78521615707922,0.558663765685241,1,1926,1926
"361208","Nom1",73,18.2141543150787,1.5768661069077,1.78219242561033,0.557759876469465,1,1927,1927
"316293","LOC120098917",74,19.5016772218157,2.85763626255879,1.77919955073156,0.556888271321462,1,1928,1928
"116967","LOC100360584",75,7.43798966512919,10,1.77623677747215,0.556047584285608,1,1929,1929
"542661","LOC120094753",76,6.00917852506168,10,1.7733116698252,0.555251325570453,1,1930,1930
"484764","Tuba1a",77,32.7378290377873,2.59869591413991,1.77040484602327,0.554464308592067,1,1931,1931
"433481","Meaf6",78,23.6235239255924,1.47759075786766,1.76751104447624,0.553679792312458,1,1932,1932
"18820","Ppme1",79,12.673609887177,4.01642804036634,1.76465281598763,0.552916808574146,1,1933,1933
"542285","Kif1a",80,16.4122319457663,1.58497870867643,1.76178563638797,0.552121109189002,1,1934,1934
"414492","-",81,10.5770859088875,4.94902245247108,1.75891983355223,0.551332337227301,1,1935,1935
"414625","LOC100362895",82,13.1998840718508,3.98350925632908,1.75605066527231,0.550533949457193,1,1936,1936
"130490","Taok3",83,11.3002199507685,3.46588921887286,1.7531775823706,0.549684935633213,1,1937,1937
"425265","Anp32b",84,10.4334272259862,3.30246027880609,1.75038188556539,0.548871955123396,1,1938,1938
"500473","Scn8a",85,10.7657307687884,3.65972159096485,1.74759522793084,0.548092503845229,1,1939,1939
"296854","Ankub1",86,10.3177624769781,3.31525213092186,1.74476607260289,0.54728266928473,1,1940,1940
"21318","-",87,10.4277681285343,3.32230992931723,1.74195307427078,0.546476621799242,1,1941,1941
"572970","-",88,130.975907781367,1.42140823641533,1.7391885776467,0.545697416026931,1,1942,1942
"113992","Gap43",89,19.2044601411511,2.3338874665327,1.73635922188532,0.544786317743696,1,1943,1943
"100518","App",90,15.8942958703523,1.59311813812432,1.73351726995935,0.543848077436966,1,1944,1944
"225618","Pxdc1",91,9.97513410115345,3.15220830394628,1.73065492521579,0.542863831517074,1,1945,1945
"443935","-",92,6.65404343752127,10,1.72794401586754,0.541988096047678,1,1946,1946
"561147","RGD1566100",93,31.314905766145,2.92403627294782,1.7252261916185,0.541185838790767,1,1947,1947
"141634","-",94,5.71309278707196,10,1.72241478947842,0.540216349070846,1,1948,1948
"87462","Med9",95,21.6242266429751,1.44833579454049,1.71983428324603,0.539239623853597,1,1949,1949
"301934","Ankrd35",96,22.9604503705402,1.53164801824003,1.71737586605587,0.53864053051381,1,1950,1950
"404745","Rngtt",97,9.75512279804114,3.19648322009435,1.7148604837202,0.537924031267714,1,1951,1951
"485768","Cs",98,9.75425375757809,3.16342379914708,1.71217406409147,0.537107369001603,1,1952,1952
"187106","LOC691091",99,23.5452152780343,1.3415703213703,1.70939112069789,0.536039298471458,1,1953,1953
"531257","-",100,5.67832245828487,9.96032177964362,1.70660154811389,0.535000310386081,1,1954,1954
"490306","-",101,20.8781313091079,10,1.70436004103561,0.534516817577305,1,1955,1955
"154567","LOC689849",102,10.4330030401967,3.29250222229949,1.7017318138374,0.533496900254676,1,1956,1956
"278072","Otud7b",103,9.65077624393684,3.27902504777611,1.69919459852281,0.532744506913659,1,1957,1957
"317873","-",104,9.51552708118413,3.19686819430263,1.69670141104336,0.532032732071556,1,1958,1958
"259306","-",105,5.45177737786932,10,1.694547609935,0.531398702651131,1,1959,1959
"515528","Ubp1",106,10.4170191097224,3.34178482291088,1.69178615238621,0.530303635977099,1,1960,1960
"279588","Celsr2",107,10.415136038494,3.61305824647658,1.68908873944946,0.529191292713932,1,1961,1961
"96936","Cd300e",108,10.947121751619,3.99211770417002,1.68649709385068,0.528389132145577,1,1962,1962
"121584","Tmem132b",109,9.90953218874908,3.21770914755064,1.6838426334096,0.527537212060963,1,1963,1963
"77636","Dusp3",110,42.2571235850195,2.31587396025542,1.68122690204905,0.526717351259308,1,1964,1964
"450798","Ahnak2",111,9.69897667819616,3.13182026250208,1.67870061118066,0.525717956680964,1,1965,1965
"278950","Lrig2",112,5.41700704908223,9.88892284973436,1.67637465401469,0.525074206126888,1,1966,1966
"132758","-",113,15.7696201834585,1.70292201613123,1.67386792717645,0.523990515377719,1,1967,1967
"261677","-",114,9.12283586875578,3.08137435051606,1.67181793392507,0.523019771341623,1,1968,1968
"280111","-",115,20.2004740055917,1.26879748564416,1.6694352728619,0.522336733709096,1,1969,1969
"301154","-",116,6.0966422903289,10,1.66698256986535,0.521366051827059,1,1970,1970
"280965","-",117,11.150455626747,4.07499126654759,1.66466438437868,0.520420186066403,1,1971,1971
"1272","-",118,5.19046196866668,10,1.66220343115725,0.519644432364856,1,1972,1972
"24788","Pc",119,9.29856775413453,3.23803225632793,1.66038621239318,0.519405042428772,1,1973,1973
"27504","-",120,14.479678492273,1.44118957307824,1.65791173585507,0.51825723906191,1,1974,1974
"56539","Ppp1r14b",121,31.3133282380775,1.59453785184072,1.65558492448628,0.51763214069868,1,1975,1975
"312251","Atoh7",122,14.8397290151268,1.47626766089405,1.65304190340225,0.516794799585114,1,1976,1976
"557129","Efhc2",123,21.1214551338772,1.24337896873023,1.65050804102975,0.515959745300634,1,1977,1977
"94899","Ezh1",124,5.12092131109251,9.69374017917911,1.64798362082161,0.515127077598379,1,1978,1978
"522280","Hoatz",125,12.244998035159,3.89243682775256,1.64532419897694,0.513829139532248,1,1979,1979
"380367","LOC120102435",126,8.73101369679049,3.01942244006799,1.64310329408102,0.513199965481647,1,1980,1980
"424012","Akirin2",127,9.46243293740185,3.12434814220041,1.64064142303801,0.512394440422668,1,1981,1981
"435225","Dhdds",128,9.28278496237117,4.58713521098063,1.63819024037605,0.511591990286661,1,1982,1982
"220990","Rsu1",129,10.101227335718,3.92421159275542,1.63609692166256,0.511003107401166,1,1983,1983
"82012","Bfar",130,5.57401147192362,9.77199548890937,1.63401724640585,0.510418968726157,1,1984,1984
"476077","Rpl30",131,8.87976399004658,3.0055112462896,1.63184469983923,0.509588541074351,1,1985,1985
"10434","Pdcd5",132,9.66557060069275,3.75681777274596,1.62985017380993,0.509046781543475,1,1986,1986
"178467","Nefm",133,23.7546971977504,1.64696230675347,1.62751168630609,0.508304687478898,1,1987,1987
"188598","Xkr6",134,8.74538386775691,2.96981993816647,1.62532849907734,0.507732354570891,1,1988,1988
"460477","-",135,5.08615098230543,9.58838568586855,1.62330992315276,0.507006356031894,1,1989,1989
"493135","Kcns2",136,19.598172987493,1.20995291576818,1.62084213920025,0.505894945367942,1,1990,1990
"175628","LOC120097156",137,4.85960590188987,9.62663669867111,1.61830973896269,0.504631287552144,1,1991,1991
"567691","-",138,4.85960590188987,9.62663669867111,1.61611542660421,0.503966852770844,1,1992,1992
"259216","Nfat5",139,18.9746241198369,1.36264720514533,1.61398391039813,0.502871476635136,1,1993,1993
"103511","Naa50",140,8.71664352582407,3.25068441395076,1.61195471532892,0.502312899896765,1,1994,1994
"145239","Ubxn4",141,8.65888364647122,3.03699179158211,1.60945901570517,0.501080980309013,1,1995,1995
"106936","Dynlt2b",142,8.37314610953632,2.93443097897801,1.60703631107242,0.499923780595822,1,1996,1996
"226980","Rala",143,22.2518740894161,1.30482893512812,1.60497842950087,0.499166111177402,1,1997,1997
"178469","Nefm",144,21.2095981220915,1.22686208102877,1.60242140305922,0.497889599425122,1,1998,1998
"266677","Rab3c",145,8.47096452572572,2.91754285904987,1.6004860297578,0.497153558766144,1,1999,1999
"410853","-",146,52.96960010439,2.80418086086707,1.59836409381501,0.496037373349793,1,2000,2000
"346735","Osbpl6",147,27.3854171680706,1.36231356397977,1.59605888172518,0.495000492406518,1,2001,2001
"342228","Gapvd1",148,8.45093525730744,3.04938303161411,1.5939826450965,0.494433246371671,1,2002,2002
"135132","Prelp",149,8.5236344837185,2.98314736430324,1.59170159819394,0.493704800922671,1,2003,2003
"178465","Nefm",150,8.34760575199121,4.53723049554222,1.58957459554642,0.493079316844842,1,2004,2004
"454671","Dtnb",151,63.9327830337764,1.6507603756226,1.58745997061874,0.492457783147643,1,2005,2005
"328789","Med19",152,8.47009548526267,2.9197697113778,1.58556734443198,0.491516505127549,1,2006,2006
"157148","LOC498368",153,8.4144978726254,3.05913852991534,1.58331424638061,0.490306416797011,1,2007,2007
"460101","Pnn",154,9.51627180022895,3.50162638823866,1.58124709008723,0.489228871694252,1,2008,2008
"242643","Srp19",155,16.3238423340216,1.52891402502147,1.57879618982872,0.487975424363754,1,2009,2009
"465508","Kcnk13",156,8.57415083240676,4.55539444442645,1.57680489769666,0.486947166959453,1,2010,2010
"157855","-",157,8.27532769334693,3.07100913008228,1.57498708463208,0.485960659078614,1,2011,2011
"257087","Zfp423",158,9.15187607505987,3.3298114488361,1.57281058257149,0.485294223406072,1,2012,2012
"121263","Sfswap",159,8.10438586495698,2.89261690905772,1.57064757103058,0.484632535722028,1,2013,2013
"424072","LOC688867",160,14.4188189798587,1.29666865753699,1.56864823840692,0.483576735010672,1,2014,2014
"233452","Celf4",161,8.41057685609965,3.19627023420567,1.56754609681764,0.483735591627976,1,2015,2015
"416718","Zbtb40",162,8.20568044299857,3.03424916017905,1.56630140790617,0.483465290374795,1,2016,2016
"17388","Cemip",163,13.4829958378185,1.36698445377644,1.56474557208492,0.482834670156421,1,2017,2017
"2591","LOC120098884",164,8.16149573720294,4.29125205820101,1.56277119104288,0.481911628068588,1,2018,2018
"421056","St18",165,4.63306082147431,9.86346148573846,1.56066785834946,0.481286584581142,1,2019,2019
"472507","-",166,4.63306082147431,9.86346148573846,1.55911583218187,0.480638952393065,1,2020,2020
"415652","Rab42",167,14.1130521745055,1.33847669419638,1.55700839258111,0.479978430780022,1,2021,2021
"465025","Cep128",168,68.5665945267968,1.54751186268594,1.55491461942472,0.479322625779673,1,2022,2022
"300917","Jtb",169,7.96913670220427,2.85329030845506,1.55372833868762,0.478371158087953,1,2023,2023
"319513","Smpdl3a",170,8.92404340778013,3.1347397968163,1.55151654755048,0.477284602149155,1,2024,2024
"169645","LOC103693082",171,15.4203705393376,2.53378049271877,1.54994556769498,0.476714797633463,1,2025,2025
"570785","-",172,14.0999958986757,1.32140027328817,1.54777135694292,0.475579402612141,1,2026,2026
"506301","Ube4a",173,8.09611964611598,2.85142379123031,1.54580600008637,0.475040414476553,1,2027,2027
"471362","Hsp90b1",174,8.19175512670572,2.97033378019603,1.54385364103393,0.474505277999413,1,2028,2028
"264373","Pde8b",175,8.72493041354915,3.03957822887699,1.54191428733532,0.473973938284018,1,2029,2029
"75091","Trim37",176,7.96310398352942,5.01172316528429,1.53998794397921,0.473446341563033,1,2030,2030
"165099","RGD1561381",177,4.56352016390015,9.4034495906906,1.53805018960156,0.47244784253428,1,2031,2031
"469515","Cactin",178,14.8696672693147,1.24819666014606,1.53626161511147,0.471982457108027,1,2032,2032
"63765","Rbfox1",179,7.86000009111116,2.92849127644649,1.53448466615919,0.471520089195849,1,2033,2033
"117311","Mzt2b",180,8.19088608624267,2.95184770082016,1.53271930112919,0.471060670463999,1,2034,2034
"255167","Sipa1l2",181,26.2376257418074,1.36465042230889,1.5307177148577,0.46996781258315,1,2035,2035
"108089","Ece2",182,6.5138862357739,10,1.52880905534801,0.469089920580075,1,2036,2036
"509888","Tln2",183,20.9799797168869,1.15428559742009,1.526960921963,0.46857384899505,1,2037,2037
"266025","Cwc27",184,22.5025834508031,1.50640984531201,1.52512585869817,0.46806158731755,1,2038,2038
"541697","Ncl",185,9.23862493918202,3.51085935939404,1.52330384516904,0.467553088049897,1,2039,2039
"80029","-",186,8.85363076950289,3.67699909848309,1.52149485737448,0.467048303832257,1,2040,2040
"385540","Ing3",187,7.9004828137372,2.9870060030895,1.51942120559727,0.465974822779117,1,2041,2041
"20947","Knop1",188,8.09525060565294,2.860341201185,1.51759623738133,0.465478688853068,1,2042,2042
"522063","Zbtb16",189,11.0193967922406,3.96593003440557,1.51604067814583,0.464811726808307,1,2043,2043
"357860","-",190,8.4448519740661,2.99038804916248,1.5148126773538,0.464654387454345,1,2044,2044
"188328","-",191,8.5840014844605,3.50387065901584,1.51337055153158,0.464189284972292,1,2045,2045
"113093","-",192,8.54669505931541,3.52688555536504,1.51196867930616,0.463963712168436,1,2046,2046
"349661","Fbxo3",193,7.99003501108559,2.84333154620166,1.51004250100323,0.462938252503704,1,2047,2047
"133376","Insig2",194,20.4351573633478,1.21832179459963,1.50865493489766,0.462701250469081,1,2048,2048
"94953","Rpl27",195,22.9683850096961,1.21336982510267,1.5071180572445,0.462350109083161,1,2049,2049
"544502","Rpl36",196,8.18535131020905,3.08533506773728,1.50535284464991,0.46184247612365,1,2050,2050
"534772","Rims1",197,7.61387623633925,2.86203541199786,1.50342371593501,0.460773299491336,1,2051,2051
"158772","Tmem128",198,8.17664023669448,3.27956370967898,1.50226880583955,0.460679634307382,1,2052,2052
"264985","Map1b",199,14.6322254806366,1.65133858694197,1.50066856203375,0.460319869354066,1,2053,2053
"486370","LOC690617",200,20.8722046579292,1.21544001962427,1.50004315935951,0.460298222287122,1,2054,2054
"451294","-",201,13.7181690973182,2.541812254462,1.49884156744372,0.460196093083425,1,2055,2055
"502257","Fat3",202,7.94955228845956,2.86852587906077,1.49816206872333,0.460559834622188,1,2056,2056
"574130","Armcx3",203,7.78873908125495,2.98208633103136,1.49629475843165,0.459532607695564,1,2057,2057
"17096","-",204,8.70621504026749,3.10080410868,1.49509497669101,0.458825887040859,1,2058,2058
"400629","-",205,14.6797621601951,10,1.49335235969545,0.458319655315677,1,2059,2059
"29962","Npm3",206,12.9907274593906,1.62680095426434,1.49162384281226,0.457817314567933,1,2060,2060
"316643","Rrp1",207,8.30057120454349,3.47489778999549,1.48990938453392,0.45731883210135,1,2061,2061
"560737","Il1rapl1",208,4.30220475469751,9.34972837173967,1.48830587841746,0.456894875801424,1,2062,2062
"158167","Kcnip4",209,9.28189032615023,3.82595756713387,1.48687352199659,0.456152743011671,1,2063,2063
"340320","Kcnt1",210,21.9387681205265,1.36609575564257,1.48557761391521,0.455911038435772,1,2064,2064
"146501","-",211,7.51258165829766,2.79003620880018,1.48428872050033,0.455668692863526,1,2065,2065
"267368","Nnt",212,8.30939965800433,10,1.48262036759377,0.455178553855831,1,2066,2066
"252066","Rnf150",213,7.69558640063613,2.93066189475799,1.48151992329122,0.454762530905555,1,2067,2067
"132023","-",214,8.46803687108124,3.4429410676176,1.47990730645881,0.453805206190225,1,2068,2068
"396133","Lrrn1",215,29.7685846646384,1.43520816280561,1.4784506301138,0.453474578739986,1,2069,2069
"187828","Ift88",216,17.7609344813341,1.29445348403877,1.47697627912385,0.452797399815893,1,2070,2070
"112706","Cldnd1",217,8.83853654837573,3.35895349914244,1.47557626915068,0.451931739074553,1,2071,2071
"398439","-",218,4.49397950632598,9.17794957921271,1.47423961024924,0.451081982647736,1,2072,2072
"499747","Vdr",219,4.49397950632598,9.17794957921271,1.47421009875802,0.450290341063635,1,2073,2073
"510681","Myo5a",220,7.58689464421658,2.77245847619015,1.47302769692431,0.450222691894794,1,2074,2074
"323140","Psmd5",221,16.0902635938292,1.21940158226713,1.47185072302341,0.450151333544511,1,2075,2075
"472630","-",222,8.89966893704661,3.29913681715789,1.47067911293357,0.450076228044622,1,2076,2076
"121610","-",223,17.5623139987754,1.25224076265141,1.46940359308348,0.449305042688536,1,2077,2077
"125733","LOC683674",224,27.6923092598715,1.28185807225523,1.46826744314546,0.44922259226081,1,2078,2078
"55194","Deaf1",225,5.92171475979445,10,1.46736971563359,0.449638413302466,1,2079,2079
"562528","Atrx",226,8.92143628639098,3.25454528730594,1.46647197607922,0.450040505024106,1,2080,2080
"40651","Fbxo27",227,7.35948616272633,2.7064537098581,1.46557417454164,0.450428856044027,1,2081,2081
"372169","Pole4",228,18.9592149492965,1.19123272734371,1.46467626387721,0.450803461259227,1,2082,2082
"291878","-",229,5.73101589476502,9.93579403001638,1.46377820002408,0.451164321773092,1,2083,2083
"438794","Cript",230,7.80864402825499,2.91794192366628,1.46287994238639,0.451511444845153,1,2084,2084
"331627","Aqr",231,13.5599449525474,1.17084299516703,1.46198145265419,0.451844843417831,1,2085,2085
"436462","Atp13a2",232,13.3612478055692,1.45596210807553,1.46054596933698,0.450849994836602,1,2086,2086
"77530","Coa3",233,7.47515091173433,2.74269262139771,1.45892299625643,0.44990370810126,1,2087,2087
"433304","Pou3f1",234,8.0747764825611,3.44896314195506,1.45737044498617,0.448896010522787,1,2088,2088
"479955","-",235,4.72052458674154,9.28631954285495,1.45608910148053,0.448626344510899,1,2089,2089
"457505","-",236,7.1037821939768,2.70207984727273,1.45464690666688,0.448206720516225,1,2090,2090
"440700","Agbl5",237,7.55946819742036,2.90912844344727,1.45401574121342,0.447758405614024,1,2091,2091
"308072","Wls",238,15.2892654287523,1.09282690759579,1.45348444766967,0.448108671436643,1,2092,2092
"86681","LOC102553022",239,21.2658263689437,10,1.45294542721319,0.44844461349021,1,2093,2093
"197649","-",240,4.23266409712334,9.03871256613596,1.45190752213693,0.447927074444891,1,2094,2094
"386173","Tspan33",241,4.23266409712334,9.03871256613596,1.45069910083487,0.447427887741867,1,2095,2095
"50928","Dennd2b",242,4.04088934549487,9.35526802446636,1.44934953918732,0.447038505912246,1,2096,2096
"456793","Myt1l",243,45.5901244298206,1.3830680476262,1.44884384725481,0.447376714655547,1,2097,2097
"437806","Pank4",244,7.29083227425926,2.88041281090821,1.44830315889169,0.447687341376479,1,2098,2098
"359012","Ncoa3",245,7.00422569686131,2.69714446048813,1.44775454309308,0.447983593581768,1,2099,2099
"314592","Grik2",246,15.1435671115589,1.09337864370187,1.447329379032,0.448314767413635,1,2100,2100
"510466","-",247,6.98637936404269,2.65885512928137,1.44593973389306,0.447320724475503,1,2101,2101
"94465","Msl1",248,7.45164548146387,2.78228806610653,1.44449608850653,0.446861492347864,1,2102,2102
"118446","Wasf3",249,7.32945259454096,2.74566123297752,1.44415699069589,0.447228385266314,1,2103,2103
"360123","-",250,5.62562902180473,10,1.44265415122152,0.446697945244395,1,2104,2104
"264829","Utp15",251,7.7073494502134,2.86640611301535,1.44116494083357,0.446171417106683,1,2105,2105
"173509","-",252,14.2897214262301,1.66945289061312,1.43976712017707,0.44528299754316,1,2106,2106
"309114","Syngap1",253,573.992404227841,1.21562554926151,1.43920089688515,0.444723476417408,1,2107,2107
"139503","Pcp4l1",254,7.43553722957135,2.86112914381057,1.43827634241097,0.443963221911503,1,2108,2108
"408938","Tle1",255,7.60213385564605,2.84002130306941,1.43672234329608,0.443035727801941,1,2109,2109
"299208","-",256,21.4371696087302,2.4367672364193,1.43598700336759,0.442748164351684,1,2110,2110
"163139","Mtf2",257,7.95620474779269,3.18561773358191,1.435734052832,0.443143148750437,1,2111,2111
"539343","Ccnyl1",258,7.04669344281821,4.04771322250192,1.43434199905755,0.44235094252312,1,2112,2112
"350979","-",259,6.85199924175303,2.64254960435363,1.43293978358986,0.441888679923238,1,2113,2113
"189711","Med4",260,18.9727927442194,1.2060709668225,1.43137631109062,0.440983216156724,1,2114,2114
"576064","Nkap",261,7.48863137335363,3.33209208767381,1.43082862084532,0.440070950148652,1,2115,2115
"398850","Vamp1",262,17.9560788020406,1.43188484304429,1.42993436935524,0.439667443663893,1,2116,2116
"331339","-",263,6.63967971642219,4.14768845927159,1.42826148891618,0.438565625243683,1,2117,2117
"47837","Dlg2",264,12.811988775656,2.72123006766004,1.42729931731003,0.438114652507352,1,2118,2118
"151140","-",265,11.2595942571462,1.24871090188588,1.42691308203871,0.437346192182162,1,2119,2119
"386895","LOC366309",266,14.8081106948543,1.46856988743427,1.4260009472722,0.436925481414221,1,2120,2120
"75284","Msi2",267,7.11249326749136,2.67098025768093,1.42497317936818,0.4368108018231,1,2121,2121
"98476","Cadm2",268,13.9003634046577,1.06346877083903,1.42378909299293,0.436235163555665,1,2122,2122
"31771","Eif3a",269,7.92343973679994,3.03333336720297,1.42258272965387,0.435514679400399,1,2123,2123
"34895","Nkd2",270,6.86592455804588,2.83280552629809,1.42164513331329,0.435406866308881,1,2124,2124
"39369","Ccdc8",271,7.57686967556541,3.33226750350148,1.42028319700421,0.434710450800537,1,2125,2125
"255297","-",272,7.30954764754092,3.10409914271873,1.41936735693434,0.434622326530416,1,2126,2126
"188059","LOC102552603",273,7.28212120074469,3.2186188210673,1.4184532858103,0.434528936393605,1,2127,2127
"339349","Phactr3",274,12.8377292971229,1.24988630769379,1.4172397885385,0.4337152720353,1,2128,2128
"240641","-",275,7.16037316849534,2.79843692194431,1.4164058454943,0.433634712165627,1,2129,2129
