"comparison","total_features","leading_edge_fixed_k","control_cutoff_anchor_rank","control_reference_rank_5000_from_right","control_terminal_start_rank","control_interval_rank_min","control_interval_rank_max","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_n","control_right_n","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","control_nb_support_threshold","treatment_cutoff_anchor_rank","treatment_reference_rank_5000_from_right","treatment_terminal_start_rank","treatment_interval_rank_min","treatment_interval_rank_max","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_n","treatment_right_n","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff","treatment_nb_support_threshold"
"RT4_ZT10",31757,5000,26389,26758,27050,26389,27050,26388,5369,5369,5369,2.56494935746154,2.94443897916644,0.379489621704904,0.926762031741451,1.28093384546206,0.354171813720613,1.16121448094915,1.47590651980958,0.314692038860427,0.366896212567925,26381,26758,27553,26381,27553,26380,5377,5377,5377,4.92362391710663,4.54329478227,-0.380329134836622,2.22414928070681,2.10076431114866,-0.123384969558155,2.31363492918063,2.18187438879858,-0.131760540382046,0.359822159149165
