"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.53,16316,14469,18163,0.0505780580644861,0.261105266189628,17773,16316,0.401473517144371,0.764204498119654,1457,0.000685871056241427,0.461882915798743
0.54,16624,14777,18471,0.0906609394176483,0.310933804937125,17901,17890,0.397966348137768,0.765739495078677,11,0.0833333333333333,0.703712215189231
0.55,16932,15085,18779,0.111222185059243,0.258381590410795,16932,17726.5,0.393956570921897,0.760651586361315,794.5,0.00125707102451289,0.54509928302713
0.56,17240,15393,19087,0.0717081180376529,0.253266750164902,18643,18653,0.397285868404312,0.755574475292835,10,0.0909090909090909,0.566949479004205
0.57,17547,15700,19394,0.0591515809249903,0.220774729754197,17687,17696.5,0.400317251245597,0.756039877252595,9.5,0.0952380952380952,0.487222426695116
0.58,17855,16008,19702,0.0615601055783422,0.215312121238645,18773.5,18714.5,0.397090689397978,0.751253313114716,59,0.0166666666666667,0.401089635695894
0.59,18163,16316,20010,0.0611432924656465,0.313868975742961,18702,18642,0.389500936199598,0.757275664089326,60,0.0163934426229508,0.59980543311338
0.6,18471,16624,20318,0.0690301138248946,0.267841953348802,19240.5,17688.5,0.387956936133942,0.745583279116372,1552,0.000643915003219575,0.502308517628581
0.61,18779,16932,20626,0.103629522420775,0.23936763191957,19411.5,19408.5,0.386563844573034,0.742706085118026,3,0.25,0.7442978079876
0.62,19087,17240,20934,0.104144294097883,0.434188275515349,17642,19087,0.384751290236906,0.744545754147141,1445,0.000691562932226833,0.890283779709385
0.63,19395,17548,21242,0.0543362754768186,0.259494863609822,20893,20152,0.384614747723975,0.7603413059545,741,0.00134770889487871,0.464746894582102
0.64,19702,17855,21549,0.137368576936219,0.314970781877231,19702,18388.5,0.381993912788911,0.753247638080932,1313.5,0.000760745530620008,0.697216204903212
0.65,20010,18163,21857,0.098619612373173,0.250737482084384,20010,18635,0.381436824737476,0.757483486360775,1375,0.000726744186046512,0.510767366996461
0.66,20318,18471,22165,0.0235615149706145,0.182609272196262,18925.5,20318,0.381405326728263,0.757642386288701,1392.5,0.000717617509867241,0.263671309614539
0.67,20626,18779,22473,0.0184068813062036,0.158093142079576,21814,20336.5,0.383915341690916,0.75568870295693,1477.5,0.000676361176868448,0.206487056339501
0.68,20934,19087,22781,0.0976455554562911,0.178732316617092,20934,22280.5,0.382334566224283,0.752809346663347,1346.5,0.000742115027829314,0.363543585540744
0.69,21242,19395,23089,0.051581650978516,0.18167938458779,22207.5,22454.5,0.377073325786603,0.752956755209072,247,0.00403225806451613,0.305836893753112
0.7,21550,19703,23397,0.0649060630550035,0.196014963212558,21146.5,21550,0.379196044027482,0.749672070518207,403.5,0.00247218788627936,0.352679187127161
0.71,21857,20010,23704,0.0487181089800962,0.168596681575536,21884,22500.5,0.387535701498182,0.7370027989535,616.5,0.00161943319838057,0.272766435175901
0.72,22165,20318,24012,0.311843978240985,0.312087157760509,22165,23566,0.387729187508749,0.715627966546645,1401,0.000713266761768902,0.944971603117561
0.73,22473,20626,24320,0.156971572724609,0.242677215097448,22735.5,21820.5,0.396369080302495,0.718022664748646,915,0.00109170305676856,0.579637731959779
0.74,22781,20934,24628,0.148126167400222,0.302587267559437,22707.5,22781,0.403724332351547,0.710536419692,73.5,0.0134228187919463,0.700438276209977
0.75,23089,21242,24936,0.1706716878093,0.248906388062534,24501.5,22436.5,0.404943402353636,0.697899731157666,2065,0.000484027105517909,0.611561698932976
0.76,23397,21550,25244,0.19212776839462,0.23471144836254,22773,22390,0.40978797087771,0.70093081522192,383,0.00260416666666667,0.616126256938775
0.77,23704,21857,25551,0.17318167818518,0.189929154876963,22925.5,22365,0.413674779896655,0.690885976432562,560.5,0.00178094390026714,0.497068233180883
0.78,24012,22165,25859,0.129561445459852,0.131996997103224,24520.5,24409.5,0.423540284875199,0.689641107713992,111,0.00892857142857143,0.323480363584944
0.79,24320,22473,26167,0.154909535542412,0.137208312205711,25070.5,24427,0.423258843982731,0.691459048151291,643.5,0.00155159038013964,0.363506868421047
0.8,24628,22781,26475,0.185898858097097,0.183108708532096,25224,24628,0.425762276765355,0.698942436521031,596,0.0016750418760469,0.501637263245852
0.81,24936,23089,26783,0.189358234307207,0.125852454807389,23501.5,24472,0.429377166790709,0.696061599242118,970.5,0.00102933607822954,0.390066625744356
0.82,25244,23397,27091,0.155660908084556,0.122995487657843,25226.5,24512.5,0.4284715808551,0.700059502952696,714,0.0013986013986014,0.335662714426676
0.83,25552,23705,27399,0.289496134947917,0.216412101990054,25552,26140.5,0.418586382253049,0.705128381467368,588.5,0.00169635284139101,0.719707814031294
0.84,25859,24012,27706,0.0799797891540666,0.158547750778313,25378,24364.5,0.425121038047422,0.728044413250403,1013.5,0.00098570724494825,0.29722836504781
0.85,26167,24320,28014,0.0402386686236112,0.145691968123288,25648.5,25672.5,0.426028069543924,0.741540056322424,24,0.04,0.252433986409869
0.86,26475,24628,28322,0.0742164960457598,0.3091168324365,26475,26475,0.417428283790424,0.753702677099853,0,1,1.59279316752726
0.87,26783,24936,28630,0.0807585873412,0.306279359296643,27233,26783,0.411673353529611,0.761860390840158,450,0.00221729490022173,0.598774612139367
0.88,27091,25244,28938,0.0503069041970453,0.194063495271236,26886.5,26903.5,0.411488199734083,0.771751299565001,17,0.0555555555555556,0.380587036480478
0.89,27399,25552,29246,0.0325434598009394,0.256007989265105,27521.5,27399,0.403260887845706,0.7779154478558,122.5,0.00809716599190283,0.432753623566095
0.9,27706,25859,29553,0.0424904916223431,0.190879909227344,27346.5,27706,0.395395819059125,0.783702572579234,359.5,0.00277392510402219,0.309995014632331
0.91,28014,26167,29861,0.0554162707032033,0.229750377248944,29364.5,29446,0.394873786191543,0.785933278804494,81.5,0.0121212121212121,0.416852619960766
0.92,28322,26475,30169,0.0564745793045658,0.236389873770545,29542,29603.5,0.392657754429116,0.782734713544285,61.5,0.016,0.435716066557933
0.93,28630,26783,30477,0.0788904852901877,0.281649722926004,29674.5,29755,0.389237808139246,0.785056750367653,80.5,0.0122699386503067,0.556232167358752
0.94,28938,27091,30785,0.0853235987081576,0.299387137197577,28938,29857.5,0.391087539535096,0.778647333298091,919.5,0.00108636610537751,0.590322083553527
0.95,29246,27399,30785,0.0639296357963754,0.278184754027483,29657.5,29800,0.393440637921302,0.776898653486773,142.5,0.00696864111498258,0.522164440009816
0.96,29554,27707,30785,0.0842656340308045,0.316713442527234,29293,29800,0.386251357557748,0.774527935291068,507,0.00196850393700787,0.624755025730809
0.97,29861,28014,30785,0.0935458909096825,0.466602107781737,29097.5,29399.5,0.38156442513602,0.759887723070095,302,0.0033003300330033,0.943128882589843
0.98,30169,28322,30785,0.0709233335449749,0.366429676223335,29690.5,30014,0.389264854264898,0.755949495337903,323.5,0.00308166409861325,0.707156000487022
0.99,30477,28630,30785,0.123770757477303,0.550251336952286,28898,28909,0.389214591196676,0.728680502835472,11,0.0833333333333333,1.23650552979986
1,30785,28938,30785,0.120613814962571,0.493158288830391,29814,29830,0.380989300469749,0.722298483408147,16,0.0588235294117647,1.0917828746896
