"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,316,1,316,316,22.1494180429181,1.43714160548005,36.5763099509856,2.08063985864368,1,0.262480312739721,1,0.242760757021534
0.02,631,317,631,315,12.5530725432909,1.31694711239757,20.9162131167224,2.12001293223664,0.509000431131933,0.237599782802033,0.507117093762694,0.247828370029646
0.03,947,632,947,316,9.7369126318264,1.32329771387356,17.7895248755306,2.17464222048764,0.364910860529632,0.238914371566406,0.408708303349289,0.254859573502014
0.04,1262,948,1262,315,7.98699222805911,1.16360729441421,15.7014651566141,1.90928203264516,0.275375717819675,0.205858096189515,0.342989109301596,0.220705705971951
0.05,1578,1263,1578,316,7.28663403105203,1.1359704365687,14.3874748433481,2.00538320658496,0.239541704465628,0.200137204563164,0.301632828352348,0.233074655477563
0.06,1893,1579,1893,315,6.40387903464183,1.19497813732677,12.4701434116473,1.99936703617115,0.194375310376296,0.212351931108564,0.241287103911536,0.232300328744446
0.07,2209,1894,2209,316,6.77457563780383,1.18524020371204,13.1535259980853,2.09003703939921,0.213342100634157,0.210336156985982,0.262795757327944,0.243970245412728
0.08,2524,2210,2524,315,5.89926667369119,1.1174527941135,12.5114355771328,2.10456611271264,0.168556684767007,0.196304010997751,0.242586725666417,0.245840247274409
0.09,2840,2525,2840,316,5.88941708119986,1.14786562320131,11.7248291191577,2.07424287658145,0.168052727748478,0.202599534904073,0.217829223770034,0.241937416942821
0.1,3155,2841,3155,315,5.41590005457183,1.15740441858468,10.8686565001439,2.08425189039485,0.143825103187119,0.204574086965643,0.190882209765816,0.243225652886083
0.11,3471,3156,3471,316,5.46020299797344,1.19219619244489,11.1128536654687,2.34179428221668,0.146091875065083,0.211776062271785,0.198568024854573,0.276373310811619
0.12,3786,3472,3786,315,5.10935850401836,0.979266842633963,10.2055609107181,1.73972457685914,0.128140823252872,0.167699208776111,0.170012065430931,0.19888237621501
0.13,4102,3787,4102,316,4.88319483043627,1.31377970498516,11.2141889668786,2.67364020218774,0.116569098763926,0.236944122355965,0.201757432837931,0.319084396009565
0.14,4417,4103,4417,315,4.54537368866228,1.00224394884153,9.89701638201378,2.0567119674693,0.0992843902285785,0.172455521350985,0.160300993678254,0.239681056060783
0.15,4733,4418,4733,316,5.21125295260573,1.43382735963165,10.4557798808093,2.65849125121489,0.133354279805514,0.261794256407711,0.177887409656418,0.317134611194621
0.16,5048,4734,5048,315,5.21170382563534,1.005967158701,10.2326806488429,1.67882296304141,0.133377348843947,0.173226234151524,0.170865626905346,0.191043876899761
0.17,5364,5049,5364,316,3.98785899652308,1.01355659634226,8.83129568761406,1.57558341925717,0.070759002778888,0.174797264783634,0.126758703445175,0.177756165088357
0.18,5680,5365,5680,316,6.6775124758733,1.42726478836176,12.1134430669579,2.79579025660814,0.208375838147806,0.26043578942007,0.230060385174928,0.334806033876135
0.19,5995,5681,5995,315,5.36928775729337,0.846408995328273,9.91232914594741,1.22973881896284,0.141440172604059,0.140197336081513,0.160782944694906,0.13324334362679
0.2,6311,5996,6311,316,5.61172487590095,1.0169137699504,9.27564175780467,1.72833958566863,0.153844532234353,0.175492207258295,0.14074396705935,0.197417041553797
0.21,6626,6312,6626,315,5.49438816292512,0.867715597978315,9.7619854227906,1.22598145913805,0.147840968118642,0.144607850669241,0.156051054976195,0.132759742937621
0.22,6942,6627,6942,316,5.34200998069864,5,10.6494240618451,4.39722851819817,0.140044497912249,1,0.183982129742441,0.540923276589224
0.23,7257,6943,7257,315,6.52179594941679,0.840739805448394,10.227810623157,1.23664026144327,0.200408560671318,0.139023801047491,0.170712348644114,0.134131611584992
0.24,7573,7258,7573,316,5.73950639385456,0.822458346757995,10.4391582789194,1.10047766129788,0.160382507573712,0.135239498051688,0.177364264523119,0.116606452872506
0.25,7888,7574,7888,315,6.36697443929446,0.956825315499986,12.0874027270393,1.74889956382353,0.192487076943526,0.163053762271992,0.229240796474145,0.200063266581119
0.26,8204,7889,8204,316,6.3013372623836,0.836116254806773,10.0532500256352,1.13444960335841,0.189128733335931,0.138066715683536,0.165218261632288,0.120978899313353
0.27,8519,8205,8519,315,4.00650748552398,5,8.44857546411611,5.59165144767948,0.0717131576766912,1,0.114713039996867,0.69465456099949
0.28,8835,8520,8835,316,6.05709426660133,0.80584214898024,9.70511177054944,1.01605542425846,0.176631975519864,0.13179990780377,0.154261024473726,0.105740671068992
0.29,9150,8836,9150,315,5.09357955143557,1.09213813382376,10.9096958585804,2.43406182646333,0.127333488948824,0.191063819479416,0.192173874719766,0.2882488431179
0.3,9466,9151,9466,316,5.55701008319753,0.876866733456768,10.0568718333462,1.23764170612883,0.151045035318665,0.14650215626009,0.165332253718626,0.134260505106689
0.31,9781,9467,9781,315,4.59968606906877,0.846212684111888,9.10479331723997,1.20034223431368,0.102063297612105,0.140156699218949,0.135366715768834,0.129459780364694
