"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,316,1,316,316,14.4255895638549,1.29691532443533,28.6183913649429,2.52472111887924,1,0.243799683425407,1,0.379898682993094
0.02,631,317,631,315,8.81823397942344,1.23445073484675,19.894126255492,2.67779531840683,0.567945417992807,0.231043901000749,0.649761431671582,0.405150964920259
0.03,947,632,947,316,7.43721609940741,1.20784148791066,15.8166941096182,2.47677798448375,0.461536060870632,0.225610074145625,0.486071541542029,0.371989619611
0.04,1262,948,1262,315,5.92347408862573,1.09800370211181,14.9698676399202,2.50972574009504,0.344900124039577,0.203180295820266,0.452075407008207,0.37742493148022
0.05,1578,1263,1578,316,5.812211529102,1.08191802445851,13.1578331216726,2.30505966527011,0.336327188379577,0.199895468277972,0.37933066948926,0.343661662174513
0.06,1893,1579,1893,315,5.29811679698295,1.06385973739594,13.0437826114151,2.30648404389113,0.296715471010609,0.196207817686665,0.374752073248937,0.343896638484172
0.07,2209,1894,2209,316,4.81688474422233,1.04686232823422,13.2416640467324,2.60822865156226,0.259635868999774,0.192736807079251,0.382696090279005,0.393674719482989
0.08,2524,2210,2524,315,4.53151474477501,0.987486681279995,11.9157415870112,2.14887900013287,0.237647711842249,0.180611812120349,0.32946648547204,0.317896914099465
0.09,2840,2525,2840,316,5.12622107335838,0.935984626268464,12.4347511068526,2.15255774375215,0.283470665343989,0.1700946693283,0.350302297875444,0.318503787571929
0.1,3155,2841,3155,315,5.12591993893733,0.939087307321801,11.9532051913628,2.32335654316247,0.283447462516121,0.170728262292092,0.330970474517297,0.346680054041665
0.11,3471,3156,3471,316,4.88723220605888,1.00203741457596,10.7233394703539,2.34519379076497,0.265056239219106,0.183583191413241,0.281597099916873,0.350282492170843
0.12,3786,3472,3786,315,6.20984469446702,1.03330179892159,11.9455612994771,2.2540467846539,0.366965379317739,0.189967635575613,0.330663607896795,0.335246190153671
0.13,4102,3787,4102,316,5.86698974847238,0.850699293781768,10.7566656440418,1.53185962432289,0.340547926714573,0.152678703700731,0.282934990411244,0.216108714124791
0.14,4417,4103,4417,315,5.16173186079125,0.832703518067078,10.2388021537686,1.53500526851475,0.286206821129017,0.149003818440275,0.262145185751781,0.216627643468995
0.15,4733,4418,4733,316,5.85095064844476,1.07034298019886,10.7115231089066,2.20819862007383,0.339312091648674,0.197531749135585,0.281122728097098,0.327682728895065
0.16,5048,4734,5048,315,6.01591837635071,0.854274381928964,12.8290109836099,1.81267986954605,0.352023085565838,0.153408766074549,0.366129993738932,0.262434953459154
0.17,5364,5049,5364,316,5.23846858140124,0.764911783561598,10.5430165408438,1.56335663436214,0.292119492663493,0.135160189253922,0.274357975030584,0.221304699991962
0.18,5680,5365,5680,316,5.27536495265827,0.874476247200267,11.278412135019,1.92564112691214,0.294962409618019,0.157534152948461,0.303880679444955,0.281069899953462
0.19,5995,5681,5995,315,4.96060400084513,0.63215374252596,10.7367965230679,1.23870407845208,0.270709638517611,0.108049906488469,0.282137337841481,0.167747549959384
0.2,6311,5996,6311,316,5.39634335187304,1.13914995831177,10.1470406233561,2.09281121428772,0.304283964300544,0.211582699408168,0.258461388132599,0.308647546540706
0.21,6626,6312,6626,315,4.82044505844695,0.555579122977495,9.66605938776712,1.12179043994379,0.259910196185017,0.0924127400131176,0.239152234039721,0.148460588669674
0.22,6942,6627,6942,316,4.44103836774351,0.605342056706361,10.8835792755447,1.34023635158342,0.230676380584356,0.102574739950025,0.288029980996844,0.18449708445789
0.23,7257,6943,7257,315,4.72180043288891,0.693801732439472,10.4436008657778,1.57267363342524,0.252309489966016,0.120638932550013,0.270366899190075,0.222841702881951
0.24,7573,7258,7573,316,5.09852443467407,0.519476262161824,10.26390892453,0.880398201820552,0.281336600637448,0.0850402392009681,0.263153105540613,0.108638692681128
0.25,7888,7574,7888,315,4.65108335447908,0.686345825523304,9.95630372034714,1.47904912337709,0.246860640273309,0.119116375097421,0.250804190764207,0.207396693008797
0.26,8204,7889,8204,316,4.04725751390478,2.0548846493339,9.09451502780956,3.68152596582723,0.200335015631489,0.398583247307787,0.216207392742903,0.570733991751822
0.27,8519,8205,8519,315,4.16539782834758,0.517771906376948,9.56238848350286,1.00240097531287,0.209437891917149,0.08469219574612,0.234990330586387,0.12876519630899
0.28,8835,8520,8835,316,5.06786336385931,0.486752214739407,9.79603956298905,1.00253717128633,0.278974122293549,0.0783577198452204,0.244370332058257,0.128787664230624
0.29,9150,8836,9150,315,4.93638374300975,0.482331960378194,9.02926323884138,0.959800082529275,0.268843433812451,0.0774550675863223,0.213587837644293,0.121737429655692
0.3,9466,9151,9466,316,3.37271459492065,5,7.7454291898413,6.25205545543163,0.148360541296962,1,0.16204788629573,0.99478804902543
0.31,9781,9467,9781,315,4.55320203559137,0.556143812392079,8.80403375603745,0.938423508882736,0.2393187478997,0.0925280542312593,0.204545924014555,0.118210987799226
0.32,10097,9782,10097,316,4.89460234296887,0.520989407645987,9.39486371287249,1.17576096827401,0.26562411856509,0.0853492359413608,0.228264992109274,0.15736397670867
0.33,10412,10098,10412,315,3.24577598676548,0.657021363113694,7.48136994783467,1.41906536616247,0.138579744188369,0.113128078933455,0.151447138872993,0.197501317087128
0.34,10728,10413,10728,316,3.88872521550043,0.58209540204613,8.02814203950812,1.09920824257453,0.18811988054858,0.0978275820658515,0.173397489095867,0.14473525797212
0.35,11044,10729,11044,316,4.23857567866298,0.524524205002466,8.4502095847168,1.13491834898899,0.215076347523208,0.0860710706046712,0.190341533197833,0.150626268198599
0.36,11359,11045,11359,315,2.69817167593652,5,6.39634335187304,5.76219322832864,0.0963860669624344,1,0.107888379848558,0.913976657540451
0.37,11675,11360,11675,316,4.1610506541519,0.518292482320607,8.23052042162248,1.03210632236918,0.209102936071787,0.084798501631047,0.181522037573373,0.133665615850136
0.38,11990,11676,11990,315,4.27207223168799,0.40801693942865,8.36250297359071,0.789764077152526,0.217657303732956,0.0622793297105137,0.186820521682437,0.0936869994800383
0.39,12306,11991,12306,316,3.73441968214441,0.572633659466975,8.20378580631552,1.37439114819354,0.176230423618003,0.0958954164902389,0.180448767415664,0.190131518972822
0.4,12621,12307,12621,315,3.85385166066726,0.479194023623021,8.55573108177332,1.01987926828586,0.185432824425658,0.0768142751185423,0.194577729323614,0.131648548194035
0.41,12937,12622,12937,316,4.07749927088948,0.528534464000839,8.98500539243897,0.964458625699934,0.202665185258945,0.0868899984418138,0.211811091458017,0.122505938299725
0.42,13252,12938,13252,315,3.73326153361904,0.450795724025709,8.78874827878241,0.835203867957657,0.176141186656035,0.0710151090105211,0.203932283369428,0.1011830923008
0.43,13568,13253,13568,316,2.02362875695239,5,5.04725751390478,6.28364924270639,0.0444115926279071,1,0.0537288734013859,1
0.44,13883,13569,13883,315,3.67459390078795,0.945386065028263,6.19976399706695,1.95587420020824,0.171620763579859,0.172014520368523,0.0999966352802251,0.286057377221049
0.45,14199,13884,14199,316,4.15292098882055,0.311779682009685,8.3686532534191,0.476211652835506,0.208476533999775,0.0426268910269735,0.187067426742622,0.0419610114151936
0.46,14514,14200,14514,315,4.18627763256028,0.373119919730841,7.66137877156549,0.646732914540602,0.21104671000362,0.0551530715622394,0.158673653876723,0.0700914931583109
0.47,14830,14515,14830,316,3.57201736181429,0.695411082070972,6.74108907707998,1.44056171905529,0.163717097938775,0.120967574967738,0.121728313380956,0.201047518637294
0.48,15145,14831,15145,315,4.36741612750692,1.06733364825995,8.02529482939988,2.09802818485602,0.225003684113996,0.196917218827949,0.173283186884789,0.309508177607227
0.49,15461,15146,15461,316,3.6790851635437,0.414775702759912,7.68353578132073,0.738367261233494,0.171966821650085,0.0636595247150942,0.159563154514056,0.0852081905772218
0.5,15776,15462,15776,315,3.37236009336281,0.324379796426534,7.49280947388081,0.54728524933752,0.148333226456644,0.0451999379177915,0.151906382508359,0.0536858514077295
0.51,16092,15777,16092,316,3.99815025574483,0.883318553984592,7.30885333723229,1.67309524224344,0.196551232780848,0.15933982464527,0.144521401294845,0.239408013764405
0.52,16408,16093,16408,316,4.22342341416215,0.406376603358232,7.70528696202956,0.643522676510135,0.213908844373677,0.0619443596073661,0.160436363007303,0.0695619079241639
0.53,16723,16409,16723,315,3.79502702837272,0.298727062356001,7.69238036158297,0.604220365993274,0.180900304321474,0.0399614388488543,0.159918223174814,0.0630783004408407
0.54,17039,16724,17039,316,4.24293581128455,1.13196747748468,8.90011644525217,2.6689166296327,0.215412301833389,0.21011597780953,0.208403196012772,0.403686269022716
0.55,17354,17040,17354,315,3.19852020459586,0.419747796240418,7.39704040919173,0.810419852867473,0.134938620149544,0.064674867056253,0.14806170107261,0.0970945330381944
0.56,17670,17355,17670,316,3.19852020459586,0.387675555876269,7.05538869122434,0.69942073201604,0.134938620149544,0.0581254520572759,0.134345977505451,0.078783275477754
0.57,17985,17671,17985,315,3.14367124331556,0.257645598792082,7.21358607248643,0.540247372037174,0.130712431051552,0.0315722664495908,0.140696864787236,0.0525248297443427
0.58,18301,17986,18301,316,3.21560308876867,0.260914464117123,7.16664061090637,0.501742098698006,0.136254880242136,0.0322397956070922,0.138812223382254,0.0461727075640924
0.59,18616,18302,18616,315,3.21726287621599,0.228611093954294,7.9147427580107,0.477658689271144,0.136382769183897,0.0256431820041822,0.168845036653987,0.0421997255299458
0.6,18932,18617,18932,316,3.18399236857494,0.205860888737918,7.24383195190631,0.417252781166126,0.133819230086799,0.0209974031754446,0.141911095828241,0.0322347083928843
0.61,19247,18933,19247,315,2.3988901534469,0.814749405018258,5.79778030689379,1.9857386334557,0.0733260075182391,0.145337441038504,0.0838588643194247,0.290984040827896
0.62,19563,19248,19563,316,3.63096805214678,0.224579892559199,6.99764148680935,0.350441538931944,0.168259330990903,0.024819977557559,0.132027696487447,0.021213018715535
0.63,19878,19564,19878,315,3.34099797854514,0.179348248632301,6.7603668468254,0.343724109576127,0.145916731692868,0.015583304228858,0.122502225955998,0.0201048605775704
0.64,20194,19879,20194,316,3.67394789698843,0.187227168752165,6.79438969645262,0.334841792483615,0.171570988084552,0.0171922444532665,0.123868084741168,0.0186395661250839
0.65,20509,20195,20509,315,3.4217224019333,0.143253505942512,7.59651620726262,0.292552571429461,0.152136661297757,0.0082124612047149,0.156069724333714,0.0116632152061476
0.66,20825,20510,20825,316,2.71898148689769,0.195271633569789,6.49172258065206,0.447229061177185,0.0979894919710856,0.0188349902651303,0.11171741119008,0.0371798230908742
0.67,21141,20826,21141,316,3.45226617116548,0.144076312497301,6.56098924155686,0.305335544960503,0.154490101390832,0.00838048506366594,0.114498144678097,0.0137719915542818
0.68,21456,21142,21456,315,2.99507531782345,0.17716946649606,7.57549743787562,0.314330032544521,0.119262907383975,0.0151383790150101,0.15522591874026,0.0152557905025239
