"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_standard_flag","display_strong_flag","display_hbfss_flag","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT4_ZT10_RawEVS_leading_edge_dataset","4512","RGD1560015",3.00633242794157,2.95955583152217,2.95955583152217,"upregulated",11.2340493777668,2.77464221374649e-29,1.86594688874451e-25,6.43929354282591e-15,4.15174137906915e-11,4.34072777721894e-11,1.32712560634383e-09,41.999535592094,41.999535592094,0.0229484284932837,1.63924704956303,0.999999999999998,2.19129636396549e-10,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,367.369047375541,0.267608974008195,6.43929354282591e-15,4.34072777721894e-11,4.15174137906915e-11,6.43929354282591e-15,TRUE,TRUE,TRUE,2.19129636396549e-10,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,895.323682962516,661.664484386558,545.933102425693,374.02004205952,789.58516839834,95.80083920617,62.5323420132878,88.9938395622876,69.3990136901455,90.4379590508936,0.0713185208469447,0.0978999486762788,0.0770641164228482,9,367.369047375541,FALSE,12,12,10.3624374494893
"RT4_ZT10_RawEVS_leading_edge_dataset","92652","Septin4",3.5878270668326,3.42629626145441,3.42629626145441,"upregulated",6.74664283441284,1.51305113944026e-11,7.82712993287365e-09,2.85564416713235e-06,0.0012689088175274,0.00137499266647423,0.0038604760216755,18.9964003474542,18.9964003474542,0.0229484284932837,1.63924704956303,0.999999999999998,0.0015299998560706,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,432.690324945339,0.53179442796824,2.85564416713235e-06,0.00137499266647423,0.0012689088175274,2.85564416713235e-06,TRUE,TRUE,TRUE,0.0015299998560706,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,699.877903187059,732.425825077898,505.278509691865,255.403699436055,1800.7849975068,59.5518730200516,44.0801755175636,23.5571928253114,53.6265105787488,152.316562612031,0.440325759798302,0.0939170793584385,0.328948311992861,11,432.690324945339,FALSE,8.10639745669223,5.54429590959847,2.86169961813791
"RT4_ZT10_RawEVS_leading_edge_dataset","77571","Aarsd1",2.19422274326945,2.09952893059259,2.09952893059259,"upregulated",6.80979927277752,9.77350158682853e-12,5.9535278132721e-09,2.3038991838753e-06,0.00109316423281868,0.00124460554660791,0.0038604760216755,11.836171040092,11.836171040092,0.0229484284932837,1.63924704956303,0.999999999999998,0.0832004094941556,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,208.276863165932,0.322215480277217,2.3038991838753e-06,0.00124460554660791,0.00109316423281868,2.3038991838753e-06,TRUE,TRUE,TRUE,0.0832004094941556,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,409.092718643086,385.051970774955,302.005546022724,290.736227026023,319.81516904874,41.4273899269924,54.3313791262993,52.3493173895809,86.7487671126818,141.210146588237,0.113086816211059,0.118052330700053,0.114421285310921,5,208.276863165932,FALSE,8.22522561312603,5.63753652908763,2.90496826790575
"RT4_ZT10_RawEVS_leading_edge_dataset","340122","Rnf208",3.90377414492556,3.82807272829507,3.82807272829507,"upregulated",10.5804050473272,3.67366622430104e-26,1.23527026792123e-22,2.1227464230833e-13,6.84321510067261e-10,7.15471681900226e-10,5.95509462775155e-06,48.5135556983496,48.5135556983496,0.0229484284932837,1.63924704956303,0.999999999999998,2.38298985321665e-11,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,221.116305392612,0.368962636823787,2.1227464230833e-13,7.15471681900226e-10,6.84321510067261e-10,2.1227464230833e-13,TRUE,TRUE,TRUE,2.38298985321665e-11,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,421.226824704533,446.623526960927,312.169194206181,331.116258557416,560.008304309411,25.8921187043703,20.5024072174714,14.3960622821348,17.3497534225364,61.8786035611377,0.149442736229066,0.115350205340546,0.138116607181602,6,221.116305392612,FALSE,12,12,9.14540755077611
"RT4_ZT10_RawEVS_leading_edge_dataset","8525","Grik5",3.10536875718118,2.91101181242874,2.91101181242874,"upregulated",5.77619507000929,7.64087838619947e-09,1.60577834834973e-06,6.13323952856071e-05,0.0114867523486574,0.0122965397708506,0.0282155351140332,12.2620843829453,12.2620843829453,0.0229484284932837,1.63924704956303,0.999999999999998,0.0432237822014145,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,101.2774839551,0.537614938474746,6.13323952856071e-05,0.0122965397708506,0.0114867523486574,6.13323952856071e-05,TRUE,TRUE,TRUE,0.0432237822014145,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,357.089406951168,139.684724481607,133.579376125436,64.6080504502274,210.99838953838,11.6514534169666,8.20096288698857,15.7047952168743,23.658754667095,47.5989258162598,0.373262595208868,0.167216472147441,0.312758210180327,9,101.2774839551,FALSE,5.79431440222796,4.21231007397208,1.91021708123076
"RT4_ZT10_RawEVS_leading_edge_dataset","496624","Polr2f",2.58719036467679,2.46381545669785,2.46381545669785,"upregulated",6.52061201518375,7.00210923963268e-11,2.73975201153757e-08,6.06488852317177e-06,0.00200281963840603,0.00214752932369295,0.00415539225350927,12.8541617699003,12.8541617699003,0.0229484284932837,1.63924704956303,0.999999999999998,0.0327305869064527,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,150.698271703658,0.396771094285677,6.06488852317177e-06,0.00214752932369295,0.00200281963840603,6.06488852317177e-06,TRUE,TRUE,TRUE,0.0327305869064527,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,305.519456190016,242.610310941738,198.917114447659,153.948870213433,390.147965561533,36.2489661861184,43.05505515669,13.0873293473952,52.0492602676091,71.3983887243897,0.186462662444427,0.135832376283766,0.171719742230836,7,150.698271703658,FALSE,7.56228874553541,5.21717717735574,2.6680608973309
"RT4_ZT10_RawEVS_leading_edge_dataset","300679","Pmvk",3.14796366056382,2.99961869902737,2.99961869902737,"upregulated",6.61407430191395,3.73883924489188e-11,1.57148087011862e-08,4.45459191578124e-06,0.00168692667981193,0.00176637671201655,0.00415539225350927,16.051535811547,16.051535811547,0.0229484284932837,1.63924704956303,0.999999999999998,0.0053727731004295,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,78.236725330373,0.475949243517401,4.45459191578124e-06,0.00176637671201655,0.00168692667981193,4.45459191578124e-06,TRUE,TRUE,TRUE,0.0053727731004295,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,217.113826313756,124.981069273017,98.7325823535828,85.3028166100659,175.168474333749,9.06224154652959,7.175842526115,7.85239760843714,23.658754667095,33.3192480713819,0.240294046663525,0.195399934126333,0.226521831493609,5,78.236725330373,FALSE,7.80369090134859,5.35119207543004,2.75291666966952
"RT4_ZT10_RawEVS_leading_edge_dataset","281697","LOC103691697",5.68899327191751,5.5086806412708,5.5086806412708,"upregulated",7.85835202502619,3.89220165085789e-15,4.36250935033655e-12,4.97331409388124e-08,5.34424927655784e-05,5.58751838447558e-05,0.000758721975418943,40.2318454112704,40.2318454112704,0.0229484284932837,1.63924704956303,0.999999999999998,2.09703014009049e-07,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,40.583665694273,0.723942278711872,4.97331409388124e-08,5.58751838447558e-05,5.34424927655784e-05,4.97331409388124e-08,TRUE,TRUE,TRUE,2.09703014009049e-07,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,117.007451306815,87.7624420262727,85.665034689138,64.6080504502274,43.7921185834374,0,3.07536108262071,3.92619880421857,0,0,0.126898162557596,0.310336831411802,0.195776129919523,8,40.583665694273,FALSE,11.3602636291915,7.30335411166425,4.25278103490911
"RT4_ZT10_RawEVS_leading_edge_dataset","270331","LOC100360846",3.35087020130622,3.26463348243003,3.26463348243003,"upregulated",8.82370633735295,1.10732374386205e-18,2.48225072582411e-15,9.23839227340295e-10,1.98548775692389e-06,2.07586674383364e-06,2.90338840829061e-05,29.4940164896913,29.4940164896913,0.0229484284932837,1.63924704956303,0.999999999999998,1.00863893416374e-06,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,83.9525584463645,0.379757674745039,9.23839227340295e-10,2.07586674383364e-06,1.98548775692389e-06,9.23839227340295e-10,TRUE,TRUE,TRUE,1.00863893416374e-06,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,103.573262453069,169.092034898787,165.522270416301,122.149595382461,204.363220056041,28.4813305748073,9.22608324786214,11.7785964126557,7.88625155569835,17.4529394659619,0.0991228610219054,0.186965497616245,0.125496796296268,8,83.9525584463645,FALSE,12,9.03440360102459,5.68280052860546
"RT4_ZT10_RawEVS_leading_edge_dataset","3192","LOC120098984",-2.21463320145036,-2.14963538059306,-2.14963538059306,"downregulated",-8.26142216917182,1.43946996404661e-16,1.93608710164269e-13,9.93006987748402e-09,1.28048462873168e-05,1.3387720208824e-05,0.000256630725156887,17.2036344785666,17.2036344785666,0.0229484284932837,1.63924704956303,0.999999999999998,0.0053727731004295,FALSE,TRUE,TRUE,TRUE,"Standard",FALSE,TRUE,TRUE,TRUE,239.445251837709,0.268069244749947,9.93006987748402e-09,1.3387720208824e-05,1.28048462873168e-05,9.93006987748402e-09,TRUE,TRUE,TRUE,0.0053727731004295,0.999999999999998,"strong_effect",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,91.4391563916219,67.5449161144611,45.0104419553098,104.98808198162,114.124915096231,476.414984160413,406.972783266808,273.52518336056,451.093588985946,363.338467064116,0.0674008322239169,0.111994903177014,0.0798324088782682,5,239.445251837709,FALSE,12,8.00304769538187,4.87329337257909
