"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT4_ZT10","RawEVS",5000,5000,5000,0.00108524071089624,0.000541664803893862,6741,25016,"Raw counts; no log transform"
